"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lahora.gt"
"2020-07-01","Guatemala",31,1,16,4,18,1,0,295,111,18,39,2,58,3,6,19,1,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0108657553452506,0.000350508236943568,0.00560813179109709,0.00140203294777427,0.00630914826498423,0.000350508236943568,0,0.103399929898353,0.0389064143007361,0.00630914826498423,0.0136698212407992,0.000701016473887136,0.020329477742727,0.0010515247108307,0.00210304942166141,0.0066596565019278,0.000350508236943568,0.000350508236943568,0.00385559060637925,0.00210304942166141,0,0,0,0,0,0,0,0,0,0,0.000350508236943568,0,0.000350508236943568,0,30,19,11,0,33,30,3,4,0,4,15,0.010515247108307,0.0066596565019278,0.00385559060637925,0,0.0115667718191377,0.010515247108307,0.0010515247108307,0.00140203294777427,0,0.00140203294777427,0.00525762355415352,2853,2126,19,3.99245011035408,0.000350508236943568,0.000350508236943568,2853,1
"2020-08-01","Guatemala",14,1,22,5,15,3,0,233,106,19,16,0,47,3,18,12,2,5,16,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00539083557951483,0.000385059684251059,0.0084713130535233,0.00192529842125529,0.00577589526376588,0.00115517905275318,0,0.0897189064304967,0.0408163265306122,0.00731613400077012,0.00616095494801694,0,0.0180978051597998,0.00115517905275318,0.00693107431651906,0.00462071621101271,0.000770119368502118,0.00192529842125529,0.00616095494801694,0.00577589526376588,0.000770119368502118,0,0,0,0,0,0,0,0,0,0,0,0.000385059684251059,0,40,15,16,0,54,28,1,6,2,4,24,0.0154023873700424,0.00577589526376588,0.00616095494801694,0,0.0207932229495572,0.0107816711590297,0.000385059684251059,0.00231035810550635,0.000770119368502118,0.00154023873700424,0.00924143242202541,2597,1908,15,4.12261175370879,0,0.00115517905275318,2597,1
"2020-09-01","Guatemala",18,1,19,1,4,0,0,259,93,21,12,8,35,3,10,15,3,4,7,5,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0.00670141474311243,0.000372300819061802,0.00707371556217424,0.000372300819061802,0.00148920327624721,0,0,0.0964259121370067,0.0346239761727476,0.00781831720029784,0.00446760982874162,0.00297840655249442,0.0130305286671631,0.00111690245718541,0.00372300819061802,0.00558451228592703,0.00111690245718541,0.00148920327624721,0.00260610573343261,0.00186150409530901,0,0.00111690245718541,0,0,0,0,0,0,0.000372300819061802,0,0,0,0.000372300819061802,0,35,13,8,0,45,34,7,7,2,10,23,0.0130305286671631,0.00483991064780342,0.00297840655249442,0,0.0167535368577811,0.0126582278481013,0.00260610573343261,0.00260610573343261,0.000744601638123604,0.00372300819061802,0.00856291883842144,2686,2022,8,4.0294599425768,0.000744601638123604,0.00111690245718541,2686,1
"2020-10-01","Guatemala",23,0,36,0,17,1,1,195,130,20,13,19,67,4,15,23,3,9,17,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.00778605280974949,0,0.012186865267434,0,0.00575490859851049,0.0003385240352065,0.0003385240352065,0.0660121868652674,0.044008124576845,0.00677048070412999,0.0044008124576845,0.00643195666892349,0.0226811103588355,0.001354096140826,0.00507786052809749,0.00778605280974949,0.0010155721056195,0.0030467163168585,0.00575490859851049,0.0023696682464455,0,0,0,0,0,0,0,0,0,0,0,0,0.0010155721056195,0,47,12,8,0,51,19,5,9,1,21,25,0.0159106296547055,0.004062288422478,0.002708192281652,0,0.0172647257955315,0.00643195666892349,0.0016926201760325,0.0030467163168585,0.0003385240352065,0.00710900473933649,0.00846310088016249,2954,2216,5,5.5528388491272,0,0.0010155721056195,2954,1
"2020-11-01","Guatemala",28,1,39,4,27,2,0,443,115,42,10,4,68,5,147,29,7,11,11,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00870917573872473,0.00031104199066874,0.0121306376360809,0.00124416796267496,0.00839813374805599,0.000622083981337481,0,0.137791601866252,0.0357698289269051,0.0130637636080871,0.0031104199066874,0.00124416796267496,0.0211508553654743,0.0015552099533437,0.0457231726283048,0.00902021772939347,0.00217729393468118,0.00342146189735614,0.00342146189735614,0.0118195956454121,0.00031104199066874,0,0,0,0,0,0,0,0,0,0,0,0.00031104199066874,0,38,16,11,1,42,25,4,6,1,12,30,0.0118195956454121,0.00497667185069984,0.00342146189735614,0.00031104199066874,0.0130637636080871,0.00777604976671851,0.00124416796267496,0.00186625194401244,0.00031104199066874,0.00373250388802488,0.00933125972006221,3215,2067,16,5.45731449699912,0,0.000622083981337481,3215,1
"2020-12-01","Guatemala",28,1,29,3,12,1,0,191,124,15,17,0,69,4,45,14,6,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106302201974184,0.000379650721336371,0.0110098709187547,0.00113895216400911,0.00455580865603645,0.000379650721336371,0,0.0725132877752468,0.0470766894457099,0.00569476082004556,0.0064540622627183,0,0.0261958997722096,0.00151860288534548,0.0170842824601367,0.00531511009870919,0.00227790432801822,0.00113895216400911,0.00227790432801822,0.00417615793470008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,17,0,42,12,2,4,1,12,9,0.0212604403948367,0.00493545937737282,0.0064540622627183,0,0.0159453302961276,0.00455580865603645,0.000759301442672741,0.00151860288534548,0.000379650721336371,0.00455580865603645,0.00341685649202733,2634,1959,9,5.24904113462782,0,0,2634,1
"2021-01-01","Guatemala",34,4,62,11,11,6,0,159,111,19,18,11,55,3,22,12,5,5,17,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0112919295914978,0.0013284623048821,0.0205911657256725,0.00365327133842577,0.00365327133842577,0.00199269345732315,0,0.0528063766190634,0.0368648289604782,0.00631019594818997,0.00597808037196945,0.00365327133842577,0.0182663566921289,0.000996346728661574,0.00730654267685154,0.0039853869146463,0.00166057788110262,0.00166057788110262,0.00564596479574892,0.00996346728661574,0.000332115576220525,0,0,0,0,0,0,0.000332115576220525,0.000332115576220525,0,0,0,0,0,79,13,12,0,32,42,3,8,9,20,22,0.0262371305214215,0.00431750249086682,0.0039853869146463,0,0.0106276984390568,0.013948854201262,0.000996346728661574,0.0026569246097642,0.00298904018598472,0.00664231152441049,0.00730654267685154,3011,2234,6,4.38331578309639,0.00066423115244105,0.000332115576220525,3011,1
"2021-02-01","Guatemala",33,3,73,7,17,5,0,202,109,20,4,3,53,4,33,8,9,0,14,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0115143056524773,0.00104675505931612,0.0254710397766923,0.00244242847173761,0.00593161200279135,0.00174459176552687,0,0.0704815073272854,0.0380321004884857,0.00697836706210747,0.00139567341242149,0.00104675505931612,0.0184926727145848,0.00139567341242149,0.0115143056524773,0.00279134682484299,0.00314026517794836,0,0.00488485694347523,0.00593161200279135,0,0.000348918353105373,0,0,0,0,0.000348918353105373,0,0,0,0,0,0,0,81,14,12,0,69,23,2,10,4,13,27,0.0282623866015352,0.00488485694347523,0.00418702023726448,0,0.0240753663642708,0.00802512212142359,0.000697836706210747,0.00348918353105373,0.00139567341242149,0.00453593859036985,0.00942079553384508,2866,2053,17,4.80223001849876,0.000348918353105373,0.000348918353105373,2866,1
"2021-03-01","Guatemala",21,2,72,8,26,0,0,233,124,25,20,17,72,3,24,19,3,5,17,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00657071339173967,0.000625782227784731,0.0225281602002503,0.00250312891113892,0.0081351689612015,0,0,0.0729036295369212,0.0387984981226533,0.00782227784730914,0.00625782227784731,0.00531914893617021,0.0225281602002503,0.000938673341677096,0.00750938673341677,0.00594493116395494,0.000938673341677096,0.00156445556946183,0.00531914893617021,0.00406758448060075,0,0.000312891113892365,0.000312891113892365,0,0,0,0,0,0,0,0,0,0,0,52,17,14,0,65,30,5,8,1,10,26,0.016270337922403,0.00531914893617021,0.00438047559449312,0,0.0203379224030038,0.00938673341677096,0.00156445556946183,0.00250312891113892,0.000312891113892365,0.00312891113892365,0.0081351689612015,3196,2338,8,4.63116018532394,0.000625782227784731,0,3196,1
"2021-04-01","Guatemala",45,1,15,0,34,1,0,259,115,32,14,19,74,6,16,15,0,5,9,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0141553947782321,0.000314564328405159,0.00471846492607738,0,0.0106951871657754,0.000314564328405159,0,0.0814721610569361,0.0361748977665933,0.0100660585089651,0.00440390059767222,0.00597672223969802,0.0232777603019818,0.00188738597043095,0.00503302925448254,0.00471846492607738,0,0.00157282164202579,0.00283107895564643,0.00471846492607738,0,0,0,0,0,0,0,0,0.000314564328405159,0,0,0,0,0,80,22,24,0,47,35,5,5,8,14,35,0.0251651462724127,0.0069204152249135,0.00754954388172381,0,0.0147845234350425,0.0110097514941806,0.00157282164202579,0.00157282164202579,0.00251651462724127,0.00440390059767222,0.0110097514941806,3179,2317,20,4.84018960600832,0.000314564328405159,0.000314564328405159,3179,1
"2021-05-01","Guatemala",32,2,7,0,22,2,0,155,153,49,3,6,91,5,23,17,4,6,23,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0107059217129475,0.000669120107059217,0.00234192037470726,0,0.00736032117765139,0.000669120107059217,0,0.0518568082970893,0.0511876881900301,0.0163934426229508,0.00100368016058883,0.00200736032117765,0.0304449648711944,0.00167280026764804,0.007694881231181,0.00568752091000335,0.00133824021411843,0.00200736032117765,0.007694881231181,0.00669120107059217,0.000669120107059217,0,0,0,0,0,0,0,0,0,0,0.000334560053529609,0,0,61,16,17,0,41,43,1,1,2,20,18,0.0204081632653061,0.00535296085647374,0.00568752091000335,0,0.013716962194714,0.0143860823017732,0.000334560053529609,0.000334560053529609,0.000669120107059217,0.00669120107059217,0.00602208096353295,2989,2240,34,5.94254164478648,0.00100368016058883,0,2989,1
"2021-06-01","Guatemala",25,0,10,0,28,0,1,225,164,30,0,4,92,3,19,19,3,4,9,11,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00758035172832019,0,0.00303214069132808,0,0.00848999393571862,0,0.000303214069132808,0.0682231655548817,0.0497271073377805,0.00909642207398423,0,0.00121285627653123,0.0278956943602183,0.000909642207398423,0.00576106731352335,0.00576106731352335,0.000909642207398423,0.00121285627653123,0.00272892662219527,0.00333535476046089,0.000909642207398423,0,0,0,0,0,0.000303214069132808,0,0,0,0,0,0.000303214069132808,0,66,22,6,0,41,37,2,6,3,14,21,0.0200121285627653,0.00667070952092177,0.00181928441479685,0,0.0124317768344451,0.0112189205579139,0.000606428138265616,0.00181928441479685,0.000909642207398423,0.00424499696785931,0.00636749545178896,3298,2508,49,5.56878646073403,0.000303214069132808,0.00121285627653123,3298,1
"2021-07-01","Guatemala",26,2,16,1,23,4,0,188,123,20,29,3,113,4,73,80,4,4,13,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00713501646542261,0.000548847420417124,0.00439077936333699,0.000274423710208562,0.00631174533479693,0.00109769484083425,0,0.0515916575192097,0.0337541163556531,0.00548847420417124,0.0079582875960483,0.000823271130625686,0.0310098792535675,0.00109769484083425,0.020032930845225,0.021953896816685,0.00109769484083425,0.00109769484083425,0.00356750823271131,0.00521405049396268,0,0,0,0,0,0.000274423710208562,0,0,0,0,0,0.000274423710208562,0,0,68,14,12,0,47,31,3,2,0,24,30,0.0186608122941822,0.00384193194291987,0.00329308452250274,0,0.0128979143798024,0.00850713501646542,0.000823271130625686,0.000548847420417124,0,0.00658616904500549,0.00823271130625686,3644,2769,49,5.77120118901774,0.000823271130625686,0.000274423710208562,3644,1
"2021-08-01","Guatemala",24,1,12,1,21,0,0,240,96,25,38,5,60,12,69,24,2,11,9,20,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0.00732824427480916,0.000305343511450382,0.00366412213740458,0.000305343511450382,0.00641221374045802,0,0,0.0732824427480916,0.0293129770992366,0.00763358778625954,0.0116030534351145,0.00152671755725191,0.0183206106870229,0.00366412213740458,0.0210687022900763,0.00732824427480916,0.000610687022900763,0.0033587786259542,0.00274809160305344,0.00610687022900763,0.000916030534351145,0.000305343511450382,0,0,0,0.000610687022900763,0,0,0,0,0,0,0.000305343511450382,0,39,4,7,0,40,21,1,2,1,13,25,0.0119083969465649,0.00122137404580153,0.00213740458015267,0,0.0122137404580153,0.00641221374045802,0.000305343511450382,0.000610687022900763,0.000305343511450382,0.00396946564885496,0.00763358778625954,3275,2508,36,3.73414511522092,0.00183206106870229,0.000305343511450382,3275,1
"2021-09-01","Guatemala",33,2,17,1,15,1,0,166,131,41,29,4,88,2,26,21,1,8,9,10,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00970873786407767,0.000588408355398647,0.0050014710208885,0.000294204177699323,0.00441306266548985,0.000294204177699323,0,0.0488378934980877,0.0385407472786114,0.0120623712856723,0.00853192115328038,0.00117681671079729,0.0258899676375405,0.000588408355398647,0.00764930862018241,0.00617828773168579,0.000294204177699323,0.00235363342159459,0.00264783759929391,0.00294204177699323,0.00117681671079729,0,0,0,0,0,0,0,0.000294204177699323,0,0,0.000294204177699323,0,0,52,12,7,0,49,62,2,3,2,9,22,0.0152986172403648,0.00353045013239188,0.00205942924389526,0,0.0144160047072668,0.018240659017358,0.000588408355398647,0.00088261253309797,0.000588408355398647,0.00264783759929391,0.00647249190938511,3399,2646,23,4.7484180036177,0.00117681671079729,0.000588408355398647,3399,1
"2021-10-01","Guatemala",42,2,35,2,14,6,1,107,112,19,10,7,55,10,37,9,6,6,18,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0126429861529199,0.000602046959662854,0.0105358217940999,0.000602046959662854,0.00421432871763998,0.00180614087898856,0.000301023479831427,0.0322095123419627,0.0337146297411198,0.00571944611679711,0.00301023479831427,0.00210716435881999,0.0165562913907285,0.00301023479831427,0.0111378687537628,0.00270921131848284,0.00180614087898856,0.00180614087898856,0.00541842263696568,0.0132450331125828,0,0,0,0,0,0,0,0,0.000301023479831427,0,0,0.000301023479831427,0,0,63,19,10,0,57,14,2,12,1,26,51,0.0189644792293799,0.00571944611679711,0.00301023479831427,0,0.0171583383503913,0.00421432871763998,0.000602046959662854,0.00361228175797712,0.000301023479831427,0.0078266104756171,0.0153521974714028,3322,2571,16,4.19819408756148,0.000602046959662854,0,3322,1
"2021-11-01","Guatemala",38,2,20,10,4,5,0,76,110,26,9,6,67,4,24,19,3,11,14,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0116065974343311,0.000610873549175321,0.00610873549175321,0.0030543677458766,0.00122174709835064,0.0015271838729383,0,0.0232131948686622,0.0335980452046426,0.00794135613927917,0.00274893097128894,0.00183262064752596,0.0204642638973732,0.00122174709835064,0.00733048259010385,0.00580329871716555,0.000916310323762981,0.00335980452046426,0.00427611484422724,0.00580329871716555,0,0,0,0,0,0.00030543677458766,0,0,0,0,0,0,0.00030543677458766,0,93,11,9,1,46,41,2,4,3,25,54,0.0284056200366524,0.00335980452046426,0.00274893097128894,0.00030543677458766,0.0140500916310324,0.0125229077580941,0.000610873549175321,0.00122174709835064,0.000916310323762981,0.00763591936469151,0.0164935858277337,3274,2589,12,4.78892128479329,0.00030543677458766,0.00030543677458766,3274,1
"2021-12-01","Guatemala",21,2,23,1,8,1,0,53,87,16,11,6,71,5,6,11,2,4,33,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00834326579261025,0.000794596742153357,0.00913786253476361,0.000397298371076679,0.00317838696861343,0.000397298371076679,0,0.021056813667064,0.034564958283671,0.00635677393722686,0.00437028208184346,0.00238379022646007,0.0282081843464442,0.00198649185538339,0.00238379022646007,0.00437028208184346,0.000794596742153357,0.00158919348430671,0.0131108462455304,0.00834326579261025,0,0.000397298371076679,0,0,0,0,0,0,0,0,0,0,0,0,49,18,11,0,43,28,0,1,1,18,34,0.0194676201827573,0.00715137067938021,0.00437028208184346,0,0.0170838299562972,0.011124354390147,0,0.000397298371076679,0.000397298371076679,0.00715137067938021,0.0135081446166071,2517,1993,11,4.28140785856986,0.000397298371076679,0.000397298371076679,2517,1
"2022-01-01","Guatemala",20,0,36,2,16,3,1,116,110,8,6,6,58,5,14,19,0,2,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825423029302517,0,0.0148576145274453,0.000825423029302518,0.00660338423442014,0.00123813454395378,0.000412711514651259,0.047874535699546,0.0453982666116385,0.00330169211721007,0.00247626908790755,0.00247626908790755,0.023937267849773,0.00206355757325629,0.00577796120511762,0.00784151877837392,0,0.000825423029302518,0.0148576145274453,0.00949236483697895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,7,1,43,24,1,2,1,21,28,0.0189847296739579,0.00453982666116385,0.00288898060255881,0.000412711514651259,0.0177465951300041,0.00990507635163021,0.000412711514651259,0.000825423029302518,0.000412711514651259,0.00866694180767643,0.0115559224102352,2423,1810,12,4.91088133075326,0,0,2423,1
"2022-02-01","Guatemala",37,0,27,0,8,1,3,118,106,14,1,4,66,1,11,20,4,3,16,13,0,2,3,4,0,0,0,0,0,0,0,0,0,1,0.0172494172494173,0,0.0125874125874126,0,0.00372960372960373,0.000466200466200466,0.0013986013986014,0.055011655011655,0.0494172494172494,0.00652680652680653,0.000466200466200466,0.00186480186480186,0.0307692307692308,0.000466200466200466,0.00512820512820513,0.00932400932400932,0.00186480186480186,0.0013986013986014,0.00745920745920746,0.00606060606060606,0,0.000932400932400932,0.0013986013986014,0.00186480186480186,0,0,0,0,0,0,0,0,0,0.000466200466200466,71,10,4,0,33,44,0,5,2,18,17,0.0331002331002331,0.00466200466200466,0.00186480186480186,0,0.0153846153846154,0.0205128205128205,0,0.00233100233100233,0.000932400932400932,0.00839160839160839,0.00792540792540793,2145,1554,30,6.877696196233,0.00466200466200466,0,2145,1
"2022-03-01","Guatemala",14,5,39,4,7,1,0,59,101,65,5,2,44,4,21,20,0,9,14,22,0,0,1,0,0,2,0,1,0,0,0,0,0,5,0.00593220338983051,0.00211864406779661,0.0165254237288136,0.00169491525423729,0.00296610169491525,0.000423728813559322,0,0.025,0.0427966101694915,0.0275423728813559,0.00211864406779661,0.000847457627118644,0.0186440677966102,0.00169491525423729,0.00889830508474576,0.00847457627118644,0,0.0038135593220339,0.00593220338983051,0.00932203389830509,0,0,0.000423728813559322,0,0,0.000847457627118644,0,0.000423728813559322,0,0,0,0,0,0.00211864406779661,48,12,11,0,51,35,2,3,4,15,36,0.0203389830508475,0.00508474576271186,0.00466101694915254,0,0.0216101694915254,0.0148305084745763,0.000847457627118644,0.00127118644067797,0.00169491525423729,0.00635593220338983,0.0152542372881356,2360,1758,41,4.65084862149013,0.0038135593220339,0,2360,1
"2022-04-01","Guatemala",35,2,55,8,11,1,0,41,41,9,3,6,19,4,18,4,2,4,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164705882352941,0.000941176470588235,0.0258823529411765,0.00376470588235294,0.00517647058823529,0.000470588235294118,0,0.0192941176470588,0.0192941176470588,0.00423529411764706,0.00141176470588235,0.00282352941176471,0.00894117647058824,0.00188235294117647,0.00847058823529412,0.00188235294117647,0.000941176470588235,0.00188235294117647,0.00376470588235294,0.00988235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,3,2,30,30,0,1,2,10,33,0.0254117647058824,0.00188235294117647,0.00141176470588235,0.000941176470588235,0.0141176470588235,0.0141176470588235,0,0.000470588235294118,0.000941176470588235,0.00470588235294118,0.0155294117647059,2125,1684,13,3.16629710767099,0,0,2125,1
"2022-05-01","Guatemala",28,4,72,7,12,4,1,121,71,20,0,5,30,2,28,8,3,9,22,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.012280701754386,0.00175438596491228,0.0315789473684211,0.00307017543859649,0.00526315789473684,0.00175438596491228,0.00043859649122807,0.0530701754385965,0.031140350877193,0.0087719298245614,0,0.00219298245614035,0.0131578947368421,0.00087719298245614,0.012280701754386,0.00350877192982456,0.00131578947368421,0.00394736842105263,0.00964912280701754,0.00789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0.00087719298245614,0,36,12,8,5,41,38,0,4,6,15,28,0.0157894736842105,0.00526315789473684,0.00350877192982456,0.00219298245614035,0.0179824561403509,0.0166666666666667,0,0.00175438596491228,0.00263157894736842,0.00657894736842105,0.012280701754386,2280,1661,10,4.5022558329202,0,0.00087719298245614,2280,1
"2022-06-01","Guatemala",11,1,30,6,14,4,0,175,83,22,28,4,33,6,16,6,2,2,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448979591836735,0.000408163265306122,0.0122448979591837,0.00244897959183673,0.00571428571428571,0.00163265306122449,0,0.0714285714285714,0.0338775510204082,0.00897959183673469,0.0114285714285714,0.00163265306122449,0.013469387755102,0.00244897959183673,0.00653061224489796,0.00244897959183673,0.000816326530612245,0.000816326530612245,0.00653061224489796,0.00612244897959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,11,5,54,22,0,1,1,15,19,0.0146938775510204,0.00693877551020408,0.00448979591836735,0.00204081632653061,0.0220408163265306,0.00897959183673469,0,0.000408163265306122,0.000408163265306122,0.00612244897959184,0.00775510204081633,2450,1834,6,3.26166558635202,0,0,2450,1
"2022-07-01","Guatemala",34,3,32,4,11,3,0,131,91,11,2,1,46,1,7,29,6,4,14,21,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0.0144312393887946,0.00127334465195246,0.0135823429541596,0.00169779286926995,0.00466893039049236,0.00127334465195246,0,0.0556027164685908,0.0386247877758913,0.00466893039049236,0.000848896434634975,0.000424448217317487,0.0195246179966044,0.000424448217317487,0.00297113752122241,0.0123089983022071,0.00254668930390492,0.00169779286926995,0.00594227504244482,0.00891341256366723,0,0,0,0.00127334465195246,0.000424448217317487,0,0,0,0,0,0,0,0,0.000424448217317487,39,3,10,1,42,39,5,7,0,17,27,0.016553480475382,0.00127334465195246,0.00424448217317487,0.000424448217317487,0.0178268251273345,0.016553480475382,0.00212224108658744,0.00297113752122241,0,0.00721561969439728,0.0114601018675722,2356,1761,15,5.24832409892595,0.00212224108658744,0,2356,1
"2022-08-01","Guatemala",16,2,19,1,23,1,0,113,102,50,6,2,44,5,32,10,2,11,16,20,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0.00651200651200651,0.000814000814000814,0.00773300773300773,0.000407000407000407,0.00936100936100936,0.000407000407000407,0,0.045991045991046,0.0415140415140415,0.0203500203500203,0.00244200244200244,0.000814000814000814,0.0179080179080179,0.00203500203500203,0.013024013024013,0.00407000407000407,0.000814000814000814,0.00447700447700448,0.00651200651200651,0.00814000814000814,0,0,0.000407000407000407,0.000407000407000407,0,0,0,0.000407000407000407,0.000407000407000407,0,0.000407000407000407,0,0,0,44,16,10,1,63,44,2,5,4,16,42,0.0179080179080179,0.00651200651200651,0.00407000407000407,0.000407000407000407,0.0256410256410256,0.0179080179080179,0.000814000814000814,0.00203500203500203,0.00162800162800163,0.00651200651200651,0.0170940170940171,2457,1787,10,4.64221152999262,0.000814000814000814,0.00122100122100122,2457,1
"2022-09-01","Guatemala",37,1,33,1,15,1,0,150,92,22,3,6,37,6,32,7,0,2,30,14,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.0145440251572327,0.000393081761006289,0.0129716981132075,0.000393081761006289,0.00589622641509434,0.000393081761006289,0,0.0589622641509434,0.0361635220125786,0.00864779874213836,0.00117924528301887,0.00235849056603774,0.0145440251572327,0.00235849056603774,0.0125786163522013,0.00275157232704402,0,0.000786163522012579,0.0117924528301887,0.00550314465408805,0,0,0,0.000393081761006289,0,0,0,0,0,0,0.000393081761006289,0,0.000393081761006289,0.000393081761006289,47,19,4,0,27,19,3,0,2,16,44,0.0184748427672956,0.0074685534591195,0.00157232704402516,0,0.0106132075471698,0.0074685534591195,0.00117924528301887,0,0.000786163522012579,0.00628930817610063,0.0172955974842767,2544,1910,9,4.17804803656826,0.000786163522012579,0.00117924528301887,2544,1
"2022-10-01","Guatemala",14,2,37,2,15,1,0,194,99,19,13,4,33,6,21,16,1,10,15,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.00562474889513861,0.000803535556448373,0.0148654077942949,0.000803535556448373,0.0060265166733628,0.000401767778224186,0,0.0779429489754922,0.0397750100441945,0.00763358778625954,0.00522298111691442,0.00160707111289675,0.0132583366813982,0.00241060666934512,0.00843712334270792,0.00642828445158698,0.000401767778224186,0.00401767778224186,0.0060265166733628,0.0100441944556047,0,0,0,0.000401767778224186,0,0,0,0,0,0.000401767778224186,0,0,0,0,51,8,15,0,64,25,5,5,1,21,42,0.0204901566894335,0.00321414222579349,0.0060265166733628,0,0.0257131378063479,0.0100441944556047,0.00200883889112093,0.00200883889112093,0.000401767778224186,0.00843712334270792,0.0168742466854158,2489,1768,7,3.75281946425273,0.000401767778224186,0.000401767778224186,2489,1
"2022-11-01","Guatemala",24,4,29,7,10,1,3,121,95,36,4,10,54,2,21,17,5,8,20,14,0,0,3,1,0,0,0,0,0,1,0,0,0,3,0.0101052631578947,0.00168421052631579,0.0122105263157895,0.00294736842105263,0.00421052631578947,0.000421052631578947,0.00126315789473684,0.0509473684210526,0.04,0.0151578947368421,0.00168421052631579,0.00421052631578947,0.0227368421052632,0.000842105263157895,0.00884210526315789,0.00715789473684211,0.00210526315789474,0.00336842105263158,0.00842105263157895,0.00589473684210526,0,0,0.00126315789473684,0.000421052631578947,0,0,0,0,0,0.000421052631578947,0,0,0,0.00126315789473684,65,9,14,1,62,18,1,7,2,11,28,0.0273684210526316,0.00378947368421053,0.00589473684210526,0.000421052631578947,0.0261052631578947,0.00757894736842105,0.000421052631578947,0.00294736842105263,0.000842105263157895,0.00463157894736842,0.0117894736842105,2375,1739,9,5.85421962889062,0.00252631578947368,0.000842105263157895,2375,1
