"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","journalducameroun.com","camerounweb.com","X237actu.com","X237online.com","cameroonvoice.com","lebledparle.com","thesunnewspaper.cm"
"2022-01-01","Cameroon",9,0,13,1,7,0,1,53,25,4,0,6,18,4,12,9,1,9,35,34,2,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,3,0,1,0,0.00426136363636364,0,0.00615530303030303,0.000473484848484848,0.00331439393939394,0,0.000473484848484848,0.025094696969697,0.0118371212121212,0.00189393939393939,0,0.00284090909090909,0.00852272727272727,0.00189393939393939,0.00568181818181818,0.00426136363636364,0.000473484848484848,0.00426136363636364,0.0165719696969697,0.0160984848484848,0.000946969696969697,0,0,0,0,0.000473484848484848,0,0,0,0,0.000473484848484848,0.000946969696969697,0,0,0.000473484848484848,0,0,0,0.00142045454545455,0,0.000473484848484848,0,11,3,8,0,17,8,3,0,3,20,18,0.00520833333333333,0.00142045454545455,0.00378787878787879,0,0.00804924242424242,0.00378787878787879,0.00142045454545455,0,0.00142045454545455,0.00946969696969697,0.00852272727272727,2112,1794,2,6.29669110238696,0.00378787878787879,0.00142045454545455,2112,1,1,1,1,1,1,1
"2022-02-01","Cameroon",12,0,12,1,4,9,0,45,26,1,1,1,16,8,41,15,1,14,20,35,1,1,1,0,2,0,3,0,1,0,2,2,1,1,6,0,1,0,0,1,1,0,0.00562851782363977,0,0.00562851782363977,0.000469043151969981,0.00187617260787992,0.00422138836772983,0,0.0211069418386492,0.0121951219512195,0.000469043151969981,0.000469043151969981,0.000469043151969981,0.0075046904315197,0.00375234521575985,0.0192307692307692,0.00703564727954972,0.000469043151969981,0.00656660412757974,0.00938086303939963,0.0164165103189493,0.000469043151969981,0.000469043151969981,0.000469043151969981,0,0.000938086303939962,0,0.00140712945590994,0,0.000469043151969981,0,0.000938086303939962,0.000938086303939962,0.000469043151969981,0.000469043151969981,0.00281425891181989,0,0.000469043151969981,0,0,0.000469043151969981,0.000469043151969981,0,19,6,13,0,18,3,4,0,6,31,25,0.00891181988742964,0.00281425891181989,0.00609756097560976,0,0.00844277673545966,0.00140712945590994,0.00187617260787992,0,0.00281425891181989,0.0145403377110694,0.0117260787992495,2132,1758,3,7.28726491518026,0.0112570356472795,0,2132,1,1,1,1,1,1,1
"2022-03-01","Cameroon",10,2,26,3,15,8,1,42,24,12,0,2,15,6,141,11,1,11,31,32,0,0,0,0,2,1,9,0,0,0,7,1,1,2,2,2,3,0,3,0,10,0,0.00461680517082179,0.000923361034164358,0.0120036934441367,0.00138504155124654,0.00692520775623269,0.00369344413665743,0.000461680517082179,0.0193905817174515,0.0110803324099723,0.00554016620498615,0,0.000923361034164358,0.00692520775623269,0.00277008310249307,0.0650969529085873,0.00507848568790397,0.000461680517082179,0.00507848568790397,0.0143120960295476,0.0147737765466297,0,0,0,0,0.000923361034164358,0.000461680517082179,0.00415512465373961,0,0,0,0.00323176361957525,0.000461680517082179,0.000461680517082179,0.000923361034164358,0.000923361034164358,0.000923361034164358,0.00138504155124654,0,0.00138504155124654,0,0.00461680517082179,0,23,15,16,2,25,6,2,0,6,21,33,0.0106186518928901,0.00692520775623269,0.00738688827331487,0.000923361034164358,0.0115420129270545,0.00277008310249307,0.000923361034164358,0,0.00277008310249307,0.00969529085872576,0.0152354570637119,2166,1643,3,6.80665634515109,0.0184672206832872,0.00184672206832872,2166,1,1,1,1,1,1,1
"2022-04-01","Cameroon",8,5,21,0,13,3,0,28,30,7,0,4,10,11,24,21,1,13,37,22,4,0,0,0,0,6,8,5,1,0,6,0,3,0,1,19,1,0,3,0,12,1,0.00441257584114727,0.00275785990071704,0.0115830115830116,0,0.00717043574186431,0.00165471594043023,0,0.0154440154440154,0.0165471594043023,0.00386100386100386,0,0.00220628792057364,0.00551571980143409,0.0060672917815775,0.0132377275234418,0.0115830115830116,0.000551571980143409,0.00717043574186431,0.0204081632653061,0.012134583563155,0.00220628792057364,0,0,0,0,0.00330943188086045,0.00441257584114727,0.00275785990071704,0.000551571980143409,0,0.00330943188086045,0,0.00165471594043023,0,0.000551571980143409,0.0104798676227248,0.000551571980143409,0,0.00165471594043023,0,0.0066188637617209,0.000551571980143409,19,11,7,2,18,5,1,1,0,20,20,0.0104798676227248,0.0060672917815775,0.00386100386100386,0.00110314396028682,0.00992829564258136,0.00275785990071704,0.000551571980143409,0.000551571980143409,0,0.0110314396028682,0.0110314396028682,1813,1463,56,7.36256297745452,0.0341974627688913,0.00441257584114727,1813,1,1,1,1,1,1,1
"2022-05-01","Cameroon",7,1,17,1,9,5,0,50,36,4,0,1,38,1,22,15,0,13,31,36,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,9,0,0.00365726227795193,0.000522466039707419,0.00888192267502612,0.000522466039707419,0.00470219435736677,0.0026123301985371,0,0.0261233019853709,0.0188087774294671,0.00208986415882968,0,0.000522466039707419,0.0198537095088819,0.000522466039707419,0.0114942528735632,0.00783699059561128,0,0.00679205851619645,0.01619644723093,0.0188087774294671,0,0,0,0,0,0,0,0,0,0,0.00208986415882968,0,0,0,0,0.000522466039707419,0,0,0.000522466039707419,0,0.00470219435736677,0,25,6,18,0,13,3,3,2,8,21,24,0.0130616509926855,0.00313479623824451,0.00940438871473354,0,0.00679205851619645,0.00156739811912226,0.00156739811912226,0.00104493207941484,0.00417972831765935,0.0109717868338558,0.0125391849529781,1914,1532,37,8.0619664075471,0.00522466039707419,0.0026123301985371,1914,1,1,1,1,1,1,1
"2022-06-01","Cameroon",9,0,24,2,3,0,0,41,43,8,0,2,30,4,6,8,0,6,54,17,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,4,0,2,0,0.0047244094488189,0,0.0125984251968504,0.0010498687664042,0.0015748031496063,0,0,0.0215223097112861,0.0225721784776903,0.0041994750656168,0,0.0010498687664042,0.015748031496063,0.0020997375328084,0.0031496062992126,0.0041994750656168,0,0.0031496062992126,0.0283464566929134,0.0089238845144357,0,0,0,0,0,0.0005249343832021,0,0.0010498687664042,0,0,0,0,0,0,0.0005249343832021,0.0005249343832021,0,0,0.0020997375328084,0,0.0010498687664042,0,24,8,17,1,20,2,1,1,9,25,26,0.0125984251968504,0.0041994750656168,0.0089238845144357,0.0005249343832021,0.010498687664042,0.0010498687664042,0.0005249343832021,0.0005249343832021,0.0047244094488189,0.0131233595800525,0.0136482939632546,1905,1543,23,7.07780636599638,0.0031496062992126,0.0026246719160105,1905,1,1,1,1,1,1,1
"2022-07-01","Cameroon",10,1,14,0,20,3,1,29,17,10,1,8,14,10,14,22,0,8,22,18,0,0,0,1,0,0,13,14,0,1,0,0,0,0,1,4,3,0,4,1,5,0,0.00464252553389044,0.000464252553389044,0.00649953574744661,0,0.00928505106778087,0.00139275766016713,0.000464252553389044,0.0134633240482823,0.00789229340761374,0.00464252553389044,0.000464252553389044,0.00371402042711235,0.00649953574744661,0.00464252553389044,0.00649953574744661,0.010213556174559,0,0.00371402042711235,0.010213556174559,0.00835654596100279,0,0,0,0.000464252553389044,0,0,0.00603528319405757,0.00649953574744661,0,0.000464252553389044,0,0,0,0,0.000464252553389044,0.00185701021355617,0.00139275766016713,0,0.00185701021355617,0.000464252553389044,0.00232126276694522,0,35,1,9,1,18,4,4,1,4,21,11,0.0162488393686165,0.000464252553389044,0.00417827298050139,0.000464252553389044,0.00835654596100279,0.00185701021355617,0.00185701021355617,0.000464252553389044,0.00185701021355617,0.00974930362116992,0.00510677808727948,2154,1840,15,6.88875338470878,0.0143918291550604,0.011142061281337,2154,1,1,1,1,1,1,1
"2022-08-01","Cameroon",14,2,10,0,4,3,0,32,31,1,1,2,18,7,13,13,2,6,24,19,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0.00759219088937093,0.00108459869848156,0.00542299349240781,0,0.00216919739696312,0.00162689804772234,0,0.017353579175705,0.0168112798264642,0.000542299349240781,0.000542299349240781,0.00108459869848156,0.00976138828633406,0.00379609544468547,0.00704989154013015,0.00704989154013015,0.00108459869848156,0.00325379609544469,0.0130151843817787,0.0103036876355748,0,0,0,0,0,0,0.00108459869848156,0.0027114967462039,0,0,0.000542299349240781,0,0,0,0,0.00108459869848156,0,0,0,0,0.000542299349240781,0,32,3,19,0,19,3,2,0,5,35,21,0.017353579175705,0.00162689804772234,0.0103036876355748,0,0.0103036876355748,0.00162689804772234,0.00108459869848156,0,0.0027114967462039,0.0189804772234273,0.0113882863340564,1844,1516,14,7.13909142978268,0.00325379609544469,0.00433839479392625,1844,1,1,1,1,1,1,1
"2022-09-01","Cameroon",19,2,15,0,7,4,0,26,35,0,1,9,13,6,7,8,0,11,17,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0104052573932092,0.00109529025191676,0.00821467688937568,0,0.00383351588170865,0.00219058050383352,0,0.0142387732749179,0.0191675794085433,0,0.000547645125958379,0.00492880613362541,0.00711938663745893,0.00328587075575027,0.00383351588170865,0.00438116100766703,0,0.00602409638554217,0.00930996714129244,0.0147864184008762,0,0.000547645125958379,0,0,0,0,0,0.000547645125958379,0,0,0,0,0,0,0,0,0,0,0,0,0.000547645125958379,0,25,5,10,0,18,6,2,0,4,17,23,0.0136911281489595,0.00273822562979189,0.00547645125958379,0,0.00985761226725082,0.00328587075575027,0.00109529025191676,0,0.00219058050383352,0.00930996714129244,0.0125958378970427,1826,1523,8,7.10571620171832,0,0.00164293537787514,1826,1,1,1,1,1,1,1
"2022-10-01","Cameroon",14,0,18,1,7,1,1,42,37,1,0,3,17,6,12,10,2,2,18,16,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00738007380073801,0,0.00948866631523458,0.000527148128624143,0.003690036900369,0.000527148128624143,0.000527148128624143,0.022140221402214,0.0195044807590933,0.000527148128624143,0,0.00158144438587243,0.00896151818661044,0.00316288877174486,0.00632577754348972,0.00527148128624143,0.00105429625724829,0.00105429625724829,0.00948866631523458,0.00843437005798629,0.000527148128624143,0,0,0,0,0,0.00210859251449657,0.000527148128624143,0,0,0,0,0,0,0,0.00105429625724829,0,0,0,0,0,0,40,9,12,0,23,1,2,0,3,19,11,0.0210859251449657,0.00474433315761729,0.00632577754348972,0,0.0121244069583553,0.000527148128624143,0.00105429625724829,0,0.00158144438587243,0.0100158144438587,0.00579862941486558,1897,1581,6,7.02880119543329,0.003690036900369,0.00105429625724829,1897,1,1,1,1,1,1,1
"2022-11-01","Cameroon",14,3,11,1,39,5,1,36,34,6,0,2,26,7,7,13,0,6,12,14,3,1,0,5,1,4,39,37,0,0,0,0,1,2,0,13,2,2,1,2,8,0,0.00716845878136201,0.00153609831029186,0.00563236047107015,0.000512032770097286,0.0199692780337942,0.00256016385048643,0.000512032770097286,0.0184331797235023,0.0174091141833077,0.00307219662058372,0,0.00102406554019457,0.0133128520225294,0.003584229390681,0.003584229390681,0.00665642601126472,0,0.00307219662058372,0.00614439324116743,0.00716845878136201,0.00153609831029186,0.000512032770097286,0,0.00256016385048643,0.000512032770097286,0.00204813108038914,0.0199692780337942,0.0189452124935996,0,0,0,0,0.000512032770097286,0.00102406554019457,0,0.00665642601126472,0.00102406554019457,0.00102406554019457,0.000512032770097286,0.00102406554019457,0.00409626216077829,0,14,8,10,0,16,13,2,1,2,16,7,0.00716845878136201,0.00409626216077829,0.00512032770097286,0,0.00819252432155658,0.00665642601126472,0.00102406554019457,0.000512032770097286,0.00102406554019457,0.00819252432155658,0.003584229390681,1953,1652,4,8.04054447543726,0.0235535074244752,0.0455709165386585,1953,1,1,1,1,1,1,1
"2022-12-01","Cameroon",13,1,21,3,5,1,3,17,36,5,0,2,16,10,3,12,2,5,12,17,0,0,0,0,0,0,5,2,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0.00757575757575758,0.000582750582750583,0.0122377622377622,0.00174825174825175,0.00291375291375291,0.000582750582750583,0.00174825174825175,0.00990675990675991,0.020979020979021,0.00291375291375291,0,0.00116550116550117,0.00932400932400932,0.00582750582750583,0.00174825174825175,0.00699300699300699,0.00116550116550117,0.00291375291375291,0.00699300699300699,0.00990675990675991,0,0,0,0,0,0,0.00291375291375291,0.00116550116550117,0,0,0.000582750582750583,0,0.000582750582750583,0,0.000582750582750583,0,0,0.000582750582750583,0.000582750582750583,0,0.00116550116550117,0,17,8,14,0,19,13,2,1,0,15,13,0.00990675990675991,0.00466200466200466,0.00815850815850816,0,0.0110722610722611,0.00757575757575758,0.00116550116550117,0.000582750582750583,0,0.00874125874125874,0.00757575757575758,1716,1445,5,7.93670848482682,0.00291375291375291,0.00524475524475524,1716,1,1,1,1,1,1,1
"2023-01-01","Cameroon",7,0,42,3,11,6,2,11,29,5,0,7,14,0,6,20,2,7,32,17,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.00342298288508557,0,0.0205378973105134,0.00146699266503667,0.00537897310513447,0.00293398533007335,0.00097799511002445,0.00537897310513447,0.0141809290953545,0.00244498777506112,0,0.00342298288508557,0.00684596577017115,0,0.00293398533007335,0.0097799511002445,0.00097799511002445,0.00342298288508557,0.0156479217603912,0.00831295843520782,0,0,0,0,0,0.00146699266503667,0.00146699266503667,0.00097799511002445,0,0,0,0,0,0,0.000488997555012225,0,0,0,0.000488997555012225,0,0.000488997555012225,0,16,5,13,1,15,6,3,1,4,21,18,0.0078239608801956,0.00244498777506112,0.00635696821515892,0.000488997555012225,0.00733496332518337,0.00293398533007335,0.00146699266503667,0.000488997555012225,0.0019559902200489,0.0102689486552567,0.00880195599022005,2045,1735,4,6.91482443396303,0.00244498777506112,0.00293398533007335,2045,1,1,1,1,1,1,1
"2023-02-01","Cameroon",56,4,25,0,7,5,2,27,75,3,3,6,27,4,12,15,1,7,37,19,0,0,0,2,0,0,7,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0248116969428445,0.00177226406734603,0.0110766504209127,0,0.00310146211785556,0.00221533008418254,0.000886132033673017,0.0119627824545857,0.0332299512627382,0.00132919805050953,0.00132919805050953,0.00265839610101905,0.0119627824545857,0.00177226406734603,0.0053167922020381,0.00664599025254763,0.000443066016836509,0.00310146211785556,0.0163934426229508,0.00841825431989366,0,0,0,0.000886132033673017,0,0,0.00310146211785556,0.00132919805050953,0,0,0,0,0,0,0.000886132033673017,0,0,0,0.000443066016836509,0,0,0,68,5,20,0,53,3,2,0,4,23,10,0.0301284891448826,0.00221533008418254,0.00886132033673017,0,0.023482498892335,0.00132919805050953,0.000886132033673017,0,0.00177226406734603,0.0101905183872397,0.00443066016836509,2257,1765,3,8.48603372987162,0.000886132033673017,0.00575985821887461,2257,1,1,1,1,1,1,1
"2023-03-01","Cameroon",11,2,50,0,10,5,1,40,49,3,1,3,21,7,9,4,0,3,22,14,0,0,1,0,0,2,1,2,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0.00523311132254995,0.000951474785918173,0.0237868696479543,0,0.00475737392959087,0.00237868696479543,0.000475737392959087,0.0190294957183635,0.0233111322549952,0.00142721217887726,0.000475737392959087,0.00142721217887726,0.00999048525214082,0.00333016175071361,0.00428163653663178,0.00190294957183635,0,0.00142721217887726,0.0104662226450999,0.00666032350142721,0,0,0.000475737392959087,0,0,0.000951474785918173,0.000475737392959087,0.000951474785918173,0.000475737392959087,0,0,0,0,0,0.000475737392959087,0,0.000475737392959087,0,0.000951474785918173,0,0.000475737392959087,0,22,12,13,1,33,5,0,0,4,20,14,0.0104662226450999,0.00570884871550904,0.00618458610846813,0.000475737392959087,0.0156993339676499,0.00237868696479543,0,0,0.00190294957183635,0.00951474785918173,0.00666032350142721,2102,1741,5,7.41228667371946,0.00428163653663178,0.00285442435775452,2102,1,1,1,1,1,1,1
"2023-04-01","Cameroon",12,0,20,2,6,3,1,28,41,2,0,0,18,9,8,12,1,4,18,13,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00629590766002099,0,0.0104931794333683,0.00104931794333683,0.00314795383001049,0.00157397691500525,0.000524658971668416,0.0146904512067156,0.021511017838405,0.00104931794333683,0,0,0.00944386149003148,0.00472193074501574,0.00419727177334732,0.00629590766002099,0.000524658971668416,0.00209863588667366,0.00944386149003148,0.0068205666316894,0,0,0,0,0,0.00157397691500525,0.000524658971668416,0,0,0,0.000524658971668416,0,0,0.000524658971668416,0,0,0,0,0,0,0,0,19,8,11,2,32,2,0,0,2,30,19,0.0099685204616999,0.00419727177334732,0.00577124868835257,0.00104931794333683,0.0167890870933893,0.00104931794333683,0,0,0.00104931794333683,0.0157397691500525,0.0099685204616999,1906,1604,5,7.70978575181246,0.00209863588667366,0.00157397691500525,1906,1,1,1,1,1,1,1
"2023-05-01","Cameroon",12,2,10,0,6,2,1,18,38,3,1,3,15,11,14,28,1,6,35,36,0,0,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00578313253012048,0.000963855421686747,0.00481927710843374,0,0.00289156626506024,0.000963855421686747,0.000481927710843373,0.00867469879518072,0.0183132530120482,0.00144578313253012,0.000481927710843373,0.00144578313253012,0.0072289156626506,0.00530120481927711,0.00674698795180723,0.0134939759036145,0.000481927710843373,0.00289156626506024,0.0168674698795181,0.0173493975903614,0,0,0.000481927710843373,0,0,0.000963855421686747,0.000481927710843373,0.000481927710843373,0,0.000481927710843373,0,0,0,0,0.000481927710843373,0,0,0,0,0,0,0,22,5,23,0,23,2,6,0,2,29,17,0.0106024096385542,0.00240963855421687,0.0110843373493976,0,0.0110843373493976,0.000963855421686747,0.00289156626506024,0,0.000963855421686747,0.0139759036144578,0.00819277108433735,2075,1720,4,7.43078184555728,0.00240963855421687,0.000963855421686747,2075,1,1,1,1,1,1,1
"2023-06-01","Cameroon",10,7,22,0,5,2,1,8,35,3,0,1,14,2,11,15,0,4,12,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.00574382538770821,0.00402067777139575,0.0126364158529581,0,0.00287191269385411,0.00114876507754164,0.000574382538770821,0.00459506031016657,0.0201033888569787,0.00172314761631246,0,0.000574382538770821,0.0080413555427915,0.00114876507754164,0.00631820792647904,0.00861573808156232,0,0.00229753015508329,0.00689259046524986,0.00516944284893739,0,0,0,0,0,0.000574382538770821,0.000574382538770821,0,0,0,0,0,0,0,0,0.000574382538770821,0,0.000574382538770821,0.000574382538770821,0.000574382538770821,0,0,21,3,13,0,27,6,9,1,2,21,13,0.0120620333141872,0.00172314761631246,0.00746697300402068,0,0.0155083285468122,0.00344629523262493,0.00516944284893739,0.000574382538770821,0.00114876507754164,0.0120620333141872,0.00746697300402068,1741,1481,3,7.93760721616582,0.00114876507754164,0.00229753015508329,1741,1,1,1,1,1,1,1
"2023-07-01","Cameroon",5,1,24,2,3,6,1,43,23,5,2,3,16,3,0,11,0,5,28,11,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279485746226942,0.000558971492453885,0.0134153158188932,0.00111794298490777,0.00167691447736165,0.00335382895472331,0.000558971492453885,0.024035774175517,0.0128563443264394,0.00279485746226942,0.00111794298490777,0.00167691447736165,0.00894354387926216,0.00167691447736165,0,0.00614868641699273,0,0.00279485746226942,0.0156512017887088,0.00614868641699273,0,0,0,0,0,0,0.000558971492453885,0.00279485746226942,0.000558971492453885,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,17,0,31,5,2,0,4,17,15,0.00950251537171604,0.00111794298490777,0.00950251537171604,0,0.0173281162660704,0.00279485746226942,0.00111794298490777,0,0.00223588596981554,0.00950251537171604,0.00838457238680827,1789,1503,24,7.02173549560289,0.00279485746226942,0.00111794298490777,1789,1,1,1,1,1,1,1
"2023-08-01","Cameroon",12,3,9,2,11,19,0,12,28,5,0,4,20,7,1,18,2,4,22,9,0,1,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00704638872577804,0.00176159718144451,0.00528479154433353,0.00117439812096301,0.00645918966529654,0.0111567821491486,0,0.00704638872577804,0.0164415736934821,0.00293599530240752,0,0.00234879624192601,0.0117439812096301,0.00411039342337052,0.000587199060481503,0.0105695830886671,0.00117439812096301,0.00234879624192601,0.0129183793305931,0.00528479154433353,0,0.000587199060481503,0,0,0,0,0.000587199060481503,0.00176159718144451,0,0,0.00117439812096301,0,0,0,0,0,0,0,0,0,0,0,23,3,20,0,35,3,3,1,8,18,15,0.0135055783910746,0.00176159718144451,0.0117439812096301,0,0.0205519671168526,0.00176159718144451,0.00176159718144451,0.000587199060481503,0.00469759248385203,0.0105695830886671,0.00880798590722255,1703,1407,5,8.02938416806731,0.00117439812096301,0.00293599530240752,1703,1,1,1,1,1,1,1
"2023-09-01","Cameroon",20,2,21,0,7,30,2,25,23,5,0,4,16,6,11,17,1,3,37,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121138703815869,0.00121138703815869,0.0127195639006663,0,0.00423985463355542,0.0181708055723804,0.00121138703815869,0.0151423379769836,0.013930950938825,0.00302846759539673,0,0.00242277407631738,0.00969109630526953,0.00363416111447608,0.0066626287098728,0.0102967898243489,0.000605693519079346,0.00181708055723804,0.0224106602059358,0.00908540278619019,0,0,0,0,0,0,0.000605693519079346,0.000605693519079346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,14,0,17,8,4,1,7,21,8,0.0145366444579043,0.00484554815263477,0.00847970926711084,0,0.0102967898243489,0.00484554815263477,0.00242277407631738,0.000605693519079346,0.00423985463355542,0.0127195639006663,0.00484554815263477,1651,1314,12,8.37310273061106,0.00121138703815869,0,1651,1,1,1,1,1,1,1
"2023-10-01","Cameroon",12,6,26,1,17,12,1,40,33,4,0,2,35,4,24,21,0,4,21,25,0,0,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0.00654664484451719,0.00327332242225859,0.0141843971631206,0.000545553737043099,0.00927441352973268,0.00654664484451719,0.000545553737043099,0.021822149481724,0.0180032733224223,0.00218221494817239,0,0.0010911074740862,0.0190943807965085,0.00218221494817239,0.0130932896890344,0.0114566284779051,0,0.00218221494817239,0.0114566284779051,0.0136388434260775,0,0,0,0,0,0.000545553737043099,0,0.00272776868521549,0,0,0.0016366612111293,0,0,0,0,0,0,0,0.000545553737043099,0,0,0,22,6,24,2,33,3,6,1,1,12,19,0.0120021822149482,0.00327332242225859,0.0130932896890344,0.0010911074740862,0.0180032733224223,0.0016366612111293,0.00327332242225859,0.000545553737043099,0.000545553737043099,0.00654664484451719,0.0103655210038189,1833,1449,24,8.74179482749852,0.00218221494817239,0.00327332242225859,1833,1,1,1,1,1,1,1
"2023-11-01","Cameroon",7,1,14,2,22,8,0,12,23,5,0,5,19,8,5,23,2,2,44,19,0,0,0,1,0,1,4,9,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.00421432871763998,0.000602046959662854,0.00842865743527995,0.00120409391932571,0.0132450331125828,0.00481637567730283,0,0.00722456351595424,0.0138470800722456,0.00301023479831427,0,0.00301023479831427,0.0114388922335942,0.00481637567730283,0.00301023479831427,0.0138470800722456,0.00120409391932571,0.00120409391932571,0.0264900662251656,0.0114388922335942,0,0,0,0.000602046959662854,0,0.000602046959662854,0.00240818783865141,0.00541842263696568,0,0,0,0,0,0,0,0.00120409391932571,0,0,0,0,0.000602046959662854,0,22,13,21,0,30,3,1,2,0,17,16,0.0132450331125828,0.0078266104756171,0.0126429861529199,0,0.0180614087898856,0.00180614087898856,0.000602046959662854,0.00120409391932571,0,0.0102347983142685,0.00963275135460566,1661,1335,3,6.96032155787868,0.00120409391932571,0.0102347983142685,1661,1,1,1,1,1,0,1
"2023-12-01","Cameroon",8,0,16,0,8,5,4,7,24,3,0,3,14,0,1,15,0,4,15,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.00607441154138193,0,0.0121488230827639,0,0.00607441154138193,0.00379650721336371,0.00303720577069096,0.00531511009870919,0.0182232346241458,0.00227790432801822,0,0.00227790432801822,0.0106302201974184,0,0.000759301442672741,0.0113895216400911,0,0.00303720577069096,0.0113895216400911,0.00759301442672741,0,0,0,0,0,0.00151860288534548,0,0.00151860288534548,0,0,0,0,0,0,0,0.00151860288534548,0,0,0,0,0,0.000759301442672741,24,6,7,1,27,6,1,1,1,22,13,0.0182232346241458,0.00455580865603645,0.00531511009870919,0.000759301442672741,0.020501138952164,0.00455580865603645,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.0167046317388003,0.00987091875474563,1317,1084,6,8.66120726913958,0.00379650721336371,0.00151860288534548,1317,1,1,1,1,1,0,1
"2024-01-01","Cameroon",7,0,25,3,1,4,0,8,17,0,1,1,9,1,6,4,1,2,9,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00910273081924577,0,0.0325097529258778,0.00390117035110533,0.00130039011703511,0.00520156046814044,0,0.0104031209362809,0.0221066319895969,0,0.00130039011703511,0.00130039011703511,0.011703511053316,0.00130039011703511,0.00780234070221066,0.00520156046814044,0.00130039011703511,0.00260078023407022,0.011703511053316,0.0130039011703511,0,0,0,0,0,0,0,0.00130039011703511,0.00130039011703511,0,0.00130039011703511,0,0,0,0,0,0,0,0,0,0,0,16,4,16,0,17,3,1,0,1,9,8,0.0208062418725618,0.00520156046814044,0.0208062418725618,0,0.0221066319895969,0.00390117035110533,0.00130039011703511,0,0.00130039011703511,0.011703511053316,0.0104031209362809,769,602,7,7.31268377199257,0.00260078023407022,0.00130039011703511,769,1,1,1,1,1,1,1
