"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","therwandan.com","umuseke.rw"
"2021-01-01","Rwanda",1,0,1,1,3,3,0,68,8,3,11,5,5,0,1,0,1,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190839694656489,0,0.00190839694656489,0.00190839694656489,0.00572519083969466,0.00572519083969466,0,0.129770992366412,0.0152671755725191,0.00572519083969466,0.0209923664122137,0.00954198473282443,0.00954198473282443,0,0.00190839694656489,0,0.00190839694656489,0.00381679389312977,0.0209923664122137,0.00954198473282443,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,7,0,0,1,1,1,0.0133587786259542,0.00572519083969466,0,0,0.0114503816793893,0.0133587786259542,0,0,0.00190839694656489,0.00190839694656489,0.00190839694656489,524,376,524,8.85838804771269,0,0,524,1,1
"2021-02-01","Rwanda",2,0,1,0,5,2,0,57,22,7,6,1,5,1,3,1,0,2,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00348432055749129,0,0.00174216027874564,0,0.00871080139372822,0.00348432055749129,0,0.0993031358885017,0.0383275261324042,0.0121951219512195,0.0104529616724739,0.00174216027874564,0.00871080139372822,0.00174216027874564,0.00522648083623693,0.00174216027874564,0,0.00348432055749129,0.0313588850174216,0.00871080139372822,0,0,0,0,0,0,0.00174216027874564,0,0,0,0,0,0,7,5,2,0,13,5,0,0,0,1,4,0.0121951219512195,0.00871080139372822,0.00348432055749129,0,0.0226480836236934,0.00871080139372822,0,0,0,0.00174216027874564,0.00696864111498258,574,406,573,8.61221153972853,0,0.00174216027874564,574,1,1
"2021-03-01","Rwanda",6,1,3,0,4,2,1,43,20,3,3,2,7,4,0,3,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847457627118644,0.00141242937853107,0.00423728813559322,0,0.00564971751412429,0.00282485875706215,0.00141242937853107,0.0607344632768362,0.0282485875706215,0.00423728813559322,0.00423728813559322,0.00282485875706215,0.00988700564971751,0.00564971751412429,0,0.00423728813559322,0.00282485875706215,0.00141242937853107,0.00706214689265537,0.00564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,18,5,1,0,0,3,2,0.00988700564971751,0.00706214689265537,0.00564971751412429,0,0.0254237288135593,0.00706214689265537,0.00141242937853107,0,0,0.00423728813559322,0.00282485875706215,708,562,707,5.91361506999709,0.00141242937853107,0,708,1,1
"2021-04-01","Rwanda",11,1,0,0,7,1,0,43,19,2,3,2,8,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0143603133159269,0.00130548302872063,0,0,0.00913838120104439,0.00130548302872063,0,0.0561357702349869,0.0248041775456919,0.00261096605744125,0.00391644908616188,0.00261096605744125,0.010443864229765,0.00261096605744125,0.00130548302872063,0,0,0,0.0130548302872063,0,0,0,0,0,0,0,0,0,0.00130548302872063,0,0,0,0,12,9,2,0,8,4,0,0,0,3,1,0.0156657963446475,0.0117493472584856,0.00261096605744125,0,0.010443864229765,0.00522193211488251,0,0,0,0.00391644908616188,0.00130548302872063,766,628,765,5.1298199801672,0.00261096605744125,0.00130548302872063,766,1,1
"2021-05-01","Rwanda",2,0,2,1,19,0,0,90,17,3,9,3,7,3,1,2,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00194741966893866,0,0.00194741966893866,0.000973709834469328,0.0185004868549172,0,0,0.0876338851022395,0.0165530671859786,0.00292112950340798,0.00876338851022395,0.00292112950340798,0.0068159688412853,0.00292112950340798,0.000973709834469328,0.00194741966893866,0,0,0.00778967867575463,0.00194741966893866,0,0,0,0.000973709834469328,0,0,0,0,0,0,0,0,0,16,15,3,0,8,4,1,0,0,2,2,0.0155793573515093,0.0146056475170399,0.00292112950340798,0,0.00778967867575463,0.00389483933787731,0.000973709834469328,0,0,0.00194741966893866,0.00194741966893866,1027,816,1026,5.24996533782546,0.000973709834469328,0.000973709834469328,1027,1,1
"2021-06-01","Rwanda",12,0,0,0,14,0,0,26,18,11,12,5,10,4,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133928571428571,0,0,0,0.015625,0,0,0.0290178571428571,0.0200892857142857,0.0122767857142857,0.0133928571428571,0.00558035714285714,0.0111607142857143,0.00446428571428571,0.00223214285714286,0,0,0,0.00669642857142857,0.00223214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,1,20,19,2,0,0,3,4,0.0167410714285714,0.0167410714285714,0.00446428571428571,0.00111607142857143,0.0223214285714286,0.0212053571428571,0.00223214285714286,0,0,0.00334821428571429,0.00446428571428571,896,704,896,5.20340717212101,0,0.00111607142857143,896,1,1
"2021-07-01","Rwanda",8,1,0,0,12,0,1,30,9,5,9,22,4,2,0,2,1,1,6,6,0,0,0,0,1,0,0,3,1,0,0,0,0,0.00842105263157895,0.00105263157894737,0,0,0.0126315789473684,0,0.00105263157894737,0.0315789473684211,0.00947368421052632,0.00526315789473684,0.00947368421052632,0.0231578947368421,0.00421052631578947,0.00210526315789474,0,0.00210526315789474,0.00105263157894737,0.00105263157894737,0.00631578947368421,0.00631578947368421,0,0,0,0,0.00105263157894737,0,0,0.00315789473684211,0.00105263157894737,0,0,0,0,25,13,4,0,7,10,2,0,1,3,0,0.0263157894736842,0.0136842105263158,0.00421052631578947,0,0.00736842105263158,0.0105263157894737,0.00210526315789474,0,0.00105263157894737,0.00315789473684211,0,950,773,945,7.67974553244296,0,0.00526315789473684,950,1,1
"2021-08-01","Rwanda",6,0,2,0,15,0,0,12,14,6,2,6,6,2,2,9,0,1,6,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00888888888888889,0,0.00296296296296296,0,0.0222222222222222,0,0,0.0177777777777778,0.0207407407407407,0.00888888888888889,0.00296296296296296,0.00888888888888889,0.00888888888888889,0.00296296296296296,0.00296296296296296,0.0133333333333333,0,0.00148148148148148,0.00888888888888889,0.0222222222222222,0,0,0,0,0.00148148148148148,0,0,0,0,0,0,0,0,14,13,1,0,5,4,0,0,0,4,4,0.0207407407407407,0.0192592592592593,0.00148148148148148,0,0.00740740740740741,0.00592592592592593,0,0,0,0.00592592592592593,0.00592592592592593,675,532,674,8.04673929151054,0,0.00296296296296296,675,1,1
"2021-09-01","Rwanda",9,0,12,1,12,2,0,16,49,3,4,1,8,4,1,4,0,1,20,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0.00935550935550936,0,0.0124740124740125,0.00103950103950104,0.0124740124740125,0.00207900207900208,0,0.0166320166320166,0.0509355509355509,0.00311850311850312,0.00415800415800416,0.00103950103950104,0.00831600831600832,0.00415800415800416,0.00103950103950104,0.00415800415800416,0,0.00103950103950104,0.0207900207900208,0.00623700623700624,0,0,0,0,0,0,0,0.00103950103950104,0.00207900207900208,0,0,0,0,16,15,3,0,15,8,2,0,1,4,1,0.0166320166320166,0.0155925155925156,0.00311850311850312,0,0.0155925155925156,0.00831600831600832,0.00207900207900208,0,0.00103950103950104,0.00415800415800416,0.00103950103950104,962,754,959,6.17379266859938,0.00103950103950104,0.00311850311850312,962,1,1
"2021-10-01","Rwanda",14,1,1,0,18,3,0,15,15,4,1,2,7,2,1,3,1,0,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0183246073298429,0.00130890052356021,0.00130890052356021,0,0.0235602094240838,0.00392670157068063,0,0.0196335078534031,0.0196335078534031,0.00523560209424084,0.00130890052356021,0.00261780104712042,0.00916230366492147,0.00261780104712042,0.00130890052356021,0.00392670157068063,0.00130890052356021,0,0.00392670157068063,0.00392670157068063,0,0,0,0,0,0,0,0,0.00130890052356021,0.00261780104712042,0,0,0,10,13,1,1,13,5,0,0,0,3,4,0.0130890052356021,0.0170157068062827,0.00130890052356021,0.00130890052356021,0.0170157068062827,0.00654450261780105,0,0,0,0.00392670157068063,0.00523560209424084,764,628,761,5.1922367834706,0.00261780104712042,0.00392670157068063,764,1,1
"2021-11-01","Rwanda",5,2,13,0,10,0,0,11,22,7,6,7,8,4,2,3,0,2,4,11,0,0,1,0,0,0,1,1,0,0,0,0,0,0.00663129973474801,0.0026525198938992,0.0172413793103448,0,0.013262599469496,0,0,0.0145888594164456,0.0291777188328912,0.00928381962864721,0.00795755968169761,0.00928381962864721,0.0106100795755968,0.00530503978779841,0.0026525198938992,0.00397877984084881,0,0.0026525198938992,0.00530503978779841,0.0145888594164456,0,0,0.0013262599469496,0,0,0,0.0013262599469496,0.0013262599469496,0,0,0,0,0,6,14,1,1,10,6,1,0,0,4,2,0.00795755968169761,0.0185676392572944,0.0013262599469496,0.0013262599469496,0.013262599469496,0.00795755968169761,0.0013262599469496,0,0,0.00530503978779841,0.0026525198938992,754,600,751,7.40697121454901,0,0.00530503978779841,754,1,1
"2021-12-01","Rwanda",7,0,1,1,12,0,0,16,26,1,6,3,13,3,4,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883838383838384,0,0.00126262626262626,0.00126262626262626,0.0151515151515152,0,0,0.0202020202020202,0.0328282828282828,0.00126262626262626,0.00757575757575758,0.00378787878787879,0.0164141414141414,0.00378787878787879,0.00505050505050505,0.00126262626262626,0.00126262626262626,0.00252525252525253,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,3,8,1,0,0,4,2,0.0113636363636364,0.00757575757575758,0.00378787878787879,0,0.00378787878787879,0.0101010101010101,0.00126262626262626,0,0,0.00505050505050505,0.00252525252525253,792,661,792,6.18969195649865,0,0.00126262626262626,792,1,1
"2022-01-01","Rwanda",4,1,1,0,19,0,0,11,18,3,4,3,6,6,4,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537634408602151,0.00134408602150538,0.00134408602150538,0,0.0255376344086022,0,0,0.0147849462365591,0.0241935483870968,0.00403225806451613,0.00537634408602151,0.00403225806451613,0.00806451612903226,0.00806451612903226,0.00537634408602151,0.00537634408602151,0,0.00268817204301075,0.00806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,13,4,0,1,1,2,7,0.0174731182795699,0.010752688172043,0.00403225806451613,0,0.0174731182795699,0.00537634408602151,0,0.00134408602150538,0.00134408602150538,0.00268817204301075,0.00940860215053763,744,607,744,6.68864277249636,0,0,744,1,1
"2022-02-01","Rwanda",7,1,0,0,15,0,0,11,24,1,0,0,6,5,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0108527131782946,0.00155038759689922,0,0,0.0232558139534884,0,0,0.0170542635658915,0.0372093023255814,0.00155038759689922,0,0,0.00930232558139535,0.00775193798449612,0.00155038759689922,0,0,0.00155038759689922,0.00155038759689922,0.00465116279069767,0,0,0,0,0,0,0,0,0.00155038759689922,0.00155038759689922,0,0,0,7,10,7,0,11,4,0,0,1,0,1,0.0108527131782946,0.0155038759689922,0.0108527131782946,0,0.0170542635658915,0.0062015503875969,0,0,0.00155038759689922,0,0.00155038759689922,645,541,643,4.62588125912247,0.00310077519379845,0,645,1,1
"2022-03-01","Rwanda",1,0,3,0,9,0,1,11,11,6,3,0,6,7,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0.00134952766531714,0,0.00404858299595142,0,0.0121457489878543,0,0.00134952766531714,0.0148448043184885,0.0148448043184885,0.00809716599190283,0.00404858299595142,0,0.00809716599190283,0.00944669365721997,0,0,0,0,0.00404858299595142,0.00809716599190283,0,0,0,0,0.00134952766531714,0,0,0,0,0,0,0,0.00269905533063428,4,22,2,1,18,9,1,0,0,4,3,0.00539811066126856,0.0296896086369771,0.00269905533063428,0.00134952766531714,0.0242914979757085,0.0121457489878543,0.00134952766531714,0,0,0.00539811066126856,0.00404858299595142,741,618,738,4.53566679296652,0.0067476383265857,0,741,1,1
"2022-04-01","Rwanda",7,0,3,0,24,0,0,10,17,5,1,4,4,4,0,2,0,3,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0.00786516853932584,0,0.00337078651685393,0,0.0269662921348315,0,0,0.0112359550561798,0.0191011235955056,0.00561797752808989,0.00112359550561798,0.00449438202247191,0.00449438202247191,0.00449438202247191,0,0.00224719101123596,0,0.00337078651685393,0.00449438202247191,0.00337078651685393,0,0,0,0,0,0,0,0,0,0.00224719101123596,0,0,0,14,16,4,0,15,5,1,0,0,3,2,0.0157303370786517,0.0179775280898876,0.00449438202247191,0,0.0168539325842697,0.00561797752808989,0.00112359550561798,0,0,0.00337078651685393,0.00224719101123596,890,747,887,5.70442555588151,0.00112359550561798,0.00337078651685393,890,1,1
"2022-05-01","Rwanda",8,0,5,0,18,0,0,4,29,3,1,5,13,6,3,2,0,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845665961945032,0,0.00528541226215645,0,0.0190274841437632,0,0,0.00422832980972516,0.0306553911205074,0.00317124735729387,0.00105708245243129,0.00528541226215645,0.0137420718816068,0.00634249471458774,0.00317124735729387,0.00211416490486258,0,0.00422832980972516,0.00317124735729387,0.0179704016913319,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,7,0,16,6,1,0,1,2,2,0.0147991543340381,0.0137420718816068,0.00739957716701903,0,0.0169133192389006,0.00634249471458774,0.00105708245243129,0,0.00105708245243129,0.00211416490486258,0.00211416490486258,946,778,946,6.80682093581728,0.00105708245243129,0.00105708245243129,946,1,1
"2022-06-01","Rwanda",3,0,12,0,28,2,0,8,27,9,1,12,3,15,17,2,0,6,18,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00243506493506494,0,0.00974025974025974,0,0.0227272727272727,0.00162337662337662,0,0.00649350649350649,0.0219155844155844,0.00730519480519481,0.000811688311688312,0.00974025974025974,0.00243506493506494,0.0121753246753247,0.0137987012987013,0.00162337662337662,0,0.00487012987012987,0.0146103896103896,0.0227272727272727,0,0,0,0,0.000811688311688312,0,0,0,0,0,0,0,0,6,21,1,0,9,11,1,0,0,2,2,0.00487012987012987,0.0170454545454545,0.000811688311688312,0,0.00730519480519481,0.00892857142857143,0.000811688311688312,0,0,0.00162337662337662,0.00162337662337662,1232,992,1231,10.6903566084545,0.00162337662337662,0.000811688311688312,1232,1,1
"2022-07-01","Rwanda",2,0,3,0,20,0,0,2,19,1,0,2,2,3,2,2,1,1,6,4,1,0,0,1,1,2,0,0,0,0,0,0,0,0.004,0,0.006,0,0.04,0,0,0.004,0.038,0.002,0,0.004,0.004,0.006,0.004,0.004,0.002,0.002,0.012,0.008,0.002,0,0,0.002,0.002,0.004,0,0,0,0,0,0,0,1,6,0,0,6,1,0,0,0,3,1,0.002,0.012,0,0,0.012,0.002,0,0,0,0.006,0.002,500,413,495,7.11669015580506,0.01,0,500,1,1
"2022-08-01","Rwanda",1,1,2,0,12,0,0,5,9,5,0,5,5,0,0,1,0,1,4,7,0,0,0,0,2,1,0,0,0,1,0,0,1,0.00175438596491228,0.00175438596491228,0.00350877192982456,0,0.0210526315789474,0,0,0.0087719298245614,0.0157894736842105,0.0087719298245614,0,0.0087719298245614,0.0087719298245614,0,0,0.00175438596491228,0,0.00175438596491228,0.00701754385964912,0.012280701754386,0,0,0,0,0.00350877192982456,0.00175438596491228,0,0,0,0.00175438596491228,0,0,0.00175438596491228,6,0,0,0,4,2,1,0,0,4,1,0.0105263157894737,0,0,0,0.00701754385964912,0.00350877192982456,0.00175438596491228,0,0,0.00701754385964912,0.00175438596491228,570,497,562,6.64676787913268,0.0157894736842105,0.0105263157894737,570,1,1
"2022-09-01","Rwanda",2,0,1,0,13,0,0,9,28,7,1,3,3,2,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322061191626409,0,0.00161030595813205,0,0.0209339774557166,0,0,0.0144927536231884,0.0450885668276973,0.0112721417069243,0.00161030595813205,0.00483091787439614,0.00483091787439614,0.00322061191626409,0,0.00322061191626409,0,0,0.00644122383252818,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1,0,10,10,0,0,0,2,2,0.00966183574879227,0.0193236714975845,0.00161030595813205,0,0.0161030595813204,0.0161030595813204,0,0,0,0.00322061191626409,0.00322061191626409,621,506,621,4.96510357014218,0,0,621,1,1
"2022-10-01","Rwanda",1,1,3,0,10,0,0,6,11,7,1,4,3,4,4,14,0,1,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00139275766016713,0.00139275766016713,0.00417827298050139,0,0.0139275766016713,0,0,0.00835654596100279,0.0153203342618384,0.00974930362116992,0.00139275766016713,0.00557103064066852,0.00417827298050139,0.00557103064066852,0.00557103064066852,0.0194986072423398,0,0.00139275766016713,0.00974930362116992,0.00974930362116992,0,0,0,0,0,0,0,0.00139275766016713,0,0,0,0,0,3,8,1,1,9,8,2,0,0,3,6,0.00417827298050139,0.011142061281337,0.00139275766016713,0.00139275766016713,0.0125348189415042,0.011142061281337,0.00278551532033426,0,0,0.00417827298050139,0.00835654596100279,718,596,717,8.28039677292323,0,0.00139275766016713,718,1,1
"2022-11-01","Rwanda",5,0,3,0,33,0,0,6,13,3,0,10,4,3,8,2,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00683994528043776,0,0.00410396716826265,0,0.0451436388508892,0,0,0.00820793433652531,0.0177838577291382,0.00410396716826265,0,0.0136798905608755,0.00547195622435021,0.00410396716826265,0.0109439124487004,0.0027359781121751,0,0,0.00547195622435021,0.0218878248974008,0,0,0,0,0.00136798905608755,0,0,0,0,0,0,0,0,2,10,0,0,3,8,1,0,0,3,2,0.0027359781121751,0.0136798905608755,0,0,0.00410396716826265,0.0109439124487004,0.00136798905608755,0,0,0.00410396716826265,0.0027359781121751,731,596,730,8.67415922974311,0.00683994528043776,0,731,1,1
"2022-12-01","Rwanda",2,0,3,4,7,0,0,7,17,2,0,8,4,3,3,2,0,3,6,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0.00299850074962519,0,0.00449775112443778,0.00599700149925037,0.0104947526236882,0,0,0.0104947526236882,0.0254872563718141,0.00299850074962519,0,0.0119940029985007,0.00599700149925037,0.00449775112443778,0.00449775112443778,0.00299850074962519,0,0.00449775112443778,0.00899550224887556,0.0134932533733133,0.00149925037481259,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0,0,0,6,8,1,0,5,3,0,0,0,3,5,0.00899550224887556,0.0119940029985007,0.00149925037481259,0,0.00749625187406297,0.00449775112443778,0,0,0,0.00449775112443778,0.00749625187406297,667,557,664,8.33116244283782,0.00899550224887556,0,667,1,1
"2023-01-01","Rwanda",1,0,1,0,8,0,0,10,10,6,0,3,3,3,1,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153374233128834,0,0.00153374233128834,0,0.0122699386503067,0,0,0.0153374233128834,0.0153374233128834,0.00920245398773006,0,0.00460122699386503,0.00460122699386503,0.00460122699386503,0.00153374233128834,0,0,0,0.00460122699386503,0.0245398773006135,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,9,0,1,1,0,8,3,0.00920245398773006,0.00766871165644172,0.00920245398773006,0,0.0138036809815951,0,0.00153374233128834,0.00153374233128834,0,0.0122699386503067,0.00460122699386503,652,556,652,6.39997495634922,0.00613496932515337,0,652,1,1
"2023-02-01","Rwanda",2,0,1,2,8,0,0,8,15,2,1,5,4,2,4,2,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311526479750779,0,0.00155763239875389,0.00311526479750779,0.0124610591900312,0,0,0.0124610591900312,0.0233644859813084,0.00311526479750779,0.00155763239875389,0.00778816199376947,0.00623052959501558,0.00311526479750779,0.00623052959501558,0.00311526479750779,0,0.00155763239875389,0.0109034267912773,0.0109034267912773,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,13,2,0,0,0,2,1,0.00467289719626168,0.0233644859813084,0,0,0.0202492211838006,0.00311526479750779,0,0,0,0.00311526479750779,0.00155763239875389,642,539,641,7.54788447640442,0.00311526479750779,0,642,1,1
"2023-03-01","Rwanda",1,0,4,2,19,0,1,10,12,8,0,10,3,8,7,2,0,1,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0011001100110011,0,0.0044004400440044,0.0022002200220022,0.0209020902090209,0,0.0011001100110011,0.011001100110011,0.0132013201320132,0.0088008800880088,0,0.011001100110011,0.0033003300330033,0.0088008800880088,0.0077007700770077,0.0022002200220022,0,0.0011001100110011,0.011001100110011,0.0077007700770077,0.0011001100110011,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,11,12,0,0,1,2,2,0.0066006600660066,0.0165016501650165,0,0,0.0121012101210121,0.0132013201320132,0,0,0.0011001100110011,0.0022002200220022,0.0022002200220022,909,759,908,7.80042937757662,0.0033003300330033,0.0011001100110011,909,1,1
"2023-04-01","Rwanda",1,1,3,0,16,0,0,9,11,11,0,5,5,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012987012987013,0.0012987012987013,0.0038961038961039,0,0.0207792207792208,0,0,0.0116883116883117,0.0142857142857143,0.0142857142857143,0,0.00649350649350649,0.00649350649350649,0.0038961038961039,0,0,0,0,0.00649350649350649,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,2,0,11,2,0,1,0,9,3,0.0181818181818182,0.0168831168831169,0.0025974025974026,0,0.0142857142857143,0.0025974025974026,0,0.0012987012987013,0,0.0116883116883117,0.0038961038961039,770,641,770,6.00293634528731,0,0,770,1,1
"2023-05-01","Rwanda",16,0,2,0,16,0,0,61,19,3,0,4,5,7,1,1,1,0,7,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0201005025125628,0,0.00251256281407035,0,0.0201005025125628,0,0,0.0766331658291457,0.0238693467336683,0.00376884422110553,0,0.0050251256281407,0.00628140703517588,0.00879396984924623,0.00125628140703518,0.00125628140703518,0.00125628140703518,0,0.00879396984924623,0.00376884422110553,0,0,0,0,0,0,0.00125628140703518,0.00125628140703518,0,0,0,0.00125628140703518,0,5,18,2,0,6,2,0,0,0,6,1,0.00628140703517588,0.0226130653266332,0.00251256281407035,0,0.00753768844221105,0.00251256281407035,0,0,0,0.00753768844221105,0.00125628140703518,796,615,793,5.23838655299394,0.00251256281407035,0.00628140703517588,796,1,1
"2023-06-01","Rwanda",2,0,1,0,13,2,0,8,39,11,0,3,5,5,0,7,0,1,4,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0.00227790432801822,0,0.00113895216400911,0,0.0148063781321185,0.00227790432801822,0,0.00911161731207289,0.0444191343963554,0.0125284738041002,0,0.00341685649202733,0.00569476082004556,0.00569476082004556,0,0.00797266514806378,0,0.00113895216400911,0.00455580865603645,0.00455580865603645,0,0,0,0,0,0.00227790432801822,0,0,0.00113895216400911,0,0,0,0,2,17,4,0,12,16,1,0,1,7,2,0.00227790432801822,0.0193621867881549,0.00455580865603645,0,0.0136674259681093,0.0182232346241458,0.00113895216400911,0,0.00113895216400911,0.00797266514806378,0.00227790432801822,878,720,875,5.43189442707757,0.00113895216400911,0.00227790432801822,878,1,1
"2023-07-01","Rwanda",3,0,2,0,8,0,0,8,11,4,0,5,1,1,2,3,0,3,13,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00381679389312977,0,0.00254452926208651,0,0.0101781170483461,0,0,0.0101781170483461,0.0139949109414758,0.00508905852417303,0,0.00636132315521628,0.00127226463104326,0.00127226463104326,0.00254452926208651,0.00381679389312977,0,0.00381679389312977,0.0165394402035623,0.0089058524173028,0,0,0,0,0,0,0,0,0.00127226463104326,0,0,0,0,6,7,1,0,9,6,3,0,0,1,2,0.00763358778625954,0.0089058524173028,0.00127226463104326,0,0.0114503816793893,0.00763358778625954,0.00381679389312977,0,0,0.00127226463104326,0.00254452926208651,786,682,785,7.88914828222654,0.00127226463104326,0.00254452926208651,786,1,1
"2023-08-01","Rwanda",2,0,1,0,20,1,0,7,8,5,1,1,4,2,2,6,0,2,10,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.00284495021337127,0,0.00142247510668563,0,0.0284495021337127,0.00142247510668563,0,0.00995732574679943,0.0113798008534851,0.00711237553342817,0.00142247510668563,0.00142247510668563,0.00568990042674253,0.00284495021337127,0.00284495021337127,0.0085348506401138,0,0.00284495021337127,0.0142247510668563,0,0,0,0,0,0.00142247510668563,0.00142247510668563,0,0,0,0,0,0,0.00142247510668563,5,13,2,0,4,12,0,1,1,6,2,0.00711237553342817,0.0184921763869132,0.00284495021337127,0,0.00568990042674253,0.0170697012802276,0,0.00142247510668563,0.00142247510668563,0.0085348506401138,0.00284495021337127,703,588,700,6.77862516819444,0.0042674253200569,0.00142247510668563,703,1,1
"2023-09-01","Rwanda",4,1,12,0,6,1,0,10,14,1,1,6,5,4,0,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557103064066852,0.00139275766016713,0.0167130919220056,0,0.00835654596100279,0.00139275766016713,0,0.0139275766016713,0.0194986072423398,0.00139275766016713,0.00139275766016713,0.00835654596100279,0.00696378830083565,0.00557103064066852,0,0.00278551532033426,0,0.00278551532033426,0.00557103064066852,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,2,0,15,4,0,0,0,6,8,0.00696378830083565,0.0264623955431755,0.00278551532033426,0,0.020891364902507,0.00557103064066852,0,0,0,0.00835654596100279,0.011142061281337,718,591,717,6.18784989084679,0.00278551532033426,0.00139275766016713,718,1,1
"2023-10-01","Rwanda",6,0,4,0,14,1,0,9,27,3,1,4,4,1,0,3,0,0,4,10,0,0,0,0,0,0,0,2,3,3,1,0,0,0.00804289544235925,0,0.00536193029490617,0,0.0187667560321716,0.00134048257372654,0,0.0120643431635389,0.0361930294906166,0.00402144772117962,0.00134048257372654,0.00536193029490617,0.00536193029490617,0.00134048257372654,0,0.00402144772117962,0,0,0.00536193029490617,0.0134048257372654,0,0,0,0,0,0,0,0.00268096514745308,0.00402144772117962,0.00402144772117962,0.00134048257372654,0,0,7,13,3,0,9,1,1,0,0,6,3,0.00938337801608579,0.017426273458445,0.00402144772117962,0,0.0120643431635389,0.00134048257372654,0.00134048257372654,0,0,0.00804289544235925,0.00402144772117962,746,617,737,5.66628058656007,0,0.0134048257372654,746,1,1
