"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com"
2018-11-01,"Indonesia",82,6,253,8,45,0,2,598,225,48,7,41,363,62,49,38,2,4,24,40,3,0,0,0,0,1,3,0,0,5,0,0,0,2,0,0,1,0,2,7,0,0.00296607104101859,0.000217029588367214,0.00915141430948419,0.000289372784489619,0.00162772191275411,0,7.23431961224047e-05,0.021630615640599,0.00813860956377053,0.00173623670693771,0.000253201186428416,0.0014830355205093,0.0131302900962165,0.00224263907979455,0.00177240830499891,0.00137452072632569,7.23431961224047e-05,0.000144686392244809,0.000868118353468856,0.00144686392244809,0.000108514794183607,0,0,0,0,3.61715980612023e-05,0.000108514794183607,0,0,0.000180857990306012,0,0,0,7.23431961224047e-05,0,0,3.61715980612023e-05,0,7.23431961224047e-05,0.000253201186428416,0,433,80,151,1,276,109,20,29,6,163,99,0.0156623019605006,0.00289372784489619,0.00546191130724155,3.61715980612023e-05,0.00998336106489185,0.00394270418867106,0.000723431961224047,0.00104897634377487,0.000217029588367214,0.00589597048397598,0.00358098820805903,27646,24730,27622,5.81928233320338,0.000289372784489619,0.00144686392244809,27646,1,1,1,1
2018-12-01,"Indonesia",108,3,175,6,27,2,1,1422,244,36,6,91,456,63,50,34,2,4,61,39,1,0,0,0,5,0,1,1,0,4,0,0,0,0,0,1,0,0,1,3,0,0.00380429039416675,0.000105674733171299,0.00616435943499243,0.000211349466342597,0.000951072598541689,7.04498221141992e-05,3.52249110570996e-05,0.0500898235231956,0.0085948782979323,0.00126809679805558,0.000211349466342597,0.00320546690619606,0.0160625594420374,0.00221916939659727,0.00176124555285498,0.00119764697594139,7.04498221141992e-05,0.000140899644228398,0.00214871957448307,0.00137377153122688,3.52249110570996e-05,0,0,0,0.000176124555285498,0,3.52249110570996e-05,3.52249110570996e-05,0,0.000140899644228398,0,0,0,0,0,3.52249110570996e-05,0,0,3.52249110570996e-05,0.000105674733171299,0,375,56,169,2,248,117,33,39,1,199,139,0.0132093416464123,0.00197259501919758,0.00595300996864983,7.04498221141992e-05,0.0087357779421607,0.00412131459368065,0.00116242206488429,0.00137377153122688,3.52249110570996e-05,0.00700975730036282,0.00489626263693684,28389,24575,28372,6.71652870005795,0,0.00109197224277009,28389,1,1,1,1
2019-01-01,"Indonesia",58,1,295,15,36,4,4,916,276,31,5,60,403,53,48,42,9,4,34,38,2,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,1,9,2,0.00191602523867728,3.3034917908229e-05,0.00974530078292755,0.000495523768623435,0.00118925704469624,0.000132139671632916,0.000132139671632916,0.0302599848039378,0.0091176373426712,0.0010240824551551,0.000165174589541145,0.00198209507449374,0.0133130719170163,0.00175085064913614,0.00158567605959499,0.00138746655214562,0.000297314261174061,0.000132139671632916,0.00112318720887979,0.0012553268805127,6.6069835816458e-05,3.3034917908229e-05,0,0,0,0,3.3034917908229e-05,0,0,0.000231244425357603,0,0,0,0,0,0,0,3.3034917908229e-05,3.3034917908229e-05,0.000297314261174061,6.6069835816458e-05,491,73,155,0,297,127,36,29,11,204,118,0.0162201446929404,0.00241154900730072,0.00512041227577549,0,0.00981137061874401,0.00419543457434508,0.00118925704469624,0.000958012619338641,0.000363384096990519,0.00673912325327872,0.00389812031317102,30271,26740,30247,5.90594593489658,0.000165174589541145,0.00118925704469624,30271,1,1,1,1
2019-02-01,"Indonesia",69,5,359,17,30,3,3,627,262,44,7,47,357,67,48,29,4,7,29,44,1,0,0,0,1,1,1,1,0,4,1,2,2,13,3,1,1,0,2,5,0,0.00242624564858117,0.0001758149020711,0.0126235099687049,0.000597770667041738,0.0010548894124266,0.00010548894124266,0.00010548894124266,0.0220471887197159,0.00921270086852562,0.00154717113822568,0.000246140862899539,0.00165266007946834,0.0125531840078765,0.00235591968775273,0.00168782305988256,0.00101972643201238,0.00014065192165688,0.000246140862899539,0.00101972643201238,0.00154717113822568,3.51629804142199e-05,0,0,0,3.51629804142199e-05,3.51629804142199e-05,3.51629804142199e-05,3.51629804142199e-05,0,0.00014065192165688,3.51629804142199e-05,7.03259608284398e-05,7.03259608284398e-05,0.000457118745384859,0.00010548894124266,3.51629804142199e-05,3.51629804142199e-05,0,7.03259608284398e-05,0.0001758149020711,0,400,92,155,3,313,169,36,27,4,191,107,0.014065192165688,0.00323499419810823,0.00545026196420409,0.00010548894124266,0.0110060128696508,0.00594254369000316,0.00126586729491192,0.000949400471183938,0.00014065192165688,0.006716129259116,0.00376243890432153,28439,25247,28400,5.95604474526198,0.000562607686627519,0.00147684517739724,28439,1,1,1,1
2019-03-01,"Indonesia",105,7,646,44,37,4,2,874,228,48,4,66,365,83,65,44,13,5,58,49,6,0,0,0,1,0,0,0,0,5,0,1,1,1,0,0,2,0,1,9,0,0.00335334695963209,0.000223556463975473,0.020631067961165,0.0014052120592744,0.00118165559529893,0.000127746550843127,6.38732754215636e-05,0.0279126213592233,0.00728155339805825,0.00153295861011753,0.000127746550843127,0.0021078180889116,0.0116568727644354,0.00265074092999489,0.00207588145120082,0.0014052120592744,0.000415176290240164,0.000159683188553909,0.00185232498722534,0.00156489524782831,0.000191619826264691,0,0,0,3.19366377107818e-05,0,0,0,0,0.000159683188553909,0,3.19366377107818e-05,3.19366377107818e-05,3.19366377107818e-05,0,0,6.38732754215636e-05,0,3.19366377107818e-05,0.000287429739397036,0,427,86,150,3,317,131,22,30,7,160,127,0.0136369443025038,0.00274655084312724,0.00479049565661727,9.58099131323454e-05,0.0101239141543178,0.00418369954011242,0.0007026060296372,0.000958099131323454,0.000223556463975473,0.00510986203372509,0.00405595298926929,31312,27438,31285,6.62803931784003,0.000479049565661727,0.0010539090444558,31312,1,1,1,1
2019-04-01,"Indonesia",73,3,1540,128,43,2,1,584,203,33,4,70,282,63,60,60,5,13,55,40,3,0,0,0,0,0,0,0,0,14,1,0,2,1,0,0,1,0,2,2,0,0.00259878960484158,0.000106799572801709,0.0548237807048772,0.00455678177287291,0.00153079387682449,7.11997152011392e-05,3.55998576005696e-05,0.0207903168387326,0.00722677109291563,0.0011747953008188,0.000142399430402278,0.00249199003203987,0.0100391598433606,0.00224279102883588,0.00213599145603418,0.00213599145603418,0.000177999288002848,0.000462798148807405,0.00195799216803133,0.00142399430402278,0.000106799572801709,0,0,0,0,0,0,0,0,0.000498398006407974,3.55998576005696e-05,0,7.11997152011392e-05,3.55998576005696e-05,0,0,3.55998576005696e-05,0,7.11997152011392e-05,7.11997152011392e-05,0,287,68,129,2,218,77,19,22,5,148,110,0.0102171591313635,0.00242079031683873,0.00459238163047348,7.11997152011392e-05,0.00776076895692417,0.00274118903524386,0.000676397294410822,0.000783196867212531,0.000177999288002848,0.0052687789248843,0.00391598433606266,28090,24014,28064,6.41498535334998,0.000213599145603418,0.00128159487362051,28090,1,1,1,1
2019-05-01,"Indonesia",172,20,566,103,54,5,0,349,245,33,8,123,269,48,234,47,7,7,68,70,0,0,0,0,1,0,0,0,0,3,0,2,0,2,1,0,0,0,0,7,0,0.00638479527822117,0.000742418055607112,0.0210104309736813,0.00382345298637663,0.0020045287501392,0.000185604513901778,0,0.0129551950703441,0.00909462118118713,0.00122498979175174,0.000296967222242845,0.00456587104198374,0.00998552284791566,0.00178180333345707,0.00868629125060321,0.00174468243067671,0.000259846319462489,0.000259846319462489,0.00252422138906418,0.00259846319462489,0,0,0,0,3.71209027803556e-05,0,0,0,0,0.000111362708341067,0,7.42418055607112e-05,0,7.42418055607112e-05,3.71209027803556e-05,0,0,0,0,0.000259846319462489,0,463,84,124,1,249,63,25,26,4,165,121,0.0171869779873047,0.00311815583354987,0.0046029919447641,3.71209027803556e-05,0.00924310479230855,0.0023386168751624,0.00092802256950889,0.000965143472289246,0.000148483611121422,0.00612494895875868,0.00449162923642303,26939,23457,26923,9.50185880218448,0.000148483611121422,0.00092802256950889,26939,1,1,1,1
2019-06-01,"Indonesia",79,0,134,40,59,5,0,596,209,40,4,74,217,35,86,36,0,1,30,42,5,0,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,0,1,15,0,0.0034737490106411,0,0.00589218186615073,0.00175886025855246,0.00259431888136488,0.000219857532319057,0,0.0262070178524316,0.00919004485093659,0.00175886025855246,0.000175886025855246,0.00325389147832205,0.00954181690264709,0.0015390027262334,0.00378154955588778,0.00158297423269721,0,4.39715064638115e-05,0.00131914519391434,0.00184680327148008,0.000219857532319057,0,0,0,8.79430129276229e-05,0,0,0,0,8.79430129276229e-05,4.39715064638115e-05,0,0,8.79430129276229e-05,0,0,0,0,4.39715064638115e-05,0.000659572596957172,0,297,77,92,3,238,75,18,34,2,153,99,0.013059537419752,0.00338580599771348,0.00404537859467065,0.000131914519391434,0.0104652185383871,0.00329786298478586,0.000791487116348606,0.00149503121976959,8.79430129276229e-05,0.00672764048896315,0.00435317913991733,22742,20206,22714,6.5991521185336,0.000263829038782869,0.00149503121976959,22742,1,1,1,1
2019-07-01,"Indonesia",104,2,151,11,119,3,1,666,310,47,6,56,358,34,56,54,6,1,26,35,2,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,1,1,10,0,0.00365579302587177,7.03037120359955e-05,0.00530793025871766,0.000386670416197975,0.00418307086614173,0.000105455568053993,3.51518560179978e-05,0.0234111361079865,0.0108970753655793,0.00165213723284589,0.000210911136107986,0.00196850393700787,0.0125843644544432,0.00119516310461192,0.00196850393700787,0.00189820022497188,0.000210911136107986,3.51518560179978e-05,0.000913948256467942,0.00123031496062992,7.03037120359955e-05,0,0,0,0,0,0,0,0,0.000386670416197975,0,0,0,3.51518560179978e-05,0,0,3.51518560179978e-05,3.51518560179978e-05,3.51518560179978e-05,0.000351518560179977,0,458,106,179,7,322,193,39,24,9,145,137,0.016099550056243,0.00372609673790776,0.0062921822272216,0.000246062992125984,0.0113188976377953,0.00678430821147357,0.00137092238470191,0.000843644544431946,0.00031636670416198,0.00509701912260967,0.00481580427446569,28448,25190,28421,6.23798067384466,0.000246062992125984,0.00147637795275591,28448,1,1,1,1
2019-08-01,"Indonesia",79,20,141,4,72,7,0,692,240,68,6,68,280,44,181,45,6,9,53,79,5,0,0,0,0,0,0,0,0,5,0,0,0,2,3,1,0,0,1,9,0,0.00286418678848524,0.000725110579363353,0.00511202958451164,0.000145022115872671,0.00261039808570807,0.000253788702777173,0,0.025088826045972,0.00870132695236023,0.0024653759698354,0.000217533173809006,0.0024653759698354,0.0101515481110869,0.00159524327459938,0.00656225074323834,0.00163149880356754,0.000217533173809006,0.000326299760713509,0.00192154303531289,0.00286418678848524,0.000181277644840838,0,0,0,0,0,0,0,0,0.000181277644840838,0,0,0,7.25110579363353e-05,0.000108766586904503,3.62555289681676e-05,0,0,3.62555289681676e-05,0.000326299760713509,0,381,103,145,2,307,185,29,25,8,179,151,0.0138133565368719,0.00373431948372127,0.00525705170038431,7.25110579363353e-05,0.0111304473932275,0.00670727285911101,0.00105141034007686,0.000906388224204191,0.000290044231745341,0.00648973968530201,0.00547458487419331,27582,24296,27556,8.15723469567313,0.000507577405554347,0.00126894351388587,27582,1,1,1,1
2019-09-01,"Indonesia",111,13,130,7,61,1,1,672,158,246,5,75,232,74,329,33,8,5,99,73,4,1,0,1,0,0,0,0,1,5,0,0,0,7,0,0,3,0,0,12,0,0.00419881979119383,0.000491753669238917,0.00491753669238917,0.000264790437282494,0.0023074595248903,3.78272053260705e-05,3.78272053260705e-05,0.0254198819791194,0.00597669844151914,0.00930549251021335,0.000189136026630353,0.00283704039945529,0.00877591163564836,0.00279921319412922,0.0124451505522772,0.00124829777576033,0.000302617642608564,0.000189136026630353,0.00374489332728098,0.00276138598880315,0.000151308821304282,3.78272053260705e-05,0,3.78272053260705e-05,0,0,0,0,3.78272053260705e-05,0.000189136026630353,0,0,0,0.000264790437282494,0,0,0.000113481615978212,0,0,0.000453926463912846,0,380,91,102,2,224,563,26,28,7,137,129,0.0143743380239068,0.00344227568467242,0.00385837494325919,7.5654410652141e-05,0.00847329399303979,0.0212967165985777,0.000983507338477833,0.00105916174912997,0.000264790437282494,0.00518232712967166,0.0048797094870631,26436,22626,26402,9.69101650822773,0.000529580874564987,0.00147526100771675,26436,1,1,1,0
2019-10-01,"Indonesia",130,5,149,2,108,4,0,540,181,88,17,73,248,49,150,74,9,4,33,79,4,1,0,0,0,0,3,0,0,4,0,0,0,4,1,1,0,1,3,7,0,0.00457183049059258,0.000175839634253561,0.00524002110075611,7.03358537014243e-05,0.00379813609987691,0.000140671707402849,0,0.0189906804993846,0.0063653947599789,0.00309477756286267,0.000597854756462107,0.00256725866010199,0.00872164585897661,0.0017232284156849,0.00527518902760682,0.0026024265869527,0.000316511341656409,0.000140671707402849,0.0011605415860735,0.00277826622120626,0.000140671707402849,3.51679268507122e-05,0,0,0,0,0.000105503780552136,0,0,0.000140671707402849,0,0,0,0.000140671707402849,3.51679268507122e-05,3.51679268507122e-05,0,3.51679268507122e-05,0.000105503780552136,0.000246175487954985,0,419,115,124,0,259,155,26,37,6,165,158,0.0147353613504484,0.0040443115878319,0.00436082292948831,0,0.00910849305433445,0.00545102866186038,0.000914366098118516,0.00130121329347635,0.000211007561104273,0.00580270793036751,0.00555653244241252,28435,25276,28406,7.36782128754652,0.000211007561104273,0.00140671707402849,28435,1,1,1,1
2019-11-01,"Indonesia",107,4,102,4,70,2,1,422,228,73,5,85,293,28,64,41,10,3,57,58,7,0,0,1,1,0,0,0,0,11,0,0,0,3,1,0,1,0,2,9,1,0.00405395165567932,0.000151549594604834,0.00386451466242328,0.000151549594604834,0.0026521179055846,7.57747973024172e-05,3.78873986512086e-05,0.01598848223081,0.00863832689247556,0.00276578010153823,0.000189436993256043,0.00322042888535273,0.0111010078048041,0.00106084716223384,0.00242479351367735,0.00155338334469955,0.000378873986512086,0.000113662195953626,0.00215958172311889,0.0021974691217701,0.00026521179055846,0,0,3.78873986512086e-05,3.78873986512086e-05,0,0,0,0,0.000416761385163295,0,0,0,0.000113662195953626,3.78873986512086e-05,0,3.78873986512086e-05,0,7.57747973024172e-05,0.000340986587860877,3.78873986512086e-05,410,121,138,1,280,166,29,32,11,144,122,0.0155338334469955,0.00458437523679624,0.00522846101386679,3.78873986512086e-05,0.0106084716223384,0.00628930817610063,0.00109873456088505,0.00121239675683868,0.000416761385163295,0.00545578540577404,0.00462226263544745,26394,23609,26357,7.40304764207242,0.000492536182465712,0.00181859513525801,26394,1,1,1,1
2019-12-01,"Indonesia",58,0,114,5,48,2,0,699,266,81,5,72,395,47,92,44,7,2,30,43,3,1,0,1,1,0,3,1,0,5,0,1,0,2,3,1,0,0,0,5,0,0.00216337187616561,0,0.00425214472211861,0.000186497575531518,0.00179037672510257,7.45990302126072e-05,0,0.0260723610593062,0.00992167101827676,0.00302126072361059,0.000186497575531518,0.00268556508765386,0.0147333084669899,0.00175307720999627,0.00343155538977993,0.00164117866467736,0.000261096605744125,7.45990302126072e-05,0.00111898545318911,0.00160387914957106,0.000111898545318911,3.72995151063036e-05,0,3.72995151063036e-05,3.72995151063036e-05,0,0.000111898545318911,3.72995151063036e-05,0,0.000186497575531518,0,3.72995151063036e-05,0,7.45990302126072e-05,0.000111898545318911,3.72995151063036e-05,0,0,0,0.000186497575531518,0,376,94,137,1,257,158,49,34,6,182,109,0.0140246176799702,0.00350615441999254,0.0051100335695636,3.72995151063036e-05,0.00958597538232003,0.00589332338679597,0.00182767624020888,0.00126818351361432,0.000223797090637822,0.00678851174934726,0.00406564714658709,26810,23740,26783,6.56640127679987,0.000447594181275643,0.0010070869078702,26810,1,1,1,1
2020-01-01,"Indonesia",82,4,103,6,61,0,0,2039,251,98,7,64,351,71,47,34,6,7,21,29,3,0,0,0,12,3,1,0,0,31,1,0,0,9,1,0,1,1,1,6,0,0.00287467134092901,0.00014022787028922,0.00361086765994741,0.00021034180543383,0.0021384750219106,0,0,0.0714811568799299,0.00879929886064855,0.00343558282208589,0.000245398773006135,0.00224364592462752,0.0123049956178791,0.00248904469763365,0.00164767747589833,0.00119193689745837,0.00021034180543383,0.000245398773006135,0.000736196319018405,0.00101665205959684,0.000105170902716915,0,0,0,0.00042068361086766,0.000105170902716915,3.5056967572305e-05,0,0,0.00108676599474145,3.5056967572305e-05,0,0,0.000315512708150745,3.5056967572305e-05,0,3.5056967572305e-05,3.5056967572305e-05,3.5056967572305e-05,0.00021034180543383,0,494,99,181,6,292,204,29,35,5,163,145,0.0173181419807187,0.00347063978965819,0.0063453111305872,0.00021034180543383,0.0102366345311131,0.00715162138475022,0.00101665205959684,0.00122699386503067,0.000175284837861525,0.00571428571428571,0.00508326029798422,28525,23975,28455,6.12048197049701,0.000245398773006135,0.00287467134092901,28525,1,1,1,1
2020-02-01,"Indonesia",47,10,156,4,53,3,1,1345,183,154,24,51,222,39,60,59,4,2,30,23,2,0,0,0,43,1,1,0,0,3,0,0,0,17,5,0,1,0,0,27,0,0.00170996143491232,0.000363821581896238,0.00567561667758131,0.000145528632758495,0.00192825438405006,0.000109146474568871,3.63821581896238e-05,0.048934002765044,0.00665793494870116,0.00560285236120207,0.000873171796550971,0.00185549006767081,0.00807683911809649,0.00141890416939533,0.00218292949137743,0.0021465473331878,0.000145528632758495,7.27643163792476e-05,0.00109146474568871,0.000836789638361348,7.27643163792476e-05,0,0,0,0.00156443280215382,3.63821581896238e-05,3.63821581896238e-05,0,0,0.000109146474568871,0,0,0,0.000618496689223605,0.000181910790948119,0,3.63821581896238e-05,0,0,0.000982318271119843,0,493,98,116,1,238,393,27,52,5,194,135,0.0179364039874845,0.00356545150258313,0.00422033034999636,3.63821581896238e-05,0.00865895364913047,0.0142981881685222,0.000982318271119843,0.00189187222586044,0.000181910790948119,0.00705813868878702,0.00491159135559921,27486,23519,27386,6.11525578129161,0.00029105726551699,0.00389289092628975,27486,1,1,1,1
2020-03-01,"Indonesia",42,11,85,20,63,2,2,1664,155,109,176,79,166,46,32,34,6,5,38,33,5,0,0,0,4,0,0,1,0,9,0,0,0,1,0,0,0,0,1,5,0,0.00129785853341986,0.000339915330181391,0.00262661846049257,0.000618027873057075,0.00194678780012979,6.18027873057075e-05,6.18027873057075e-05,0.0514199190383486,0.00478971601619233,0.00336825190816106,0.00543864528290226,0.00244121009857545,0.00512963134637372,0.00142146410803127,0.00098884459689132,0.00105064738419703,0.000185408361917122,0.000154506968264269,0.00117425295880844,0.00101974599054417,0.000154506968264269,0,0,0,0.000123605574611415,0,0,3.09013936528537e-05,0,0.000278112542875684,0,0,0,3.09013936528537e-05,0,0,0,0,3.09013936528537e-05,0.000154506968264269,0,355,95,69,0,193,232,48,33,6,151,105,0.0109699947467631,0.00293563239702111,0.00213219616204691,0,0.00596396897500077,0.00716912332746207,0.00148326689533698,0.00101974599054417,0.000185408361917122,0.00466611044158092,0.00324464633354964,32361,28485,32334,4.57450833037029,0.000123605574611415,0.000896140415932759,32361,1,1,1,1
2020-04-01,"Indonesia",70,3,51,6,35,0,0,1621,132,104,138,113,174,94,44,41,2,3,49,30,3,0,0,0,4,1,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0.00205332785779238,8.79997653339591e-05,0.0014959960106773,0.000175999530667918,0.00102666392889619,0,0,0.0475492065354492,0.0038719896746942,0.00305065853157725,0.00404798920536212,0.00331465782757913,0.00510398638936963,0.00275732598046405,0.00129066322489807,0.00120266345956411,5.86665102226394e-05,8.79997653339591e-05,0.00143732950045467,0.000879997653339591,8.79997653339591e-05,0,0,0,0.000117333020445279,2.93332551113197e-05,0,0,0,0.000117333020445279,0,0,0,2.93332551113197e-05,0,0,0,0,0,8.79997653339591e-05,0,328,111,55,0,162,276,28,19,3,167,89,0.00962130767651286,0.00325599131735649,0.00161332903112258,0,0.00475198732803379,0.00809597841072424,0.000821331143116952,0.000557331847115074,8.79997653339591e-05,0.00489865360359039,0.00261065970490745,34091,30288,34075,4.69140401883958,8.79997653339591e-05,0.000557331847115074,34091,1,1,1,1
2020-05-01,"Indonesia",59,2,49,9,33,1,2,1464,136,78,96,76,147,72,39,42,4,3,29,35,2,0,0,0,6,0,0,1,0,9,0,0,0,3,4,0,1,0,0,7,0,0.00173478388709203,5.88062334607468e-05,0.0014407527197883,0.000264628050573361,0.000970302852102323,2.94031167303734e-05,5.88062334607468e-05,0.0430461628932667,0.00399882387533078,0.00229344310496913,0.00282269920611585,0.00223463687150838,0.00432225815936489,0.00211702440458689,0.00114672155248456,0.00123493090267568,0.000117612466921494,8.82093501911203e-05,0.000852690385180829,0.00102910908556307,5.88062334607468e-05,0,0,0,0.000176418700382241,0,0,2.94031167303734e-05,0,0.000264628050573361,0,0,0,8.82093501911203e-05,0.000117612466921494,0,2.94031167303734e-05,0,0,0.000205821817112614,0,394,76,73,2,202,212,36,20,6,169,119,0.0115848279917671,0.00223463687150838,0.00214642752131726,5.88062334607468e-05,0.00593942957953543,0.00623346074683916,0.00105851220229344,0.000588062334607468,0.000176418700382241,0.00496912672743311,0.00349897089091444,34010,30484,33977,4.47726508609374,8.82093501911203e-05,0.00108791531902382,34010,1,1,1,1
2020-06-01,"Indonesia",86,13,84,8,43,4,9,1419,279,141,37,57,292,49,63,69,4,8,35,34,2,0,0,0,3,1,1,0,0,14,1,0,1,0,1,0,1,1,0,4,1,0.002505243532976,0.000378699603821953,0.00244698205546493,0.000233045910044279,0.001252621766488,0.000116522955022139,0.000262176648799814,0.0413365182941039,0.00812747611279422,0.00410743416453041,0.00107783733395479,0.00166045210906549,0.00850617571661617,0.00142740619902121,0.0018352365415987,0.0020100209741319,0.000116522955022139,0.000233045910044279,0.00101957585644372,0.000990445117688185,5.82614775110697e-05,0,0,0,8.73922162666045e-05,2.91307387555348e-05,2.91307387555348e-05,0,0,0.000407830342577488,2.91307387555348e-05,0,2.91307387555348e-05,0,2.91307387555348e-05,0,2.91307387555348e-05,2.91307387555348e-05,0,0.000116522955022139,2.91307387555348e-05,437,96,123,4,267,362,28,14,6,158,150,0.0127301328361687,0.00279655092053134,0.00358308086693079,0.000116522955022139,0.0077779072477278,0.0105453274295036,0.000815660685154976,0.000407830342577488,0.000174784432533209,0.0046026567233745,0.00436961081333023,34328,30294,34297,6.23325192067237,0.000203915171288744,0.000932183640177115,34328,1,1,1,1
2020-07-01,"Indonesia",100,6,112,5,47,4,2,1664,300,166,45,65,380,57,53,133,3,6,19,33,6,0,0,0,3,0,1,1,0,6,1,0,0,4,2,0,0,1,0,2,0,0.00280756920658094,0.000168454152394857,0.00314447751137066,0.000140378460329047,0.00131955752709304,0.000112302768263238,5.61513841316188e-05,0.0467179515975069,0.00842270761974283,0.00466056488292436,0.00126340614296142,0.00182491998427761,0.0106687629850076,0.00160031444775114,0.0014880116794879,0.00373406704475265,8.42270761974283e-05,0.000168454152394857,0.000533438149250379,0.000926497838171711,0.000168454152394857,0,0,0,8.42270761974283e-05,0,2.80756920658094e-05,2.80756920658094e-05,0,0.000168454152394857,2.80756920658094e-05,0,0,0.000112302768263238,5.61513841316188e-05,0,0,2.80756920658094e-05,0,5.61513841316188e-05,0,503,142,138,2,314,395,58,41,7,143,121,0.0141220731091021,0.00398674827334494,0.0038744455050817,5.61513841316188e-05,0.00881576730866416,0.0110898983659947,0.00162839013981695,0.00115110337469819,0.000196529844460666,0.00401482396541075,0.00339715873996294,35618,30943,35591,6.05822395025198,0.000421135380987141,0.00098264922230333,35618,1,1,1,1
2020-08-01,"Indonesia",90,10,125,3,46,3,2,1417,263,106,30,43,304,36,55,56,2,7,35,65,1,1,0,0,4,0,0,0,0,6,0,4,0,3,0,0,0,1,0,1,0,0.00274951883420401,0.000305502092689335,0.00381877615861669,9.16506278068005e-05,0.00140530962637094,9.16506278068005e-05,6.1100418537867e-05,0.0432896465340788,0.00803470503772951,0.00323832218250695,0.000916506278068005,0.00131365899856414,0.00928726361775578,0.00109980753368161,0.00168026150979134,0.00171081171906028,6.1100418537867e-05,0.000213851464882534,0.00106925732441267,0.00198576360248068,3.05502092689335e-05,3.05502092689335e-05,0,0,0.000122200837075734,0,0,0,0,0.000183301255613601,0,0.000122200837075734,0,9.16506278068005e-05,0,0,0,3.05502092689335e-05,0,3.05502092689335e-05,0,395,122,92,5,269,240,36,30,7,211,143,0.0120673326612287,0.00372712553080989,0.00281061925274188,0.000152751046344667,0.00821800629334311,0.00733205022454404,0.00109980753368161,0.000916506278068005,0.000213851464882534,0.00644609415574497,0.00436867992545749,32733,28774,32712,6.05888073529942,0.000213851464882534,0.000672104603916537,32733,1,1,1,1
2020-09-01,"Indonesia",63,10,145,10,54,0,1,1579,265,118,75,76,278,37,51,42,9,4,32,61,5,1,0,0,1,3,1,0,0,10,1,0,0,2,4,5,0,0,0,4,0,0.00182571652128554,0.000289796273219926,0.00420204596168893,0.000289796273219926,0.0015648998753876,0,2.89796273219926e-05,0.0457588315414264,0.00767960124032805,0.00341959602399513,0.00217347204914945,0.00220245167647144,0.00805633639551395,0.00107224621091373,0.00147796099342162,0.00121714434752369,0.000260816645897934,0.000115918509287971,0.000927348074303764,0.00176775726664155,0.000144898136609963,2.89796273219926e-05,0,0,2.89796273219926e-05,8.69388819659779e-05,2.89796273219926e-05,0,0,0.000289796273219926,2.89796273219926e-05,0,0,5.79592546439853e-05,0.000115918509287971,0.000144898136609963,0,0,0,0.000115918509287971,0,382,102,133,3,320,282,26,34,10,175,152,0.0110702176370012,0.00295592198684325,0.00385429043382502,8.69388819659779e-05,0.00927348074303764,0.00817225490480192,0.000753470310371809,0.00098530732894775,0.000289796273219926,0.00507143478134871,0.00440490335294288,34507,30315,34470,5.67731989130648,0.000231837018575941,0.00110122583823572,34507,1,1,1,1
