"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diapazon.kz","kaztag.kz"
"2020-06-01","Kazakhstan",33,6,17,0,28,2,3,687,76,53,90,10,44,15,27,13,2,1,3,9,2,1,4,0,1,10,9,3,4,0,10,0,3,1,4,10,0,0,4,2,4,2,0.00780510879848628,0.00141911069063387,0.00402081362346263,0,0.00662251655629139,0.000473036896877956,0.000709555345316935,0.162488174077578,0.0179754020813623,0.0125354777672658,0.021286660359508,0.00236518448438978,0.010406811731315,0.00354777672658467,0.00638599810785241,0.00307473982970672,0.000473036896877956,0.000236518448438978,0.000709555345316935,0.0021286660359508,0.000473036896877956,0.000236518448438978,0.000946073793755913,0,0.000236518448438978,0.00236518448438978,0.0021286660359508,0.000709555345316935,0.000946073793755913,0,0.00236518448438978,0,0.000709555345316935,0.000236518448438978,0.000946073793755913,0.00236518448438978,0,0,0.000946073793755913,0.000473036896877956,0.000946073793755913,0.000473036896877956,71,16,34,0,67,78,5,5,5,27,52,0.0167928098391675,0.00378429517502365,0.00804162724692526,0,0.0158467360454115,0.0184484389782403,0.00118259224219489,0.00118259224219489,0.00118259224219489,0.00638599810785241,0.0122989593188269,4228,2810,4154,17.6854995574905,0.0307473982970672,0.00851466414380322,4228,1,1
"2020-07-01","Kazakhstan",14,2,9,1,16,2,4,415,59,21,82,10,42,9,6,16,0,4,2,7,6,1,1,0,1,12,7,5,9,1,9,2,2,3,7,13,3,0,28,1,6,10,0.00353089533417402,0.000504413619167718,0.00226986128625473,0.000252206809583859,0.00403530895334174,0.000504413619167718,0.00100882723833544,0.104665825977301,0.0148802017654477,0.00529634300126103,0.0206809583858764,0.00252206809583859,0.0105926860025221,0.00226986128625473,0.00151324085750315,0.00403530895334174,0,0.00100882723833544,0.000504413619167718,0.00176544766708701,0.00151324085750315,0.000252206809583859,0.000252206809583859,0,0.000252206809583859,0.00302648171500631,0.00176544766708701,0.00126103404791929,0.00226986128625473,0.000252206809583859,0.00226986128625473,0.000504413619167718,0.000504413619167718,0.000756620428751576,0.00176544766708701,0.00327868852459016,0.000756620428751576,0,0.00706179066834805,0.000252206809583859,0.00151324085750315,0.00252206809583859,67,22,35,1,84,48,13,5,2,4,36,0.0168978562421185,0.00554854981084489,0.00882723833543506,0.000252206809583859,0.0211853720050441,0.0121059268600252,0.00327868852459016,0.00126103404791929,0.000504413619167718,0.00100882723833544,0.00907944514501892,3965,2995,3838,16.7540195958872,0.0360655737704918,0.0113493064312736,3965,1,1
"2020-08-01","Kazakhstan",38,4,22,3,14,1,4,364,36,13,35,8,40,12,16,12,0,3,6,14,4,1,0,1,4,10,4,1,3,0,6,1,2,1,12,15,2,0,27,1,4,2,0.0112127471230451,0.00118028917084686,0.00649159043965772,0.000885216878135143,0.004131012097964,0.000295072292711714,0.00118028917084686,0.107406314547064,0.0106226025376217,0.00383593980525229,0.01032753024491,0.00236057834169371,0.0118028917084686,0.00354086751254057,0.00472115668338743,0.00354086751254057,0,0.000885216878135143,0.00177043375627029,0.004131012097964,0.00118028917084686,0.000295072292711714,0,0.000295072292711714,0.00118028917084686,0.00295072292711714,0.00118028917084686,0.000295072292711714,0.000885216878135143,0,0.00177043375627029,0.000295072292711714,0.000590144585423429,0.000295072292711714,0.00354086751254057,0.00442608439067572,0.000590144585423429,0,0.00796695190321629,0.000295072292711714,0.00118028917084686,0.000590144585423429,57,17,18,0,66,30,4,2,3,29,52,0.0168191206845677,0.00501622897609914,0.00531130126881086,0,0.0194747713189731,0.00885216878135143,0.00118028917084686,0.000590144585423429,0.000885216878135143,0.00855709648863972,0.0153437592210091,3389,2511,3288,17.6564830687796,0.039244614930658,0.00678666273236943,3389,1,1
"2020-09-01","Kazakhstan",35,3,12,0,30,1,0,349,58,25,23,9,55,16,14,11,0,6,4,10,2,0,2,0,2,9,6,1,0,2,3,1,2,0,10,16,1,0,17,0,4,6,0.00995732574679943,0.00085348506401138,0.00341394025604552,0,0.0085348506401138,0.000284495021337127,0,0.0992887624466572,0.0165007112375533,0.00711237553342817,0.00654338549075391,0.00256045519203414,0.015647226173542,0.00455192034139403,0.00398293029871977,0.00312944523470839,0,0.00170697012802276,0.00113798008534851,0.00284495021337127,0.000568990042674253,0,0.000568990042674253,0,0.000568990042674253,0.00256045519203414,0.00170697012802276,0.000284495021337127,0,0.000568990042674253,0.00085348506401138,0.000284495021337127,0.000568990042674253,0,0.00284495021337127,0.00455192034139403,0.000284495021337127,0,0.00483641536273115,0,0.00113798008534851,0.00170697012802276,73,13,33,1,85,43,9,6,0,27,57,0.0207681365576102,0.00369843527738265,0.00938833570412518,0.000284495021337127,0.0241820768136558,0.0122332859174964,0.00256045519203414,0.00170697012802276,0,0.00768136557610242,0.0162162162162162,3515,2571,3431,17.7412877050675,0.0378378378378378,0.00568990042674253,3515,1,1
"2020-10-01","Kazakhstan",30,3,55,6,20,2,1,307,58,28,68,11,47,13,12,20,1,6,7,14,3,1,3,0,2,9,5,1,1,3,6,0,2,2,7,11,0,0,9,1,8,4,0.00835421888053467,0.000835421888053467,0.0153160679476469,0.00167084377610693,0.00556947925368978,0.000556947925368978,0.000278473962684489,0.0854915065441381,0.0161514898357004,0.00779727095516569,0.0189362294625453,0.00306321358952938,0.013088276246171,0.00362016151489836,0.00334168755221387,0.00556947925368978,0.000278473962684489,0.00167084377610693,0.00194931773879142,0.00389863547758285,0.000835421888053467,0.000278473962684489,0.000835421888053467,0,0.000556947925368978,0.0025062656641604,0.00139236981342244,0.000278473962684489,0.000278473962684489,0.000835421888053467,0.00167084377610693,0,0.000556947925368978,0.000556947925368978,0.00194931773879142,0.00306321358952938,0,0,0.0025062656641604,0.000278473962684489,0.00222779170147591,0.00111389585073796,54,23,39,0,78,51,5,3,4,30,58,0.0150375939849624,0.00640490114174325,0.0108604845446951,0,0.0217209690893901,0.0142021720969089,0.00139236981342244,0.000835421888053467,0.00111389585073796,0.00835421888053467,0.0161514898357004,3591,2603,3513,18.2974846623747,0.0275689223057644,0.00668337510442774,3591,1,1
"2020-11-01","Kazakhstan",15,10,52,4,19,0,1,313,50,26,33,12,20,13,14,3,2,1,4,11,1,2,1,0,2,5,4,4,1,1,8,0,0,1,5,10,1,1,9,2,3,3,0.00449505543901708,0.00299670362601139,0.0155828588552592,0.00119868145040456,0.00569373688942164,0,0.000299670362601139,0.0937968234941564,0.0149835181300569,0.00779142942762961,0.00988912196583758,0.00359604435121366,0.00599340725202278,0.0038957147138148,0.00419538507641594,0.000899011087803416,0.000599340725202278,0.000299670362601139,0.00119868145040456,0.00329637398861253,0.000299670362601139,0.000599340725202278,0.000299670362601139,0,0.000599340725202278,0.00149835181300569,0.00119868145040456,0.00119868145040456,0.000299670362601139,0.000299670362601139,0.00239736290080911,0,0,0.000299670362601139,0.00149835181300569,0.00299670362601139,0.000299670362601139,0.000299670362601139,0.00269703326341025,0.000599340725202278,0.000899011087803416,0.000899011087803416,61,22,19,0,71,68,3,6,4,24,41,0.0182798921186695,0.00659274797722505,0.00569373688942164,0,0.0212765957446809,0.0203775846568774,0.000899011087803416,0.00179802217560683,0.00119868145040456,0.00719208870242733,0.0122864848666467,3337,2441,3273,17.0066160714128,0.0278693437219059,0.00749175906502847,3337,1,1
"2020-12-01","Kazakhstan",13,5,37,8,23,1,1,276,68,45,31,4,37,11,7,12,0,4,3,7,2,1,4,4,4,12,20,2,4,3,11,0,4,3,11,11,1,0,13,1,2,3,0.00414408670704495,0.0015938795027096,0.011794708320051,0.00255020720433535,0.00733184571246414,0.000318775900541919,0.000318775900541919,0.0879821485495696,0.0216767612368505,0.0143449155243864,0.00988205291679949,0.00127510360216768,0.011794708320051,0.00350653490596111,0.00223143130379343,0.00382531080650303,0,0.00127510360216768,0.000956327701625757,0.00223143130379343,0.000637551801083838,0.000318775900541919,0.00127510360216768,0.00127510360216768,0.00127510360216768,0.00382531080650303,0.00637551801083838,0.000637551801083838,0.00127510360216768,0.000956327701625757,0.00350653490596111,0,0.00127510360216768,0.000956327701625757,0.00350653490596111,0.00350653490596111,0.000318775900541919,0,0.00414408670704495,0.000318775900541919,0.000637551801083838,0.000956327701625757,47,13,20,0,43,61,6,3,3,17,41,0.0149824673254702,0.00414408670704495,0.00637551801083838,0,0.0137073637233025,0.0194453299330571,0.00191265540325151,0.000956327701625757,0.000956327701625757,0.00541919030921262,0.0130698119222187,3137,2334,3021,17.1384120331554,0.0503665922856232,0.00446286260758687,3137,1,1
"2021-01-01","Kazakhstan",30,7,158,21,17,3,1,263,59,21,32,4,36,13,28,10,1,4,3,17,1,1,4,2,3,11,6,0,1,0,7,0,3,2,12,9,1,1,11,1,9,2,0.00984574991795208,0.00229734164752215,0.0518542829012143,0.00689202494256646,0.00557925828683951,0.000984574991795208,0.000328191663931736,0.0863144076140466,0.0193633081719724,0.00689202494256646,0.0105021332458156,0.00131276665572694,0.0118148999015425,0.00426649163111257,0.00918936659008861,0.00328191663931736,0.000328191663931736,0.00131276665572694,0.000984574991795208,0.00557925828683951,0.000328191663931736,0.000328191663931736,0.00131276665572694,0.000656383327863472,0.000984574991795208,0.0036101083032491,0.00196914998359042,0,0.000328191663931736,0,0.00229734164752215,0,0.000984574991795208,0.000656383327863472,0.00393829996718083,0.00295372497538563,0.000328191663931736,0.000328191663931736,0.0036101083032491,0.000328191663931736,0.00295372497538563,0.000656383327863472,45,15,21,0,59,54,4,2,2,18,35,0.0147686248769281,0.00492287495897604,0.00689202494256646,0,0.0193633081719724,0.0177223498523138,0.00131276665572694,0.000656383327863472,0.000656383327863472,0.00590744995077125,0.0114867082376108,3047,2098,2960,18.7003462894092,0.0397111913357401,0.0108303249097473,3047,1,1
"2021-02-01","Kazakhstan",46,4,4,1,15,2,0,237,45,22,26,3,38,14,30,12,2,6,4,7,2,1,1,1,3,16,5,4,2,2,13,0,2,1,5,16,0,0,12,1,5,5,0.0164756446991404,0.00143266475644699,0.00143266475644699,0.000358166189111748,0.00537249283667622,0.000716332378223496,0,0.0848853868194842,0.0161174785100287,0.00787965616045845,0.00931232091690544,0.00107449856733524,0.0136103151862464,0.00501432664756447,0.0107449856733524,0.00429799426934097,0.000716332378223496,0.00214899713467049,0.00143266475644699,0.00250716332378224,0.000716332378223496,0.000358166189111748,0.000358166189111748,0.000358166189111748,0.00107449856733524,0.00573065902578797,0.00179083094555874,0.00143266475644699,0.000716332378223496,0.000716332378223496,0.00465616045845272,0,0.000716332378223496,0.000358166189111748,0.00179083094555874,0.00573065902578797,0,0,0.00429799426934097,0.000358166189111748,0.00179083094555874,0.00179083094555874,50,19,24,0,42,57,1,2,4,28,43,0.0179083094555874,0.00680515759312321,0.00859598853868195,0,0.0150429799426934,0.0204154727793696,0.000358166189111748,0.000716332378223496,0.00143266475644699,0.0100286532951289,0.0154011461318052,2792,2054,2695,19.0826304909776,0.0512177650429799,0.0107449856733524,2792,1,1
"2021-03-01","Kazakhstan",12,4,2,0,24,1,0,299,42,31,31,8,18,11,28,6,1,4,3,8,1,0,4,0,3,13,3,1,9,0,8,0,5,2,10,10,1,5,9,2,9,1,0.00391900718484651,0.00130633572828217,0.000653167864141084,0,0.00783801436969301,0.000326583932070542,0,0.0976485956890921,0.0137165251469628,0.0101241018941868,0.0101241018941868,0.00261267145656434,0.00587851077726976,0.00359242325277596,0.00914435009797518,0.00195950359242325,0.000326583932070542,0.00130633572828217,0.000979751796211626,0.00261267145656434,0.000326583932070542,0,0.00130633572828217,0,0.000979751796211626,0.00424559111691705,0.000979751796211626,0.000326583932070542,0.00293925538863488,0,0.00261267145656434,0,0.00163291966035271,0.000653167864141084,0.00326583932070542,0.00326583932070542,0.000326583932070542,0.00163291966035271,0.00293925538863488,0.000653167864141084,0.00293925538863488,0.000326583932070542,46,23,24,0,53,59,7,1,3,17,33,0.0150228608752449,0.00751143043762247,0.00783801436969301,0,0.0173089483997387,0.019268451992162,0.00228608752449379,0.000326583932070542,0.000979751796211626,0.00555192684519922,0.0107772697583279,3062,2295,2966,17.2438792224346,0.0391900718484651,0.015676028739386,3062,1,1
"2021-04-01","Kazakhstan",19,5,1,0,26,3,1,288,53,22,23,5,41,12,37,14,1,2,2,12,0,1,2,1,5,10,8,5,1,0,9,2,2,0,7,10,2,0,9,2,8,1,0.00584975369458128,0.00153940886699507,0.000307881773399015,0,0.00800492610837438,0.000923645320197044,0.000307881773399015,0.0886699507389163,0.0163177339901478,0.00677339901477833,0.00708128078817734,0.00153940886699507,0.0126231527093596,0.00369458128078818,0.0113916256157635,0.00431034482758621,0.000307881773399015,0.00061576354679803,0.00061576354679803,0.00369458128078818,0,0.000307881773399015,0.00061576354679803,0.000307881773399015,0.00153940886699507,0.00307881773399015,0.00246305418719212,0.00153940886699507,0.000307881773399015,0,0.00277093596059113,0.00061576354679803,0.00061576354679803,0,0.0021551724137931,0.00307881773399015,0.00061576354679803,0,0.00277093596059113,0.00061576354679803,0.00246305418719212,0.000307881773399015,43,21,24,0,63,46,6,3,4,24,51,0.0132389162561576,0.00646551724137931,0.00738916256157635,0,0.0193965517241379,0.0141625615763547,0.00184729064039409,0.000923645320197044,0.00123152709359606,0.00738916256157635,0.0157019704433498,3248,2443,3163,17.9945030402419,0.0372536945812808,0.0126231527093596,3248,1,1
"2021-05-01","Kazakhstan",21,6,8,2,23,0,1,252,39,31,12,9,13,13,23,11,1,2,12,15,0,0,3,1,1,11,2,4,3,1,13,1,1,0,2,14,2,2,2,0,7,1,0.00691244239631336,0.00197498354180382,0.00263331138907176,0.000658327847267939,0.0075707702435813,0,0.00032916392363397,0.0829493087557604,0.0128373930217248,0.0102040816326531,0.00394996708360764,0.00296247531270573,0.00427913100724161,0.00427913100724161,0.0075707702435813,0.00362080315997367,0.00032916392363397,0.000658327847267939,0.00394996708360764,0.00493745885450955,0,0,0.000987491770901909,0.00032916392363397,0.00032916392363397,0.00362080315997367,0.000658327847267939,0.00131665569453588,0.000987491770901909,0.00032916392363397,0.00427913100724161,0.00032916392363397,0.00032916392363397,0,0.000658327847267939,0.00460829493087558,0.000658327847267939,0.000658327847267939,0.000658327847267939,0,0.00230414746543779,0.00032916392363397,50,20,17,1,66,51,4,2,4,29,51,0.0164581961816985,0.00658327847267939,0.00559578670177749,0.00032916392363397,0.021724818959842,0.0167873601053325,0.00131665569453588,0.000658327847267939,0.00131665569453588,0.00954575378538512,0.0167873601053325,3038,2273,2967,17.8020814406781,0.0355497037524687,0.0118499012508229,3038,1,1
"2021-06-01","Kazakhstan",23,4,20,1,33,3,2,255,33,19,19,1,24,8,36,8,2,1,9,4,1,1,3,2,3,12,3,8,3,3,10,1,3,1,8,12,2,3,14,0,8,4,0.00779396814639105,0.00135547272111149,0.00677736360555744,0.000338868180277872,0.0111826499491698,0.00101660454083362,0.000677736360555744,0.0864113859708573,0.0111826499491698,0.00643849542527957,0.00643849542527957,0.000338868180277872,0.00813283632666893,0.00271094544222298,0.0121992544900034,0.00271094544222298,0.000677736360555744,0.000338868180277872,0.00304981362250085,0.00135547272111149,0.000338868180277872,0.000338868180277872,0.00101660454083362,0.000677736360555744,0.00101660454083362,0.00406641816333446,0.00101660454083362,0.00271094544222298,0.00101660454083362,0.00101660454083362,0.00338868180277872,0.000338868180277872,0.00101660454083362,0.000338868180277872,0.00271094544222298,0.00406641816333446,0.000677736360555744,0.00101660454083362,0.00474415452389021,0,0.00271094544222298,0.00135547272111149,48,35,20,0,60,40,6,0,3,12,40,0.0162656726533379,0.0118603863097255,0.00677736360555744,0,0.0203320908166723,0.0135547272111149,0.00203320908166723,0,0.00101660454083362,0.00406641816333446,0.0135547272111149,2951,2213,2846,17.5085966913673,0.0342256862080651,0.01592680447306,2951,1,1
"2021-07-01","Kazakhstan",39,6,15,6,22,1,1,267,47,7,25,6,27,7,45,17,4,0,0,7,2,3,1,0,2,12,5,1,0,2,4,0,0,0,6,4,0,1,6,2,2,3,0.0137955429784224,0.00212239122744959,0.00530597806862398,0.00212239122744959,0.00778210116731518,0.000353731871241599,0.000353731871241599,0.0944464096215069,0.0166253979483551,0.00247612309869119,0.00884329678103997,0.00212239122744959,0.00955076052352317,0.00247612309869119,0.0159179342058719,0.00601344181110718,0.0014149274849664,0,0,0.00247612309869119,0.000707463742483198,0.0010611956137248,0.000353731871241599,0,0.000707463742483198,0.00424478245489919,0.00176865935620799,0.000353731871241599,0,0.000707463742483198,0.0014149274849664,0,0,0,0.00212239122744959,0.0014149274849664,0,0.000353731871241599,0.00212239122744959,0.000707463742483198,0.000707463742483198,0.0010611956137248,60,18,19,0,53,19,5,3,6,19,50,0.0212239122744959,0.00636717368234878,0.00672090555359038,0,0.0187477891758047,0.00672090555359038,0.00176865935620799,0.0010611956137248,0.00212239122744959,0.00672090555359038,0.0176865935620799,2827,2060,2771,18.4617656159802,0.0233463035019455,0.00990449239476477,2827,1,1
"2021-08-01","Kazakhstan",12,5,1,0,21,3,0,298,46,10,9,8,33,5,29,22,2,1,28,17,3,1,3,2,1,7,6,4,0,0,4,3,4,1,10,2,0,0,7,2,5,2,0.00433839479392625,0.00180766449746927,0.000361532899493854,0,0.00759219088937093,0.00108459869848156,0,0.107736804049168,0.0166305133767173,0.00361532899493854,0.00325379609544469,0.00289226319595083,0.0119305856832972,0.00180766449746927,0.0104844540853218,0.00795372378886479,0.000723065798987708,0.000361532899493854,0.0101229211858279,0.00614605929139552,0.00108459869848156,0.000361532899493854,0.00108459869848156,0.000723065798987708,0.000361532899493854,0.00253073029645698,0.00216919739696312,0.00144613159797542,0,0,0.00144613159797542,0.00108459869848156,0.00144613159797542,0.000361532899493854,0.00361532899493854,0.000723065798987708,0,0,0.00253073029645698,0.000723065798987708,0.00180766449746927,0.000723065798987708,63,8,14,0,41,23,4,1,3,16,40,0.0227765726681128,0.00289226319595083,0.00506146059291396,0,0.014822848879248,0.00831525668835864,0.00144613159797542,0.000361532899493854,0.00108459869848156,0.00578452639190166,0.0144613159797542,2766,2042,2699,19.299199024158,0.032176428054953,0.00614605929139552,2766,1,1
"2021-09-01","Kazakhstan",18,5,12,0,40,0,0,248,43,17,13,3,17,11,27,13,2,3,23,5,1,1,0,0,3,5,5,1,3,0,9,7,4,5,6,14,2,0,7,4,4,1,0.00651465798045603,0.00180962721679334,0.00434310532030402,0,0.0144770177343467,0,0,0.0897575099529497,0.0155627940644227,0.00615273253709736,0.00470503076366269,0.001085776330076,0.00615273253709736,0.00398117987694535,0.00977198697068404,0.00470503076366269,0.000723850886717336,0.001085776330076,0.00832428519724937,0.00180962721679334,0.000361925443358668,0.000361925443358668,0,0,0.001085776330076,0.00180962721679334,0.00180962721679334,0.000361925443358668,0.001085776330076,0,0.00325732899022801,0.00253347810351068,0.00144770177343467,0.00180962721679334,0.00217155266015201,0.00506695620702135,0.000723850886717336,0,0.00253347810351068,0.00144770177343467,0.00144770177343467,0.000361925443358668,50,19,15,0,49,30,4,2,3,28,45,0.0180962721679334,0.00687658342381469,0.00542888165038002,0,0.0177343467245747,0.01085776330076,0.00144770177343467,0.000723850886717336,0.001085776330076,0.0101339124140427,0.0162866449511401,2763,2042,2681,17.9929431222124,0.0405356496561708,0.0155627940644227,2763,1,1
"2021-10-01","Kazakhstan",16,4,4,0,30,2,2,196,50,13,15,8,26,12,19,11,1,7,12,14,0,2,1,0,1,5,5,6,4,2,5,4,1,0,8,5,1,0,1,5,11,1,0.0055963623644631,0.00139909059111577,0.00139909059111577,0,0.0104931794333683,0.000699545295557887,0.000699545295557887,0.068555438964673,0.0174886323889472,0.00454704442112627,0.00524658971668416,0.00279818118223155,0.00909408884225254,0.00419727177334732,0.00664568030779993,0.00384749912556838,0.000349772647778944,0.00244840853445261,0.00419727177334732,0.00489681706890521,0,0.000699545295557887,0.000349772647778944,0,0.000349772647778944,0.00174886323889472,0.00174886323889472,0.00209863588667366,0.00139909059111577,0.000699545295557887,0.00174886323889472,0.00139909059111577,0.000349772647778944,0,0.00279818118223155,0.00174886323889472,0.000349772647778944,0,0.000349772647778944,0.00174886323889472,0.00384749912556838,0.000349772647778944,43,17,17,0,47,33,5,7,0,25,51,0.0150402238544946,0.00594613501224204,0.00594613501224204,0,0.0164393144456104,0.0115424973767051,0.00174886323889472,0.00244840853445261,0,0.00874431619447359,0.0178384050367261,2859,2204,2791,18.5054192474298,0.0328786288912207,0.0104931794333683,2859,1,1
"2021-11-01","Kazakhstan",14,3,13,1,37,1,2,208,38,29,9,5,21,8,18,8,1,2,4,9,4,2,6,0,4,12,6,1,0,2,11,1,2,0,11,6,1,1,4,3,17,13,0.00446998722860792,0.000957854406130268,0.0041507024265645,0.000319284802043423,0.0118135376756066,0.000319284802043423,0.000638569604086846,0.0664112388250319,0.0121328224776501,0.00925925925925926,0.0028735632183908,0.00159642401021711,0.00670498084291188,0.00255427841634738,0.00574712643678161,0.00255427841634738,0.000319284802043423,0.000638569604086846,0.00127713920817369,0.0028735632183908,0.00127713920817369,0.000638569604086846,0.00191570881226054,0,0.00127713920817369,0.00383141762452107,0.00191570881226054,0.000319284802043423,0,0.000638569604086846,0.00351213282247765,0.000319284802043423,0.000638569604086846,0,0.00351213282247765,0.00191570881226054,0.000319284802043423,0.000319284802043423,0.00127713920817369,0.000957854406130268,0.00542784163473819,0.0041507024265645,45,37,21,0,55,43,3,2,3,34,37,0.014367816091954,0.0118135376756066,0.00670498084291188,0,0.0175606641123883,0.0137292464878672,0.000957854406130268,0.000638569604086846,0.000957854406130268,0.0108556832694764,0.0118135376756066,3132,2450,3025,16.5724484890597,0.0402298850574713,0.0102171136653895,3132,1,1
"2021-12-01","Kazakhstan",27,8,2,0,30,0,0,154,36,28,8,8,30,11,11,18,0,3,3,6,3,2,2,1,1,12,7,4,2,1,10,0,1,2,7,6,2,1,3,1,7,4,0.00944055944055944,0.0027972027972028,0.000699300699300699,0,0.0104895104895105,0,0,0.0538461538461538,0.0125874125874126,0.00979020979020979,0.0027972027972028,0.0027972027972028,0.0104895104895105,0.00384615384615385,0.00384615384615385,0.00629370629370629,0,0.00104895104895105,0.00104895104895105,0.0020979020979021,0.00104895104895105,0.000699300699300699,0.000699300699300699,0.00034965034965035,0.00034965034965035,0.0041958041958042,0.00244755244755245,0.0013986013986014,0.000699300699300699,0.00034965034965035,0.0034965034965035,0,0.00034965034965035,0.000699300699300699,0.00244755244755245,0.0020979020979021,0.000699300699300699,0.00034965034965035,0.00104895104895105,0.00034965034965035,0.00244755244755245,0.0013986013986014,58,25,17,1,51,53,6,2,3,20,46,0.0202797202797203,0.00874125874125874,0.00594405594405594,0.00034965034965035,0.0178321678321678,0.0185314685314685,0.0020979020979021,0.000699300699300699,0.00104895104895105,0.00699300699300699,0.0160839160839161,2860,2226,2781,17.5547276175017,0.0363636363636364,0.00909090909090909,2860,1,1
"2022-01-01","Kazakhstan",125,14,18,0,34,23,2,110,62,41,50,96,18,24,159,68,3,9,99,81,1,0,0,0,2,5,20,3,2,0,3,1,1,4,4,13,41,0,3,0,6,1,0.0356836996859834,0.00399657436483015,0.00513845275478162,0,0.0097059663145875,0.00656580074222095,0.000570939194975735,0.0314016557236654,0.0176991150442478,0.0117042534970026,0.0142734798743934,0.0274050813588353,0.00513845275478162,0.00685127033970882,0.0453896660005709,0.019411932629175,0.000856408792463603,0.00256922637739081,0.0282614901512989,0.0231230373965173,0.000285469597487868,0,0,0,0.000570939194975735,0.00142734798743934,0.00570939194975735,0.000856408792463603,0.000570939194975735,0,0.000856408792463603,0.000285469597487868,0.000285469597487868,0.00114187838995147,0.00114187838995147,0.00371110476734228,0.0117042534970026,0,0.000856408792463603,0,0.00171281758492721,0.000285469597487868,67,16,11,0,26,47,14,1,3,16,49,0.0191264630316871,0.00456751355980588,0.00314016557236654,0,0.00742220953468456,0.0134170710819298,0.00399657436483015,0.000285469597487868,0.000856408792463603,0.00456751355980588,0.0139880102769055,3503,2235,3393,36.1540638189948,0.0456751355980588,0.00942049671709963,3503,1,1
"2022-02-01","Kazakhstan",48,9,14,1,41,2,0,153,48,18,6,8,32,10,32,41,0,10,11,19,1,2,1,5,6,7,14,5,2,0,9,1,4,0,13,12,5,1,4,2,20,8,0.0159574468085106,0.00299202127659574,0.00465425531914894,0.000332446808510638,0.0136303191489362,0.000664893617021277,0,0.0508643617021277,0.0159574468085106,0.00598404255319149,0.00199468085106383,0.00265957446808511,0.0106382978723404,0.00332446808510638,0.0106382978723404,0.0136303191489362,0,0.00332446808510638,0.00365691489361702,0.00631648936170213,0.000332446808510638,0.000664893617021277,0.000332446808510638,0.00166223404255319,0.00199468085106383,0.00232712765957447,0.00465425531914894,0.00166223404255319,0.000664893617021277,0,0.00299202127659574,0.000332446808510638,0.00132978723404255,0,0.0043218085106383,0.00398936170212766,0.00166223404255319,0.000332446808510638,0.00132978723404255,0.000664893617021277,0.00664893617021277,0.00265957446808511,67,19,15,0,49,22,9,2,2,12,43,0.0222739361702128,0.00631648936170213,0.00498670212765957,0,0.0162898936170213,0.00731382978723404,0.00299202127659574,0.000664893617021277,0.000664893617021277,0.00398936170212766,0.0142952127659574,3008,2295,2886,20.610673638602,0.046875,0.0159574468085106,3008,1,1
