"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","correiodabeiraserra.com","canal.co.mz","mmo.co.mz","cartamz.com","clubofmozambique.com","portalmoznews.com","jornaldomingo.co.mz","tvm.co.mz"
"2020-05-01","Mozambique",9,2,2,1,12,0,0,213,35,13,34,10,19,4,1,0,1,2,24,41,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.00699300699300699,0.00155400155400155,0.00155400155400155,0.000777000777000777,0.00932400932400932,0,0,0.165501165501166,0.0271950271950272,0.0101010101010101,0.0264180264180264,0.00777000777000777,0.0147630147630148,0.00310800310800311,0.000777000777000777,0,0.000777000777000777,0.00155400155400155,0.0186480186480186,0.0318570318570319,0,0,0,0,0,0,0,0,0,0.000777000777000777,0,0.000777000777000777,0,0,0,0,0,0.000777000777000777,0,0,0,24,6,8,1,20,10,0,1,1,16,12,0.0186480186480186,0.00466200466200466,0.00621600621600622,0.000777000777000777,0.0155400155400155,0.00777000777000777,0,0.000777000777000777,0.000777000777000777,0.0124320124320124,0.00932400932400932,1287,787,5,7.15830520081456,0.00155400155400155,0.000777000777000777,1287,1,1,1,1,1,1,0,1
"2020-06-01","Mozambique",29,0,7,3,9,0,1,191,30,13,16,1,16,10,1,2,0,1,30,40,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,2,0,0.0247018739352641,0,0.00596252129471891,0.00255536626916525,0.00766609880749574,0,0.000851788756388416,0.162691652470187,0.0255536626916525,0.0110732538330494,0.0136286201022147,0.000851788756388416,0.0136286201022147,0.00851788756388416,0.000851788756388416,0.00170357751277683,0,0.000851788756388416,0.0255536626916525,0.0340715502555366,0,0,0,0,0,0,0,0.00340715502555366,0,0.00170357751277683,0,0,0,0,0.00170357751277683,0,0,0,0,0.00170357751277683,0,17,5,2,0,9,11,1,1,3,9,9,0.0144804088586031,0.00425894378194208,0.00170357751277683,0,0.00766609880749574,0.00936967632027257,0.000851788756388416,0.000851788756388416,0.00255536626916525,0.00766609880749574,0.00766609880749574,1174,724,6,8.77240915022145,0.00255536626916525,0.00596252129471891,1174,1,1,1,1,1,1,0,1
"2020-07-01","Mozambique",5,3,5,0,23,0,3,160,31,12,14,3,9,6,3,2,3,0,21,31,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00411184210526316,0.00246710526315789,0.00411184210526316,0,0.0189144736842105,0,0.00246710526315789,0.131578947368421,0.0254934210526316,0.00986842105263158,0.0115131578947368,0.00246710526315789,0.00740131578947368,0.00493421052631579,0.00246710526315789,0.00164473684210526,0.00246710526315789,0,0.0172697368421053,0.0254934210526316,0,0,0,0,0.000822368421052632,0.000822368421052632,0,0.000822368421052632,0,0.00164473684210526,0,0,0,0.000822368421052632,0,0,0,0,0,0,0,22,9,6,0,14,8,1,0,0,10,10,0.0180921052631579,0.00740131578947368,0.00493421052631579,0,0.0115131578947368,0.00657894736842105,0.000822368421052632,0,0,0.00822368421052632,0.00822368421052632,1216,817,2,6.38491294286752,0.00164473684210526,0.00411184210526316,1216,1,1,1,1,1,1,0,1
"2020-08-01","Mozambique",6,3,6,1,17,1,2,166,23,11,36,5,17,12,4,3,2,3,17,57,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,4,1,0.00484652665589661,0.0024232633279483,0.00484652665589661,0.000807754442649435,0.0137318255250404,0.000807754442649435,0.00161550888529887,0.134087237479806,0.018578352180937,0.00888529886914378,0.0290791599353796,0.00403877221324717,0.0137318255250404,0.00969305331179321,0.00323101777059774,0.0024232633279483,0.00161550888529887,0.0024232633279483,0.0137318255250404,0.0460420032310178,0,0,0,0.0024232633279483,0,0.00161550888529887,0,0.000807754442649435,0,0.000807754442649435,0,0,0,0,0,0.000807754442649435,0,0,0,0.00323101777059774,0.000807754442649435,10,9,11,0,19,9,0,0,0,10,13,0.00807754442649435,0.00726978998384491,0.00888529886914378,0,0.0153473344103393,0.00726978998384491,0,0,0,0.00807754442649435,0.0105008077544426,1238,786,9,7.38457906004262,0.00403877221324717,0.00646203554119548,1238,1,1,1,1,1,1,0,1
"2020-09-01","Mozambique",13,0,10,1,15,1,0,157,20,8,12,2,11,10,4,1,1,4,21,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121495327102804,0,0.00934579439252336,0.000934579439252336,0.014018691588785,0.000934579439252336,0,0.146728971962617,0.0186915887850467,0.00747663551401869,0.011214953271028,0.00186915887850467,0.0102803738317757,0.00934579439252336,0.00373831775700935,0.000934579439252336,0.000934579439252336,0.00373831775700935,0.0196261682242991,0.0457943925233645,0,0,0,0,0,0,0,0.000934579439252336,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,0,9,9,0,0,0,10,6,0.0186915887850467,0.00373831775700935,0.000934579439252336,0,0.00841121495327103,0.00841121495327103,0,0,0,0.00934579439252336,0.00560747663551402,1070,679,1,7.60597911405612,0,0.000934579439252336,1070,1,1,1,1,1,1,0,1
"2020-10-01","Mozambique",12,1,7,4,23,3,0,137,22,5,5,7,13,9,8,0,2,3,32,35,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,1,0,0,0,3,0,0.0108892921960073,0.000907441016333938,0.00635208711433757,0.00362976406533575,0.0208711433756806,0.00272232304900181,0,0.12431941923775,0.0199637023593466,0.00453720508166969,0.00453720508166969,0.00635208711433757,0.0117967332123412,0.00816696914700544,0.00725952813067151,0,0.00181488203266788,0.00272232304900181,0.029038112522686,0.0317604355716878,0,0,0,0,0,0.000907441016333938,0.000907441016333938,0.00272232304900181,0,0.000907441016333938,0,0,0,0,0.000907441016333938,0.000907441016333938,0,0,0,0.00272232304900181,0,23,5,7,0,19,10,0,0,2,6,5,0.0208711433756806,0.00453720508166969,0.00635208711433757,0,0.0172413793103448,0.00907441016333938,0,0,0.00181488203266788,0.00544464609800363,0.00453720508166969,1102,713,1,7.72004761618655,0.00272232304900181,0.00725952813067151,1102,1,1,1,1,1,1,0,1
"2020-11-01","Mozambique",13,1,11,5,26,0,0,105,20,17,0,4,18,4,3,4,1,1,41,51,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,1,0,0.0117753623188406,0.000905797101449275,0.00996376811594203,0.00452898550724638,0.0235507246376812,0,0,0.0951086956521739,0.0181159420289855,0.0153985507246377,0,0.0036231884057971,0.016304347826087,0.0036231884057971,0.00271739130434783,0.0036231884057971,0.000905797101449275,0.000905797101449275,0.0371376811594203,0.046195652173913,0,0,0,0,0,0,0,0.000905797101449275,0,0.0036231884057971,0,0,0,0.000905797101449275,0,0,0,0.000905797101449275,0,0.000905797101449275,0,12,10,2,0,5,15,3,0,0,11,14,0.0108695652173913,0.00905797101449275,0.00181159420289855,0,0.00452898550724638,0.0135869565217391,0.00271739130434783,0,0,0.00996376811594203,0.0126811594202899,1104,723,0,8.0407317430297,0.000905797101449275,0.00634057971014493,1104,1,1,1,1,1,1,0,1
"2020-12-01","Mozambique",11,1,16,1,32,0,0,125,16,16,5,16,15,2,5,1,1,0,12,46,0,0,0,0,0,1,2,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0.0104364326375712,0.00094876660341556,0.015180265654649,0.00094876660341556,0.0303605313092979,0,0,0.118595825426945,0.015180265654649,0.015180265654649,0.0047438330170778,0.015180265654649,0.0142314990512334,0.00189753320683112,0.0047438330170778,0.00094876660341556,0.00094876660341556,0,0.0113851992409867,0.0436432637571157,0,0,0,0,0,0.00094876660341556,0.00189753320683112,0.00094876660341556,0,0.00379506641366224,0,0.00189753320683112,0,0,0,0,0,0,0,0,0,17,3,3,0,8,15,0,2,0,6,5,0.0161290322580645,0.00284629981024668,0.00284629981024668,0,0.00759013282732448,0.0142314990512334,0,0.00189753320683112,0,0.00569259962049336,0.0047438330170778,1054,687,2,6.63264170817763,0.00094876660341556,0.00853889943074004,1054,1,1,1,1,1,1,0,1
"2021-01-01","Mozambique",14,1,10,0,19,0,0,268,11,5,8,6,10,3,0,10,1,0,11,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.0127737226277372,0.000912408759124088,0.00912408759124088,0,0.0173357664233577,0,0,0.244525547445255,0.010036496350365,0.00456204379562044,0.0072992700729927,0.00547445255474453,0.00912408759124088,0.00273722627737226,0,0.00912408759124088,0.000912408759124088,0,0.010036496350365,0.020985401459854,0,0.000912408759124088,0,0,0,0.000912408759124088,0,0,0,0,0,0,0,0.000912408759124088,0,0,0,0,0,0.000912408759124088,0.00182481751824818,19,10,4,0,15,5,2,1,1,14,8,0.0173357664233577,0.00912408759124088,0.00364963503649635,0,0.0136861313868613,0.00456204379562044,0.00182481751824818,0.000912408759124088,0.000912408759124088,0.0127737226277372,0.0072992700729927,1096,629,2,6.31648776799396,0,0.00547445255474453,1096,1,1,1,1,1,1,0,1
"2021-02-01","Mozambique",11,7,4,0,8,0,3,183,14,14,8,3,9,6,1,5,1,0,7,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0.00939368061485909,0.00597779675491033,0.00341588385994876,0,0.00683176771989752,0,0.00256191289496157,0.156276686592656,0.0119555935098207,0.0119555935098207,0.00683176771989752,0.00256191289496157,0.00768573868488471,0.00512382578992314,0.00085397096498719,0.00426985482493595,0.00085397096498719,0,0.00597779675491033,0.0119555935098207,0,0,0,0,0,0,0,0.00085397096498719,0,0,0,0,0,0,0,0,0,0.00512382578992314,0,0.00085397096498719,0,25,8,6,0,10,5,1,3,0,6,3,0.0213492741246798,0.00683176771989752,0.00512382578992314,0,0.0085397096498719,0.00426985482493595,0.00085397096498719,0.00256191289496157,0,0.00512382578992314,0.00256191289496157,1171,820,3,5.42394248998915,0,0.00683176771989752,1171,1,1,1,1,1,1,0,1
"2021-03-01","Mozambique",2,2,14,3,14,1,0,134,32,10,8,11,16,6,0,2,2,5,53,125,0,0,0,0,0,0,0,4,0,2,0,1,0,0,1,0,0,4,0,2,0,0.00127632418634333,0.00127632418634333,0.00893426930440332,0.001914486279515,0.00893426930440332,0.000638162093171666,0,0.0855137204850032,0.0204211869814933,0.00638162093171666,0.00510529674537333,0.00701978302488832,0.0102105934907467,0.00382897255902999,0,0.00127632418634333,0.00127632418634333,0.00319081046585833,0.0338225909380983,0.0797702616464582,0,0,0,0,0,0,0,0.00255264837268666,0,0.00127632418634333,0,0.000638162093171666,0,0,0.000638162093171666,0,0,0.00255264837268666,0,0.00127632418634333,0,18,14,3,0,13,8,1,2,0,9,8,0.01148691767709,0.00893426930440332,0.001914486279515,0,0.00829610721123165,0.00510529674537333,0.000638162093171666,0.00127632418634333,0,0.00574345883854499,0.00510529674537333,1567,1066,5,7.60520747372726,0.00255264837268666,0.00638162093171666,1567,1,1,1,1,1,1,0,1
"2021-04-01","Mozambique",3,0,4,1,21,0,0,104,21,2,4,13,14,10,3,1,0,5,35,106,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0.00238663484486874,0,0.00318217979315831,0.000795544948289578,0.0167064439140811,0,0,0.0827366746221161,0.0167064439140811,0.00159108989657916,0.00318217979315831,0.0103420843277645,0.0111376292760541,0.00795544948289578,0.00238663484486874,0.000795544948289578,0,0.00397772474144789,0.0278440731901352,0.0843277645186953,0.000795544948289578,0,0,0,0,0.000795544948289578,0.000795544948289578,0,0,0.00159108989657916,0,0,0,0.000795544948289578,0,0,0,0.00159108989657916,0,0,0,23,12,2,0,8,10,0,1,1,11,17,0.0182975338106603,0.00954653937947494,0.00159108989657916,0,0.00636435958631663,0.00795544948289578,0,0.000795544948289578,0.000795544948289578,0.00875099443118536,0.0135242641209228,1257,838,6,7.61271751131593,0.00238663484486874,0.00397772474144789,1257,1,1,1,1,1,1,0,1
"2021-05-01","Mozambique",12,2,13,0,27,0,1,93,16,12,8,10,17,7,14,1,0,0,12,25,0,0,0,1,1,0,0,4,0,2,0,0,0,0,1,0,0,1,0,1,1,0.0117416829745597,0.00195694716242661,0.012720156555773,0,0.0264187866927593,0,0.000978473581213307,0.0909980430528376,0.0156555772994129,0.0117416829745597,0.00782778864970646,0.00978473581213307,0.0166340508806262,0.00684931506849315,0.0136986301369863,0.000978473581213307,0,0,0.0117416829745597,0.0244618395303327,0,0,0,0.000978473581213307,0.000978473581213307,0,0,0.00391389432485323,0,0.00195694716242661,0,0,0,0,0.000978473581213307,0,0,0.000978473581213307,0,0.000978473581213307,0.000978473581213307,19,10,4,0,7,4,0,0,0,2,5,0.0185909980430528,0.00978473581213307,0.00391389432485323,0,0.00684931506849315,0.00391389432485323,0,0,0,0.00195694716242661,0.00489236790606654,1022,721,4,6.60574883690411,0.000978473581213307,0.0107632093933464,1022,1,1,1,1,1,1,0,1
"2021-06-01","Mozambique",9,1,8,0,19,2,1,113,22,2,2,20,16,4,1,4,1,3,7,39,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,0,2,0.00915564598168871,0.00101729399796541,0.0081383519837233,0,0.0193285859613428,0.00203458799593082,0.00101729399796541,0.114954221770092,0.0223804679552391,0.00203458799593082,0.00203458799593082,0.0203458799593082,0.0162767039674466,0.00406917599186165,0.00101729399796541,0.00406917599186165,0.00101729399796541,0.00305188199389624,0.00712105798575788,0.0396744659206511,0,0,0,0,0,0,0,0.00101729399796541,0.00203458799593082,0.00101729399796541,0,0,0,0,0,0.00101729399796541,0,0.00101729399796541,0.00101729399796541,0,0.00203458799593082,17,9,6,1,18,10,1,1,1,4,7,0.017293997965412,0.00915564598168871,0.00610376398779247,0.00101729399796541,0.0183112919633774,0.0101729399796541,0.00101729399796541,0.00101729399796541,0.00101729399796541,0.00406917599186165,0.00712105798575788,983,655,2,7.55597327483326,0.00101729399796541,0.0081383519837233,983,1,1,1,1,1,1,0,1
"2021-07-01","Mozambique",15,0,10,0,5,0,1,127,34,2,2,62,22,5,6,5,1,0,19,21,2,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,0,1,1,3,1,0.0136986301369863,0,0.0091324200913242,0,0.0045662100456621,0,0.00091324200913242,0.115981735159817,0.0310502283105023,0.00182648401826484,0.00182648401826484,0.05662100456621,0.0200913242009132,0.0045662100456621,0.00547945205479452,0.0045662100456621,0.00091324200913242,0,0.017351598173516,0.0191780821917808,0.00182648401826484,0,0,0,0.00091324200913242,0,0,0.00091324200913242,0,0.00182648401826484,0,0,0,0.00091324200913242,0.00182648401826484,0,0,0.00091324200913242,0.00091324200913242,0.00273972602739726,0.00091324200913242,31,8,8,0,21,10,1,2,0,5,8,0.028310502283105,0.00730593607305936,0.00730593607305936,0,0.0191780821917808,0.0091324200913242,0.00091324200913242,0.00182648401826484,0,0.0045662100456621,0.00730593607305936,1095,694,1,9.09669836165306,0.00182648401826484,0.0118721461187215,1095,1,1,1,1,1,1,0,1
"2021-08-01","Mozambique",12,0,5,0,17,1,0,99,46,8,1,15,38,3,0,10,1,2,12,47,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,1,0.0117762512266928,0,0.00490677134445535,0,0.0166830225711482,0.00098135426889107,0,0.0971540726202159,0.0451422963689892,0.00785083415112856,0.00098135426889107,0.014720314033366,0.0372914622178607,0.00294406280667321,0,0.0098135426889107,0.00098135426889107,0.00196270853778214,0.0117762512266928,0.0461236506378803,0,0,0,0,0.00098135426889107,0,0,0.00098135426889107,0,0.00098135426889107,0,0,0,0.00098135426889107,0,0.00196270853778214,0,0.00098135426889107,0,0,0.00098135426889107,22,11,9,1,11,11,6,2,0,6,6,0.0215897939156035,0.0107948969578018,0.00883218842001963,0.00098135426889107,0.0107948969578018,0.0107948969578018,0.00588812561334642,0.00196270853778214,0,0.00588812561334642,0.00588812561334642,1019,659,1,10.3968737157393,0.00490677134445535,0.00294406280667321,1019,1,1,1,1,1,0,0,1
"2021-09-01","Mozambique",14,2,8,1,13,6,0,84,38,8,2,6,20,2,1,2,2,4,23,18,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0136585365853659,0.00195121951219512,0.00780487804878049,0.000975609756097561,0.0126829268292683,0.00585365853658537,0,0.0819512195121951,0.0370731707317073,0.00780487804878049,0.00195121951219512,0.00585365853658537,0.0195121951219512,0.00195121951219512,0.000975609756097561,0.00195121951219512,0.00195121951219512,0.00390243902439024,0.0224390243902439,0.0175609756097561,0,0,0,0,0.000975609756097561,0,0,0.000975609756097561,0,0,0,0,0,0.000975609756097561,0,0,0,0,0,0,0.00292682926829268,19,6,5,0,19,5,0,0,1,6,1,0.0185365853658537,0.00585365853658537,0.0048780487804878,0,0.0185365853658537,0.0048780487804878,0,0,0.000975609756097561,0.00585365853658537,0.000975609756097561,1025,733,2,8.65286452156987,0.00195121951219512,0.00390243902439024,1025,1,1,1,1,1,1,1,1
"2021-10-01","Mozambique",13,0,2,1,9,1,2,79,39,7,7,14,26,6,5,6,2,5,24,25,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0116591928251121,0,0.00179372197309417,0.000896860986547085,0.00807174887892377,0.000896860986547085,0.00179372197309417,0.0708520179372197,0.0349775784753363,0.0062780269058296,0.0062780269058296,0.0125560538116592,0.0233183856502242,0.00538116591928251,0.00448430493273543,0.00538116591928251,0.00179372197309417,0.00448430493273543,0.02152466367713,0.0224215246636771,0,0.000896860986547085,0,0,0,0.000896860986547085,0,0.00179372197309417,0,0.00179372197309417,0,0,0,0,0,0,0,0,0,0,0.000896860986547085,17,12,14,1,29,7,1,1,1,6,3,0.0152466367713004,0.010762331838565,0.0125560538116592,0.000896860986547085,0.0260089686098655,0.0062780269058296,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.00538116591928251,0.00269058295964126,1115,789,2,9.14139486802223,0.00269058295964126,0.00358744394618834,1115,1,1,1,1,1,1,1,1
"2021-11-01","Mozambique",16,0,8,0,13,0,0,75,50,9,6,5,15,5,1,6,0,1,23,8,0,0,0,0,1,1,1,1,0,4,1,0,0,0,3,1,0,2,0,1,1,0.0116618075801749,0,0.00583090379008746,0,0.00947521865889213,0,0,0.05466472303207,0.0364431486880466,0.0065597667638484,0.0043731778425656,0.00364431486880466,0.010932944606414,0.00364431486880466,0.000728862973760933,0.0043731778425656,0,0.000728862973760933,0.0167638483965015,0.00583090379008746,0,0,0,0,0.000728862973760933,0.000728862973760933,0.000728862973760933,0.000728862973760933,0,0.00291545189504373,0.000728862973760933,0,0,0,0.0021865889212828,0.000728862973760933,0,0.00145772594752187,0,0.000728862973760933,0.000728862973760933,15,17,7,0,41,24,1,2,0,10,12,0.010932944606414,0.0123906705539359,0.00510204081632653,0,0.0298833819241982,0.0174927113702624,0.000728862973760933,0.00145772594752187,0,0.00728862973760933,0.0087463556851312,1372,1022,6,7.14687774507855,0.00583090379008746,0.0065597667638484,1372,1,1,1,1,1,1,1,1
"2021-12-01","Mozambique",10,0,13,0,10,2,0,104,18,15,2,7,11,3,1,6,1,7,13,34,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,3,0,0.00978473581213307,0,0.012720156555773,0,0.00978473581213307,0.00195694716242661,0,0.101761252446184,0.0176125244618395,0.0146771037181996,0.00195694716242661,0.00684931506849315,0.0107632093933464,0.00293542074363992,0.000978473581213307,0.00587084148727984,0.000978473581213307,0.00684931506849315,0.012720156555773,0.0332681017612524,0,0.000978473581213307,0,0,0,0.000978473581213307,0,0.000978473581213307,0,0,0,0,0,0,0.00293542074363992,0.00195694716242661,0,0,0,0.00293542074363992,0,21,8,3,0,21,13,0,0,1,3,7,0.0205479452054795,0.00782778864970646,0.00293542074363992,0,0.0205479452054795,0.012720156555773,0,0,0.000978473581213307,0.00293542074363992,0.00684931506849315,1022,698,6,7.18381250597489,0.00880626223091976,0.00195694716242661,1022,1,1,1,1,1,1,1,1
"2022-01-01","Mozambique",8,4,9,0,12,0,1,196,35,5,4,9,15,6,4,10,4,1,15,19,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.00764087870105062,0.00382043935052531,0.00859598853868195,0,0.0114613180515759,0,0.000955109837631328,0.18720152817574,0.0334288443170965,0.00477554918815664,0.00382043935052531,0.00859598853868195,0.0143266475644699,0.00573065902578797,0.00382043935052531,0.00955109837631328,0.00382043935052531,0.000955109837631328,0.0143266475644699,0.0181470869149952,0,0,0,0.000955109837631328,0,0.000955109837631328,0.000955109837631328,0,0,0.000955109837631328,0,0,0,0,0,0,0,0.000955109837631328,0,0.000955109837631328,0,23,4,9,0,26,9,0,1,2,6,5,0.0219675262655205,0.00382043935052531,0.00859598853868195,0,0.0248328557784145,0.00859598853868195,0,0.000955109837631328,0.00191021967526266,0.00573065902578797,0.00477554918815664,1047,627,5,7.95159254521787,0.00191021967526266,0.00382043935052531,1047,1,1,1,1,1,0,1,1
"2022-02-01","Mozambique",15,0,1,2,16,0,1,98,25,10,3,5,11,3,9,6,2,4,16,24,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0.0157068062827225,0,0.00104712041884817,0.00209424083769634,0.0167539267015707,0,0.00104712041884817,0.10261780104712,0.0261780104712042,0.0104712041884817,0.0031413612565445,0.00523560209424084,0.0115183246073298,0.0031413612565445,0.00942408376963351,0.00628272251308901,0.00209424083769634,0.00418848167539267,0.0167539267015707,0.025130890052356,0.00104712041884817,0,0,0,0,0,0,0.00104712041884817,0,0.00104712041884817,0,0,0,0,0,0.00209424083769634,0,0,0,0.0031413612565445,0,27,11,7,2,23,9,1,0,0,3,11,0.0282722513089005,0.0115183246073298,0.00732984293193717,0.00209424083769634,0.0240837696335079,0.00942408376963351,0.00104712041884817,0,0,0.0031413612565445,0.0115183246073298,955,630,1,7.79989187735118,0.0031413612565445,0.00523560209424084,955,1,1,1,1,1,1,1,1
"2022-03-01","Mozambique",6,0,20,1,34,0,0,127,42,14,2,7,28,5,2,13,1,1,26,15,0,0,2,0,0,11,1,0,1,2,0,0,0,2,1,0,0,0,0,2,1,0.00467653936087295,0,0.0155884645362432,0.000779423226812159,0.0265003897116134,0,0,0.0989867498051442,0.0327357755261107,0.0109119251753702,0.00155884645362432,0.00545596258768511,0.0218238503507405,0.00389711613406079,0.00155884645362432,0.0101325019485581,0.000779423226812159,0.000779423226812159,0.0202650038971161,0.0116913484021824,0,0,0.00155884645362432,0,0,0.00857365549493375,0.000779423226812159,0,0.000779423226812159,0.00155884645362432,0,0,0,0.00155884645362432,0.000779423226812159,0,0,0,0,0.00155884645362432,0.000779423226812159,28,13,16,1,39,12,1,0,0,3,10,0.0218238503507405,0.0101325019485581,0.0124707716289945,0.000779423226812159,0.0303975058456742,0.00935307872174591,0.000779423226812159,0,0,0.00233826968043648,0.00779423226812159,1283,857,1,7.90815171693778,0.0163678877630553,0.00233826968043648,1283,1,0,1,1,1,0,1,1
"2022-04-01","Mozambique",13,0,18,1,21,0,0,54,19,10,3,9,19,8,5,7,0,1,16,7,0,0,2,0,1,6,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0.0131578947368421,0,0.0182186234817814,0.00101214574898785,0.0212550607287449,0,0,0.0546558704453441,0.0192307692307692,0.0101214574898785,0.00303643724696356,0.00910931174089069,0.0192307692307692,0.00809716599190283,0.00506072874493927,0.00708502024291498,0,0.00101214574898785,0.0161943319838057,0.00708502024291498,0,0,0.00202429149797571,0,0.00101214574898785,0.00607287449392713,0,0,0,0.00101214574898785,0,0,0,0,0.00404858299595142,0.00202429149797571,0,0,0,0,0,17,16,10,0,22,9,1,0,1,4,13,0.0172064777327935,0.0161943319838057,0.0101214574898785,0,0.0222672064777328,0.00910931174089069,0.00101214574898785,0,0.00101214574898785,0.00404858299595142,0.0131578947368421,988,707,2,7.60518059983874,0.0131578947368421,0.00303643724696356,988,1,1,1,1,1,0,1,1
"2022-05-01","Mozambique",13,3,20,4,12,0,0,53,17,21,1,7,12,2,4,4,1,3,8,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0131578947368421,0.00303643724696356,0.0202429149797571,0.00404858299595142,0.0121457489878543,0,0,0.0536437246963563,0.0172064777327935,0.0212550607287449,0.00101214574898785,0.00708502024291498,0.0121457489878543,0.00202429149797571,0.00404858299595142,0.00404858299595142,0.00101214574898785,0.00303643724696356,0.00809716599190283,0.0222672064777328,0,0,0,0,0,0,0.00101214574898785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101214574898785,20,4,8,0,18,7,2,1,0,6,13,0.0202429149797571,0.00404858299595142,0.00809716599190283,0,0.0182186234817814,0.00708502024291498,0.00202429149797571,0.00101214574898785,0,0.00607287449392713,0.0131578947368421,988,713,9,6.48136029328869,0.00202429149797571,0,988,1,0,1,1,1,1,1,1
"2022-06-01","Mozambique",7,0,27,3,20,0,0,53,20,13,0,9,18,4,2,5,0,2,18,28,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00712830957230143,0,0.0274949083503055,0.00305498981670061,0.0203665987780041,0,0,0.0539714867617108,0.0203665987780041,0.0132382892057026,0,0.00916496945010183,0.0183299389002037,0.00407331975560081,0.00203665987780041,0.00509164969450102,0,0.00203665987780041,0.0183299389002037,0.0285132382892057,0,0,0,0.0010183299389002,0.00203665987780041,0.0010183299389002,0.0010183299389002,0,0,0,0,0,0,0,0,0,0,0,0,0.0010183299389002,0,19,7,3,0,9,7,1,3,0,7,8,0.0193482688391039,0.00712830957230143,0.00305498981670061,0,0.00916496945010183,0.00712830957230143,0.0010183299389002,0.00305498981670061,0,0.00712830957230143,0.00814663951120163,982,708,7,7.22905666918393,0.00305498981670061,0.00407331975560081,982,1,0,1,1,1,0,1,1
