"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","onlinekhabar.com","english.onlinekhabar.com","en.setopati.com","thehimalayantimes.com","nepalitimes.com"
"2023-08-01","Nepal",24,0,51,13,94,4,1,134,83,27,3,2,46,6,24,20,0,5,4,5,0,0,0,0,0,1,1,12,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0.00892525102268501,0,0.0189661584232057,0.00483451097062105,0.034957233172183,0.00148754183711417,0.000371885459278542,0.0498326515433247,0.030866493120119,0.0100409074005206,0.00111565637783563,0.000743770918557084,0.0171067311268129,0.00223131275567125,0.00892525102268501,0.00743770918557084,0,0.00185942729639271,0.00148754183711417,0.00185942729639271,0,0,0,0,0,0.000371885459278542,0.000371885459278542,0.00446262551134251,0,0,0.00223131275567125,0.000371885459278542,0,0,0,0,0,0,0,0,0.000371885459278542,0,79,30,25,0,62,37,1,0,2,16,11,0.0293789512830048,0.0111565637783563,0.00929713648196356,0,0.0230568984752696,0.0137597619933061,0.000371885459278542,0,0.000743770918557084,0.00595016734845668,0.00409074005206396,2689,1951,2667,3.79758873372008,0.000743770918557084,0.00892525102268501,2689,1,1,1,1,1
"2023-09-01","Nepal",9,1,65,6,86,3,0,69,58,45,13,5,27,3,67,20,0,5,6,18,0,0,0,0,1,2,1,26,0,0,1,1,0,0,1,2,1,1,0,2,5,0,0.00379586672290173,0.000421762969211303,0.0274145929987347,0.00253057781526782,0.0362716153521721,0.00126528890763391,0,0.0291016448755799,0.0244622522142556,0.0189793336145086,0.00548291859974694,0.00210881484605652,0.0113876001687052,0.00126528890763391,0.0282581189371573,0.00843525938422606,0,0.00210881484605652,0.00253057781526782,0.00759173344580346,0,0,0,0,0.000421762969211303,0.000843525938422606,0.000421762969211303,0.0109658371994939,0,0,0.000421762969211303,0.000421762969211303,0,0,0.000421762969211303,0.000843525938422606,0.000421762969211303,0.000421762969211303,0,0.000843525938422606,0.00210881484605652,0,82,42,14,0,49,44,5,3,2,21,11,0.0345845634753269,0.0177140447068747,0.00590468156895825,0,0.0206663854913539,0.0185575706452973,0.00210881484605652,0.00126528890763391,0.000843525938422606,0.00885702235343737,0.00463939266132434,2371,1627,2327,5.73351368154419,0.00210881484605652,0.0219316743989878,2371,1,1,1,1,1
"2023-10-01","Nepal",10,0,53,11,74,4,0,118,52,26,17,12,33,7,25,22,3,1,30,35,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0043271311120727,0,0.0229337948939853,0.00475984422327997,0.0320207702293379,0.00173085244482908,0,0.0510601471224578,0.022501081782778,0.011250540891389,0.00735612289052358,0.00519255733448724,0.0142795326698399,0.00302899177845089,0.0108178277801817,0.00951968844655993,0.00129813933362181,0.00043271311120727,0.0129813933362181,0.0151449588922544,0,0,0.00043271311120727,0,0,0.000865426222414539,0,0.00173085244482908,0,0,0,0,0,0,0.00043271311120727,0.00043271311120727,0,0,0,0,0,0,46,40,11,0,33,37,3,2,1,21,14,0.0199048031155344,0.0173085244482908,0.00475984422327997,0,0.0142795326698399,0.016010385114669,0.00129813933362181,0.000865426222414539,0.00043271311120727,0.00908697533535266,0.00605798355690177,2311,1611,2302,7.05624149581228,0.00043271311120727,0.00605798355690177,2311,1,1,1,1,1
"2023-11-01","Nepal",14,18,39,7,121,4,0,245,52,12,12,21,23,16,41,23,6,5,11,15,0,0,0,0,0,0,3,0,4,0,1,0,1,0,2,0,1,0,0,0,0,0,0.00640439158279963,0.00823421774931381,0.0178408051235133,0.00320219579139982,0.055352241537054,0.00182982616651418,0,0.112076852698994,0.0237877401646844,0.00548947849954254,0.00548947849954254,0.00960658737419945,0.0105215004574565,0.00731930466605672,0.0187557182067704,0.0105215004574565,0.00274473924977127,0.00228728270814273,0.005032021957914,0.00686184812442818,0,0,0,0,0,0,0.00137236962488564,0,0.00182982616651418,0,0.000457456541628545,0,0.000457456541628545,0,0.000914913083257091,0,0.000457456541628545,0,0,0,0,0,52,31,4,0,20,29,3,1,1,31,10,0.0237877401646844,0.0141811527904849,0.00182982616651418,0,0.00914913083257091,0.0132662397072278,0.00137236962488564,0.000457456541628545,0.000457456541628545,0.0141811527904849,0.00457456541628545,2186,1345,2174,6.58255262345076,0.000914913083257091,0.00960658737419945,2186,1,1,1,1,1
"2023-12-01","Nepal",32,4,63,14,93,3,0,85,62,38,6,8,42,12,41,38,1,4,31,12,1,0,0,0,2,1,0,1,0,0,5,0,0,1,1,1,6,0,0,0,0,2,0.0146453089244851,0.00183066361556064,0.0288329519450801,0.00640732265446224,0.0425629290617849,0.00137299771167048,0,0.0389016018306636,0.0283752860411899,0.0173913043478261,0.00274599542334096,0.00366132723112128,0.0192219679633867,0.00549199084668192,0.0187643020594966,0.0173913043478261,0.00045766590389016,0.00183066361556064,0.014187643020595,0.00549199084668192,0.00045766590389016,0,0,0,0.00091533180778032,0.00045766590389016,0,0.00045766590389016,0,0,0.0022883295194508,0,0,0.00045766590389016,0.00045766590389016,0.00045766590389016,0.00274599542334096,0,0,0,0,0.00091533180778032,86,33,16,0,62,27,3,2,4,37,21,0.0393592677345538,0.0151029748283753,0.00732265446224256,0,0.0283752860411899,0.0123569794050343,0.00137299771167048,0.00091533180778032,0.00183066361556064,0.0169336384439359,0.00961098398169336,2185,1360,2164,5.43829002821528,0.00549199084668192,0.00640732265446224,2185,1,1,1,1,1
"2024-01-01","Nepal",22,1,147,20,105,2,1,77,43,30,12,7,35,7,36,38,3,3,25,10,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0.0105011933174224,0.000477326968973747,0.0701670644391408,0.00954653937947494,0.0501193317422434,0.000954653937947494,0.000477326968973747,0.0367541766109785,0.0205250596658711,0.0143198090692124,0.00572792362768496,0.00334128878281623,0.0167064439140811,0.00334128878281623,0.0171837708830549,0.0181384248210024,0.00143198090692124,0.00143198090692124,0.0119331742243437,0.00477326968973747,0,0,0,0,0,0.000954653937947494,0,0.000477326968973747,0,0,0,0,0,0.000954653937947494,0.000477326968973747,0.000477326968973747,0,0,0,0,0,0,72,50,17,2,56,21,5,7,1,29,13,0.0343675417661098,0.0238663484486874,0.0081145584725537,0.000954653937947494,0.0267303102625298,0.0100238663484487,0.00238663484486874,0.00334128878281623,0.000477326968973747,0.0138424821002387,0.00620525059665871,2095,1250,2088,5.55965182259645,0.00190930787589499,0.00334128878281623,2095,1,1,1,1,1
"2024-02-01","Nepal",19,3,66,8,103,3,0,59,69,45,17,4,70,10,30,46,2,9,7,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.00845948352626892,0.00133570792520036,0.0293855743544078,0.00356188780053428,0.0458593054318789,0.00133570792520036,0,0.0262689225289403,0.0307212822796082,0.0200356188780053,0.00756901157613535,0.00178094390026714,0.031166518254675,0.00445235975066785,0.0133570792520036,0.0204808548530721,0.000890471950133571,0.00400712377560107,0.0031166518254675,0.00356188780053428,0,0,0,0,0,0.000445235975066785,0,0,0,0,0.000445235975066785,0,0,0,0.000445235975066785,0,0.000445235975066785,0,0,0,0,0,115,41,28,0,50,38,8,4,3,28,11,0.0512021371326803,0.0182546749777382,0.01246660730187,0,0.0222617987533393,0.0169189670525378,0.00356188780053428,0.00178094390026714,0.00133570792520036,0.01246660730187,0.00489759572573464,2246,1432,2242,3.77141730201502,0.000890471950133571,0.00222617987533393,2246,1,1,1,1,1
"2024-03-01","Nepal",37,4,123,14,176,9,0,98,73,38,2,10,58,8,25,83,1,5,12,11,0,0,0,0,0,0,1,6,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0.015618404390038,0.00168847615027438,0.0519206416209371,0.00590966652596032,0.0742929506120726,0.00379907133811735,0,0.0413676656817222,0.0308146897425074,0.0160405234276066,0.000844238075137189,0.00422119037568594,0.0244829041789785,0.00337695230054875,0.0105529759392149,0.0350358801181933,0.000422119037568594,0.00211059518784297,0.00506542845082313,0.00464330941325454,0,0,0,0,0,0,0.000422119037568594,0.00253271422541157,0.000422119037568594,0,0.00211059518784297,0,0,0,0,0.00168847615027438,0,0,0,0,0,0,83,36,18,0,53,20,5,1,1,32,10,0.0350358801181933,0.0151962853524694,0.0075981426762347,0,0.0223723089911355,0.00844238075137189,0.00211059518784297,0.000422119037568594,0.000422119037568594,0.013507809202195,0.00422119037568594,2369,1388,2352,3.44765258872145,0.000844238075137189,0.00970873786407767,2369,1,1,1,1,1
"2024-04-01","Nepal",30,8,195,30,99,6,2,139,97,26,17,8,84,8,32,91,0,11,6,23,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0.0132978723404255,0.00354609929078014,0.086436170212766,0.0132978723404255,0.0438829787234043,0.00265957446808511,0.000886524822695035,0.061613475177305,0.0429964539007092,0.0115248226950355,0.0075354609929078,0.00354609929078014,0.0372340425531915,0.00354609929078014,0.0141843971631206,0.0403368794326241,0,0.0048758865248227,0.00265957446808511,0.0101950354609929,0,0,0,0,0,0.000886524822695035,0,0.000886524822695035,0,0,0.00177304964539007,0,0,0,0,0,0,0,0.000443262411347518,0,0,0,75,36,17,1,32,18,9,2,4,17,15,0.0332446808510638,0.0159574468085106,0.0075354609929078,0.000443262411347518,0.0141843971631206,0.00797872340425532,0.00398936170212766,0.000886524822695035,0.00177304964539007,0.0075354609929078,0.00664893617021277,2256,1214,2247,1.91734904006746,0,0.0048758865248227,2256,1,1,1,1,1
"2024-05-01","Nepal",40,7,90,31,159,14,1,146,115,30,12,3,92,33,44,55,1,12,7,10,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0165494414563508,0.0028961522548614,0.0372362432767894,0.0128258171286719,0.0657840297889946,0.0057923045097228,0.000413736036408771,0.0604054613156806,0.0475796441870087,0.0124120810922631,0.00496483243690525,0.00124120810922631,0.038063715349607,0.0136532892014894,0.0182043856019859,0.0227554820024824,0.000413736036408771,0.00496483243690525,0.0028961522548614,0.00413736036408771,0,0,0,0,0,0,0.000413736036408771,0,0,0,0.00124120810922631,0,0,0,0,0,0,0,0,0,0,0,103,37,23,0,30,31,4,3,0,41,11,0.0426148117501034,0.0153082333471245,0.00951592883740174,0,0.0124120810922631,0.0128258171286719,0.00165494414563508,0.00124120810922631,0,0.0169631774927596,0.00455109640049648,2417,1340,2413,2.30586641944117,0,0.00372362432767894,2417,1,1,1,1,1
"2024-06-01","Nepal",25,3,65,15,89,7,2,180,109,42,1,6,99,12,45,56,1,8,6,4,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0106609808102345,0.00127931769722815,0.0277185501066098,0.00639658848614072,0.037953091684435,0.00298507462686567,0.000852878464818763,0.0767590618336887,0.0464818763326226,0.017910447761194,0.000426439232409382,0.00255863539445629,0.0422174840085288,0.00511727078891258,0.0191897654584222,0.0238805970149254,0.000426439232409382,0.00341151385927505,0.00255863539445629,0.00170575692963753,0,0,0,0,0,0,0.000426439232409382,0.00170575692963753,0,0,0.000426439232409382,0,0,0,0,0.000426439232409382,0,0,0,0,0,0,88,35,27,0,33,45,2,2,1,32,20,0.0375266524520256,0.0149253731343284,0.0115138592750533,0,0.0140724946695096,0.0191897654584222,0.000852878464818763,0.000852878464818763,0.000426439232409382,0.0136460554371002,0.00852878464818763,2345,1399,2338,1.73517471841201,0.000426439232409382,0.00298507462686567,2345,1,1,1,1,1
"2024-07-01","Nepal",13,2,99,11,155,11,1,409,72,41,3,9,62,12,20,114,2,10,12,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479351032448378,0.000737463126843658,0.0365044247787611,0.00405604719764012,0.0571533923303835,0.00405604719764012,0.000368731563421829,0.150811209439528,0.0265486725663717,0.015117994100295,0.00110619469026549,0.00331858407079646,0.0228613569321534,0.00442477876106195,0.00737463126843658,0.0420353982300885,0.000737463126843658,0.00368731563421829,0.00442477876106195,0.00331858407079646,0,0,0,0,0,0.000368731563421829,0,0,0.000368731563421829,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,13,0,29,36,4,2,1,29,13,0.0250737463126844,0.010693215339233,0.00479351032448378,0,0.010693215339233,0.0132743362831858,0.00147492625368732,0.000737463126843658,0.000368731563421829,0.010693215339233,0.00479351032448378,2712,1493,2710,3.46746123778242,0,0.00184365781710914,2712,1,1,1,1,1
"2024-08-01","Nepal",9,11,60,3,137,4,1,274,55,100,5,7,42,14,34,41,1,4,12,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0.00378787878787879,0.00462962962962963,0.0252525252525253,0.00126262626262626,0.0576599326599327,0.00168350168350168,0.000420875420875421,0.115319865319865,0.0231481481481481,0.0420875420875421,0.0021043771043771,0.00294612794612795,0.0176767676767677,0.00589225589225589,0.0143097643097643,0.0172558922558923,0.000420875420875421,0.00168350168350168,0.00505050505050505,0.00294612794612795,0,0,0,0,0,0.000420875420875421,0.000420875420875421,0,0,0,0.000420875420875421,0,0,0,0,0.00126262626262626,0,0,0,0,0.000420875420875421,0,45,41,15,0,16,33,6,6,1,40,12,0.0189393939393939,0.0172558922558923,0.00631313131313131,0,0.00673400673400673,0.0138888888888889,0.00252525252525253,0.00252525252525253,0.000420875420875421,0.0168350168350168,0.00505050505050505,2376,1395,2369,5.03659241427757,0.00126262626262626,0.00294612794612795,2376,1,1,1,1,1
"2024-09-01","Nepal",33,8,65,6,110,3,0,309,78,43,7,10,78,14,41,65,0,6,6,4,0,0,0,0,0,0,0,3,0,0,1,1,0,0,8,0,0,0,1,0,1,0,0.0130537974683544,0.00316455696202532,0.0257120253164557,0.00237341772151899,0.0435126582278481,0.00118670886075949,0,0.122231012658228,0.0308544303797468,0.0170094936708861,0.00276898734177215,0.00395569620253165,0.0308544303797468,0.0055379746835443,0.0162183544303797,0.0257120253164557,0,0.00237341772151899,0.00237341772151899,0.00158227848101266,0,0,0,0,0,0,0,0.00118670886075949,0,0,0.000395569620253165,0.000395569620253165,0,0,0.00316455696202532,0,0,0,0.000395569620253165,0,0.000395569620253165,0,74,34,26,0,38,17,3,3,1,36,9,0.0292721518987342,0.0134493670886076,0.0102848101265823,0,0.0150316455696203,0.0067246835443038,0.00118670886075949,0.00118670886075949,0.000395569620253165,0.0142405063291139,0.00356012658227848,2528,1495,2513,3.22242497598366,0.00276898734177215,0.0055379746835443,2528,1,1,1,1,1
