"","date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al","diaspora_activation","diplomatic_mediation","diaspora_activationNorm","diplomatic_mediationNorm","bd-pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com","diapazon.kz","kaztag.kz","prishtinainsight.com","botasot.info","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk","jang.com.pk","dailytimes.com.pk","pakobserver.net","tribune.com.pk","rs.n1info.com","insajder.net","thediliweekly.com"
"588",2022-12-01,"Kazakhstan",21,5,4,0,15,0,0,79,29,13,1,4,21,12,12,8,0,2,4,3,1,0,0,5,5,1,0,0,3,1,2,0,7,7,0,0,0,0,5,0,0.0100671140939597,0.00239693192713327,0.00191754554170662,0,0.00719079578139981,0,0,0.0378715244487057,0.013902205177373,0.0062320230105465,0.00047938638542665,0.00191754554170662,0.0100671140939597,0.00575263662511985,0.00575263662511985,0.00383509108341323,0,0.0009587727708533,0.00191754554170662,0.00143815915627996,0.00047938638542665,0,0,0.00239693192713327,0.00239693192713327,0.00047938638542665,0,0,0.00143815915627996,0.00047938638542665,0.0009587727708533,0,0.00335570469798658,0.00335570469798658,0,0,0,0,0.00239693192713327,0,50,12,8,0,53,38,5,3,3,21,45,0.0239693192713327,0.00575263662511985,0.00383509108341323,0,0.0254074784276127,0.0182166826462128,0.00239693192713327,0.00143815915627996,0.00143815915627996,0.0100671140939597,0.0215723873441994,2086,1630,2047,17.4622721107889,0.0215723873441994,0.00287631831255992,2086,NA,2,0,0.0009587727708533,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2023-01-01,"Kazakhstan",22,2,38,2,12,0,0,81,39,20,4,0,23,11,14,11,0,1,4,10,0,0,0,8,1,0,0,0,7,0,0,0,7,2,0,0,0,0,11,1,0.0118343195266272,0.00107584722969338,0.0204410973641743,0.00107584722969338,0.0064550833781603,0,0,0.043571812802582,0.020979020979021,0.0107584722969338,0.00215169445938677,0,0.0123722431414739,0.00591715976331361,0.00753093060785368,0.00591715976331361,0,0.00053792361484669,0.00215169445938677,0.00537923614846692,0,0,0,0.00430338891877353,0.00053792361484669,0,0,0,0.00376546530392684,0,0,0,0.00376546530392684,0.00107584722969338,0,0,0,0,0.00591715976331361,0.00053792361484669,34,10,15,2,52,24,1,1,2,20,32,0.0182894029047875,0.00537923614846692,0.00806885422270038,0.00107584722969338,0.027972027972028,0.0129101667563206,0.00053792361484669,0.00053792361484669,0.00107584722969338,0.0107584722969338,0.0172135556750941,1859,1400,1822,18.1771772256856,0.0247444862829478,0.00268961807423346,1859,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",2023-02-01,"Kazakhstan",19,3,30,9,13,2,0,92,43,15,3,2,24,8,13,6,0,1,7,11,1,0,0,1,3,0,2,0,7,0,1,0,2,8,1,1,0,0,5,0,0.0110144927536232,0.00173913043478261,0.0173913043478261,0.00521739130434783,0.00753623188405797,0.00115942028985507,0,0.0533333333333333,0.0249275362318841,0.00869565217391304,0.00173913043478261,0.00115942028985507,0.0139130434782609,0.00463768115942029,0.00753623188405797,0.00347826086956522,0,0.00057971014492753,0.00405797101449275,0.0063768115942029,0.00057971014492753,0,0,0.00057971014492753,0.00173913043478261,0,0.00115942028985507,0,0.00405797101449275,0,0.00057971014492753,0,0.00115942028985507,0.00463768115942029,0.00057971014492753,0.00057971014492753,0,0,0.00289855072463768,0,43,11,13,0,37,12,2,6,1,12,37,0.0249275362318841,0.0063768115942029,0.00753623188405797,0,0.0214492753623188,0.00695652173913044,0.00115942028985507,0.00347826086956522,0.00057971014492753,0.00695652173913044,0.0214492753623188,1725,1277,1693,18.9399414204404,0.0255072463768116,0.00405797101449275,1725,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",2023-03-01,"Kazakhstan",16,3,73,20,13,0,0,94,42,13,3,4,18,6,16,5,0,1,0,7,1,1,1,3,3,3,0,0,6,0,0,0,1,4,0,0,1,0,11,0,0.010840108401084,0.00203252032520325,0.0494579945799458,0.013550135501355,0.00880758807588076,0,0,0.0636856368563686,0.0284552845528455,0.00880758807588076,0.00203252032520325,0.002710027100271,0.0121951219512195,0.0040650406504065,0.010840108401084,0.00338753387533875,0,0.00067750677506775,0,0.00474254742547425,0.00067750677506775,0.00067750677506775,0.00067750677506775,0.00203252032520325,0.00203252032520325,0.00203252032520325,0,0,0.0040650406504065,0,0,0,0.00067750677506775,0.002710027100271,0,0,0.00067750677506775,0,0.00745257452574526,0,32,2,8,0,37,19,0,3,2,13,23,0.021680216802168,0.0013550135501355,0.00542005420054201,0,0.0250677506775068,0.0128726287262873,0,0.00203252032520325,0.0013550135501355,0.00880758807588076,0.0155826558265583,1476,1024,1441,18.2664199677621,0.0277777777777778,0.00338753387533875,1476,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2023-04-01,"Kazakhstan",28,4,4,2,14,2,0,84,43,13,3,6,12,3,22,4,0,2,5,4,4,0,0,3,3,0,0,0,4,0,0,0,7,3,0,0,0,0,10,0,0.0153256704980843,0.00218938149972633,0.00218938149972633,0.00109469074986316,0.00766283524904215,0.00109469074986316,0,0.0459770114942529,0.023535851122058,0.00711548987411056,0.00164203612479475,0.00328407224958949,0.00656814449917898,0.00164203612479475,0.0120415982484948,0.00218938149972633,0,0.00109469074986316,0.00273672687465791,0.00218938149972633,0.00218938149972633,0,0,0.00164203612479475,0.00164203612479475,0,0,0,0.00218938149972633,0,0,0,0.00383141762452107,0.00164203612479475,0,0,0,0,0.00547345374931582,0,63,13,14,1,56,20,3,2,4,15,41,0.0344827586206897,0.00711548987411056,0.00766283524904215,0.00054734537493158,0.0306513409961686,0.0109469074986316,0.00164203612479475,0.00109469074986316,0.00218938149972633,0.00821018062397373,0.0224411603721949,1827,1358,1792,18.6397155246665,0.0186097427476738,0.00383141762452107,1827,NA,1,0,0.00054734537493158,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2023-05-01,"Kazakhstan",23,3,7,0,18,1,0,59,34,9,0,3,17,9,16,1,0,4,2,5,0,1,0,4,10,5,1,0,9,0,0,1,6,2,3,1,0,3,10,0,0.0133876600698487,0.00174621653084983,0.00407450523864959,0,0.010477299185099,0.00058207217694994,0,0.0343422584400466,0.019790454016298,0.00523864959254948,0,0.00174621653084983,0.00989522700814901,0.00523864959254948,0.00931315483119907,0.00058207217694994,0,0.00232828870779977,0.00116414435389988,0.00291036088474971,0,0.00058207217694994,0,0.00232828870779977,0.00582072176949942,0.00291036088474971,0.00058207217694994,0,0.00523864959254948,0,0,0.00058207217694994,0.00349243306169965,0.00116414435389988,0.00174621653084983,0.00058207217694994,0,0.00174621653084983,0.00582072176949942,0,50,10,14,0,43,29,2,0,2,23,42,0.0291036088474971,0.00582072176949942,0.00814901047729918,0,0.0250291036088475,0.0168800931315483,0.00116414435389988,0,0.00116414435389988,0.0133876600698487,0.0244470314318976,1718,1314,1661,18.2379090407135,0.0320139697322468,0.0215366705471478,1718,NA,0,1,0,0.00058207217694994,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2023-06-01,"Kazakhstan",28,1,1,1,21,1,0,125,37,10,2,5,18,5,12,7,0,1,3,4,0,0,1,2,6,2,0,0,1,0,1,0,8,4,0,1,0,1,6,0,0.0152008686210641,0.000542888165038,0.000542888165038,0.000542888165038,0.011400651465798,0.000542888165038,0,0.0678610206297503,0.0200868621064061,0.00542888165038002,0.001085776330076,0.00271444082519001,0.00977198697068404,0.00271444082519001,0.00651465798045603,0.00380021715526602,0,0.000542888165038,0.00162866449511401,0.00217155266015201,0,0,0.000542888165038,0.001085776330076,0.00325732899022801,0.001085776330076,0,0,0.000542888165038,0,0.000542888165038,0,0.00434310532030402,0.00217155266015201,0,0.000542888165038,0,0.000542888165038,0.00325732899022801,0,55,10,11,0,42,15,3,1,3,16,36,0.0298588490770901,0.00542888165038002,0.00597176981541802,0,0.0228013029315961,0.00814332247557003,0.00162866449511401,0.000542888165038,0.00162866449511401,0.00868621064060804,0.0195439739413681,1842,1391,1807,17.7111530966014,0.0200868621064061,0.00217155266015201,1842,NA,1,1,0.000542888165038,0.000542888165038,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2023-07-01,"Kazakhstan",20,1,3,2,7,1,0,113,38,2,2,2,26,3,3,3,0,3,2,2,3,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.0115606936416185,0.00057803468208092,0.00173410404624277,0.00115606936416185,0.00404624277456647,0.00057803468208092,0,0.0653179190751445,0.0219653179190751,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.015028901734104,0.00173410404624277,0.00173410404624277,0.00173410404624277,0,0.00173410404624277,0.00115606936416185,0.00115606936416185,0.00173410404624277,0,0.00115606936416185,0.00057803468208092,0.00057803468208092,0,0,0,0,0,0,0,0.00057803468208092,0,0,0,0,0,0.00173410404624277,0,46,7,25,0,51,16,2,3,1,23,31,0.0265895953757225,0.00404624277456647,0.0144508670520231,0,0.0294797687861272,0.0092485549132948,0.00115606936416185,0.00173410404624277,0.00057803468208092,0.0132947976878613,0.0179190751445087,1730,1332,1719,16.8609545754247,0.00982658959537572,0.00057803468208092,1730,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2023-08-01,"Kazakhstan",10,4,3,0,17,2,3,95,33,4,6,1,15,7,9,5,1,3,4,9,0,0,0,2,2,1,0,0,2,1,1,0,2,1,2,2,0,0,2,0,0.00635324015247776,0.00254129606099111,0.00190597204574333,0,0.0108005082592122,0.00127064803049555,0.00190597204574333,0.0603557814485388,0.0209656925031766,0.00254129606099111,0.00381194409148666,0.00063532401524777,0.00952986022871665,0.00444726810673443,0.00571791613722999,0.00317662007623888,0.00063532401524777,0.00190597204574333,0.00254129606099111,0.00571791613722999,0,0,0,0.00127064803049555,0.00127064803049555,0.00063532401524777,0,0,0.00127064803049555,0.00063532401524777,0.00063532401524777,0,0.00127064803049555,0.00063532401524777,0.00127064803049555,0.00127064803049555,0,0,0.00127064803049555,0,39,9,23,0,46,13,4,4,0,19,38,0.0247776365946633,0.00571791613722999,0.0146124523506989,0,0.0292249047013977,0.00825921219822109,0.00254129606099111,0.00254129606099111,0,0.0120711562897078,0.0241423125794155,1574,1177,1556,18.5278404300769,0.0127064803049555,0.00127064803049555,1574,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2023-09-01,"Kazakhstan",17,6,3,0,22,1,1,58,27,8,0,1,14,6,3,13,1,0,4,6,0,0,0,1,4,0,0,0,4,0,1,0,3,11,1,0,0,0,6,0,0.0104679802955665,0.00369458128078818,0.00184729064039409,0,0.0135467980295567,0.00061576354679803,0.00061576354679803,0.0357142857142857,0.0166256157635468,0.00492610837438424,0,0.00061576354679803,0.00862068965517241,0.00369458128078818,0.00184729064039409,0.00800492610837438,0.00061576354679803,0,0.00246305418719212,0.00369458128078818,0,0,0,0.00061576354679803,0.00246305418719212,0,0,0,0.00246305418719212,0,0.00061576354679803,0,0.00184729064039409,0.00677339901477833,0.00061576354679803,0,0,0,0.00369458128078818,0,46,10,17,0,28,20,4,3,5,20,47,0.0283251231527094,0.0061576354679803,0.0104679802955665,0,0.0172413793103448,0.0123152709359606,0.00246305418719212,0.00184729064039409,0.00307881773399015,0.0123152709359606,0.0289408866995074,1624,1256,1593,17.8415353766853,0.0221674876847291,0.00307881773399015,1624,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2023-10-01,"Kazakhstan",30,3,5,0,19,0,1,90,38,7,5,7,15,7,2,2,0,1,10,3,3,0,0,3,2,4,0,0,7,0,0,0,6,0,0,0,2,0,2,0,0.0172612197928654,0.00172612197928654,0.00287686996547756,0,0.0109321058688147,0,0.00057537399309551,0.0517836593785961,0.0218642117376295,0.00402761795166858,0.00287686996547756,0.00402761795166858,0.00863060989643268,0.00402761795166858,0.00115074798619102,0.00115074798619102,0,0.00057537399309551,0.00575373993095512,0.00172612197928654,0.00172612197928654,0,0,0.00172612197928654,0.00115074798619102,0.00230149597238205,0,0,0.00402761795166858,0,0,0,0.00345224395857307,0,0,0,0.00115074798619102,0,0.00115074798619102,0,48,11,16,0,36,16,3,2,1,23,43,0.0276179516685846,0.00632911392405063,0.00920598388952819,0,0.0207134637514384,0.00920598388952819,0.00172612197928654,0.00115074798619102,0.00057537399309551,0.0132336018411968,0.024741081703107,1738,1320,1709,17.9010120286668,0.0143843498273878,0.00863060989643268,1738,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2023-11-01,"Kazakhstan",28,4,6,2,21,0,0,78,37,13,0,7,16,6,8,3,1,1,3,3,1,0,0,2,5,3,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0.0164319248826291,0.00234741784037559,0.00352112676056338,0.00117370892018779,0.0123239436619718,0,0,0.0457746478873239,0.0217136150234742,0.00762910798122066,0,0.00410798122065728,0.00938967136150235,0.00352112676056338,0.00469483568075117,0.00176056338028169,0.00058685446009389,0.00058685446009389,0.00176056338028169,0.00176056338028169,0.00058685446009389,0,0,0.00117370892018779,0.00293427230046948,0.00176056338028169,0,0,0,0,0,0,0.00058685446009389,0,0,0,0.00058685446009389,0,0.00293427230046948,0,58,4,18,0,55,15,2,1,0,22,39,0.034037558685446,0.00234741784037559,0.0105633802816901,0,0.0322769953051643,0.00880281690140845,0.00117370892018779,0.00058685446009389,0,0.0129107981220657,0.022887323943662,1704,1278,1686,17.8806011786136,0.0152582159624413,0.00293427230046948,1704,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2023-12-01,"Kazakhstan",19,3,4,1,6,0,0,86,22,8,6,5,15,7,4,2,0,1,3,4,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,3,1,0.0117283950617284,0.00185185185185185,0.00246913580246914,0.00061728395061728,0.0037037037037037,0,0,0.0530864197530864,0.0135802469135802,0.00493827160493827,0.0037037037037037,0.00308641975308642,0.00925925925925926,0.00432098765432099,0.00246913580246914,0.00123456790123457,0,0.00061728395061728,0.00185185185185185,0.00246913580246914,0.00061728395061728,0,0,0.00061728395061728,0,0,0,0,0.00061728395061728,0,0,0,0.00123456790123457,0,0,0.00061728395061728,0.00061728395061728,0,0.00185185185185185,0.00061728395061728,57,4,19,0,42,11,2,2,3,17,34,0.0351851851851852,0.00246913580246914,0.0117283950617284,0,0.0259259259259259,0.00679012345679012,0.00123456790123457,0.00123456790123457,0.00185185185185185,0.0104938271604938,0.0209876543209877,1620,1261,1609,17.0675992751125,0.00555555555555556,0.00246913580246914,1620,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2024-01-01,"Kazakhstan",14,5,4,1,10,1,2,108,29,6,3,4,14,8,9,7,0,1,3,3,0,0,0,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,0.00852099817407182,0.00304321363359708,0.00243457090687766,0.00060864272671941,0.00608642726719416,0.00060864272671941,0.00121728545343883,0.0657334144856969,0.0176506390748631,0.00365185636031649,0.00182592818015825,0.00243457090687766,0.00852099817407182,0.00486914181375533,0.00547778454047474,0.00426049908703591,0,0.00060864272671941,0.00182592818015825,0.00182592818015825,0,0,0,0.00060864272671941,0.00121728545343883,0,0,0,0.00060864272671941,0,0.00060864272671941,0.00060864272671941,0.00060864272671941,0.00060864272671941,0,0,0,0,0.00182592818015825,0,49,9,11,0,28,16,1,1,2,12,28,0.0298234936092514,0.00547778454047474,0.00669506999391357,0,0.0170419963481436,0.00973828362751065,0.00060864272671941,0.00060864272671941,0.00121728545343883,0.00730371272063299,0.0170419963481436,1643,1273,1632,17.759236993245,0.00547778454047474,0.00182592818015825,1643,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2024-02-01,"Kazakhstan",15,4,6,0,5,1,0,116,30,4,5,5,13,7,16,19,0,2,1,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0.00892857142857143,0.00238095238095238,0.00357142857142857,0,0.00297619047619048,0.00059523809523809,0,0.0690476190476191,0.0178571428571429,0.00238095238095238,0.00297619047619048,0.00297619047619048,0.00773809523809524,0.00416666666666667,0.00952380952380952,0.0113095238095238,0,0.00119047619047619,0.00059523809523809,0.00059523809523809,0,0,0,0.00119047619047619,0,0.00059523809523809,0,0,0,0,0,0.00059523809523809,0.00059523809523809,0,0,0.00059523809523809,0,0,0.00238095238095238,0,48,3,16,0,35,25,3,5,1,16,32,0.0285714285714286,0.00178571428571429,0.00952380952380952,0,0.0208333333333333,0.0148809523809524,0.00178571428571429,0.00297619047619048,0.00059523809523809,0.00952380952380952,0.019047619047619,1680,1268,1670,18.38462564022,0.00416666666666667,0.00297619047619048,1680,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2024-03-01,"Kazakhstan",23,4,3,1,15,2,0,202,25,5,9,10,12,9,5,4,1,3,11,4,0,0,0,1,0,2,0,1,0,1,0,1,3,1,0,0,0,0,1,0,0.0148387096774194,0.00258064516129032,0.00193548387096774,0.00064516129032258,0.00967741935483871,0.00129032258064516,0,0.130322580645161,0.0161290322580645,0.0032258064516129,0.00580645161290323,0.00645161290322581,0.00774193548387097,0.00580645161290323,0.0032258064516129,0.00258064516129032,0.00064516129032258,0.00193548387096774,0.00709677419354839,0.00258064516129032,0,0,0,0.00064516129032258,0,0.00129032258064516,0,0.00064516129032258,0,0.00064516129032258,0,0.00064516129032258,0.00193548387096774,0.00064516129032258,0,0,0,0,0.00064516129032258,0,49,14,19,1,41,18,2,2,1,19,19,0.0316129032258065,0.00903225806451613,0.012258064516129,0.00064516129032258,0.0264516129032258,0.0116129032258065,0.00129032258064516,0.00129032258064516,0.00064516129032258,0.012258064516129,0.012258064516129,1550,1045,1539,19.7660628285273,0.00774193548387097,0.0032258064516129,1550,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2024-04-01,"Kazakhstan",18,9,3,1,36,2,1,354,28,6,15,14,14,11,9,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0.00998890122086571,0.00499445061043285,0.00166481687014428,0.00055493895671476,0.0199778024417314,0.00110987791342952,0.00055493895671476,0.196448390677026,0.0155382907880133,0.00332963374028857,0.00832408435072142,0.00776914539400666,0.00776914539400666,0.00610432852386238,0.00499445061043285,0.00166481687014428,0.00166481687014428,0.00110987791342952,0.00110987791342952,0.00110987791342952,0.00055493895671476,0,0,0,0,0,0,0,0,0,0,0.00055493895671476,0.00110987791342952,0.00166481687014428,0,0,0,0,0,0,80,23,24,0,67,21,3,6,0,18,27,0.0443951165371809,0.0127635960044395,0.0133185349611543,0,0.037180910099889,0.01165371809101,0.00166481687014428,0.00332963374028857,0,0.00998890122086571,0.0149833518312986,1802,1032,1795,19.2186148665747,0.00499445061043285,0.00277469478357381,1802,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2024-05-01,"Kazakhstan",20,3,1,0,24,1,1,151,44,4,2,7,23,5,2,6,0,0,3,7,0,0,0,3,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0.0132275132275132,0.00198412698412698,0.00066137566137566,0,0.0158730158730159,0.00066137566137566,0.00066137566137566,0.0998677248677249,0.0291005291005291,0.00264550264550265,0.00132275132275132,0.00462962962962963,0.0152116402116402,0.00330687830687831,0.00132275132275132,0.00396825396825397,0,0,0.00198412698412698,0.00462962962962963,0,0,0,0.00198412698412698,0,0.00198412698412698,0,0,0.00066137566137566,0,0,0,0,0.00198412698412698,0,0,0,0,0,0,71,13,18,0,50,19,3,5,1,13,42,0.046957671957672,0.0085978835978836,0.0119047619047619,0,0.0330687830687831,0.0125661375661376,0.00198412698412698,0.00330687830687831,0.00066137566137566,0.0085978835978836,0.0277777777777778,1512,1008,1502,18.3621354117704,0.00595238095238095,0.00529100529100529,1512,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2024-06-01,"Kazakhstan",16,3,2,0,19,2,2,137,29,12,4,5,20,14,4,1,1,2,7,6,0,1,0,1,0,1,1,0,0,1,1,0,2,3,1,0,0,0,4,0,0.0110041265474553,0.00206327372764787,0.00137551581843191,0,0.0130674002751032,0.00137551581843191,0.00137551581843191,0.094222833562586,0.0199449793672627,0.00825309491059147,0.00275103163686382,0.00343878954607978,0.0137551581843191,0.00962861072902338,0.00275103163686382,0.00068775790921595,0.00068775790921595,0.00137551581843191,0.00481430536451169,0.00412654745529574,0,0.00068775790921595,0,0.00068775790921595,0,0.00068775790921595,0.00068775790921595,0,0,0.00068775790921595,0.00068775790921595,0,0.00137551581843191,0.00206327372764787,0.00068775790921595,0,0,0,0.00275103163686382,0,66,9,22,0,62,18,0,8,0,15,36,0.0453920220082531,0.0061898211829436,0.015130674002751,0,0.0426409903713893,0.0123796423658872,0,0.00550206327372765,0,0.0103163686382393,0.0247592847317744,1454,971,1438,19.5189665795936,0.0123796423658872,0.00481430536451169,1454,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2024-07-01,"Kazakhstan",15,5,4,0,27,3,0,145,18,2,10,2,15,8,3,6,1,1,6,4,0,0,1,0,1,10,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0.00988142292490119,0.00329380764163373,0.00263504611330698,0,0.0177865612648221,0.00197628458498024,0,0.0955204216073781,0.0118577075098814,0.00131752305665349,0.00658761528326746,0.00131752305665349,0.00988142292490119,0.00527009222661397,0.00197628458498024,0.00395256916996047,0.00065876152832674,0.00065876152832674,0.00395256916996047,0.00263504611330698,0,0,0.00065876152832674,0,0.00065876152832674,0.00658761528326746,0,0,0.00197628458498024,0,0,0,0,0.00131752305665349,0,0,0,0,0,0,71,9,18,0,52,32,3,6,3,13,34,0.0467720685111989,0.00592885375494071,0.0118577075098814,0,0.0342555994729908,0.0210803689064559,0.00197628458498024,0.00395256916996047,0.00197628458498024,0.00856389986824769,0.0223978919631094,1518,1027,1501,18.4467989767618,0.00790513833992095,0.0289855072463768,1518,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2024-08-01,"Kazakhstan",12,1,1,1,19,1,1,142,33,5,13,4,14,11,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00873362445414847,0.0007278020378457,0.0007278020378457,0.0007278020378457,0.0138282387190684,0.0007278020378457,0.0007278020378457,0.10334788937409,0.0240174672489083,0.00363901018922853,0.00946142649199418,0.00291120815138282,0.0101892285298399,0.00800582241630277,0.00218340611353712,0.00145560407569141,0,0,0,0.00145560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0.0007278020378457,0,0,0,0,0.0007278020378457,0,0,74,12,22,0,42,16,5,7,0,11,23,0.0538573508005822,0.00873362445414847,0.0160116448326055,0,0.0305676855895196,0.0116448326055313,0.00363901018922853,0.00509461426491994,0,0.00800582241630277,0.0167394468704512,1374,925,1372,17.4424903691025,0.00218340611353712,0.00145560407569141,1374,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
