"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al"
2023-01-01,"Albania",65,1,108,6,35,5,1,141,166,28,1,9,140,2,32,42,11,14,13,25,0,1,0,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0.0170827858081472,0.00026281208935611,0.0283837056504599,0.00157687253613666,0.00919842312746386,0.00131406044678055,0.00026281208935611,0.0370565045992116,0.0436268068331143,0.00735873850197109,0.00026281208935611,0.00236530880420499,0.0367936925098555,0.000525624178712221,0.00840998685939553,0.0110381077529566,0.00289093298291721,0.00367936925098555,0.00341655716162943,0.00657030223390276,0,0.00026281208935611,0,0.00026281208935611,0,0,0,0.000788436268068331,0.000788436268068331,0,0,0,0.00026281208935611,0,0,0,0,0,0,0,209,4,45,0,98,14,9,19,7,41,94,0.0549277266754271,0.00105124835742444,0.011826544021025,0,0.0257555847568988,0.00367936925098555,0.00236530880420499,0.0049934296977661,0.00183968462549277,0.0107752956636005,0.0247043363994744,3805,2552,3796,12.266208444955,0.00315374507227332,0,3805,1
2023-02-01,"Albania",40,4,96,12,25,14,0,108,155,25,0,18,159,5,309,55,5,23,5,23,0,1,0,2,4,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0.0100376411543287,0.00100376411543287,0.024090338770389,0.00301129234629862,0.00627352572145546,0.00351317440401506,0,0.0271016311166876,0.0388958594730238,0.00627352572145546,0,0.00451693851944793,0.0398996235884567,0.00125470514429109,0.0775407779171895,0.013801756587202,0.00125470514429109,0.00577164366373902,0.00125470514429109,0.00577164366373902,0,0.000250941028858218,0,0.000501882057716437,0.00100376411543287,0,0,0.000250941028858218,0.000752823086574655,0,0,0.000250941028858218,0.000250941028858218,0,0,0,0,0,0,0,178,12,51,0,97,23,7,10,6,32,63,0.0446675031367629,0.00301129234629862,0.0127979924717691,0,0.0243412797992472,0.00577164366373902,0.00175658720200753,0.00250941028858218,0.00150564617314931,0.00803011292346299,0.0158092848180678,3985,2576,3972,12.9347512037742,0.00301129234629862,0.000752823086574655,3985,1
2023-03-01,"Albania",28,3,223,14,43,8,1,39,91,23,1,1,79,1,55,16,1,8,25,44,0,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0.00918032786885246,0.000983606557377049,0.0731147540983607,0.00459016393442623,0.0140983606557377,0.00262295081967213,0.000327868852459016,0.0127868852459016,0.0298360655737705,0.00754098360655738,0.000327868852459016,0.000327868852459016,0.0259016393442623,0.000327868852459016,0.0180327868852459,0.00524590163934426,0.000327868852459016,0.00262295081967213,0.00819672131147541,0.0144262295081967,0,0.000327868852459016,0,0,0,0,0,0.00131147540983607,0.000655737704918033,0,0,0,0,0.000327868852459016,0,0,0,0,0,0,129,8,29,0,70,14,4,7,5,62,76,0.0422950819672131,0.00262295081967213,0.00950819672131148,0,0.0229508196721311,0.00459016393442623,0.00131147540983607,0.00229508196721311,0.00163934426229508,0.020327868852459,0.0249180327868852,3050,2008,3042,10.022911448573,0.00295081967213115,0.000327868852459016,3050,1
2023-04-01,"Albania",14,0,204,18,29,4,1,41,93,22,0,3,76,3,10,12,1,6,10,13,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0.00452196382428941,0,0.0658914728682171,0.00581395348837209,0.00936692506459948,0.00129198966408269,0.000322997416020672,0.0132428940568475,0.0300387596899225,0.00710594315245478,0,0.000968992248062015,0.0245478036175711,0.000968992248062015,0.00322997416020672,0.00387596899224806,0.000322997416020672,0.00193798449612403,0.00322997416020672,0.00419896640826873,0,0,0,0.000968992248062015,0.000322997416020672,0,0,0.000968992248062015,0.000322997416020672,0,0,0,0,0,0,0,0,0,0.000322997416020672,0,160,8,35,0,65,19,3,5,13,52,85,0.0516795865633075,0.00258397932816537,0.0113049095607235,0,0.0209948320413437,0.00613695090439277,0.000968992248062015,0.00161498708010336,0.00419896640826873,0.0167958656330749,0.0274547803617571,3096,2157,3087,7.23403186270637,0.00322997416020672,0.000322997416020672,3096,1
2023-05-01,"Albania",55,4,641,64,34,3,4,39,103,25,0,10,78,1,23,13,6,22,7,30,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0151807894010489,0.00110405741098537,0.176925200110406,0.0176649185757659,0.00938448799337565,0.000828043058239028,0.00110405741098537,0.0107645597571074,0.0284294783328733,0.00690035881865857,0,0.00276014352746343,0.0215291195142147,0.000276014352746343,0.00634833011316588,0.00358818658570246,0.00165608611647806,0.00607231576041954,0.0019321004692244,0.00828043058239028,0,0,0,0.000828043058239028,0,0,0,0.000828043058239028,0,0,0,0,0,0,0,0.000276014352746343,0,0,0,0,140,8,20,0,56,14,4,4,8,74,65,0.038642009384488,0.00220811482197074,0.00552028705492686,0,0.0154568037537952,0.0038642009384488,0.00110405741098537,0.00110405741098537,0.00220811482197074,0.0204250621032294,0.0179409329285123,3623,2139,3616,10.3555601232159,0.00276014352746343,0.000276014352746343,3623,1
2023-06-01,"Albania",57,1,94,22,16,4,0,57,87,27,1,8,76,1,16,15,6,6,7,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0221876216426625,0.000389256520046711,0.0365901128843908,0.00856364344102764,0.00622810432074737,0.00155702608018684,0,0.0221876216426625,0.0338653172440638,0.0105099260412612,0.000389256520046711,0.00311405216037369,0.02958349552355,0.000389256520046711,0.00622810432074737,0.00583884780070066,0.00233553912028026,0.00233553912028026,0.00272479564032698,0.00700661736084079,0,0,0,0,0,0,0,0,0,0,0,0.000389256520046711,0,0,0,0,0,0,0,0,141,2,41,0,73,34,3,4,5,23,61,0.0548851693265862,0.000778513040093422,0.0159595173219151,0,0.0284157259634099,0.0132347216815882,0.00116776956014013,0.00155702608018684,0.00194628260023355,0.00895289996107435,0.0237446477228494,2569,1757,2568,11.3992979518181,0.000389256520046711,0,2569,1
2023-07-01,"Albania",35,2,79,23,24,0,0,113,91,31,2,9,74,0,25,39,1,2,11,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0132375189107413,0.00075642965204236,0.0298789712556732,0.00869894099848714,0.00907715582450832,0,0,0.0427382753403933,0.0344175491679274,0.0117246596066566,0.00075642965204236,0.00340393343419062,0.0279878971255673,0,0.0094553706505295,0.014750378214826,0.00037821482602118,0.00075642965204236,0.00416036308623298,0.0075642965204236,0,0,0,0.00037821482602118,0,0.00037821482602118,0,0,0.00037821482602118,0,0,0.00037821482602118,0,0,0,0,0,0,0.00037821482602118,0,126,4,25,0,65,49,3,7,5,40,63,0.0476550680786687,0.00151285930408472,0.0094553706505295,0,0.0245839636913767,0.0185325264750378,0.00113464447806354,0.00264750378214826,0.0018910741301059,0.0151285930408472,0.0238275340393343,2644,1748,2639,10.0484715686923,0.00151285930408472,0.00113464447806354,2644,1
2023-08-01,"Albania",26,1,38,3,15,2,0,90,69,11,0,7,60,2,28,10,0,2,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0.0109797297297297,0.000422297297297297,0.0160472972972973,0.00126689189189189,0.00633445945945946,0.000844594594594595,0,0.0380067567567568,0.0291385135135135,0.00464527027027027,0,0.00295608108108108,0.0253378378378378,0.000844594594594595,0.0118243243243243,0.00422297297297297,0,0.000844594594594595,0.00168918918918919,0.00295608108108108,0,0,0,0,0,0,0,0.000422297297297297,0,0,0,0,0,0.00168918918918919,0,0,0,0,0.000422297297297297,0,176,8,40,0,41,21,1,5,7,36,56,0.0743243243243243,0.00337837837837838,0.0168918918918919,0,0.0173141891891892,0.00886824324324324,0.000422297297297297,0.00211148648648649,0.00295608108108108,0.0152027027027027,0.0236486486486486,2368,1667,2362,7.91237126649397,0.00211148648648649,0.000844594594594595,2368,1
2023-09-01,"Albania",28,1,67,13,54,2,0,94,83,15,0,8,62,0,5,50,2,3,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0116666666666667,0.000416666666666667,0.0279166666666667,0.00541666666666667,0.0225,0.000833333333333333,0,0.0391666666666667,0.0345833333333333,0.00625,0,0.00333333333333333,0.0258333333333333,0,0.00208333333333333,0.0208333333333333,0.000833333333333333,0.00125,0.00583333333333333,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,0,0.000416666666666667,0,0,0,0,169,22,21,0,54,16,2,3,1,54,77,0.0704166666666667,0.00916666666666667,0.00875,0,0.0225,0.00666666666666667,0.000833333333333333,0.00125,0.000416666666666667,0.0225,0.0320833333333333,2400,1529,2398,10.5115063580095,0.000833333333333333,0,2400,1
2023-10-01,"Albania",18,0,33,7,46,2,0,64,116,24,0,7,69,1,47,20,2,12,6,26,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.00755350398657155,0,0.0138480906420478,0.0029374737725556,0.019303399076794,0.000839278220730172,0,0.0268569030633655,0.04867813680235,0.0100713386487621,0,0.0029374737725556,0.0289550986151909,0.000419639110365086,0.019723038187159,0.00839278220730172,0.000839278220730172,0.00503566932438103,0.00251783466219052,0.0109106168694922,0,0,0.000419639110365086,0.000419639110365086,0.000419639110365086,0.000419639110365086,0,0,0,0,0,0.000419639110365086,0.000419639110365086,0,0,0,0,0,0.000419639110365086,0,171,8,31,0,67,31,3,4,3,9,62,0.0717582878724297,0.00335711288292069,0.0130088124213177,0,0.0281158203944608,0.0130088124213177,0.00125891733109526,0.00167855644146034,0.00125891733109526,0.00377675199328577,0.0260176248426353,2383,1579,2370,10.5067611368015,0.00461603021401595,0.00209819555182543,2383,1
2023-11-01,"Albania",17,4,32,4,29,10,2,88,111,45,2,13,78,4,26,20,1,11,5,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00637181409295352,0.00149925037481259,0.0119940029985007,0.00149925037481259,0.0108695652173913,0.00374812593703148,0.000749625187406297,0.0329835082458771,0.0416041979010495,0.0168665667166417,0.000749625187406297,0.00487256371814093,0.0292353823088456,0.00149925037481259,0.00974512743628186,0.00749625187406297,0.000374812593703148,0.00412293853073463,0.00187406296851574,0.0104947526236882,0,0,0,0,0,0,0,0,0,0,0,0.000374812593703148,0,0,0,0,0,0,0,0,147,16,38,2,82,21,2,4,5,23,63,0.0550974512743628,0.00599700149925037,0.0142428785607196,0.000749625187406297,0.0307346326836582,0.00787106446776612,0.000749625187406297,0.00149925037481259,0.00187406296851574,0.00862068965517241,0.0236131934032984,2668,1834,2667,11.0219269439161,0.000374812593703148,0,2668,1
2023-12-01,"Albania",33,3,27,1,23,8,1,82,160,58,1,17,73,4,63,20,3,10,15,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0107142857142857,0.000974025974025974,0.00876623376623377,0.000324675324675325,0.00746753246753247,0.0025974025974026,0.000324675324675325,0.0266233766233766,0.051948051948052,0.0188311688311688,0.000324675324675325,0.00551948051948052,0.0237012987012987,0.0012987012987013,0.0204545454545455,0.00649350649350649,0.000974025974025974,0.00324675324675325,0.00487012987012987,0.00844155844155844,0,0,0,0,0.000324675324675325,0,0,0,0,0,0,0,0.000324675324675325,0,0,0,0,0,0,0,159,11,29,0,74,19,5,7,6,55,80,0.0516233766233766,0.00357142857142857,0.00941558441558442,0,0.024025974025974,0.00616883116883117,0.00162337662337662,0.00227272727272727,0.00194805194805195,0.0178571428571429,0.025974025974026,3080,2093,3078,11.5990922376736,0.000649350649350649,0,3080,1
2024-01-01,"Albania",24,1,46,15,48,2,1,84,116,65,5,11,61,6,36,23,2,7,19,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00673589671625035,0.000280662363177098,0.0129104687061465,0.00420993544765647,0.0134717934325007,0.000561324726354196,0.000280662363177098,0.0235756385068762,0.0325568341285434,0.0182430536065114,0.00140331181588549,0.00308728599494808,0.017120404153803,0.00168397417906259,0.0101038450743755,0.00645523435307325,0.000561324726354196,0.00196463654223969,0.00533258490036486,0.00477126017401067,0,0,0,0,0.000280662363177098,0,0,0,0,0,0,0,0,0,0,0.000280662363177098,0,0,0,0,201,16,32,0,83,41,3,1,19,64,83,0.0564131349985967,0.00449059781083357,0.00898119562166714,0,0.0232949761436991,0.011507156890261,0.000841987089531294,0.000280662363177098,0.00533258490036486,0.0179623912433343,0.0232949761436991,3563,2507,3561,7.9420476558316,0.000561324726354196,0,3563,1
2024-02-01,"Albania",27,4,68,10,77,4,3,64,104,86,0,11,83,8,163,23,1,11,7,32,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0.00656614785992218,0.000972762645914397,0.0165369649805447,0.00243190661478599,0.0187256809338521,0.000972762645914397,0.000729571984435798,0.0155642023346304,0.0252918287937743,0.0209143968871595,0,0.00267509727626459,0.0201848249027237,0.00194552529182879,0.0396400778210117,0.00559338521400778,0.000243190661478599,0.00267509727626459,0.00170233463035019,0.00778210116731518,0,0,0,0,0.000972762645914397,0.000243190661478599,0,0,0,0,0,0,0,0.000243190661478599,0.000243190661478599,0.000243190661478599,0,0,0.001215953307393,0,233,24,36,0,70,50,6,2,13,87,78,0.0566634241245136,0.00583657587548638,0.00875486381322957,0,0.0170233463035019,0.01215953307393,0.0014591439688716,0.000486381322957198,0.00316147859922179,0.0211575875486381,0.0189688715953307,4112,2827,4099,8.51362660244318,0.00340466926070039,0,4112,1
2024-03-01,"Albania",74,3,78,8,86,4,2,106,147,63,1,8,112,3,16,25,3,10,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0194276713048044,0.000787608296140719,0.0204778156996587,0.00210028878970859,0.0225781044893673,0.00105014439485429,0.000525072197427146,0.0278288264636387,0.0385928065108953,0.0165397742189551,0.000262536098713573,0.00210028878970859,0.0294040430559202,0.000787608296140719,0.00420057757941717,0.00656340246783933,0.000787608296140719,0.00262536098713573,0.00341296928327645,0.00997637175111578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787608296140719,0,0,0,0,0,269,12,40,1,113,25,8,5,6,45,124,0.0706222105539512,0.00315043318456288,0.0105014439485429,0.000262536098713573,0.0296665791546338,0.00656340246783933,0.00210028878970859,0.00131268049356787,0.00157521659228144,0.0118141244421108,0.0325544762404831,3809,2488,3806,10.9135709899,0.000787608296140719,0,3809,1
2024-04-01,"Albania",52,4,95,14,56,12,7,73,198,58,0,10,173,0,150,32,2,23,1,59,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0.0149769585253456,0.00115207373271889,0.0273617511520737,0.00403225806451613,0.0161290322580645,0.00345622119815668,0.00201612903225806,0.0210253456221198,0.0570276497695853,0.016705069124424,0,0.00288018433179724,0.0498271889400922,0,0.0432027649769585,0.00921658986175115,0.000576036866359447,0.00662442396313364,0.000288018433179724,0.0169930875576037,0,0.000288018433179724,0,0.000288018433179724,0,0,0,0.000288018433179724,0,0,0,0.000576036866359447,0,0.000288018433179724,0,0,0,0,0,0,281,19,49,0,146,36,6,5,9,25,73,0.0809331797235023,0.00547235023041475,0.0141129032258065,0,0.0420506912442396,0.01036866359447,0.00172811059907834,0.00144009216589862,0.00259216589861751,0.00720046082949309,0.0210253456221198,3472,1973,3466,14.8296888885142,0.00172811059907834,0.000288018433179724,3472,1
2024-05-01,"Albania",34,7,67,9,90,42,0,62,178,61,1,15,156,3,99,24,3,15,20,47,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0.00935865675750069,0.00192678227360308,0.0184420589044866,0.00247729149463253,0.0247729149463254,0.0115606936416185,0,0.017065785851913,0.0489953206716212,0.0167905312413983,0.000275254610514726,0.00412881915772089,0.0429397192402973,0.000825763831544178,0.0272502064409579,0.00660611065235343,0.000825763831544178,0.00412881915772089,0.00550509221029452,0.0129369666941921,0,0.000275254610514726,0,0,0.000550509221029452,0,0,0,0.000550509221029452,0,0,0,0.000275254610514726,0,0,0,0,0,0.000275254610514726,0,266,12,65,1,158,40,10,13,9,118,123,0.0732177263969171,0.00330305532617671,0.0178915496834572,0.000275254610514726,0.0434902284613267,0.011010184420589,0.00275254610514726,0.00357830993669144,0.00247729149463253,0.0324800440407377,0.0338563170933113,3633,2041,3626,14.9457781881775,0.00165152766308836,0.000275254610514726,3633,1
2024-06-01,"Albania",33,1,110,10,63,17,0,107,152,42,2,6,145,2,116,26,0,11,4,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100303951367781,0.000303951367781155,0.033434650455927,0.00303951367781155,0.0191489361702128,0.00516717325227964,0,0.0325227963525836,0.0462006079027356,0.0127659574468085,0.00060790273556231,0.00182370820668693,0.0440729483282675,0.00060790273556231,0.035258358662614,0.00790273556231003,0,0.00334346504559271,0.00121580547112462,0.00729483282674772,0,0,0,0.00060790273556231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,11,78,0,160,18,9,9,4,46,64,0.0738601823708207,0.00334346504559271,0.0237082066869301,0,0.0486322188449848,0.00547112462006079,0.00273556231003039,0.00273556231003039,0.00121580547112462,0.0139817629179331,0.0194528875379939,3290,1929,3288,11.3532202106075,0.000911854103343465,0,3290,1
2024-07-01,"Albania",70,3,150,39,39,22,2,245,164,77,2,12,134,4,114,62,2,3,14,27,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0209706411024566,0.000898741761533853,0.0449370880766926,0.0116836428999401,0.0116836428999401,0.00659077291791492,0.000599161174355902,0.073397243858598,0.0491312162971839,0.0230677052127022,0.000599161174355902,0.00359496704613541,0.0401437986818454,0.0011983223487118,0.0341521869382864,0.018573996405033,0.000599161174355902,0.000898741761533853,0.00419412822049131,0.00808867585380467,0,0,0,0,0,0,0,0.000299580587177951,0.000299580587177951,0,0,0,0,0.000299580587177951,0,0,0,0,0,0,285,10,54,0,133,23,7,3,13,43,97,0.085380467345716,0.00299580587177951,0.0161773517076093,0,0.0398442180946675,0.00689035350509287,0.00209706411024566,0.000898741761533853,0.00389454763331336,0.0128819652486519,0.0290593169562612,3338,1627,3335,14.3145435415228,0.000599161174355902,0.000599161174355902,3338,1
2024-08-01,"Albania",18,2,134,41,42,8,1,248,49,17,2,12,68,0,60,8,0,9,17,21,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0.005640864932623,0.000626762770291445,0.0419931056095268,0.0128486367909746,0.0131620181761203,0.00250705108116578,0.000313381385145722,0.0777185835161391,0.0153556878721404,0.00532748354747728,0.000626762770291445,0.00376057662174867,0.0213099341899091,0,0.0188028831087433,0.00250705108116578,0,0.0028204324663115,0.00532748354747728,0.00658100908806017,0,0,0,0,0,0,0,0.000626762770291445,0.000313381385145722,0,0,0,0,0.000313381385145722,0,0,0,0,0,0.000626762770291445,316,11,37,0,131,25,3,7,11,128,141,0.0990285177060483,0.00344719523660295,0.0115951112503917,0,0.0410529614540896,0.00783453462864306,0.000940144155437167,0.00219366969602006,0.00344719523660295,0.0401128172986525,0.0441867753055468,3191,1699,3185,8.07323230237873,0.000940144155437167,0.00125352554058289,3191,1
