"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lanacion.com.py"
"2021-01-01","Paraguay",21.5537634408602,8.53225806451613,110.236559139785,3.51075268817204,48.6182795698925,13.5322580645161,6.02150537634409,311.198924731183,220.069892473118,61.1505376344086,8.02150537634409,16.0430107526882,141.768817204301,7,49.6612903225806,49.6182795698925,3.51075268817204,10.510752688172,12.0215053763441,20.5537634408602,0,0,0,2.51075268817204,0,0,0,0,0,0,0,1,0.00327913638230035,0.00129807668713162,0.0167711180799916,0.00053411725059669,0.00739666507985585,0.00205876434877775,0.000916096968864154,0.0473450364721106,0.0334808903808182,0.00930329189630437,0.00122037203352261,0.00244074406704521,0.0215683580106954,0.00106496272630458,0.00755534616196267,0.00754880261218507,0.00053411725059669,0.00159907997690127,0.00182892216283951,0.00312699884997113,0,0,0,0.000381979718267464,0,0,0,0,0,0,0,0.000152137532329226,107.301075268817,33.0430107526882,44.1290322580645,2.51075268817204,174.940860215054,146.91935483871,5.51075268817204,9.53225806451613,7.02150537634409,66.1720430107527,98.2795698924731,0.0163245208076703,0.00502708211664205,0.00671368207181873,0.000381979718267464,0.0266150707766703,0.0223519480965632,0.000838392315255141,0.00145021421946084,0.00106823450119338,0.0100672513328393,0.0149520112418185,6573,4906.38172043011,30.0645161290323,5.94351576734608,0.000381979718267464,0.000152137532329226,6573,1
"2021-02-01","Paraguay",25.6476793248945,1.76476793248945,116.471518987342,5.76476793248945,25.8238396624473,4.5295358649789,2,286.59388185654,208.239451476793,27.3533755274262,3.76476793248945,3.76476793248945,98.2373417721519,6.76476793248945,65.6487341772152,46.6476793248945,2,2.76476793248945,21.3533755274262,19.3533755274262,0,0,0,0,0,0,0,1,0,0,0,0,0.00380924986260129,0.000262107223004523,0.0172986067113236,0.000856196039282556,0.00383541358420426,0.000672736650078554,0.000297044408139017,0.0425655550061696,0.0309281823075588,0.00406258362207429,0.000559151631143539,0.000559151631143539,0.0145904265219296,0.00100471824335206,0.00975029469437327,0.00692821614806097,0.000297044408139017,0.000410629427074031,0.00317145039765723,0.00287440598951822,0,0,0,0,0,0,0,0.000148522204069508,0,0,0,0,113.355485232068,43.6476793248945,33.412447257384,1,163.944092827004,50.1181434599156,5.76476793248945,4.5295358649789,4.5295358649789,35.6476793248945,76.8248945147679,0.0168358065100353,0.00648264953585244,0.00496249031002287,0.000148522204069508,0.0243493380108427,0.00744365713053848,0.000856196039282556,0.000672736650078554,0.000672736650078554,0.00529447190329638,0.0114102026607408,6733,5336.79852320675,38.6476793248945,4.73722022243672,0,0.000148522204069508,6733,1
"2021-03-01","Paraguay",42.7159831353009,1,53.2801839785358,19.7431966270602,24.4863932541204,9.87159831353009,18.6147949405903,242.350325795324,216.505940973553,68.3307780758911,46.2295898811805,10.1789957838252,97.4319662706018,16.8715983135301,228.120735914143,74.1517822920659,1,10.3073974702951,18.0505940973553,47.4085856650057,0,0,0,1.43579915676504,0,0,0,0,0,0,0,0,0.00563238174252385,0.000131856540084388,0.00702534071446939,0.00260326959744992,0.00322869109363401,0.00130163479872496,0.00245448245524661,0.0319554754476957,0.0285477242844875,0.00900985997836117,0.00609567377125271,0.00134216716558877,0.0128470419660604,0.00222463057931568,0.0300792109591434,0.00977739745412262,0.000131856540084388,0.00135909776770769,0.00238008888414495,0.00625113207608198,0,0,0,0.000189319509067121,0,0,0,0,0,0,0,0,121.789957838252,38.0505940973553,30.5369873514757,2,138.840551935607,92.6381755461863,7.87159831353009,4.87159831353009,7.30739747029513,44.5369873514757,64.023380605596,0.0160588024575755,0.00501721968583271,0.00402650149676631,0.000263713080168776,0.018307034801636,0.0122149493072503,0.00103792171855618,0.000642352098303018,0.000963528147454527,0.00587249305794774,0.00844190145115981,7584,5898.49329244921,51.4085856650057,5.74797451466007,0,0.000189319509067121,7584,1
"2021-04-01","Paraguay",10.8875,1,85.4375,58.88125,18.609375,13.8875,3,198.425,182.146875,72.159375,29.053125,9.609375,104.9875,17.33125,33.384375,20.609375,3.721875,2.721875,13.33125,40.828125,1.721875,1,0,0,0,0,0,0,0,0,0,1,0.00163623384430418,0.000150285542530809,0.012840021039976,0.00884900060114217,0.00279672001803426,0.0020870904718966,0.000450856627592426,0.0298204087766757,0.0273740419296664,0.0108445108205591,0.0043662646528404,0.00144415013525699,0.0157781033964533,0.00260463630898708,0.00501718890892696,0.00309729110309588,0.000559344003606853,0.000409058461076044,0.00200349413886384,0.00613587691614067,0.000258772918545236,0.000150285542530809,0,0,0,0,0,0,0,0,0,0.000150285542530809,112.371875,51.10625,34.10625,1.721875,170.75625,147.153125,11.609375,8.165625,8.165625,52.4375,78.54375,0.0168878681995792,0.00768053050796513,0.00512567628494139,0.000258772918545236,0.0256621956717764,0.0221149872257289,0.00174472122031861,0.00122717538322813,0.00122717538322813,0.00788059813645927,0.0118039900811542,6654,5173.890625,56.828125,5.09222523757844,0,0.000559344003606853,6654,1
"2021-05-01","Paraguay",4.63076923076923,0,101.148717948718,5.42051282051282,24.6820512820513,3.21025641025641,1,131.51282051282,87.9384615384615,69.1487179487179,4,2.42051282051282,48.1538461538462,10.2615384615385,25.9435897435897,21.8923076923077,4.42051282051282,2.21025641025641,11.2615384615385,21.3128205128205,0,0,0,0,0,0,0,0,2.21025641025641,0,0,0,0.00107943338712569,0,0.0235777897316359,0.00126352280198434,0.00575339190723806,0.000748311517542287,0.000233100233100233,0.0306556691172076,0.0204984758830913,0.0161185822724284,0.000932400932400932,0.000564222102683641,0.0112246727631343,0.00239196700735162,0.00604745681668759,0.00510310202617895,0.00103042256888411,0.000515211284442054,0.00262506724045186,0.00496802342956189,0,0,0,0,0,0,0,0,0.000515211284442054,0,0,0,73.6717948717949,28.5230769230769,23.9435897435897,0,135.348717948718,103.989743589744,9.05128205128205,9.42051282051282,4.63076923076923,25.5230769230769,62.9897435897436,0.0171729125575279,0.00664873587950511,0.00558125635048712,0,0.0315498177036639,0.0242400334708027,0.0021098559560098,0.00219592373438527,0.00107943338712569,0.00594943518020441,0.0146829239136931,4290,3279.59487179487,19.6820512820513,4.61161675090049,0,0.000515211284442054,4290,1
"2021-06-01","Paraguay",9.66701352757544,1.27783558792924,238.895941727367,42.1675338189386,16.6670135275754,2.55567117585848,2.27783558792924,145.169614984391,137.72528616025,56.6680541103018,5.55567117585848,3.27783558792924,60.3902185223725,9.11134235171696,23.5556711758585,26.3340270551509,1.27783558792924,3,6.27783558792924,17.3891779396462,0,0,2,0,0,0,0,0,0,0,0,0,0.00193727726003516,0.000256079276138124,0.0478749382219173,0.00845040757894561,0.0033400828712576,0.000512158552276249,0.000456480077741331,0.0290921072113009,0.027600257747545,0.0113563234689984,0.00111336095708587,0.000656880879344537,0.0121022482008763,0.00182592031096532,0.00472057538594358,0.00527736013129276,0.000256079276138124,0.000601202404809619,0.00125808328415416,0.00348480519832589,0,0,0.000400801603206413,0,0,0,0,0,0,0,0,0,80.4453694068679,24.9448491155047,24.9448491155047,1,126.335067637877,123.447450572321,4.55567117585848,3,4.27783558792924,29.3340270551509,35.2226847034339,0.0161213165144024,0.00499896775861817,0.00499896775861817,0.000200400801603206,0.0253176488252259,0.0247389680505652,0.000912960155482661,0.000601202404809619,0.000857281680947744,0.00587856253610238,0.00705865424918516,4990,3781.97398543184,12.8335067637877,4.92743149264665,0.000400801603206413,0,4990,1
"2021-07-01","Paraguay",12.6166219839142,1,139.446112600536,11.0466487935657,31.7565683646113,5.56997319034853,5.04664879356568,191.782841823056,185.922788203753,65.9898123324397,11.5699731903485,2.52332439678284,86.6530831099196,9.56997319034852,27.6632707774799,18.1399463806971,2.52332439678284,1.52332439678284,19.1399463806971,25.2332439678284,0,0,0,0,0,1,0,1.52332439678284,0,1.52332439678284,0,0,0.0022010854821902,0.000174459176552687,0.0243276539777628,0.0019271892521922,0.00554022476702918,0.000971732936208745,0.000880434192876079,0.0334582766613846,0.0324359365324064,0.0115125283203838,0.00201848799552486,0.000440217096438039,0.0151174255251081,0.00166956964241949,0.00482611144059314,0.0031646801082863,0.000440217096438039,0.000265757919885353,0.00333913928483898,0.00440217096438039,0,0,0,0,0,0.000174459176552687,0,0.000265757919885353,0,0.000265757919885353,0,0,99.0364611260054,29.7565683646113,26.7099195710456,1.52332439678284,137.979624664879,90.6064343163539,4.04664879356568,8.52332439678284,1,22.1399463806971,55.3265415549598,0.0172778194567351,0.00519130641392381,0.0046597905741531,0.000265757919885353,0.0240718117000836,0.0158071239212062,0.000705975016323392,0.00148697215575416,0.000174459176552687,0.00386251681449704,0.00965222288118629,5732,4498.85683646113,12.6166219839142,5.45170098931859,0.000440217096438039,0.000265757919885353,5732,1
"2021-08-01","Paraguay",5.95439739413681,4.43159609120521,87.042345276873,5.95439739413681,42.1579804560261,6.95439739413681,2.4771986970684,231.92671009772,200.835504885993,95.2247557003257,1.4771986970684,14.385993485342,97.3159609120521,12.4315960912052,78.9755700325733,14.385993485342,2,6.90879478827362,17.385993485342,20.3403908794788,0,0,0,0,0,2.4771986970684,0,0,0,5.90879478827362,0,0,0.00108795859567638,0.000809719731628944,0.0159039549199476,0.00108795859567638,0.00770290159985859,0.00127067374276207,0.000452621724295341,0.0423765229486059,0.0366956888152738,0.0173990052439842,0.000269906577209648,0.00262853891564809,0.0177811001118312,0.00227144090831449,0.0144300328946781,0.00262853891564809,0.000365430294171387,0.00126234145592429,0.00317668435690517,0.00371649751132447,0,0,0,0,0,0.000452621724295341,0,0,0,0.00107962630883859,0,0,87.5439739413681,59.4527687296417,30.3403908794788,1,165.905537459283,101.884364820847,5,5,6.95439739413681,35.7263843648208,50.771986970684,0.0159956100751632,0.0108629213830882,0.0055436489821814,0.000182715147085693,0.030313454679204,0.0186158167039735,0.000913575735428467,0.000913575735428467,0.00127067374276207,0.00652775157405826,0.00927681106718144,5473,4082.69218241042,12.385993485342,5.67112639564426,0,0.00153224803313393,5473,1
"2021-09-01","Paraguay",17.4222144358795,2.12929222144359,150.757533286615,22.2929222144359,24.7757533286615,2.25858444288718,1.12929222144359,207.670637701472,215.446391030133,87.8787666433076,3.12929222144359,6.38787666433076,99.2060266292922,14.0343377715487,75.5595655220743,18.5171688857744,3.25858444288718,16.7757533286615,16.1636299929923,43.197967764541,0,0,0,0,0,0,0,0,0,0,0,0,0.00268944341399807,0.000328695927978325,0.0232722342214596,0.00344132791207717,0.00382459915539696,0.000348654591368814,0.000174327295684407,0.0320578323095819,0.0332581647159823,0.0135657250144038,0.000483064560272243,0.000986087783934974,0.0153142986460778,0.00216646152694484,0.0116640267863653,0.00285847003485248,0.000503023223662732,0.00258965009704562,0.00249515745492317,0.00666841120168895,0,0,0,0,0,0,0,0,0,0,0,0,130.567624386826,48.5858444288718,33.5858444288718,0,167.826208829713,83.7494744218641,5.12929222144359,7.64646110721794,5.64646110721794,65.7494744218641,78.1716888577435,0.0201555455984603,0.00750013035333,0.00518460086892123,0,0.0259071023201162,0.0129282918218376,0.000791801824860078,0.00118037374300987,0.000871636478422035,0.0101496564405471,0.0120672566930756,6478,4908.55606166783,4.25858444288718,5.72956367341132,0,0,6478,1
"2021-10-01","Paraguay",51.2083333333333,7.32539682539683,505.31746031746,49.4642857142857,57.1388888888889,6.16269841269841,1,325.436507936508,263.345238095238,81.4404761904762,16.4880952380952,19.4880952380952,112.184523809524,22.2321428571429,97.672619047619,40.9761904761905,3.58134920634921,17.6507936507937,32.3948412698413,40.3948412698413,0,0,0,0,0,0,0,3.58134920634921,0,2.58134920634921,0,0,0.00532920525895862,0.000762347468560394,0.0525879342613654,0.00514770378960201,0.00594639284929638,0.000641346488989324,0.000104069101883651,0.033867885101104,0.0274061024139076,0.0084754372141197,0.00171590126320067,0.00202810856885162,0.0116749426381022,0.00231367914009188,0.0101647017429097,0.00426435534147055,0.000372707795436487,0.00183690224277174,0.0033713020366158,0.00420385485168501,0,0,0,0,0,0,0,0.000372707795436487,0,0.000268638693552837,0,0,168.857142857143,60.4642857142857,51.3015873015873,0,213.345238095238,105.765873015873,9.16269841269841,23.6507936507937,7.58134920634921,69.3710317460317,98.9285714285714,0.0175728112037822,0.00629246391032217,0.00533891011568189,0,0.0222026473197251,0.0110069594147022,0.000953553794640276,0.00246131685407364,0.00078898420297109,0.00721938097055175,0.010295407579204,9609,7168.75992063492,20.2321428571429,4.83147233947077,0.000372707795436487,0.000268638693552837,9609,1
"2021-11-01","Paraguay",35.0264623955432,6.45032497678737,186.271355617456,33.4767873723305,64.0529247910864,17.463556174559,2.11258124419684,309.787836583101,268.77460538533,127.754874651811,10.5629062209842,19.1258124419684,118.993268337976,38.7019498607242,80.1787372330548,75.5032497678737,3.22516248839369,11.9006499535747,29.4767873723305,39.5893686165274,0,1.11258124419684,0,0,0,2.22516248839369,0,1,0,0,0,1,0.00364138292915513,0.000670581658882147,0.0193649397668631,0.00348027730245665,0.00665900039412479,0.00181552720392546,0.000219625870069326,0.0322058256142116,0.0279420527482409,0.0132815131148571,0.00109812935034663,0.0019883368792981,0.0123706485432972,0.00402348995329288,0.00833545454133016,0.00784938660649482,0.000335290829441074,0.00123720240706672,0.00306443365966634,0.00411574681531629,0,0.000115664959371748,0,0,0,0.000231329918743496,0,0.000103960910697578,0,0,0,0.000103960910697578,163.794568245125,80.3906685236769,32.6887186629526,3.22516248839369,233.49651810585,116.191968430826,7.22516248839369,15.0132311977716,3.11258124419684,76.3774373259053,91.3906685236769,0.0170282324820798,0.00835748711130854,0.00339834896173746,0.000335290829441074,0.0242745106669976,0.0120794228538129,0.000751134472231384,0.00156078918783362,0.000323586780766903,0.00794026794114828,0.0095010571289819,9619,7444.7699628598,42.602599814299,5.13257044645081,0.000323586780766903,0.000346994878115244,9619,1
"2021-12-01","Paraguay",8.16444444444445,6.16444444444444,79.4666666666667,6.58222222222222,45.9866666666667,5.16444444444444,1,173.946666666667,156.542222222222,81.0488888888889,2.58222222222222,6,75.48,14.1644444444444,15.7466666666667,17.7466666666667,2.58222222222222,6.16444444444444,15.7466666666667,26.24,0,1,0,0,0,0,0,1.58222222222222,0,0,0,0,0.00142710093418012,0.00107751170152848,0.0138903455106916,0.0011505370079046,0.00803822175610324,0.000902717085202665,0.000174794616325817,0.0304049408611548,0.0273627376721241,0.0141669094369671,0.000451358542601332,0.0010487676979549,0.0131934976402727,0.00247586863213502,0.00275243255841053,0.00310202179106217,0.000451358542601332,0.00107751170152848,0.00275243255841053,0.00458661073238944,0,0.000174794616325817,0,0,0,0,0,0.000276563926275515,0,0,0,0,67.8222222222222,33.9866666666667,26.4933333333333,0,122.302222222222,70.72,3,5.58222222222222,3.58222222222222,37.24,59.3155555555556,0.0118549593116976,0.00594068636019344,0.00463089203519198,0,0.0213777700091282,0.0123614752665618,0.000524383848977452,0.000975742391578784,0.000626153158927149,0.00650935151197343,0.010368039775486,5721,4621.33333333333,13.1644444444444,4.93076038133102,0.000276563926275515,0.000174794616325817,5721,1
"2022-01-01","Paraguay",22.5,5.375,95.625,1,5,0,0,309.5,115.75,26.75,9.375,15.125,51.25,8.375,23.5,13.375,2,0,4,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0.00456204379562044,0.00108982157339822,0.0193886861313869,0.000202757502027575,0.00101378751013788,0,0,0.0627534468775345,0.0234691808596918,0.00542376317923763,0.00190085158150852,0.00306670721816707,0.0103913219789132,0.00169809407948094,0.00476480129764801,0.00271188158961882,0.00040551500405515,0,0.0008110300081103,0.00278791565287916,0,0,0,0,0,0,0,0,0,0,0,0,80.5,20.75,11,0,92.125,107.25,5.375,3,5.375,62.375,104,0.0163219789132198,0.00420721816707218,0.00223033252230333,0,0.0186790348742903,0.0217457420924574,0.00108982157339822,0.000608272506082725,0.00108982157339822,0.01264699918897,0.0210867802108678,4932,3765.875,1,3.83418234089341,0,0,4932,1
"2022-02-01","Paraguay",19.5839210155148,1,50.7517630465444,4.29196050775741,17.2919605077574,1,12.2919605077574,173.299012693935,210.510578279267,8.29196050775741,2,7.2919605077574,79.7954866008463,5.29196050775741,30.0437235543018,19.2919605077574,4.29196050775741,1,12.8758815232722,12.2919605077574,0,0,0,6.29196050775741,0,0,0,1,0,0,0,3,0.00417389620961526,0.000213128729752771,0.0108166587908236,0.000914740091167392,0.00368541357795341,0.000213128729752771,0.00261976992918956,0.0369349984428677,0.0448658521481813,0.00176725501017848,0.000426257459505541,0.0015541262804257,0.0170067106992426,0.00112786882092016,0.00640318063817175,0.00411167103745895,0.000914740091167392,0.000213128729752771,0.00274422027350218,0.00261976992918956,0,0,0,0.00134099755067293,0,0,0,0.000213128729752771,0,0,0,0.000639386189258312,117.299012693935,28.1678420310296,40.919605077574,0,115.131170662906,43.6276445698166,11,24.459802538787,5.29196050775741,21.5839210155148,54.7954866008463,0.0249997895767125,0.00600337639195005,0.00872114345216838,0,0.0245377601583345,0.00929830446927038,0.00234441602728048,0.00521308664509527,0.00112786882092016,0.0046001536691208,0.0116784924554233,4692,3671.07475317348,35.459802538787,6.25930621134453,0.00240664119943679,0,4692,1
"2022-03-01","Paraguay",25.9577235772358,0,94.4048780487805,4.48943089430894,24.9788617886179,14.4682926829268,21.4682926829268,139.320325203252,208.235772357724,48.4471544715447,1,8.48943089430894,78.8943089430894,12.9788617886179,103.341463414634,47.9577235772358,2,2,7.48943089430894,18.9788617886179,0,1,0,0,0,0,0,1,0,0,0,2,0.00468044060173743,0,0.0170221561573712,0.000809489883575359,0.0045039419020227,0.00260877978415558,0.00387095071816207,0.0251208664268395,0.0375470198986159,0.00873551288704376,0.000180310133429499,0.00153073041729335,0.0142254433723566,0.00234022030086871,0.0186335130570923,0.0086472635371864,0.000360620266858997,0.000360620266858997,0.00135042028386386,0.00342208110144571,0,0.000180310133429499,0,0,0,0,0,0.000180310133429499,0,0,0,0.000360620266858997,117.809756097561,18,29.9788617886179,0,114.383739837398,82.3837398373984,12.4894308943089,20.4682926829268,3,31.4682926829268,53.9365853658537,0.0212422928412479,0.00324558240173098,0.00540549256917019,0,0.0206245473922464,0.0148546231225024,0.00225197095101135,0.00369064058473257,0.000540930400288496,0.00567405205245706,0.00972531290404862,5546,4310.0325203252,15.4894308943089,6.18909087152641,0.000721240533717995,0,5546,1
"2022-04-01","Paraguay",26.6042496679947,0,73.609561752988,7,27.203187250996,5,5.40106241699867,96.8180610889774,133.823373173971,57.8074369189907,0,16.6042496679947,53.609561752988,6.40106241699867,17.8021248339973,29.6042496679947,6.40106241699867,1,9.80212483399734,30.6042496679947,0,0,0,0,0,0,0,0,0,0,0,0,0.00517793882210874,0,0.0143265009250658,0.00136239782016349,0.00529450900175088,0.000973141300116777,0.00105119938049799,0.0188435307685826,0.0260458102713061,0.011250960863953,0,0.00323165622187518,0.0104339357245987,0.00124582764052135,0.00346479658115947,0.0057618236021788,0.00124582764052135,0.000194628260023355,0.00190777050097262,0.00595645186220216,0,0,0,0,0,0,0,0,0,0,0,0,123.026560424967,46.2084993359894,16.8021248339973,2,147.026560424967,114.818061088977,3,7.40106241699867,20.0053120849934,47.609561752988,85.0159362549801,0.0239444453921695,0.00899347982405399,0.00327016832113611,0.000389256520046711,0.02861552363273,0.022346839449003,0.000583884780070066,0.0014404559005447,0.00389359908232646,0.00926616616445855,0.0165465037475633,5138,3980.60026560425,6.80212483399734,4.74397062791835,0.000194628260023355,0,5138,1
"2022-05-01","Paraguay",16.1586592178771,0,76.2692737430168,7.07932960893855,37.5553072625698,4.07932960893855,5.07932960893855,85.1899441340782,211.014525139665,75.9519553072626,1,11.1586592178771,71.9519553072626,12.2379888268156,38.6346368715084,28.3173184357542,2,14.2379888268156,31.2379888268156,41.4759776536313,0,0,0,0,0,0,0,0,0,0,0,1,0.00290310082965812,0,0.0137027081823602,0.00127188817983086,0.00674727043883756,0.000732901474836246,0.00091256370983445,0.0153054157625006,0.0379113412036768,0.0136456980429864,0.000179662234998203,0.0020047896546671,0.0129270491029936,0.00219870442450874,0.00694118520867919,0.00508755271932343,0.000359324469996407,0.00255802889450515,0.0056122868894746,0.00745166684398694,0,0,0,0,0,0,0,0,0,0,0,0.000179662234998203,121.983240223464,19.2379888268156,30.5553072625698,1,180.935195530726,62.872625698324,2,20.3966480446927,9.07932960893855,50.7139664804469,88.3486033519553,0.0219157815708702,0.00345634006949616,0.00548963479385013,0.000179662234998203,0.0325072216188872,0.0112958364531664,0.000359324469996407,0.00366450737418123,0.00163121264982726,0.00911138456350107,0.0158729075371821,5566,4291.43687150838,11.1586592178771,6.11957746785332,0.000179662234998203,0,5566,1
"2022-06-01","Paraguay",24.7989347536618,1,60.9587217043941,3.15978695073236,29.6391478029294,10.3195739014647,3.15978695073236,101.515312916112,174.953395472703,58.7576564580559,0,9.31957390146472,98.7163781624501,3,29.9587217043941,11.3195739014647,2,11.1597869507324,21.6391478029294,19.3195739014647,0,0,1,0,0,0,0,0,0,0,0,0,0.0052054858844798,0.000209907640638119,0.0127957014492851,0.000663263423747346,0.00622148358583741,0.00216615741004717,0.000663263423747346,0.0213088398228614,0.0367240544653029,0.0123336810365357,0,0.00195624976940905,0.0207213220324203,0.000629722921914358,0.00628856458950339,0.00237606505068529,0.000419815281276238,0.0023425245488523,0.00454222246073246,0.00405532617579024,0,0,0.000209907640638119,0,0,0,0,0,0,0,0,0,161.231691078562,29.7989347536618,18.6391478029294,6.15978695073236,142.154460719041,55.4380825565912,3.15978695073236,1,6,41.9587217043941,83.5565912117177,0.033843763870395,0.0062550240876704,0.0039124995388181,0.0012929863456617,0.0298393074557182,0.0116368771109553,0.000663263423747346,0.000209907640638119,0.00125944584382872,0.00880745627716082,0.0175391669210155,4764,3649.56324900133,4.15978695073236,6.28956170095266,0,0.000209907640638119,4764,1
"2022-07-01","Paraguay",18.8079019073569,0,116.039509536785,0,23.8719346049046,2,7.93596730245232,63.5517711171662,216.822888283379,37.9359673024523,0,14.8719346049046,98.1035422343324,4,21.8719346049046,17.9359673024523,0,11.9359673024523,8,15.8719346049046,0,0,0,0,0,0,0,0,1,0,2,0,0.00323883277206078,0,0.0199826949434794,0,0.00411088937573698,0.000344411916652316,0.00136662085456386,0.0109439936485563,0.0373381932638848,0.0065327996043486,0,0.00256103575080156,0.0168940145056539,0.000688823833304632,0.00376647745908466,0.00308868043782544,0,0.00205544468786849,0.00137764766660926,0.00273324170912771,0,0,0,0,0,0,0,0,0.000172205958326158,0,0.000344411916652316,0,142.271117166213,39.7438692098093,47.4877384196185,4,200.143051771117,72.2956403269755,8.93596730245232,6,10.9359673024523,32.7438692098093,76.2316076294278,0.0244999340737408,0.00684413108486469,0.00817767150329233,0.000688823833304632,0.0344658260325671,0.0124497400253101,0.00153882681289001,0.00103323574995695,0.00188323872954233,0.00563868937658158,0.0131275370465693,5807,4594.62942779292,10.9359673024523,5.9828701885198,0,0.00086102979163079,5807,1
"2022-08-01","Paraguay",15.2624703087886,3.2624703087886,106.937054631829,1,27.312351543943,4,12.2624703087886,104.774346793349,330.485748218527,41.312351543943,0,9.5249406175772,149.299287410926,6.2624703087886,27.312351543943,36.5748218527316,10.7874109263658,14.5249406175772,5,21.312351543943,0,0,0,0,0,0,0,1,0,0,0,0,0.00275844393797011,0.000589638588250244,0.0193271380140663,0.000180733779143322,0.00493626451182776,0.000722935116573288,0.00221624260054014,0.018936263653235,0.0597299382285428,0.00746653741983427,0,0.00172147851393045,0.0269834244371817,0.00113183992568021,0.00493626451182776,0.00661030577493793,0.00194964954389405,0.00262514740964706,0.000903668895716609,0.00385186183696783,0,0,0,0,0,0,0,0.000180733779143322,0,0,0,0,145.661520190024,26.0498812351544,25.312351543943,1,101.67458432304,39.8372921615202,6.2624703087886,8.5249406175772,6.2624703087886,61.1496437054632,94.1995249406176,0.0263259570197043,0.00470809348186416,0.00457479695354112,0.000180733779143322,0.0183760318675294,0.00719994436318818,0.00113183992568021,0.00154074473478713,0.00113183992568021,0.011051806200156,0.0170250361360234,5533,4234.36935866983,7.5249406175772,8.62484429392519,0,0.000180733779143322,5533,1
"2022-09-01","Paraguay",13.5969316596932,1,74.3877266387727,4,34.1938633193863,6.59693165969317,24.7907949790795,92.0739191073919,251.326359832636,48.0892608089261,0,4,130.357043235704,14.8953974895397,61.8800557880056,19.5969316596932,8.59693165969317,17.8953974895397,39.3877266387727,20.5969316596932,0,0,0,0,0,1,0,0,0,0,0,0,0.00286311468934369,0.000210570646451885,0.0156638716864124,0.000842282585807538,0.00720022390385056,0.00138912016418049,0.0052202137248009,0.019388064667802,0.0529219540603571,0.0101261867359288,0,0.000842282585807538,0.0274493668636985,0.00313653347853016,0.013030123349759,0.00412653856805499,0.00181026145708426,0.00376824541788582,0.00829389906059648,0.00433710921450688,0,0,0,0,0,0.000210570646451885,0,0,0,0,0,0,100.969316596932,18.5969316596932,18.8953974895397,2,126.864714086471,38.7907949790795,3,5.29846582984658,11.8953974895397,30.1938633193863,50.7907949790795,0.0212611742676209,0.00391596792160311,0.0039788160643377,0.000421141292903769,0.0267139848571218,0.00816820277512729,0.000631711939355654,0.00111570137499402,0.00250482153917451,0.00635794131804303,0.0106950505325499,4749,3599.50069735007,0,9.50247164100596,0,0.000210570646451885,4749,1
"2022-10-01","Paraguay",4,4.19519094766619,117.708628005658,7,25.5855728429986,7.19519094766619,0,122.074964639321,138.684582743989,67.5374823196605,2,5.19519094766619,76.7326732673267,11.3903818953324,44.951909476662,33.975954738331,4.19519094766619,7.19519094766619,13.3903818953324,32.3663366336634,0,0,0,4.19519094766619,0,0,0,0,0,0,0,0,0.000881057268722467,0.000924050869529999,0.0259270105739334,0.00154185022026432,0.00563558873193801,0.00158484382107185,0,0.026888758731128,0.0305472649215834,0.014876097427238,0.000440528634361233,0.00114431518671062,0.0169014698826711,0.00250889469060185,0.00990130164684184,0.00748369047099801,0.000924050869529999,0.00158484382107185,0.00294942332496308,0.00712914903825184,0,0,0,0.000924050869529999,0,0,0,0,0,0,0,0,101.09900990099,26.975954738331,16.5855728429986,0,111.09900990099,33.7807637906648,1,7.39038189533239,3,23.5855728429986,46.975954738331,0.022268504383478,0.0059418402507337,0.00365320987731246,0,0.0244711475552842,0.00744069687019048,0.000220264317180617,0.00162783742187938,0.00066079295154185,0.00519506009757678,0.010347126594346,4540,3508.28005657709,10.3903818953324,5.41398464527644,0.000924050869529999,0,4540,1
