"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","twala.info","X24hdz.com","elkhabar.com","el.massa.com","elwatan.dz.com","echaab.dz"
"2016-11-01","Algeria",27,2,30,1,34,3,0,53,16,21,0,2,9,2,44,10,4,5,16,18,3,0,0,0,1,0,3,6,0,0,1,0,0,0,2,4,0,2,0,1,0,1,0.00979325353645267,0.000725426187885383,0.0108813928182807,0.000362713093942691,0.0123322451940515,0.00108813928182807,0,0.0192237939789626,0.00580340950308306,0.00761697497279652,0,0.000725426187885383,0.00326441784548422,0.000725426187885383,0.0159593761334784,0.00362713093942691,0.00145085237577077,0.00181356546971346,0.00580340950308306,0.00652883569096844,0.00108813928182807,0,0,0,0.000362713093942691,0,0.00108813928182807,0.00217627856365615,0,0,0.000362713093942691,0,0,0,0.000725426187885383,0.00145085237577077,0,0.000725426187885383,0,0.000362713093942691,0,0.000362713093942691,55,16,7,2,27,42,8,3,4,31,26,0.019949220166848,0.00580340950308306,0.00253899165759884,0.000725426187885383,0.00979325353645267,0.015233949945593,0.00290170475154153,0.00108813928182807,0.00145085237577077,0.0112441059122234,0.00943054044250997,2757,2253,5,11.4931580070005,0.00616612259702575,0.00253899165759884,2757,0,0,1,1,0,0
"2016-12-01","Algeria",30,1,27,2,14,1,1,31,21,9,0,7,15,6,32,11,2,4,13,21,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0.0107991360691145,0.000359971202303816,0.00971922246220302,0.000719942404607631,0.00503959683225342,0.000359971202303816,0.000359971202303816,0.0111591072714183,0.00755939524838013,0.00323974082073434,0,0.00251979841612671,0.00539956803455724,0.00215982721382289,0.0115190784737221,0.00395968322534197,0.000719942404607631,0.00143988480921526,0.0046796256299496,0.00755939524838013,0,0,0,0,0,0.000719942404607631,0.000359971202303816,0.000359971202303816,0,0,0,0,0,0,0,0.00143988480921526,0,0,0,0.000359971202303816,0.000719942404607631,0.000359971202303816,57,11,4,1,17,34,7,5,3,22,26,0.0205183585313175,0.00395968322534197,0.00143988480921526,0.000359971202303816,0.00611951043916487,0.0122390208783297,0.00251979841612671,0.00179985601151908,0.00107991360691145,0.00791936645068395,0.00935925125989921,2778,2357,2,11.9324275034444,0.00323974082073434,0.00107991360691145,2778,0,0,1,1,0,0
"2017-01-01","Algeria",28,0,28,6,21,5,2,59,31,16,0,8,15,5,38,3,2,2,24,21,3,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0.0110323089046493,0,0.0110323089046493,0.00236406619385343,0.008274231678487,0.00197005516154452,0.000788022064617809,0.0232466509062254,0.012214342001576,0.00630417651694247,0,0.00315208825847124,0.00591016548463357,0.00197005516154452,0.0149724192277384,0.00118203309692671,0.000788022064617809,0.000788022064617809,0.00945626477541371,0.008274231678487,0.00118203309692671,0,0,0,0,0.000788022064617809,0.000394011032308905,0,0,0,0.000788022064617809,0,0,0,0,0.000788022064617809,0,0,0,0,0.000394011032308905,0.000394011032308905,47,11,11,0,19,26,7,5,5,23,10,0.0185185185185185,0.00433412135539795,0.00433412135539795,0,0.00748620961386919,0.0102442868400315,0.00275807722616233,0.00197005516154452,0.00197005516154452,0.00906225374310481,0.00394011032308905,2538,2087,5,11.8566947974893,0.00236406619385343,0.00236406619385343,2538,0,0,1,1,0,0
"2017-02-01","Algeria",22,4,60,7,18,6,1,34,20,13,0,5,13,1,41,4,1,0,43,37,0,0,0,3,2,0,1,0,0,0,2,0,0,3,1,1,1,0,0,0,2,1,0.00802626778547975,0.00145932141554177,0.0218898212331266,0.0025538124771981,0.00656694636993798,0.00218898212331266,0.000364830353885443,0.0124042320321051,0.00729660707770887,0.00474279460051076,0,0.00182415176942722,0.00474279460051076,0.000364830353885443,0.0149580445093032,0.00145932141554177,0.000364830353885443,0,0.0156877052170741,0.0134987230937614,0,0,0,0.00109449106165633,0.000729660707770887,0,0.000364830353885443,0,0,0,0.000729660707770887,0,0,0.00109449106165633,0.000364830353885443,0.000364830353885443,0.000364830353885443,0,0,0,0.000729660707770887,0.000364830353885443,43,15,9,3,33,13,1,3,5,40,34,0.0156877052170741,0.00547245530828165,0.00328347318496899,0.00109449106165633,0.0120394016782196,0.00474279460051076,0.000364830353885443,0.00109449106165633,0.00182415176942722,0.0145932141554177,0.0124042320321051,2741,2227,2,11.1408542658883,0.00401313389273988,0.00291864283108355,2741,0,0,1,1,0,0
"2017-03-01","Algeria",34,2,90,14,16,2,2,37,32,14,0,7,24,3,31,7,1,8,24,18,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0.0118964310706788,0.000699790062981106,0.0314905528341498,0.00489853044086774,0.00559832050384884,0.000699790062981106,0.000699790062981106,0.0129461161651505,0.0111966410076977,0.00489853044086774,0,0.00244926522043387,0.00839748075577327,0.00104968509447166,0.0108467459762071,0.00244926522043387,0.000349895031490553,0.00279916025192442,0.00839748075577327,0.00629811056682995,0.000349895031490553,0,0,0,0,0,0.000349895031490553,0,0,0,0.00104968509447166,0,0,0,0,0.000349895031490553,0,0.000349895031490553,0,0,0,0,61,10,16,1,39,23,5,4,7,21,25,0.0213435969209237,0.00349895031490553,0.00559832050384884,0.000349895031490553,0.0136459062281316,0.00804758572428271,0.00174947515745276,0.00139958012596221,0.00244926522043387,0.00734779566130161,0.00874737578726382,2858,2313,3,11.9780230447452,0.00104968509447166,0.00139958012596221,2858,0,0,1,1,0,0
"2017-04-01","Algeria",35,2,82,10,12,3,0,34,16,8,0,0,19,4,31,8,0,5,28,17,1,0,1,3,0,5,1,1,0,0,0,1,0,0,3,2,0,0,1,0,2,1,0.0128017556693489,0.000731528895391368,0.0299926847110461,0.00365764447695684,0.00438917337234821,0.00109729334308705,0,0.0124359912216533,0.00585223116313094,0.00292611558156547,0,0,0.006949524506218,0.00146305779078274,0.0113386978785662,0.00292611558156547,0,0.00182882223847842,0.0102414045354792,0.00621799561082663,0.000365764447695684,0,0.000365764447695684,0.00109729334308705,0,0.00182882223847842,0.000365764447695684,0.000365764447695684,0,0,0,0.000365764447695684,0,0,0.00109729334308705,0.000731528895391368,0,0,0.000365764447695684,0,0.000731528895391368,0.000365764447695684,62,17,16,0,24,9,3,1,4,22,28,0.0226773957571324,0.00621799561082663,0.00585223116313094,0,0.00877834674469642,0.00329188002926116,0.00109729334308705,0.000365764447695684,0.00146305779078274,0.00804681784930505,0.0102414045354792,2734,2253,3,12.2706233524327,0.00438917337234821,0.00365764447695684,2734,0,0,1,1,0,0
"2017-05-01","Algeria",20,1,124,9,20,2,2,40,18,11,0,6,17,3,58,18,1,5,25,22,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0.00705218617771509,0.000352609308885755,0.0437235543018336,0.00317348377997179,0.00705218617771509,0.000705218617771509,0.000705218617771509,0.0141043723554302,0.00634696755994358,0.0038787023977433,0,0.00211565585331453,0.00599435825105783,0.00105782792665726,0.0204513399153738,0.00634696755994358,0.000352609308885755,0.00176304654442877,0.00881523272214386,0.0077574047954866,0,0,0,0,0,0,0.000352609308885755,0.00105782792665726,0,0,0.000705218617771509,0,0,0,0,0.000352609308885755,0,0.000705218617771509,0,0,0,0,48,14,5,0,18,13,7,1,8,26,11,0.0169252468265162,0.00493653032440056,0.00176304654442877,0,0.00634696755994358,0.00458392101551481,0.00246826516220028,0.000352609308885755,0.00282087447108604,0.00916784203102962,0.0038787023977433,2836,2298,6,11.7407176440272,0.00211565585331453,0.00105782792665726,2836,0,0,1,1,0,0
"2017-06-01","Algeria",32,3,24,1,26,0,2,35,17,8,2,10,11,2,22,5,0,1,16,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0122044241037376,0.0011441647597254,0.0091533180778032,0.0003813882532418,0.0099160945842868,0,0.0007627765064836,0.013348588863463,0.0064836003051106,0.0030511060259344,0.0007627765064836,0.003813882532418,0.0041952707856598,0.0007627765064836,0.0083905415713196,0.001906941266209,0,0.0003813882532418,0.0061022120518688,0.007627765064836,0,0,0,0,0,0,0,0,0,0,0.0007627765064836,0,0,0,0,0.0003813882532418,0,0,0,0,0,0,58,8,6,3,33,12,4,4,7,29,25,0.0221205186880244,0.0030511060259344,0.0022883295194508,0.0011441647597254,0.0125858123569794,0.0045766590389016,0.0015255530129672,0.0015255530129672,0.0026697177726926,0.0110602593440122,0.009534706331045,2622,2214,1,12.073733443228,0.0007627765064836,0.0003813882532418,2622,0,0,1,1,0,0
"2017-07-01","Algeria",21,4,11,2,21,4,1,79,19,7,3,10,15,2,33,11,0,2,21,18,3,0,0,0,3,0,0,3,0,0,1,0,0,0,3,4,0,0,1,1,1,0,0.00723638869745003,0.00137835975189524,0.00379048931771192,0.000689179875947622,0.00723638869745003,0.00137835975189524,0.000344589937973811,0.0272226050999311,0.00654720882150241,0.00241212956581668,0.00103376981392143,0.00344589937973811,0.00516884906960717,0.000689179875947622,0.0113714679531358,0.00379048931771192,0,0.000689179875947622,0.00723638869745003,0.0062026188835286,0.00103376981392143,0,0,0,0.00103376981392143,0,0,0.00103376981392143,0,0,0.000344589937973811,0,0,0,0.00103376981392143,0.00137835975189524,0,0,0.000344589937973811,0.000344589937973811,0.000344589937973811,0,81,20,10,1,24,16,7,1,5,30,15,0.0279117849758787,0.00689179875947622,0.00344589937973811,0.000344589937973811,0.00827015851137147,0.00551343900758098,0.00241212956581668,0.000344589937973811,0.00172294968986906,0.0103376981392143,0.00516884906960717,2902,2427,4,12.0725422985451,0.00516884906960717,0.00172294968986906,2902,0,0,1,1,0,0
"2017-08-01","Algeria",20,2,17,0,12,5,0,73,13,10,3,8,10,2,21,14,1,3,25,25,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.00827814569536424,0.000827814569536424,0.0070364238410596,0,0.00496688741721854,0.00206953642384106,0,0.0302152317880795,0.00538079470198675,0.00413907284768212,0.00124172185430464,0.0033112582781457,0.00413907284768212,0.000827814569536424,0.00869205298013245,0.00579470198675497,0.000413907284768212,0.00124172185430464,0.0103476821192053,0.0103476821192053,0,0,0,0,0.000413907284768212,0.000413907284768212,0.000413907284768212,0,0,0,0,0,0,0,0.00124172185430464,0,0,0,0,0,0,0,59,7,5,0,15,21,5,0,7,25,28,0.0244205298013245,0.00289735099337748,0.00206953642384106,0,0.00620860927152318,0.00869205298013245,0.00206953642384106,0,0.00289735099337748,0.0103476821192053,0.0115894039735099,2416,1991,0,11.1855693125807,0.00124172185430464,0.00124172185430464,2416,0,0,1,1,0,0
"2017-09-01","Algeria",40,4,25,1,13,2,0,46,23,8,1,6,9,3,24,3,1,4,11,20,5,0,2,0,0,0,2,1,0,0,3,0,0,1,1,2,1,0,0,0,2,1,0.016025641025641,0.0016025641025641,0.0100160256410256,0.000400641025641026,0.00520833333333333,0.000801282051282051,0,0.0184294871794872,0.00921474358974359,0.00320512820512821,0.000400641025641026,0.00240384615384615,0.00360576923076923,0.00120192307692308,0.00961538461538462,0.00120192307692308,0.000400641025641026,0.0016025641025641,0.00440705128205128,0.00801282051282051,0.00200320512820513,0,0.000801282051282051,0,0,0,0.000801282051282051,0.000400641025641026,0,0,0.00120192307692308,0,0,0.000400641025641026,0.000400641025641026,0.000801282051282051,0.000400641025641026,0,0,0,0.000801282051282051,0.000400641025641026,66,13,9,3,29,28,8,6,6,24,29,0.0264423076923077,0.00520833333333333,0.00360576923076923,0.00120192307692308,0.0116185897435897,0.0112179487179487,0.00320512820512821,0.00240384615384615,0.00240384615384615,0.00961538461538462,0.0116185897435897,2496,2049,2,12.2054345755316,0.00520833333333333,0.00320512820512821,2496,0,0,1,1,0,0
"2017-10-01","Algeria",50,3,46,3,19,2,0,42,15,19,2,5,14,6,37,9,0,3,21,28,1,0,0,0,1,1,0,2,0,0,0,0,0,1,2,2,0,0,1,0,5,0,0.0172176308539945,0.00103305785123967,0.0158402203856749,0.00103305785123967,0.00654269972451791,0.00068870523415978,0,0.0144628099173554,0.00516528925619835,0.00654269972451791,0.00068870523415978,0.00172176308539945,0.00482093663911846,0.00206611570247934,0.0127410468319559,0.00309917355371901,0,0.00103305785123967,0.00723140495867769,0.00964187327823691,0.00034435261707989,0,0,0,0.00034435261707989,0.00034435261707989,0,0.00068870523415978,0,0,0,0,0,0.00034435261707989,0.00068870523415978,0.00068870523415978,0,0,0.00034435261707989,0,0.00172176308539945,0,49,14,9,3,28,33,5,2,6,22,23,0.0168732782369146,0.00482093663911846,0.00309917355371901,0.00103305785123967,0.00964187327823691,0.0113636363636364,0.00172176308539945,0.00068870523415978,0.00206611570247934,0.00757575757575758,0.00792011019283747,2904,2407,5,12.3758579261898,0.00378787878787879,0.00172176308539945,2904,0,0,1,1,0,0
"2017-11-01","Algeria",41,1,89,11,9,6,0,40,14,18,1,4,11,1,35,7,1,2,13,26,2,0,0,1,0,2,1,1,0,0,4,0,0,1,3,4,0,0,1,0,1,0,0.0141819439640263,0.000345901072293324,0.0307851954341058,0.00380491179522657,0.00311310965063992,0.00207540643375994,0,0.013836042891733,0.00484261501210654,0.00622621930127983,0.000345901072293324,0.0013836042891733,0.00380491179522657,0.000345901072293324,0.0121065375302663,0.00242130750605327,0.000345901072293324,0.000691802144586648,0.00449671393981321,0.00899342787962643,0.000691802144586648,0,0,0.000345901072293324,0,0.000691802144586648,0.000345901072293324,0.000345901072293324,0,0,0.0013836042891733,0,0,0.000345901072293324,0.00103770321687997,0.0013836042891733,0,0,0.000345901072293324,0,0.000345901072293324,0,71,19,11,0,23,30,3,0,7,26,18,0.024558976132826,0.00657212037357316,0.00380491179522657,0,0.00795572466274645,0.0103770321687997,0.00103770321687997,0,0.00242130750605327,0.00899342787962643,0.00622621930127983,2891,2370,2,12.1010588825506,0.00311310965063992,0.00415081286751989,2891,0,0,1,1,0,0
"2017-12-01","Algeria",28,4,20,5,12,0,1,38,12,9,0,9,6,2,61,9,0,5,20,33,0,0,0,0,1,0,2,1,1,0,2,0,0,0,1,0,0,1,2,0,2,2,0.00923482849604222,0.00131926121372032,0.00659630606860158,0.0016490765171504,0.00395778364116095,0,0.000329815303430079,0.012532981530343,0.00395778364116095,0.00296833773087071,0,0.00296833773087071,0.00197889182058048,0.000659630606860158,0.0201187335092348,0.00296833773087071,0,0.0016490765171504,0.00659630606860158,0.0108839050131926,0,0,0,0,0.000329815303430079,0,0.000659630606860158,0.000329815303430079,0.000329815303430079,0,0.000659630606860158,0,0,0,0.000329815303430079,0,0,0.000329815303430079,0.000659630606860158,0,0.000659630606860158,0.000659630606860158,63,25,14,2,31,36,5,3,12,29,32,0.020778364116095,0.00824538258575198,0.00461741424802111,0.000659630606860158,0.0102242744063325,0.0118733509234828,0.0016490765171504,0.000989445910290238,0.00395778364116095,0.0095646437994723,0.0105540897097625,3032,2525,5,11.3311788345348,0.00230870712401055,0.00263852242744063,3032,0,0,1,1,0,0
"2018-01-01","Algeria",34,2,21,1,13,9,2,77,22,7,2,8,16,6,93,7,0,5,33,30,2,1,0,0,2,1,4,2,1,0,4,1,0,0,1,7,0,0,1,0,2,0,0.0109854604200323,0.000646203554119548,0.00678513731825525,0.000323101777059774,0.00420032310177706,0.00290791599353796,0.000646203554119548,0.0248788368336026,0.00710823909531502,0.00226171243941842,0.000646203554119548,0.00258481421647819,0.00516962843295638,0.00193861066235864,0.030048465266559,0.00226171243941842,0,0.00161550888529887,0.0106623586429725,0.00969305331179321,0.000646203554119548,0.000323101777059774,0,0,0.000646203554119548,0.000323101777059774,0.0012924071082391,0.000646203554119548,0.000323101777059774,0,0.0012924071082391,0.000323101777059774,0,0,0.000323101777059774,0.00226171243941842,0,0,0.000323101777059774,0,0.000646203554119548,0,71,26,6,1,33,20,4,1,8,28,17,0.0229402261712439,0.00840064620355412,0.00193861066235864,0.000323101777059774,0.0106623586429725,0.00646203554119548,0.0012924071082391,0.000323101777059774,0.00258481421647819,0.00904684975767367,0.00549273021001615,3095,2512,2,11.9909766670128,0.00516962843295638,0.00420032310177706,3095,0,0,1,1,0,0
"2018-02-01","Algeria",27,1,16,3,28,4,1,42,21,6,0,7,15,8,109,6,1,4,15,17,0,0,0,0,2,1,1,1,1,0,2,0,0,1,2,1,0,1,0,0,0,0,0.00980748274609517,0.000363240101707228,0.00581184162731566,0.00108972030512169,0.0101707228478024,0.00145296040682891,0.000363240101707228,0.0152560842717036,0.0076280421358518,0.00217944061024337,0,0.0025426807119506,0.00544860152560843,0.00290592081365783,0.0395931710860879,0.00217944061024337,0.000363240101707228,0.00145296040682891,0.00544860152560843,0.00617508172902288,0,0,0,0,0.000726480203414457,0.000363240101707228,0.000363240101707228,0.000363240101707228,0.000363240101707228,0,0.000726480203414457,0,0,0.000363240101707228,0.000726480203414457,0.000363240101707228,0,0.000363240101707228,0,0,0,0,60,10,9,2,33,24,6,2,7,28,29,0.0217944061024337,0.00363240101707228,0.00326916091536506,0.000726480203414457,0.0119869233563385,0.00871776244097348,0.00217944061024337,0.000726480203414457,0.0025426807119506,0.0101707228478024,0.0105339629495096,2753,2235,1,12.4199552308998,0.00363240101707228,0.00108972030512169,2753,0,0,1,1,0,0
"2018-03-01","Algeria",35,2,22,0,13,2,1,58,18,10,1,2,18,3,39,2,0,5,12,15,3,0,0,0,1,0,3,1,0,0,2,0,0,3,1,5,1,0,0,0,0,0,0.0129437869822485,0.000739644970414201,0.00813609467455621,0,0.00480769230769231,0.000739644970414201,0.000369822485207101,0.0214497041420118,0.00665680473372781,0.00369822485207101,0.000369822485207101,0.000739644970414201,0.00665680473372781,0.0011094674556213,0.0144230769230769,0.000739644970414201,0,0.0018491124260355,0.00443786982248521,0.00554733727810651,0.0011094674556213,0,0,0,0.000369822485207101,0,0.0011094674556213,0.000369822485207101,0,0,0.000739644970414201,0,0,0.0011094674556213,0.000369822485207101,0.0018491124260355,0.000369822485207101,0,0,0,0,0,55,17,11,0,26,23,3,1,1,22,24,0.0203402366863905,0.00628698224852071,0.00406804733727811,0,0.00961538461538462,0.00850591715976331,0.0011094674556213,0.000369822485207101,0.000369822485207101,0.00813609467455621,0.00887573964497041,2704,2288,2,12.6117938569039,0.00517751479289941,0.0022189349112426,2704,0,0,1,1,0,0
"2018-04-01","Algeria",35,2,17,1,12,8,0,123,20,13,0,4,19,5,47,28,1,7,11,25,1,0,0,0,0,2,5,0,0,2,0,0,0,0,2,5,1,0,2,0,1,0,0.0120731286650569,0.000689893066574681,0.00586409106588479,0.00034494653328734,0.00413935839944809,0.00275957226629872,0,0.0424284235943429,0.00689893066574681,0.00448430493273543,0,0.00137978613314936,0.00655398413245947,0.0017247326664367,0.016212487064505,0.00965850293204553,0.00034494653328734,0.00241462573301138,0.00379441186616075,0.00862366333218351,0.00034494653328734,0,0,0,0,0.000689893066574681,0.0017247326664367,0,0,0.000689893066574681,0,0,0,0,0.000689893066574681,0.0017247326664367,0.00034494653328734,0,0.000689893066574681,0,0.00034494653328734,0,54,19,9,0,27,34,4,1,6,14,19,0.0186271127975164,0.00655398413245947,0.00310451879958606,0,0.00931355639875819,0.0117281821317696,0.00137978613314936,0.00034494653328734,0.00206967919972404,0.00482925146602277,0.00655398413245947,2899,2357,31,12.5657365249458,0.00620903759917213,0.00103483959986202,2899,0,0,1,1,0,0
"2018-05-01","Algeria",25,1,24,3,13,1,0,36,19,9,0,12,4,8,32,9,2,4,13,26,0,0,1,0,1,1,1,0,1,0,0,0,0,0,2,3,1,0,0,0,1,1,0.00898311174991017,0.000359324469996407,0.00862378727991376,0.00107797340998922,0.00467121810995329,0.000359324469996407,0,0.0129356809198706,0.00682716492993173,0.00323392022996766,0,0.00431189363995688,0.00143729787998563,0.00287459575997125,0.011498383039885,0.00323392022996766,0.000718648939992814,0.00143729787998563,0.00467121810995329,0.00934243621990658,0,0,0.000359324469996407,0,0.000359324469996407,0.000359324469996407,0.000359324469996407,0,0.000359324469996407,0,0,0,0,0,0.000718648939992814,0.00107797340998922,0.000359324469996407,0,0,0,0.000359324469996407,0.000359324469996407,53,9,14,1,22,26,4,1,6,23,22,0.0190441969098096,0.00323392022996766,0.00503054257994969,0.000359324469996407,0.00790513833992095,0.00934243621990658,0.00143729787998563,0.000359324469996407,0.00215594681997844,0.00826446280991736,0.00790513833992095,2783,2377,6,11.1853346892169,0.00251527128997485,0.00215594681997844,2783,0,0,1,1,0,0
"2018-06-01","Algeria",18,8,33,3,10,1,0,48,17,15,3,6,13,5,31,17,1,2,17,17,1,0,0,0,0,2,2,2,0,0,1,1,0,0,3,0,0,0,0,0,2,0,0.00700934579439252,0.00311526479750779,0.0128504672897196,0.00116822429906542,0.00389408099688474,0.000389408099688474,0,0.0186915887850467,0.00661993769470405,0.0058411214953271,0.00116822429906542,0.00233644859813084,0.00506230529595016,0.00194704049844237,0.0120716510903427,0.00661993769470405,0.000389408099688474,0.000778816199376947,0.00661993769470405,0.00661993769470405,0.000389408099688474,0,0,0,0,0.000778816199376947,0.000778816199376947,0.000778816199376947,0,0,0.000389408099688474,0.000389408099688474,0,0,0.00116822429906542,0,0,0,0,0,0.000778816199376947,0,60,14,12,2,27,20,7,1,8,24,23,0.0233644859813084,0.00545171339563863,0.00467289719626168,0.000778816199376947,0.0105140186915888,0.00778816199376947,0.00272585669781931,0.000389408099688474,0.00311526479750779,0.00934579439252336,0.00895638629283489,2568,2129,6,12.5351124881348,0.00350467289719626,0.00194704049844237,2568,0,0,1,1,0,0
"2018-07-01","Algeria",36,0,19,1,11,4,2,71,24,9,0,3,12,7,54,19,0,3,29,19,2,1,0,1,0,2,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0.013986013986014,0,0.00738150738150738,0.000388500388500389,0.00427350427350427,0.00155400155400155,0.000777000777000777,0.0275835275835276,0.00932400932400932,0.0034965034965035,0,0.00116550116550117,0.00466200466200466,0.00271950271950272,0.020979020979021,0.00738150738150738,0,0.00116550116550117,0.0112665112665113,0.00738150738150738,0.000777000777000777,0.000388500388500389,0,0.000388500388500389,0,0.000777000777000777,0.000777000777000777,0.000388500388500389,0,0,0.000777000777000777,0,0,0,0.00155400155400155,0,0,0,0,0,0,0,46,12,9,0,14,7,2,1,2,28,16,0.0178710178710179,0.00466200466200466,0.0034965034965035,0,0.00543900543900544,0.00271950271950272,0.000777000777000777,0.000388500388500389,0.000777000777000777,0.0108780108780109,0.00621600621600622,2574,2130,5,12.7051563463907,0.00466200466200466,0.00116550116550117,2574,0,0,1,1,0,0
"2018-08-01","Algeria",23,0,9,2,8,3,0,142,7,5,5,12,8,6,12,14,0,6,12,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0.00967606226335717,0,0.00378628523348759,0.000841396718552798,0.00336558687421119,0.0012620950778292,0,0.0597391670172486,0.00294488851493479,0.00210349179638199,0.00210349179638199,0.00504838031131679,0.00336558687421119,0.00252419015565839,0.00504838031131679,0.00588977702986958,0,0.00252419015565839,0.00504838031131679,0.00841396718552798,0,0,0,0,0,0,0.000420698359276399,0,0,0,0,0,0,0,0.00210349179638199,0.0016827934371056,0.000420698359276399,0,0,0,0,0,46,18,13,1,19,9,1,2,4,35,27,0.0193521245267143,0.00757257046697518,0.00546907867059318,0.000420698359276399,0.00799326882625158,0.00378628523348759,0.000420698359276399,0.000841396718552798,0.0016827934371056,0.014724442574674,0.0113588557004628,2377,1926,2,11.2753881229565,0.00294488851493479,0.0016827934371056,2377,0,0,1,1,0,0
"2018-09-01","Algeria",25,5,10,0,24,3,0,92,35,7,3,6,34,3,35,22,2,8,15,15,0,0,0,0,0,2,4,5,0,0,2,0,0,0,4,2,0,0,0,0,1,1,0.00894454382826476,0.00178890876565295,0.0035778175313059,0,0.00858676207513417,0.00107334525939177,0,0.0329159212880143,0.0125223613595707,0.00250447227191413,0.00107334525939177,0.00214669051878354,0.0121645796064401,0.00107334525939177,0.0125223613595707,0.00787119856887299,0.000715563506261181,0.00286225402504472,0.00536672629695885,0.00536672629695885,0,0,0,0,0,0.000715563506261181,0.00143112701252236,0.00178890876565295,0,0,0.000715563506261181,0,0,0,0.00143112701252236,0.000715563506261181,0,0,0,0,0.00035778175313059,0.00035778175313059,57,20,7,3,32,14,2,3,8,30,25,0.0203935599284437,0.00715563506261181,0.00250447227191413,0.00107334525939177,0.0114490161001789,0.00500894454382826,0.000715563506261181,0.00107334525939177,0.00286225402504472,0.0107334525939177,0.00894454382826476,2795,2280,4,12.5769049740173,0.00250447227191413,0.00500894454382826,2795,0,0,1,1,0,0
"2018-10-01","Algeria",39,3,41,1,13,4,0,56,16,11,0,7,14,4,31,8,0,4,9,18,1,1,0,1,0,0,1,0,0,1,1,1,0,0,4,3,0,0,0,0,5,2,0.0137323943661972,0.00105633802816901,0.0144366197183099,0.000352112676056338,0.00457746478873239,0.00140845070422535,0,0.0197183098591549,0.00563380281690141,0.00387323943661972,0,0.00246478873239437,0.00492957746478873,0.00140845070422535,0.0109154929577465,0.0028169014084507,0,0.00140845070422535,0.00316901408450704,0.00633802816901408,0.000352112676056338,0.000352112676056338,0,0.000352112676056338,0,0,0.000352112676056338,0,0,0.000352112676056338,0.000352112676056338,0.000352112676056338,0,0,0.00140845070422535,0.00105633802816901,0,0,0,0,0.00176056338028169,0.000704225352112676,50,10,10,0,29,17,1,4,6,27,27,0.0176056338028169,0.00352112676056338,0.00352112676056338,0,0.0102112676056338,0.00598591549295775,0.000352112676056338,0.00140845070422535,0.00211267605633803,0.00950704225352113,0.00950704225352113,2840,2398,7,12.4808356140303,0.00528169014084507,0.00211267605633803,2840,0,0,1,1,0,0
