"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","opais.co.ao","jornalf8.net","angola24horas.com","portaldeangola.com","angola.online.net","vozdeangola.com","jornaldeangola.ao"
"2023-08-01","Angola",14.1675794085433,4.52792990142388,25.2792990142388,6.05585980284775,73.9189485213582,27.1675794085433,0,62.446878422782,48.6144578313253,31.8630887185104,1,6,24.8630887185104,17.6955093099671,14.6955093099671,11.6396495071194,0,5.58378970427163,2,9.63964950711939,2.52792990142388,0,0,0,1,1,0,0,1,0,1.52792990142388,1,0,0,0,0,1,0,0.00491759090890082,0.00157165216987986,0.00877448768283193,0.00210199923736472,0.0256573927529879,0.00942991301927916,0,0.0216754177100944,0.0168741609966419,0.0110597322868832,0.000347101700798334,0.00208261020479,0.00863002038129483,0.00614214137798235,0.00510083627558734,0.00404014214061763,0,0.00193814290325291,0.000694203401596668,0.00334593873902096,0.000877448768283192,0,0,0,0.000347101700798334,0.000347101700798334,0,0,0.000347101700798334,0,0.000530347067484859,0.000347101700798334,0,0,0,0,0.000347101700798334,0,48.8630887185104,44.223439211391,6.52792990142388,0,26.8630887185104,30.7513691128149,0,4.05585980284775,2.52792990142388,22.2792990142388,21.1675794085433,0.0169604612004548,0.0153500309654256,0.00226585557147653,0,0.0093242237828915,0.0106738525209354,0,0.00140779583576805,0.000877448768283192,0.00773318258043692,0.00734730281448916,2881,2310.80503833516,2871.94414019715,4.80640677053305,0.00314330433975972,0.00173550850399167,2881,1,1,1,1,1,1,1
"2023-09-01","Angola",19.1735330836454,0,22.9126092384519,2.73907615480649,57.1298377028714,13.2172284644195,2,44.6953807740325,36.8252184769039,13.956304619226,2,7.47815230961298,22.8689138576779,11.6953807740325,17.6516853932584,13.1735330836454,0,2.73907615480649,9.95630461922597,7.95630461922597,0,0,0,0,3.47815230961298,1.73907615480649,0,1,5,0,0,0,0,0,0,1.73907615480649,1,0,0.00678709135704264,0,0.00811065813750511,0.000969584479577519,0.0202229513992465,0.00467866494315734,0.000707964601769912,0.0158213737253212,0.0130354755670456,0.00494028482096494,0.000707964601769912,0.00264713356092495,0.00809519074608067,0.00413995779611768,0.00624838421000298,0.0046631975517329,0,0.000969584479577519,0.00352435561742512,0.00281639101565521,0,0,0,0,0.00123120435738513,0.000615602178692563,0,0.000353982300884956,0.00176991150442478,0,0,0,0,0,0,0.000615602178692563,0.000353982300884956,0,40.6079900124844,68.1298377028714,7.21722846441948,1,19.1735330836454,48.3033707865169,0,2.73907615480649,3.73907615480649,20.1735330836454,21.6516853932584,0.0143745097389325,0.024116756708981,0.0025547711378476,0.000353982300884956,0.00678709135704264,0.0170985383315104,0,0.000969584479577519,0.00132356678046248,0.00714107365792759,0.00766431341354281,2825,2298.53058676654,2811.04369538077,5.01373652997388,0.000969584479577519,0.0052942671218499,2825,1,1,1,1,1,1,1
"2023-10-01","Angola",18.254060324826,2.75058004640371,36.5034802784223,6.25174013921114,64.7598607888631,4.75058004640371,1,49.7575406032483,55.5127610208817,27.508120649652,0,5.50116009280742,35.2587006960557,5.75058004640371,18.2517401392111,14.0023201856148,0,6.50116009280742,7.75058004640371,9.75058004640371,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0.00594594798854267,0.000895954412509352,0.0118903844555121,0.00203639743948245,0.0210944171950694,0.00154742021055496,0.000325732899022801,0.0162076679489408,0.0180823325800917,0.00896029988588012,0,0.00179190882501871,0.0114849187935035,0.00187315310957776,0.00594519222775607,0.00456101634710581,0,0.00211764172404151,0.00252461890762336,0.00317608470566896,0,0,0,0,0,0,0,0,0.000977198697068404,0,0.000651465798045603,0,0,0,0,0,0,0,56.2563805104408,57.0046403712297,2,1.75058004640371,22.0046403712297,20.0023201856148,0,3.75058004640371,0,23.7575406032483,17.5034802784223,0.0183245539121957,0.0185682867658729,0.000651465798045603,0.000570221513486551,0.00716763530007482,0.00651541374124262,0,0.00122168731153215,0,0.00773861257434797,0.00570145937407892,3070,2521.66009280742,3064,5.51637180384509,0.000325732899022801,0.00162866449511401,3070,1,1,1,1,1,1,1
"2023-11-01","Angola",4.97943444730077,0,35.8560411311054,3.97943444730077,67.6709511568123,1,1.97943444730077,109.46529562982,52.6092544987147,19.8560411311054,2,4.95886889460154,27.7943444730077,7,19.8766066838046,17.8766066838046,0,1.97943444730077,9.95886889460154,4.97943444730077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00158631234383586,0,0.0114227592007344,0.00126773954995246,0.021558123974773,0.000318572793883402,0.000630593962185655,0.0348726650620644,0.0167598771897785,0.0063255944986,0.000637145587766805,0.00157976071825471,0.00885452197292377,0.00223000955718382,0.00633214612418115,0.00569500053641434,0,0.000630593962185655,0.00317262468767172,0.00158631234383586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318572793883402,41.8766066838046,52.8766066838046,3.97943444730077,1.97943444730077,31.7943444730077,26.8354755784062,1,0,3.95886889460154,18.8766066838046,22.8766066838046,0.013340747589616,0.0168450483223334,0.00126773954995246,0.000630593962185655,0.0101288131484574,0.00854905243020267,0.000318572793883402,0,0.00126118792437131,0.00601357333029775,0.00728786450583136,3139,2562.94087403599,3138,4.78576516708824,0.000318572793883402,0.00159286396941701,3139,1,1,1,1,1,1,1
"2023-12-01","Angola",19.5446428571429,1,44.5446428571429,6.51488095238095,56.8020833333333,11.7723214285714,4.51488095238095,116.921130952381,74.6636904761905,18.8020833333333,0,25.2872023809524,59.1190476190476,8.51488095238095,1,5.51488095238095,1,2,5,12.0297619047619,0,0,0,0,0,0,0,0,8.25744047619048,0,0,0,0,0,0,0,2,1,0.00633127400620112,0.000323939099449304,0.0144297514924337,0.00211042466873371,0.0184004157218443,0.00381351520199917,0.0014625464698351,0.0378753258673084,0.0241864886544187,0.00609072994277076,0,0.008191513566878,0.0191509710460148,0.00275830286763231,0.000323939099449304,0.0017864855692844,0.000323939099449304,0.000647878198898607,0.00161969549724652,0.00389691023801811,0,0,0,0,0,0,0,0,0.00267490783161337,0,0,0,0,0,0,0,0.000647878198898607,0.000323939099449304,61.0892857142857,42.2872023809524,16.2872023809524,0,43.6041666666667,39.5446428571429,3.25744047619048,0,2.25744047619048,21.5446428571429,25.2872023809524,0.0197892082002869,0.0136984782575162,0.00527606167183427,0,0.0141250944822373,0.0128100559951872,0.00105521233436685,0,0.00073127323491755,0.00697915220509973,0.008191513566878,3087,2412.41369047619,3075.74255952381,5.36863487517063,0.00105521233436685,0.00429460332885989,3087,1,1,1,1,1,1,1
"2024-01-01","Angola",11.9670781893004,2.9917695473251,21.9506172839506,3.9917695473251,59.9341563786008,6.9917695473251,6.97530864197531,67.9423868312757,84.7448559670782,21.9423868312757,0,7.9917695473251,35.9012345679012,14.9588477366255,4.9917695473251,10.9753086419753,0,0,12.9588477366255,12.9753086419753,0,1.9917695473251,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.00400772879748842,0.0010019321993721,0.00735117792496672,0.00133682838155563,0.0200717201535837,0.0023415169281062,0.00233600423374927,0.0227536459582303,0.028380728723067,0.00734842157778825,0,0.00267641311028972,0.0120231863924652,0.00500966099686052,0.00167172456373915,0.00367558896248336,0,0,0.00433986863249348,0.0043453813268504,0,0.000667036017188581,0,0,0.000334896182183523,0.000334896182183523,0,0,0,0,0,0,0.000669792364367046,0,0,0,0,0,65.8683127572017,41.9835390946502,7.98353909465021,0,19.9588477366255,33.9259259259259,3.9917695473251,2.9917695473251,1,27.917695473251,23.9588477366255,0.0220590464692571,0.014060126957351,0.00267365676311125,0,0.00668414190777814,0.0113616630696336,0.00133682838155563,0.0010019321993721,0.000334896182183523,0.00934952962935399,0.00802372663651223,2986,2396.15226337449,2980.00823045267,6.13476382273277,0.00167448091091762,0.00167172456373915,2986,1,1,1,1,1,1,1
"2024-02-01","Angola",8.21719457013575,4,41.868778280543,8,92.1719457013575,1,1,76.4117647058823,39.4117647058824,57.2805429864253,1,7,21.6515837104072,16.868778280543,15.6515837104072,10.3257918552036,0,2,5.21719457013575,9.21719457013575,0,0,3.10859728506787,0,2.10859728506787,0,0,0,5.21719457013575,0,1,0,0,0,0,0,0,0,0.00287515555288165,0.00139958012596221,0.0146496774949416,0.00279916025192442,0.032250505843722,0.000349895031490553,0.000349895031490553,0.0267360968180134,0.013789980652863,0.0200421773920313,0.000349895031490553,0.00244926522043387,0.00757578156417328,0.00590230170767774,0.00547641137522996,0.00361294326634136,0,0.000699790062981106,0.00182547045840999,0.0032250505843722,0,0,0.00108768274495027,0,0.000737787713459718,0,0,0,0.00182547045840999,0,0.000349895031490553,0,0,0,0,0,0,0,55.868778280543,86.8461538461538,5.10859728506787,0,30.0859728506787,44.1945701357466,0,3.10859728506787,0,22.868778280543,16.5429864253394,0.0195482079358093,0.0303870377348334,0.00178747280793138,0,0.0105269324180122,0.0154634605093585,0,0.00108768274495027,0,0.00800167189662106,0.0057883087562419,2858,2189.407239819,2846.56561085973,4.63008461320304,0.00108768274495027,0.00396283829783192,2858,1,1,1,1,1,1,1
"2024-03-01","Angola",10.9495677233429,1.98991354466859,34.9495677233429,7.97982708933718,89.8386167146974,5.97982708933718,1.98991354466859,80.8184438040346,42.8386167146974,31.8890489913545,1,10.9697406340058,16.9394812680115,5.98991354466859,45.7982708933718,9.94956772334294,0,0,10.9596541786744,2.98991354466859,0,1,0,0,0,5.97982708933718,0,0,10.9697406340058,1.98991354466859,1,0,1.98991354466859,0,0,1,0,0,0.00388972210420708,0.000706896463470191,0.0124154769887542,0.00283475207436489,0.0319142510531785,0.00212427250065264,0.000706896463470191,0.0287099267509892,0.0152179810709405,0.0113282589667334,0.000355239786856128,0.00389688832469121,0.00601757771510179,0.0021278556108947,0.0162693679905406,0.00353448231735096,0,0,0.00389330521444915,0.00106213625032632,0,0.000355239786856128,0,0,0,0.00212427250065264,0,0,0.00389688832469121,0.000706896463470191,0.000355239786856128,0,0.000706896463470191,0,0,0.000355239786856128,0,0,55.8991354466859,75.8688760806916,1.98991354466859,0,17.9596541786744,43.8688760806916,1.98991354466859,0,0,19.9394812680115,16.9495677233429,0.0198575969615225,0.0269516433679189,0.000706896463470191,0,0.00637998372244204,0.0155839701885228,0.000706896463470191,0,0,0.00708329707567017,0.00602116082534385,2815,2184.64409221902,2791.07060518732,4.68509899141084,0.00141379292694038,0.00992163226027713,2815,1,1,1,1,1,1,1
"2024-04-01","Angola",8.5025641025641,1,16.5025641025641,2.16752136752137,114.852991452991,1,0,57.0051282051282,38.1777777777778,39.3452991452991,0,14.8376068376068,31.842735042735,7.33504273504273,30.1777777777778,1,0,4.33504273504273,9.5025641025641,14.8376068376068,0,0,0,0,0,0,0,0,4.16752136752137,0,1,0,0,0,0,0,0,0,0.0032968453286406,0.000387747188832881,0.00639882283930365,0.000840450316991612,0.0445339245649443,0.000387747188832881,0,0.0221035782105964,0.0148033260092198,0.0152560291373785,0,0.00575324034028958,0.0123469309975708,0.00284414220048187,0.0117013484985567,0.000387747188832881,0,0.00168090063398322,0.00368459251747348,0.00575324034028958,0,0,0,0,0,0,0,0,0.00161594469465737,0,0.000387747188832881,0,0,0,0,0,0,0,54.3401709401709,105.015384615385,8.5025641025641,0,10.6700854700855,40.0102564102564,0,2,6.16752136752137,3,15.5025641025641,0.0210702485227495,0.0407194201688192,0.0032968453286406,0,0.00413729564563221,0.0155138644475597,0,0.000775494377665762,0.00239143907232314,0.00116324156649864,0.00601107565047077,2579,1963.7094017094,2573.83247863248,4.50061962232805,0.000775494377665762,0.00277918626115602,2579,1,1,1,1,1,1,1
"2024-05-01","Angola",10.2327586206897,0,16.5431034482759,3.07758620689655,97.3965517241379,9.1551724137931,0,41.3879310344828,23.8534482758621,26.6206896551724,2.07758620689655,5.1551724137931,15.4655172413793,9.23275862068966,19.698275862069,4.1551724137931,2.07758620689655,4.1551724137931,3.07758620689655,18.698275862069,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0.00419375353306953,0,0.00677996042962125,0.00126130582249859,0.0399166195590729,0.00375211984171848,0,0.016962266817411,0.00977600339174675,0.0109101187111362,0.000851469756924816,0.0021127755794234,0.00633832673827021,0.00378391746749576,0.00807306387789712,0.00170293951384963,0.000851469756924816,0.00170293951384963,0.00126130582249859,0.00766322781232335,0,0,0,0,0,0,0,0,0.00163934426229508,0,0.00040983606557377,0,0,0,0,0,0.00040983606557377,0,62.7758620689655,133.318965517241,5.07758620689655,0,15.3103448275862,28.6206896551724,0,3,3.07758620689655,17.5431034482759,25.6206896551724,0.0257278123233465,0.0546389202939514,0.00208097795364613,0,0.00627473148671566,0.0117297908422838,0,0.00122950819672131,0.00126130582249859,0.00718979649519502,0.0105002826455625,2440,1841.8275862069,2434,3.99970938136322,0.00040983606557377,0.00204918032786885,2440,1,1,1,1,0,1,1
"2024-06-01","Angola",7.4323374340949,0,58.6748681898067,2.21616871704745,103.674868189807,4,0,51.5940246045694,48.1072056239016,45.2425307557118,0,7.21616871704745,27.377855887522,13.0808435852373,11.6485061511424,8.64850615114235,0,0,9.4323374340949,8.4323374340949,0,0,0,0,3.21616871704745,1,0,0,3.21616871704745,0,2.21616871704745,2.21616871704745,0,0,0,0,0,0,0.00292266513334444,0,0.0230730901257596,0.000871478064116183,0.0407687252024407,0.00157294534014943,0,0.0202886451453281,0.0189175012284316,0.017791006982191,0,0.00283765973930297,0.0107659677103901,0.00514386299065563,0.00458061586753533,0.00340090686242326,0,0,0.00370913780341915,0.00331590146838179,0,0,0,0,0.00126471439915354,0.000393236335037357,0,0,0.00126471439915354,0,0.000871478064116183,0.000871478064116183,0,0,0,0,0,0,58.0263620386643,114.674868189807,18.7293497363796,0,14.0808435852373,47.8101933216169,0,5.4323374340949,2.21616871704745,14.0808435852373,24.2970123022847,0.0228180739436352,0.0450943248878516,0.00736506084796682,0,0.00553709932569298,0.0188007051992202,0,0.00213619246326972,0.000871478064116183,0.00553709932569298,0.00955446807010803,2543,1858.81898066784,2531.13532513181,4.89277665139422,0.00252942879830708,0.00418737953249798,2543,1,1,1,1,0,1,1
"2024-07-01","Angola",3,0,15.6263736263736,6.62637362637363,39.8791208791209,6.62637362637363,0,40.3846153846154,10,9,1,0,9,1,2,1,1,1,2,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0.00346020761245675,0,0.0180234989923571,0.00764287615498688,0.0459966792146723,0.00764287615498688,0,0.0465797178599947,0.0115340253748558,0.0103806228373702,0.00115340253748558,0,0.0103806228373702,0.00115340253748558,0.00230680507497117,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00230680507497117,0.00230680507497117,0,0,0,0.00115340253748558,0,0,0,0,0.00346020761245675,0,0,0,0,0,0,0,0.00115340253748558,0,10.2527472527473,38.1318681318681,0,0,1,3,0,0,0,1,2,0.011825544697517,0.0439813934623623,0,0,0.00115340253748558,0.00346020761245675,0,0,0,0.00115340253748558,0.00230680507497117,867,665.472527472528,862,4.095934056441,0,0.0069204152249135,867,1,1,1,1,0,1,1
"2024-08-01","Angola",1,1,7,1,33,2,0,11,7,10,0,0,4,4,4,0,0,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.00226757369614512,0.00226757369614512,0.0158730158730159,0.00226757369614512,0.0748299319727891,0.00453514739229025,0,0.0249433106575964,0.0158730158730159,0.0226757369614512,0,0,0.0090702947845805,0.0090702947845805,0.0090702947845805,0,0,0.00226757369614512,0.00453514739229025,0.0090702947845805,0,0,0,0,0,0,0,0,0.0090702947845805,0,0,0,0,0,0,0,0,0,3,11,2,0,4,4,0,0,1,1,0,0.00680272108843537,0.0249433106575964,0.00453514739229025,0,0.0090702947845805,0.0090702947845805,0,0,0.00226757369614512,0.00226757369614512,0,441,325,437,5.13003319270192,0,0.0090702947845805,441,1,1,0,1,0,1,0
"2024-09-01","Angola",0,0,8,1,20,0,0,11,2,8,1,3,7,5,14,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0160642570281124,0.00200803212851406,0.0401606425702811,0,0,0.0220883534136546,0.00401606425702811,0.0160642570281124,0.00200803212851406,0.00602409638554217,0.0140562248995984,0.0100401606425703,0.0281124497991968,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0.0100401606425703,0,0,0,0,0,0,0,0,0,9,21,2,0,5,4,0,2,0,1,4,0.0180722891566265,0.0421686746987952,0.00401606425702811,0,0.0100401606425703,0.00803212851405622,0,0.00401606425702811,0,0.00200803212851406,0.00803212851405622,498,371,493,3.86523536217372,0.00200803212851406,0.0120481927710843,498,1,1,0,1,0,1,0
