"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","georgiatoday.ge"
"2021-09-01","Georgia",9,1,35,4,10,1,0,106,26,3,2,4,8,3,0,2,4,2,4,14,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,0,0,0.00675675675675676,0.000750750750750751,0.0262762762762763,0.003003003003003,0.00750750750750751,0.000750750750750751,0,0.0795795795795796,0.0195195195195195,0.00225225225225225,0.0015015015015015,0.003003003003003,0.00600600600600601,0.00225225225225225,0,0.0015015015015015,0.003003003003003,0.0015015015015015,0.003003003003003,0.0105105105105105,0,0.000750750750750751,0,0,0,0.000750750750750751,0,0,0,0.0015015015015015,0,0,0,0.00225225225225225,0,0.000750750750750751,0,0,0,13,6,4,2,22,7,0,0,0,10,16,0.00975975975975976,0.0045045045045045,0.003003003003003,0.0015015015015015,0.0165165165165165,0.00525525525525526,0,0,0,0.00750750750750751,0.012012012012012,1332,1025,1324,12.157513159594,0.00750750750750751,0.000750750750750751,1332,1
"2021-10-01","Georgia",43,1,153,28,13,2,0,105,22,2,2,4,11,2,35,4,1,6,3,7,1,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,0,0.0244040862656073,0.000567536889897843,0.08683314415437,0.0158910329171396,0.00737797956867196,0.00113507377979569,0,0.0595913734392736,0.0124858115777526,0.00113507377979569,0.00113507377979569,0.00227014755959137,0.00624290578887628,0.00113507377979569,0.0198637911464245,0.00227014755959137,0.000567536889897843,0.00340522133938706,0.00170261066969353,0.0039727582292849,0.000567536889897843,0,0,0,0,0.00113507377979569,0,0,0,0,0,0,0,0.000567536889897843,0.00340522133938706,0,0,0,0,28,10,4,0,26,6,1,1,1,8,9,0.0158910329171396,0.00567536889897843,0.00227014755959137,0,0.0147559591373439,0.00340522133938706,0.000567536889897843,0.000567536889897843,0.000567536889897843,0.00454029511918275,0.00510783200908059,1762,1219,1752,12.8340119098692,0.00567536889897843,0,1762,1
"2021-11-01","Georgia",14,0,14,4,11,2,0,69,33,5,4,6,8,2,63,7,0,7,0,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00821596244131455,0,0.00821596244131455,0.00234741784037559,0.00645539906103286,0.00117370892018779,0,0.0404929577464789,0.0193661971830986,0.00293427230046948,0.00234741784037559,0.00352112676056338,0.00469483568075117,0.00117370892018779,0.0369718309859155,0.00410798122065728,0,0.00410798122065728,0,0.00704225352112676,0,0,0,0,0.000586854460093897,0.000586854460093897,0,0,0,0,0,0.000586854460093897,0,0,0,0,0,0,0.000586854460093897,15,6,2,0,40,20,1,0,0,9,10,0.00880281690140845,0.00352112676056338,0.00117370892018779,0,0.0234741784037559,0.0117370892018779,0.000586854460093897,0,0,0.00528169014084507,0.00586854460093897,1704,1334,1700,12.9674676012819,0.00234741784037559,0.000586854460093897,1704,1
"2021-12-01","Georgia",9,0,21,3,21,1,2,95,33,10,5,3,15,0,25,10,0,4,1,10,0,0,0,0,1,2,1,0,0,0,0,0,0,1,5,1,0,0,1,0.00571791613722999,0,0.0133418043202033,0.00190597204574333,0.0133418043202033,0.000635324015247776,0.00127064803049555,0.0603557814485388,0.0209656925031766,0.00635324015247776,0.00317662007623888,0.00190597204574333,0.00952986022871665,0,0.0158831003811944,0.00635324015247776,0,0.00254129606099111,0.000635324015247776,0.00635324015247776,0,0,0,0,0.000635324015247776,0.00127064803049555,0.000635324015247776,0,0,0,0,0,0,0.000635324015247776,0.00317662007623888,0.000635324015247776,0,0,0.000635324015247776,16,8,6,0,15,16,0,0,1,9,14,0.0101651842439644,0.00508259212198221,0.00381194409148666,0,0.00952986022871665,0.0101651842439644,0,0,0.000635324015247776,0.00571791613722999,0.00889453621346887,1574,1233,1562,11.5976782602819,0.0101651842439644,0.000635324015247776,1574,1
"2022-01-01","Georgia",6,0,10,1,9,1,0,95,30,15,4,2,13,0,17,3,2,4,1,7,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0058252427184466,0,0.00970873786407767,0.000970873786407767,0.0087378640776699,0.000970873786407767,0,0.0922330097087379,0.029126213592233,0.0145631067961165,0.00388349514563107,0.00194174757281553,0.012621359223301,0,0.016504854368932,0.0029126213592233,0.00194174757281553,0.00388349514563107,0.000970873786407767,0.00679611650485437,0,0,0,0,0.00194174757281553,0.00388349514563107,0,0,0,0,0,0,0,0,0,0,0.000970873786407767,0,0,13,7,7,0,15,1,4,0,0,8,13,0.012621359223301,0.00679611650485437,0.00679611650485437,0,0.0145631067961165,0.000970873786407767,0.00388349514563107,0,0,0.00776699029126214,0.012621359223301,1030,749,1023,12.3284457262224,0.0087378640776699,0,1030,1
"2022-02-01","Georgia",4,2,14,1,7,1,0,92,26,3,7,2,7,2,8,7,1,0,2,8,1,0,0,1,0,5,0,0,0,0,1,1,0,1,2,0,1,0,6,0.00380589914367269,0.00190294957183635,0.0133206470028544,0.000951474785918173,0.00666032350142721,0.000951474785918173,0,0.0875356803044719,0.0247383444338725,0.00285442435775452,0.00666032350142721,0.00190294957183635,0.00666032350142721,0.00190294957183635,0.00761179828734539,0.00666032350142721,0.000951474785918173,0,0.00190294957183635,0.00761179828734539,0.000951474785918173,0,0,0.000951474785918173,0,0.00475737392959087,0,0,0,0,0.000951474785918173,0.000951474785918173,0,0.000951474785918173,0.00190294957183635,0,0.000951474785918173,0,0.00570884871550904,16,7,4,0,12,10,1,0,1,5,5,0.0152235965746908,0.00666032350142721,0.00380589914367269,0,0.0114176974310181,0.00951474785918173,0.000951474785918173,0,0.000951474785918173,0.00475737392959087,0.00475737392959087,1051,792,1032,11.3411319313931,0.0199809705042816,0,1051,1
"2022-03-01","Georgia",7,2,6,3,20,1,0,66,15,5,2,8,7,2,10,7,1,5,14,10,1,0,0,0,6,6,1,1,0,2,0,0,0,1,0,6,1,1,9,0.00643382352941176,0.00183823529411765,0.00551470588235294,0.00275735294117647,0.0183823529411765,0.000919117647058824,0,0.0606617647058824,0.0137867647058824,0.00459558823529412,0.00183823529411765,0.00735294117647059,0.00643382352941176,0.00183823529411765,0.00919117647058824,0.00643382352941176,0.000919117647058824,0.00459558823529412,0.0128676470588235,0.00919117647058824,0.000919117647058824,0,0,0,0.00551470588235294,0.00551470588235294,0.000919117647058824,0.000919117647058824,0,0.00183823529411765,0,0,0,0.000919117647058824,0,0.00551470588235294,0.000919117647058824,0.000919117647058824,0.00827205882352941,11,10,2,0,7,4,2,0,0,3,6,0.0101102941176471,0.00919117647058824,0.00183823529411765,0,0.00643382352941176,0.00367647058823529,0.00183823529411765,0,0,0.00275735294117647,0.00551470588235294,1088,842,1053,13.3292174379976,0.0349264705882353,0,1088,1
"2022-04-01","Georgia",4,0,12,3,12,0,0,68,9,3,0,0,2,4,3,4,0,4,9,14,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,7,0.0039564787339268,0,0.0118694362017804,0.0029673590504451,0.0118694362017804,0,0,0.0672601384767557,0.00890207715133531,0.0029673590504451,0,0,0.0019782393669634,0.0039564787339268,0.0029673590504451,0.0039564787339268,0,0.0039564787339268,0.00890207715133531,0.0138476755687438,0,0,0,0,0.0019782393669634,0.0029673590504451,0,0,0.000989119683481701,0,0,0,0.000989119683481701,0,0,0.000989119683481701,0,0,0.00692383778437191,28,8,6,0,12,4,0,0,1,12,5,0.0276953511374876,0.00791295746785361,0.00593471810089021,0,0.0118694362017804,0.0039564787339268,0,0,0.000989119683481701,0.0118694362017804,0.00494559841740851,1011,782,996,11.9267260556471,0.0158259149357072,0,1011,1
"2022-05-01","Georgia",9,0,37,11,18,1,0,32,16,7,2,0,10,0,11,1,1,2,4,4,0,0,0,1,2,2,0,0,0,1,0,1,1,1,3,0,0,1,5,0.00790166812993854,0,0.0324846356453029,0.009657594381036,0.0158033362598771,0.000877963125548727,0,0.0280948200175593,0.0140474100087796,0.00614574187884109,0.00175592625109745,0,0.00877963125548727,0,0.009657594381036,0.000877963125548727,0.000877963125548727,0.00175592625109745,0.00351185250219491,0.00351185250219491,0,0,0,0.000877963125548727,0.00175592625109745,0.00175592625109745,0,0,0,0.000877963125548727,0,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.00263388937664618,0,0,0.000877963125548727,0.00438981562774363,21,11,6,0,17,8,2,0,0,5,12,0.0184372256365233,0.009657594381036,0.00526777875329236,0,0.0149253731343284,0.00702370500438982,0.00175592625109745,0,0,0.00438981562774363,0.0105355575065847,1139,891,1121,10.9240160958766,0.0184372256365233,0.000877963125548727,1139,1
"2022-06-01","Georgia",7,1,13,2,20,0,1,39,19,3,1,3,10,4,26,3,1,2,4,4,0,0,0,0,6,5,0,0,1,0,1,4,0,2,2,1,3,0,4,0.00547302580140735,0.000781860828772478,0.0101641907740422,0.00156372165754496,0.0156372165754496,0,0.000781860828772478,0.0304925723221267,0.0148553557466771,0.00234558248631744,0.000781860828772478,0.00234558248631744,0.00781860828772478,0.00312744331508991,0.0203283815480844,0.00234558248631744,0.000781860828772478,0.00156372165754496,0.00312744331508991,0.00312744331508991,0,0,0,0,0.00469116497263487,0.00390930414386239,0,0,0.000781860828772478,0,0.000781860828772478,0.00312744331508991,0,0.00156372165754496,0.00156372165754496,0.000781860828772478,0.00234558248631744,0,0.00312744331508991,10,14,3,0,16,6,0,0,1,6,16,0.00781860828772478,0.0109460516028147,0.00234558248631744,0,0.0125097732603597,0.00469116497263487,0,0,0.000781860828772478,0.00469116497263487,0.0125097732603597,1279,1045,1248,11.6898748995442,0.0304925723221267,0,1279,1
"2022-07-01","Georgia",12,0,5,2,27,1,0,52,23,6,2,2,10,2,10,7,0,1,5,6,0,0,0,0,1,4,1,0,1,1,0,1,0,4,0,2,1,0,5,0.0105820105820106,0,0.00440917107583774,0.0017636684303351,0.0238095238095238,0.000881834215167548,0,0.0458553791887125,0.0202821869488536,0.00529100529100529,0.0017636684303351,0.0017636684303351,0.00881834215167548,0.0017636684303351,0.00881834215167548,0.00617283950617284,0,0.000881834215167548,0.00440917107583774,0.00529100529100529,0,0,0,0,0.000881834215167548,0.00352733686067019,0.000881834215167548,0,0.000881834215167548,0.000881834215167548,0,0.000881834215167548,0,0.00352733686067019,0,0.0017636684303351,0.000881834215167548,0,0.00440917107583774,24,14,4,0,13,6,0,0,0,12,11,0.0211640211640212,0.0123456790123457,0.00352733686067019,0,0.0114638447971781,0.00529100529100529,0,0,0,0.0105820105820106,0.00970017636684303,1134,879,1113,11.4212256717546,0.0220458553791887,0,1134,1
"2022-08-01","Georgia",8,1,8,3,7,1,0,73,32,3,0,3,11,1,6,5,0,3,4,2,0,0,3,0,1,3,0,0,1,2,0,1,0,1,0,0,0,0,1,0.00758293838862559,0.000947867298578199,0.00758293838862559,0.0028436018957346,0.00663507109004739,0.000947867298578199,0,0.0691943127962085,0.0303317535545024,0.0028436018957346,0,0.0028436018957346,0.0104265402843602,0.000947867298578199,0.00568720379146919,0.004739336492891,0,0.0028436018957346,0.0037914691943128,0.0018957345971564,0,0,0.0028436018957346,0,0.000947867298578199,0.0028436018957346,0,0,0.000947867298578199,0.0018957345971564,0,0.000947867298578199,0,0.000947867298578199,0,0,0,0,0.000947867298578199,18,7,5,0,14,2,1,0,3,15,14,0.0170616113744076,0.00663507109004739,0.004739336492891,0,0.0132701421800948,0.0018957345971564,0.000947867298578199,0,0.0028436018957346,0.014218009478673,0.0132701421800948,1055,815,1042,11.4071870905547,0.0161137440758294,0,1055,1
"2022-09-01","Georgia",6,1,21,8,17,0,1,53,16,11,0,7,9,4,4,6,1,3,4,17,4,0,21,0,22,11,1,0,1,2,1,1,0,2,10,10,0,0,3,0.00471698113207547,0.000786163522012579,0.0165094339622642,0.00628930817610063,0.0133647798742138,0,0.000786163522012579,0.0416666666666667,0.0125786163522013,0.00864779874213836,0,0.00550314465408805,0.00707547169811321,0.00314465408805031,0.00314465408805031,0.00471698113207547,0.000786163522012579,0.00235849056603774,0.00314465408805031,0.0133647798742138,0.00314465408805031,0,0.0165094339622642,0,0.0172955974842767,0.00864779874213836,0.000786163522012579,0,0.000786163522012579,0.00157232704402516,0.000786163522012579,0.000786163522012579,0,0.00157232704402516,0.00786163522012579,0.00786163522012579,0,0,0.00235849056603774,14,11,3,0,20,9,0,0,0,8,23,0.0110062893081761,0.00864779874213836,0.00235849056603774,0,0.0157232704402516,0.00707547169811321,0,0,0,0.00628930817610063,0.0180817610062893,1272,998,1183,12.8230545598899,0.074685534591195,0,1272,1
"2022-10-01","Georgia",10,0,24,2,12,0,1,29,29,12,0,2,17,2,10,3,0,3,2,13,0,0,4,1,6,2,0,0,1,1,0,0,0,1,3,1,0,0,4,0.00821692686935086,0,0.0197206244864421,0.00164338537387017,0.00986031224322103,0,0.000821692686935086,0.0238290879211175,0.0238290879211175,0.00986031224322103,0,0.00164338537387017,0.0139687756778965,0.00164338537387017,0.00821692686935086,0.00246507806080526,0,0.00246507806080526,0.00164338537387017,0.0106820049301561,0,0,0.00328677074774034,0.000821692686935086,0.00493015612161052,0.00164338537387017,0,0,0.000821692686935086,0.000821692686935086,0,0,0,0.000821692686935086,0.00246507806080526,0.000821692686935086,0,0,0.00328677074774034,28,9,8,0,23,8,0,0,1,16,25,0.0230073952341824,0.00739523418241578,0.00657354149548069,0,0.018898931799507,0.00657354149548069,0,0,0.000821692686935086,0.0131470829909614,0.0205423171733772,1217,931,1193,11.9347302291971,0.0213640098603122,0,1217,1
"2022-11-01","Georgia",7,2,82,4,24,0,0,26,21,13,1,0,6,0,2,1,0,0,3,3,0,0,2,0,3,3,0,0,0,1,0,0,0,0,3,1,0,0,0,0.0056044835868695,0.00160128102481986,0.0656525220176141,0.00320256204963971,0.0192153722978383,0,0,0.0208166533226581,0.0168134507606085,0.0104083266613291,0.000800640512409928,0,0.00480384307445957,0,0.00160128102481986,0.000800640512409928,0,0,0.00240192153722978,0.00240192153722978,0,0,0.00160128102481986,0,0.00240192153722978,0.00240192153722978,0,0,0,0.000800640512409928,0,0,0,0,0.00240192153722978,0.000800640512409928,0,0,0,29,12,4,1,24,19,2,2,1,8,12,0.0232185748598879,0.00960768614891913,0.00320256204963971,0.000800640512409928,0.0192153722978383,0.0152121697357886,0.00160128102481986,0.00160128102481986,0.000800640512409928,0.00640512409927942,0.00960768614891913,1249,926,1235,10.3351953739343,0.0104083266613291,0.00240192153722978,1249,1
"2022-12-01","Georgia",6,1,64,2,9,0,0,31,27,5,2,1,5,0,19,1,1,3,4,2,0,0,0,0,0,3,1,0,0,3,0,1,0,0,1,1,0,0,2,0.00442477876106195,0.000737463126843658,0.0471976401179941,0.00147492625368732,0.00663716814159292,0,0,0.0228613569321534,0.0199115044247788,0.00368731563421829,0.00147492625368732,0.000737463126843658,0.00368731563421829,0,0.0140117994100295,0.000737463126843658,0.000737463126843658,0.00221238938053097,0.00294985250737463,0.00147492625368732,0,0,0,0,0,0.00221238938053097,0.000737463126843658,0,0,0.00221238938053097,0,0.000737463126843658,0,0,0.000737463126843658,0.000737463126843658,0,0,0.00147492625368732,12,10,2,0,13,5,1,0,0,14,17,0.00884955752212389,0.00737463126843658,0.00147492625368732,0,0.00958702064896755,0.00368731563421829,0.000737463126843658,0,0,0.0103244837758112,0.0125368731563422,1356,1073,1344,10.8818974189483,0.0110619469026549,0.000737463126843658,1356,1
"2023-01-01","Georgia",6,0,12,1,15,0,0,33,26,2,0,1,8,2,9,2,0,2,18,9,0,0,1,0,5,3,0,0,1,0,0,1,0,2,0,2,0,0,4,0.00641025641025641,0,0.0128205128205128,0.00106837606837607,0.016025641025641,0,0,0.0352564102564103,0.0277777777777778,0.00213675213675214,0,0.00106837606837607,0.00854700854700855,0.00213675213675214,0.00961538461538462,0.00213675213675214,0,0.00213675213675214,0.0192307692307692,0.00961538461538462,0,0,0.00106837606837607,0,0.00534188034188034,0.00320512820512821,0,0,0.00106837606837607,0,0,0.00106837606837607,0,0.00213675213675214,0,0.00213675213675214,0,0,0.00427350427350427,10,6,3,0,18,2,0,0,2,11,14,0.0106837606837607,0.00641025641025641,0.00320512820512821,0,0.0192307692307692,0.00213675213675214,0,0,0.00213675213675214,0.0117521367521368,0.014957264957265,936,726,916,11.43167489999,0.0192307692307692,0,936,1
"2023-02-01","Georgia",8,1,10,2,11,1,1,35,32,25,0,2,15,4,15,2,0,3,3,4,1,0,0,0,6,7,2,0,0,0,0,0,2,0,1,1,0,0,2,0.00720720720720721,0.000900900900900901,0.00900900900900901,0.0018018018018018,0.00990990990990991,0.000900900900900901,0.000900900900900901,0.0315315315315315,0.0288288288288288,0.0225225225225225,0,0.0018018018018018,0.0135135135135135,0.0036036036036036,0.0135135135135135,0.0018018018018018,0,0.0027027027027027,0.0027027027027027,0.0036036036036036,0.000900900900900901,0,0,0,0.00540540540540541,0.00630630630630631,0.0018018018018018,0,0,0,0,0,0.0018018018018018,0,0.000900900900900901,0.000900900900900901,0,0,0.0018018018018018,21,12,0,0,22,9,0,1,0,8,8,0.0189189189189189,0.0108108108108108,0,0,0.0198198198198198,0.00810810810810811,0,0.000900900900900901,0,0.00720720720720721,0.00720720720720721,1110,863,1088,12.3316209141855,0.027027027027027,0.000900900900900901,1110,1
"2023-03-01","Georgia",20,1,10,0,18,6,1,28,29,112,0,11,9,4,111,6,5,7,4,29,1,0,2,0,4,20,0,0,0,0,0,1,13,2,1,0,0,0,6,0.012853470437018,0.0006426735218509,0.006426735218509,0,0.0115681233933162,0.0038560411311054,0.0006426735218509,0.0179948586118252,0.0186375321336761,0.0719794344473008,0,0.0070694087403599,0.0057840616966581,0.0025706940874036,0.0713367609254499,0.0038560411311054,0.0032133676092545,0.0044987146529563,0.0025706940874036,0.0186375321336761,0.0006426735218509,0,0.0012853470437018,0,0.0025706940874036,0.012853470437018,0,0,0,0,0,0.0006426735218509,0.0083547557840617,0.0012853470437018,0.0006426735218509,0,0,0,0.0038560411311054,23,14,1,0,13,20,0,1,2,10,21,0.0147814910025707,0.0089974293059126,0.0006426735218509,0,0.0083547557840617,0.012853470437018,0,0.0006426735218509,0.0012853470437018,0.006426735218509,0.0134961439588689,1556,1039,1506,18.643853776249,0.0404884318766067,0,1556,1
"2023-04-01","Georgia",9,0,12,1,12,0,0,17,29,6,1,2,12,1,16,1,0,2,10,3,0,0,0,0,0,5,0,0,0,2,0,0,0,1,4,1,0,0,2,0.00909090909090909,0,0.0121212121212121,0.00101010101010101,0.0121212121212121,0,0,0.0171717171717172,0.0292929292929293,0.00606060606060606,0.00101010101010101,0.00202020202020202,0.0121212121212121,0.00101010101010101,0.0161616161616162,0.00101010101010101,0,0.00202020202020202,0.0101010101010101,0.00303030303030303,0,0,0,0,0,0.00505050505050505,0,0,0,0.00202020202020202,0,0,0,0.00101010101010101,0.00404040404040404,0.00101010101010101,0,0,0.00202020202020202,13,6,6,0,24,9,0,0,2,16,9,0.0131313131313131,0.00606060606060606,0.00606060606060606,0,0.0242424242424242,0.00909090909090909,0,0,0.00202020202020202,0.0161616161616162,0.00909090909090909,990,783,974,11.3455557055679,0.0222222222222222,0,990,1
"2023-05-01","Georgia",11,0,14,3,16,2,0,20,19,21,0,5,8,2,22,4,0,5,5,11,0,0,1,0,17,2,0,1,0,3,0,0,2,1,6,0,0,0,12,0.00888529886914378,0,0.0113085621970921,0.0024232633279483,0.012924071082391,0.00161550888529887,0,0.0161550888529887,0.0153473344103393,0.0169628432956381,0,0.00403877221324717,0.00646203554119548,0.00161550888529887,0.0177705977382876,0.00323101777059774,0,0.00403877221324717,0.00403877221324717,0.00888529886914378,0,0,0.000807754442649435,0,0.0137318255250404,0.00161550888529887,0,0.000807754442649435,0,0.0024232633279483,0,0,0.00161550888529887,0.000807754442649435,0.00484652665589661,0,0,0,0.00969305331179321,26,9,5,0,21,8,0,0,0,19,17,0.0210016155088853,0.00726978998384491,0.00403877221324717,0,0.0169628432956381,0.00646203554119548,0,0,0,0.0153473344103393,0.0137318255250404,1238,974,1193,13.1592497100853,0.0420032310177706,0.0024232633279483,1238,1
"2023-06-01","Georgia",11,0,12,2,18,0,0,37,16,8,0,2,6,2,24,2,1,2,4,16,0,0,1,0,1,5,0,0,0,2,0,1,0,2,1,0,1,0,4,0.0101476014760148,0,0.011070110701107,0.0018450184501845,0.0166051660516605,0,0,0.0341328413284133,0.014760147601476,0.00738007380073801,0,0.0018450184501845,0.00553505535055351,0.0018450184501845,0.022140221402214,0.0018450184501845,0.000922509225092251,0.0018450184501845,0.003690036900369,0.014760147601476,0,0,0.000922509225092251,0,0.000922509225092251,0.00461254612546125,0,0,0,0.0018450184501845,0,0.000922509225092251,0,0.0018450184501845,0.000922509225092251,0,0.000922509225092251,0,0.003690036900369,29,10,0,0,20,8,0,0,1,15,13,0.0267527675276753,0.00922509225092251,0,0,0.018450184501845,0.00738007380073801,0,0,0.000922509225092251,0.0138376383763838,0.0119926199261993,1084,824,1066,12.7727567241017,0.018450184501845,0,1084,1
"2023-07-01","Georgia",17,1,6,3,6,0,1,39,31,7,1,4,20,1,18,8,0,7,4,11,2,0,0,2,1,3,1,0,0,2,0,0,2,7,1,2,0,0,2,0.0145051194539249,0.000853242320819113,0.00511945392491468,0.00255972696245734,0.00511945392491468,0,0.000853242320819113,0.0332764505119454,0.0264505119453925,0.00597269624573379,0.000853242320819113,0.00341296928327645,0.0170648464163823,0.000853242320819113,0.015358361774744,0.0068259385665529,0,0.00597269624573379,0.00341296928327645,0.00938566552901024,0.00170648464163823,0,0,0.00170648464163823,0.000853242320819113,0.00255972696245734,0.000853242320819113,0,0,0.00170648464163823,0,0,0.00170648464163823,0.00597269624573379,0.000853242320819113,0.00170648464163823,0,0,0.00170648464163823,27,9,6,0,18,4,1,1,1,17,16,0.023037542662116,0.00767918088737201,0.00511945392491468,0,0.015358361774744,0.00341296928327645,0.000853242320819113,0.000853242320819113,0.000853242320819113,0.0145051194539249,0.0136518771331058,1172,903,1146,13.1409445573818,0.0238907849829352,0.0068259385665529,1172,1
"2023-08-01","Georgia",23,1,8,12,4,1,3,124,97,3,1,1,44,3,7,0,0,5,6,6,0,0,1,3,4,12,2,0,2,2,0,0,1,4,1,1,1,0,2,0.0186991869918699,0.000813008130081301,0.00650406504065041,0.00975609756097561,0.0032520325203252,0.000813008130081301,0.0024390243902439,0.100813008130081,0.0788617886178862,0.0024390243902439,0.000813008130081301,0.000813008130081301,0.0357723577235772,0.0024390243902439,0.00569105691056911,0,0,0.0040650406504065,0.0048780487804878,0.0048780487804878,0,0,0.000813008130081301,0.0024390243902439,0.0032520325203252,0.00975609756097561,0.0016260162601626,0,0.0016260162601626,0.0016260162601626,0,0,0.000813008130081301,0.0032520325203252,0.000813008130081301,0.000813008130081301,0.000813008130081301,0,0.0016260162601626,16,1,4,1,16,4,1,0,1,17,13,0.0130081300813008,0.000813008130081301,0.0032520325203252,0.000813008130081301,0.0130081300813008,0.0032520325203252,0.000813008130081301,0,0.000813008130081301,0.0138211382113821,0.0105691056910569,1230,844,1194,12.0344022933343,0.0300813008130081,0.0024390243902439,1230,1
"2023-09-01","Georgia",6,1,12,2,12,12,1,46,45,3,2,0,15,2,10,9,1,3,1,10,2,0,0,0,0,6,1,1,5,3,0,0,0,1,0,0,0,1,2,0.00538116591928251,0.000896860986547085,0.010762331838565,0.00179372197309417,0.010762331838565,0.010762331838565,0.000896860986547085,0.0412556053811659,0.0403587443946188,0.00269058295964126,0.00179372197309417,0,0.0134529147982063,0.00179372197309417,0.00896860986547085,0.00807174887892377,0.000896860986547085,0.00269058295964126,0.000896860986547085,0.00896860986547085,0.00179372197309417,0,0,0,0,0.00538116591928251,0.000896860986547085,0.000896860986547085,0.00448430493273543,0.00269058295964126,0,0,0,0.000896860986547085,0,0,0,0.000896860986547085,0.00179372197309417,14,2,3,1,15,5,1,2,1,19,14,0.0125560538116592,0.00179372197309417,0.00269058295964126,0.000896860986547085,0.0134529147982063,0.00448430493273543,0.000896860986547085,0.00179372197309417,0.000896860986547085,0.0170403587443946,0.0125560538116592,1115,856,1093,12.7848088698188,0.02152466367713,0.000896860986547085,1115,1
"2023-10-01","Georgia",10,0,16,3,16,6,0,23,42,23,1,2,14,2,8,3,0,1,4,2,1,0,0,0,1,3,0,1,0,0,0,0,0,1,3,11,0,0,1,0.00921658986175115,0,0.0147465437788018,0.00276497695852535,0.0147465437788018,0.00552995391705069,0,0.0211981566820276,0.0387096774193548,0.0211981566820276,0.000921658986175115,0.00184331797235023,0.0129032258064516,0.00184331797235023,0.00737327188940092,0.00276497695852535,0,0.000921658986175115,0.00368663594470046,0.00184331797235023,0.000921658986175115,0,0,0,0.000921658986175115,0.00276497695852535,0,0.000921658986175115,0,0,0,0,0,0.000921658986175115,0.00276497695852535,0.0101382488479263,0,0,0.000921658986175115,12,9,3,0,11,5,1,1,2,15,9,0.0110599078341014,0.00829493087557604,0.00276497695852535,0,0.0101382488479263,0.00460829493087558,0.000921658986175115,0.000921658986175115,0.00184331797235023,0.0138248847926267,0.00829493087557604,1085,853,1063,12.0080020272133,0.0248847926267281,0.00184331797235023,1085,1
"2023-11-01","Georgia",13,1,13,2,12,1,0,16,22,5,2,0,9,1,5,2,0,1,22,7,0,0,0,3,1,9,0,0,1,1,0,0,0,0,1,7,0,0,1,0.0115864527629234,0.00089126559714795,0.0115864527629234,0.0017825311942959,0.0106951871657754,0.00089126559714795,0,0.0142602495543672,0.0196078431372549,0.00445632798573975,0.0017825311942959,0,0.00802139037433155,0.00089126559714795,0.00445632798573975,0.0017825311942959,0,0.00089126559714795,0.0196078431372549,0.00623885918003565,0,0,0,0.00267379679144385,0.00089126559714795,0.00802139037433155,0,0,0.00089126559714795,0.00089126559714795,0,0,0,0,0.00089126559714795,0.00623885918003565,0,0,0.00089126559714795,37,10,7,0,26,8,0,0,3,11,19,0.0329768270944742,0.0089126559714795,0.00623885918003565,0,0.0231729055258467,0.0071301247771836,0,0,0.00267379679144385,0.00980392156862745,0.0169340463458111,1122,879,1097,10.9839258392096,0.0231729055258467,0.00267379679144385,1122,1
