"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","malaymail.com","nst.com.my","thestar.com.my","utusan.com.my","thesun.my"
"2023-05-01","Malaysia",61.0507659422871,16.5657285358033,242.597434983969,18.848592803705,273.233879586747,58.2629141432134,46.4750623441397,349.88029925187,409.305486284289,124.940149625935,9.14143213395084,25.7071606697542,287.011756323477,45.1214820092626,31.4850374064838,40.1214820092626,4.28286426790167,12.5657285358033,7.21214820092626,13.4242964018525,1,1,0,0,1.07071606697542,1,0,1,0,0,9.21214820092626,2,0,0,7.42429640185251,6,0,0,1,0,2,3,0.00502103511327306,0.00136242524350714,0.0199520877526087,0.00155017623190271,0.0224717394182702,0.00479175212955123,0.00382227669579239,0.0287754173247693,0.0336627589673731,0.0102755283844013,0.000751824338675124,0.00211424958218227,0.0236048816780555,0.00371095336863743,0.00258944299749024,0.0032997353408391,0.0003522381995149,0.00103345082126847,0.000593153071874846,0.00110406253819002,8.22436055596677e-05,8.22436055596677e-05,0,0,8.80595498787251e-05,8.22436055596677e-05,0,8.22436055596677e-05,0,0,0.000757640282994182,0.000164487211119335,0,0,0.000610600904832018,0.000493461633358006,0,0,8.22436055596677e-05,0,0.000164487211119335,0.000246730816679003,372.88029925187,275.112397577485,89.8186676166726,24.0607410046313,437.901140007125,193.708051300321,8.42429640185251,37.1314570716067,11.5657285358033,64.9093338083363,64.1214820092626,0.0306670202526417,0.0226262355109372,0.00738701107136052,0.00197884209265822,0.0360145686328748,0.0159312485648755,0.000692844510391686,0.00305382490925296,0.000951207215708804,0.00533837764687362,0.00527358187427112,12159,8912.58959743498,12123.2928393302,5.21792042247762,0.000687028566072629,0.00454002575364603,12159,1,1,1,1,1
"2023-06-01","Malaysia",37.9892280071813,18.1175942549372,495.447935368043,35.1122082585278,210.432675044883,26.491921005386,38.8608617594255,237.074506283662,349.00987432675,104.587971274686,7,27.491921005386,194.443447037702,42.8608617594255,34.9892280071813,104.09066427289,3.74865350089767,37.737881508079,12.1229802513465,11.8716337522442,0,0,0,0,0,0,0,0,0,0,4,2.37432675044883,0,0,10.245960502693,10.4973070017953,0,0,3,0,3,0,0.0030685967695623,0.00146345672495454,0.0400200270895027,0.0028362042212058,0.0169977928146109,0.00213989668864184,0.00313900337313615,0.019149798568955,0.0281914276515953,0.00844813984448189,0.000565428109854604,0.00222067213290678,0.0157062558188774,0.00346210515019592,0.00282627043676747,0.00840796965047581,0.000302799151930345,0.00304829414443288,0.000979239115617649,0.00095893649048822,0,0,0,0,0,0,0,0,0,0,0.000323101777059774,0.000191787298097644,0,0,0.00082762201152609,0.000847924636655519,0,0,0.00024232633279483,0,0.00024232633279483,0,310.438061041293,272.929982046679,68.1068222621185,15.8716337522442,392.394973070018,230.801615798923,15.9946140035907,25.9946140035907,19.1175942549372,57.1122082585278,59.1122082585278,0.0250757722973581,0.0220460405530435,0.00550135882569616,0.00128203826754799,0.0316958782770612,0.0186431030532248,0.00129197205198632,0.00209972649463576,0.00154423216921948,0.00461326399503456,0.00477481488356445,12380,9151.19389587074,12346.8824057451,5.04950224705421,8.07754442649435e-05,0.00439124028736916,12380,1,1,1,1,1
"2023-07-01","Malaysia",118.385005767013,24.1914648212226,1242.05190311419,78.6701268742791,257.391234140715,24.5723183391003,51.6212226066897,322.389158016148,565.786620530565,156.578546712803,4,49.6680507497117,379.682583621684,62.240369088812,38.0020761245675,68.4318339100346,5.85743944636678,53.3361014994233,2.61914648212226,48.5254901960784,0,3.23829296424452,0,0,0,1,1,2,0,0,3,0,0,0,7.85743944636678,1,0,0,2,1,1,0,0.00835344381646999,0.00170699017931291,0.0876412576287177,0.005551095602193,0.0181619555560764,0.00173386383990265,0.00364247972104782,0.0227483176697818,0.0399228493177085,0.0110484438832065,0.000282246683601468,0.00350466065126388,0.0267910375121143,0.00439178444036212,0.00268148998903242,0.00482866454346843,0.00041331071453336,0.00376348444111087,0.000184811352111365,0.00342403966949467,0,0.000228499362421996,0,0,0,7.05616709003669e-05,7.05616709003669e-05,0.000141123341800734,0,0,0.000211685012701101,0,0,0,0.000554434056334094,7.05616709003669e-05,0,0,0.000141123341800734,7.05616709003669e-05,7.05616709003669e-05,0,333.533794694348,308.818915801615,100.19354094579,23.5723183391003,466.444290657439,145.672202998847,7.23829296424452,26.3340253748558,16.9531718569781,80.0020761245675,72.3829296424452,0.0235347018553732,0.0217907787046017,0.00706982366255928,0.00166330216900228,0.0329130885307253,0.0102788740473361,0.000510746046023463,0.00185817283198249,0.00119624413328945,0.00564508016684783,0.00510746046023463,14172,9522.01499423299,14148.9042675894,6.0758180910069,0.000537619706613199,0.00283597691371878,14172,1,1,1,1,1
"2023-08-01","Malaysia",65.9778225806452,26.6946684587814,1281.73342293907,67.5309139784946,198.451164874552,23.6946684587814,78.190188172043,358.676747311828,583.061379928315,72.6724910394265,3,53.8008512544803,289.442204301075,54.4247311827957,37.8362455197133,75.190188172043,9.58848566308244,38.3185483870968,8.03539426523298,27.1415770609319,0,0,1,0,6.03539426523298,3,10.5176971326165,7.55309139784946,0,0,3,0,0,1.51769713261649,9.07078853046595,10.5530913978495,6.51769713261649,0,1,0,3,0,0.00480958030184029,0.00194595921116645,0.0934344235995822,0.00492279588704582,0.0144664794339227,0.001727268439917,0.00569982418516132,0.026146431499623,0.0425033809540979,0.00529760103801039,0.000218690771249453,0.00392191655157314,0.0210994462969147,0.00396739547913659,0.00275814590462992,0.00548113341391187,0.000698971108257941,0.0027933042999779,0.000585755523052411,0.00197853747346056,0,0,7.28969237498178e-05,0,0.000439961675552776,0.000218690771249453,0.000766707765900021,0.000550597127704437,0,0,0.000218690771249453,0,0,0.000110635452151661,0.000661232579856098,0.00076928789895389,0.00047512007090075,0,7.28969237498178e-05,0,0.000218690771249453,0,258.86267921147,248.344982078853,78.0132168458781,24.6592741935484,397.512992831541,114.707885304659,10.070788530466,33.7300627240143,9.58848566308244,53.8362455197133,66.3539426523297,0.018870292988152,0.018103585222252,0.00568692351989198,0.00179758523061295,0.0289774743280027,0.0083618519685566,0.000734129503605916,0.00245881781046904,0.000698971108257941,0.00392449668462701,0.00483699829802666,13718,9495.80869175627,13655.2345430108,6.10904272270332,0.000145793847499636,0.00607366586871969,13718,1,1,1,1,1
"2023-09-01","Malaysia",77.9445148213833,34.5903217633646,513.552571573347,48.1198378515328,180.361287053458,22.7066126171776,20.2361287053458,323.304028375982,453.786926779833,109.770965290094,4.58854826450469,65.2379022042057,247.717253610337,50.1198378515328,100.064352672916,73.7101596148974,3.52951608816823,41.2379022042057,5.52951608816823,29.2951608816823,1,0,2.52951608816823,0,1,2,6.05903217633646,9.11806435267292,0,2,12.1180643526729,2,0,0,11.5885482645047,12.1180643526729,0,0,2,2,4,1,0.00637843820142253,0.00283063189552902,0.0420255786884899,0.00393779360487175,0.0147595161254876,0.00185815160533368,0.00165598434577298,0.0264569581322407,0.0371347730589061,0.00898289404992584,0.000375494947995474,0.0053386172016535,0.0202714610155759,0.00410145972598468,0.0081885722318262,0.00603192795539259,0.000288831103778087,0.00337462374829834,0.000452497224891017,0.00239731267444209,8.18330605564648e-05,0,0.000206998043221623,0,8.18330605564648e-05,0.00016366612111293,0.00049582914699971,0.000746159112330026,0,0.00016366612111293,0.00099165829399942,0.00016366612111293,0,0,0.000948326371890727,0.00099165829399942,0,0,0.00016366612111293,0.00016366612111293,0.000327332242225859,8.18330605564648e-05,280.83177096529,305.069673169496,95.533063085888,3.05903217633646,362.779832784393,172.00709399544,4.05903217633646,28.2361287053458,4,46.3541930580188,51.8246769698505,0.0229813233195818,0.0249647850384203,0.00781776293665205,0.000250329965330316,0.0296873840249094,0.0140758669390703,0.000332163025886781,0.0023106488302247,0.000327332242225859,0.00379330548756291,0.004240971928793,12220,8794.91537876868,12149.468710413,5.62787030719455,0.00016366612111293,0.00923776453723788,12220,1,1,1,1,1
"2023-10-01","Malaysia",46.7759522031367,41.9260642270351,320.98356982823,22.1755041075429,207.154592979836,30.4757281553398,32.2008961911875,353.981329350261,402.960418222554,123.902912621359,3,46.4757281553398,265.981329350261,69.1269604182226,109.053024645258,64.6766243465273,10.3002240477969,47.226288274832,18.8752800597461,34.3510082150859,0,0,0,0,0,2,2,0,0,0,9.15011202389843,1,0,0,9.30022404779686,1,1,0,1,3.15011202389843,8.57505601194921,0,0.00365351497329819,0.00327470625845779,0.0250709653853183,0.00173205530793899,0.0161801603514673,0.00238035836564397,0.00251510553707627,0.0276483112825323,0.0314739059769237,0.00967764685006321,0.000234320081230961,0.00363006546554244,0.0207749222330908,0.00539927832681579,0.00851777119778627,0.00505167729020755,0.000804516445192288,0.00368868923493181,0.00147428571895228,0.00268304367844145,0,0,0,0,0,0.000156213387487308,0.000156213387487308,0,0,0,0.000714684997570759,7.81066937436538e-05,0,0,0.000726409751448634,7.81066937436538e-05,7.81066937436538e-05,0,7.81066937436538e-05,0.000246044835108836,0.000669769273759995,0,281.854368932039,323.230769230769,129.452576549664,14.3002240477969,403.958177744586,251.505601194922,5.72516803584765,33.6004480955937,12.8752800597461,37.9006721433906,63.3510082150859,0.0220147128744856,0.0252464867008333,0.0101111127508915,0.0011169432201669,0.0315518376743408,0.0196442709673453,0.000447173946406908,0.00262441990905208,0.00100564555649036,0.00296029619178244,0.00494813779700741,12803,9399.52651232263,12764.8244958925,5.96305657564478,0,0.00526056457198203,12803,1,0,1,1,1
"2023-11-01","Malaysia",37.743482538121,22.6785538612887,336.210772257747,16.6136251844565,229.460895228726,24.6785538612887,40.8408755533694,508.759468765371,399.632808657157,193.688145597639,3.51623216920807,43.2272503689129,260.464092474176,54.9058042302017,37.8084112149533,52.4545007378259,10.0973930152484,34.2921790457452,5.51623216920807,28.6785538612887,0,1,0,0,0,14.5486965076242,3.51623216920807,5.51623216920807,0,0,9.03246433841613,4.51623216920807,1,1,23.6785538612887,11,0,1,0,0,3,1,0.0030252871543861,0.00181777443581987,0.026948603098569,0.00133164677656753,0.0183921846127546,0.00197808222677851,0.0032735552703887,0.0407790532835341,0.032032126375213,0.0155248593778165,0.000281839705771727,0.00346483250792826,0.0208772116442911,0.00440091409347561,0.00303049144076253,0.00420443256955962,0.000809345384357839,0.0027486517349908,0.000442147496730368,0.00229869780869579,0,8.01538954793203e-05,0,0,0,0.00116613469923246,0.000281839705771727,0.000442147496730368,0,0,0.000723987202502095,0.000361993601251047,8.01538954793203e-05,8.01538954793203e-05,0.00189792833129919,0.000881692850272523,0,8.01538954793203e-05,0,0,0.000240461686437961,8.01538954793203e-05,246.0063944909,274.395966551894,119.197983275947,17.6136251844565,410.048450565666,229.525823905558,3.03246433841613,18.0649286768323,41.743482538121,36.6136251844565,63.3246433841613,0.019718370831268,0.0219939056229476,0.00955418269284601,0.00141180067204685,0.0328669806480977,0.018397388899131,0.000243063829626173,0.00144797440500419,0.00334590273630338,0.00293472468615393,0.0050757168470793,12476,9052.24569601574,12396.191588785,5.45827426504609,0.000361993601251047,0.0083284549719623,12476,1,0,1,1,1
"2023-12-01","Malaysia",27.6365824308063,39.4548736462094,226.775270758123,35.2277376654633,154.819494584838,37.4548736462094,32.5457280385078,923.234356197353,351.139891696751,106.319193742479,6.95457280385078,40.6365824308063,197.956377858002,74.8188929001203,57.0006016847172,205.865523465704,2,11.7728640192539,11.8182912154031,16.7728640192539,1,0,0,0,0,7.86371841155235,2,2,0,0,7.95457280385078,1,0,0,8.86371841155235,1,1,0,1,0,1,0,0.00210934074422273,0.00301136266571587,0.0173084468598781,0.00268872978670915,0.0118164779869362,0.00285871421509765,0.00248402747966019,0.0704651470155207,0.0268004802088804,0.00811473009788421,0.000530802381609738,0.0031015556732412,0.0151088671850101,0.00571049403908719,0.00435052676573937,0.0157125265963749,0.000152648450618226,0.000898554725939086,0.000902021921493141,0.00128017585248465,7.63242253091131e-05,0,0,0,0,0.000600192215810742,0.000152648450618226,0.000152648450618226,0,0,0.000607126606918851,7.63242253091131e-05,0,0,0.000676516441119855,7.63242253091131e-05,7.63242253091131e-05,0,7.63242253091131e-05,0,7.63242253091131e-05,0,351.365824308063,271.50210589651,76.0914560770156,5.86371841155235,553.45908543923,202.865523465704,21.6820096269555,21.8182912154031,6.86371841155235,126.728038507822,43.591155234657,0.0268177243404108,0.0207221879023439,0.00580762143772063,0.000447543765192516,0.0422423359364395,0.0154835539204476,0.00165486258792211,0.00166526417458427,0.000523867990501629,0.00967241936405296,0.00332706115361449,13102,9145.87605294826,13067.317990373,5.39505853527576,7.63242253091131e-05,0.00347970960423272,13102,1,0,1,1,1
"2024-01-01","Malaysia",66.359133126935,27.0928792569659,47.7058823529412,5.65325077399381,149.504643962848,86.1052631578947,37.0928792569659,758.470588235294,663.523219814241,99.5851393188854,5.8266253869969,37.0928792569659,436.473684210526,72.4520123839009,38.8792569659443,27.7461300309598,9.47987616099071,32.8792569659443,12.3065015479876,43.7058823529412,0,0,0,0,0,5,1,0,0,0,6.65325077399381,0,0,0,14.9597523219814,0,0,0,1,0,1,2,0.00506751684818137,0.00206894839686643,0.00364306088987714,0.000431710635661994,0.0114169258467238,0.00657543055806756,0.00283259864505276,0.0579206252947915,0.0506699671488539,0.00760482163565372,0.000444950392286896,0.00283259864505276,0.0333313237274171,0.0055327997238565,0.00296901542313435,0.00211883390843526,0.000723930978311624,0.00251082527422255,0.00093978629614262,0.00333760079060261,0,0,0,0,0,0.000381825124093165,7.63650248186331e-05,0,0,0,0.000508075660480627,0,0,0,0.00114240185734872,0,0,0,7.63650248186331e-05,0,7.63650248186331e-05,0.000152730049637266,584.473684210526,234.517027863777,139.891640866873,5.47987616099071,570.885448916409,147.851393188855,15.3065015479876,47.266253869969,18.4396284829721,81.0526315789474,93.3188854489164,0.0446333474005747,0.0179088986532094,0.0106828286267181,0.000418470879037091,0.043595681475098,0.0112906753103364,0.00116888137059852,0.003609488649864,0.00140814268674854,0.00618958622214184,0.00712629900335368,13095,9083.77399380805,13063.386996904,6.39200965365413,0.000674045466742795,0.00311157923107749,13095,1,0,1,1,1
"2024-02-01","Malaysia",55.768337408313,13.4886919315403,93.1185819070905,6.79095354523227,130.398227383863,20.7909535452323,33.768337408313,370.053484107579,464.268031784841,148.841687041565,6.69773838630807,36.6751222493887,275.378361858191,70.1411980440098,55.234413202934,55.0479828850856,2.69773838630807,38.5592909535452,4,14.8841687041565,1,0,0,0,0,2,4.69773838630807,0,0,1,3.69773838630807,0,0,0,19.5819070904645,1,0,1,2,0,2.69773838630807,0,0.00495938972061476,0.00119952796189776,0.00828088767515255,0.000603908719006872,0.0115961073707304,0.00184890649579656,0.0030029646428024,0.0329082689290867,0.041286619100475,0.0132362549614553,0.000595619242890891,0.00326146040456992,0.0244889605921023,0.00623754540186837,0.00491190868856683,0.00489532973633487,0.000239905592379553,0.0034290165365536,0.000355713650511338,0.00132362549614553,8.89284126278346e-05,0,0,0,0,0.000177856825255669,0.000417762417635222,0,0,8.89284126278346e-05,0.000328834005007387,0,0,0,0.00174138791378075,8.89284126278346e-05,0,8.89284126278346e-05,0.000177856825255669,0,0.000239905592379553,0,436.124083129584,266.121332518337,117.514058679707,14.8841687041565,467.429095354523,134.398227383863,18.2796454767726,33.1864303178484,29.3728606356968,64.8615525672372,60.8615525672372,0.0387838224214837,0.0236657476672599,0.0104503386998405,0.00132362549614553,0.0415677274659425,0.0119518210212417,0.00162557985564897,0.0029512165689505,0.00261208187067113,0.00576803491038125,0.00541232125986991,11245,8121.53575794621,11206.3248777506,5.71512570529491,0.000177856825255669,0.00433689083221992,11245,1,0,1,1,1
"2024-03-01","Malaysia",92.7703488372093,22.9001057082452,91.5303911205074,5.07003171247357,169.540697674419,40.5901162790698,18.8300739957717,428.221458773784,337.771405919662,266.94133192389,9.7600422832981,28.7600422832981,254.030919661734,57.5602536997886,55.9402748414376,33.6601479915433,3.69001057082452,21.2801268498943,20.5200845665962,56.6302854122622,0,0,1,0,1,1,3.69001057082452,1,0,0,7.38002114164905,0,0,0,15.8300739957717,3.69001057082452,0,1,0,1.69001057082452,0,0,0.00716484003994511,0.00176862107725095,0.00706907561943987,0.000391568714278157,0.0130939680008046,0.0031348560610959,0.00145428436791564,0.0330724018206506,0.0260867628915401,0.0206164142665964,0.000753787633866087,0.00222119572778021,0.0196193172429513,0.00444549379825367,0.00432037958305821,0.00259964071605988,0.000284986914645082,0.00164350686205548,0.00158480727267502,0.00437367048287474,0,0,7.72320049428483e-05,0,7.72320049428483e-05,7.72320049428483e-05,0.000284986914645082,7.72320049428483e-05,0,0,0.000569973829290164,0,0,0,0.00122258835308709,0.000284986914645082,0,7.72320049428483e-05,0,0.000130522904759386,0,0,450.561310782241,357.94133192389,115.460359408034,22.8300739957717,455.021670190275,256.170983086681,12.7600422832981,60.6601479915433,27.2801268498943,90.2502642706131,84.3202959830867,0.0347977533813903,0.0276445267163956,0.00891723504850431,0.00176321238768703,0.0351422358812384,0.0197845986319648,0.000985483648694632,0.00468490484951679,0.00210689889171256,0.00697020885624136,0.00651222551614818,12948,9388.75660676533,12910.7198731501,5.12171370203496,0.000362218919587931,0.00396587569990484,12948,1,0,1,1,1
"2024-04-01","Malaysia",100.300820419325,46.1504102096627,419.245518079611,56.3588574901246,247.018535399575,43.2585840170161,34.2585840170161,528.311455484655,459.30355515041,86.3008204193254,16.2084472804619,71.6754785779398,296.960498328775,45.467031297478,26.1002734731085,25.4168945609237,5.68337891218475,26.4168945609237,17.8918261926466,82.7256153144941,0,0,0,0,0,0,1,2,0,0,6.52506836827712,0,1,0,9.68337891218475,2.84168945609237,0,0,2.84168945609237,0,0,0,0.00819585066345199,0.00377107453911282,0.0342576824709602,0.00460523431035501,0.020184551021374,0.0035347756183213,0.00279936133494167,0.0431697544929445,0.0375309327627398,0.00705187288930589,0.00132443596016194,0.00585679674603202,0.0242654435633907,0.00371523380433714,0.00213272376802651,0.00207688303325084,0.000464404225542143,0.00215859573140413,0.00146198939309091,0.00675973323373869,0,0,0,0,0,0,8.1712698153293e-05,0.000163425396306586,0,0,0.000533180942006628,0,8.1712698153293e-05,0,0.000791255018155315,0.000232202112771072,0,0,0.000232202112771072,0,0,0,453.635976906715,332.01063506533,97.0422364023093,11.5250683682771,572.928896991796,179.184746277727,16.0501367365542,32.4168945609237,12.3667578243695,57.4168945609237,156.242783348526,0.0370678196524526,0.0271294848067764,0.0079295829712624,0.000941744432773094,0.0468155660231897,0.0146416690862663,0.00131149997847314,0.00264887192032389,0.00101052114923758,0.00469168937415621,0.0127670193943885,12238,8074.44484958979,12212.1081738074,6.07055559939242,0,0.00435190259985423,12238,1,0,1,1,1
