"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elcomercio.com","metroecuador.com.ec"
"2022-04-01","Ecuador",11,3,26,0,28,2,0,106,123,16,16,12,42,3,25,44,6,8,65,30,0,0,0,1,1,0,0,0,3,2,0,1,0,0,1,2,3,0,0.00400874635568513,0.0010932944606414,0.00947521865889213,0,0.0102040816326531,0.000728862973760933,0,0.0386297376093294,0.0448250728862974,0.00583090379008746,0.00583090379008746,0.0043731778425656,0.0153061224489796,0.0010932944606414,0.00911078717201166,0.0160349854227405,0.0021865889212828,0.00291545189504373,0.0236880466472303,0.010932944606414,0,0,0,0.000364431486880466,0.000364431486880466,0,0,0,0.0010932944606414,0.000728862973760933,0,0.000364431486880466,0,0,0.000364431486880466,0.000728862973760933,0.0010932944606414,0,42,14,14,0,49,18,4,4,3,51,56,0.0153061224489796,0.00510204081632653,0.00510204081632653,0,0.0178571428571429,0.0065597667638484,0.00145772594752187,0.00145772594752187,0.0010932944606414,0.0185860058309038,0.0204081632653061,2744,1970,7,12.2102472021745,0.00255102040816327,0.00291545189504373,2744,1,1
"2022-05-01","Ecuador",33,2,31,1,21,2,1,95,110,16,11,9,26,10,35,18,0,1,80,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012341062079282,0.00074794315632012,0.0115931189229619,0.00037397157816006,0.00785340314136126,0.00074794315632012,0.00037397157816006,0.0355272999252057,0.0411368735976066,0.00598354525056096,0.00411368735976066,0.00336574420344054,0.00972326103216156,0.0037397157816006,0.0130890052356021,0.00673148840688108,0,0.00037397157816006,0.0299177262528048,0.0157068062827225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037397157816006,0,67,13,9,0,60,19,4,1,4,60,63,0.025056095736724,0.00486163051608078,0.00336574420344054,0,0.0224382946896036,0.00710545998504114,0.00149588631264024,0.00037397157816006,0.00149588631264024,0.0224382946896036,0.0235602094240838,2674,1860,13,11.2129790765831,0,0.00037397157816006,2674,1,1
"2022-06-01","Ecuador",62,4,47,3,179,16,0,106,109,39,77,35,13,15,461,35,8,22,64,125,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0.0149074296705939,0.000961769656167348,0.0113007934599663,0.000721327242125511,0.0430391921134888,0.00384707862466939,0,0.0254868958884347,0.0262082231305602,0.00937725414763164,0.0185140658812214,0.00841548449146429,0.00312575138254388,0.00360663621062755,0.110843952873287,0.00841548449146429,0.0019235393123347,0.00528973310892041,0.0153883144986776,0.0300553017552296,0,0,0,0.000480884828083674,0,0,0,0,0,0,0,0,0,0,0.000480884828083674,0,0.000240442414041837,0.000240442414041837,64,37,5,0,51,22,5,8,3,59,67,0.0153883144986776,0.00889636931954797,0.00120221207020918,0,0.0122625631161337,0.00528973310892041,0.00120221207020918,0.0019235393123347,0.000721327242125511,0.0141861024284684,0.0161096417408031,4159,2433,8,16.4634152495514,0,0.00144265448425102,4159,1,1
"2022-07-01","Ecuador",15,2,65,8,65,5,1,190,88,46,6,5,29,6,24,50,6,1,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00492610837438424,0.000656814449917898,0.0213464696223317,0.00262725779967159,0.0213464696223317,0.00164203612479475,0.000328407224958949,0.0623973727422003,0.0288998357963875,0.0151067323481117,0.00197044334975369,0.00164203612479475,0.00952380952380952,0.00197044334975369,0.00788177339901478,0.0164203612479475,0.00197044334975369,0.000328407224958949,0.0170771756978654,0.0101806239737274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328407224958949,0,56,22,8,1,49,25,3,4,0,82,88,0.0183908045977011,0.00722495894909688,0.00262725779967159,0.000328407224958949,0.0160919540229885,0.00821018062397373,0.000985221674876847,0.0013136288998358,0,0.0269293924466338,0.0288998357963875,3045,2045,6,10.3452362806359,0.000328407224958949,0,3045,1,1
"2022-08-01","Ecuador",24,0,112,5,39,0,0,188,137,40,15,12,36,2,7,21,2,3,39,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.00804828973843058,0,0.0375586854460094,0.0016767270288397,0.0130784708249497,0,0,0.0630449362843729,0.0459423205902079,0.0134138162307176,0.00503018108651911,0.00402414486921529,0.0120724346076459,0.000670690811535882,0.00234741784037559,0.00704225352112676,0.000670690811535882,0.00100603621730382,0.0130784708249497,0.00871898054996647,0,0,0,0,0,0,0,0,0,0,0,0,0.000335345405767941,0,0,0,0.00100603621730382,0,78,23,9,0,67,20,4,7,1,79,89,0.0261569416498994,0.00771294433266264,0.00301810865191147,0,0.022468142186452,0.00670690811535882,0.00134138162307176,0.00234741784037559,0.000335345405767941,0.0264922870556673,0.0298457411133467,2982,1935,8,10.3261014907774,0.000670690811535882,0.000670690811535882,2982,1,1
"2022-09-01","Ecuador",15,1,116,3,49,6,0,93,116,19,11,13,16,6,17,25,4,10,45,39,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0.00495376486129458,0.000330250990752972,0.0383091149273448,0.000990752972258917,0.0161822985468956,0.00198150594451783,0,0.0307133421400264,0.0383091149273448,0.00627476882430647,0.00363276089828269,0.00429326287978864,0.00528401585204756,0.00198150594451783,0.00561426684280053,0.00825627476882431,0.00132100396301189,0.00330250990752972,0.0148612945838838,0.0128797886393659,0,0,0.000330250990752972,0,0,0,0.000330250990752972,0,0.000660501981505945,0,0,0,0.000660501981505945,0,0,0,0,0,61,29,5,0,56,15,6,7,4,77,82,0.0201453104359313,0.0095772787318362,0.00165125495376486,0,0.0184940554821664,0.00495376486129458,0.00198150594451783,0.00231175693527081,0.00132100396301189,0.0254293262879789,0.0270805812417437,3028,2097,21,11.0250496567661,0.000330250990752972,0.00165125495376486,3028,1,1
"2022-10-01","Ecuador",21,3,67,1,40,1,0,148,85,46,4,12,22,6,26,29,7,10,83,46,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0.00653391412570006,0.000933416303671437,0.0208462974486621,0.000311138767890479,0.0124455507156192,0.000311138767890479,0,0.0460485376477909,0.0264467952706907,0.014312383322962,0.00124455507156192,0.00373366521468575,0.00684505289359054,0.00186683260734287,0.00808960796515246,0.00902302426882389,0.00217797137523335,0.00311138767890479,0.0258245177349098,0.014312383322962,0,0,0,0.000311138767890479,0,0,0.000311138767890479,0,0.000622277535780958,0,0,0.000311138767890479,0,0,0,0,0.000311138767890479,0.000311138767890479,50,19,4,0,60,20,1,3,2,101,101,0.015556938394524,0.0059116365899191,0.00124455507156192,0,0.0186683260734287,0.00622277535780958,0.000311138767890479,0.000933416303671437,0.000622277535780958,0.0314250155569384,0.0314250155569384,3214,2214,19,11.2081750177961,0.000311138767890479,0.00186683260734287,3214,1,1
"2022-11-01","Ecuador",24,2,50,5,25,5,1,136,72,31,40,26,31,2,10,18,4,8,74,56,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0094228504122497,0.000785237534354142,0.0196309383588536,0.00196309383588536,0.00981546917942678,0.00196309383588536,0.000392618767177071,0.0533961523360817,0.0282685512367491,0.0121711817824892,0.0157047506870828,0.0102080879466038,0.0121711817824892,0.000785237534354142,0.00392618767177071,0.00706713780918728,0.00157047506870828,0.00314095013741657,0.0290537887711033,0.021986650961916,0,0.000785237534354142,0,0,0,0,0,0,0,0.000392618767177071,0,0.000392618767177071,0,0,0,0,0,0,39,13,8,0,36,10,0,5,4,51,65,0.0153121319199058,0.00510404397330192,0.00314095013741657,0,0.0141342756183746,0.00392618767177071,0,0.00196309383588536,0.00157047506870828,0.0200235571260306,0.0255202198665096,2547,1727,5,14.1923027168949,0.000785237534354142,0.000785237534354142,2547,1,1
"2022-12-01","Ecuador",16,1,48,5,24,1,0,127,83,26,3,7,15,9,10,15,2,3,26,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0.00738007380073801,0.000461254612546125,0.022140221402214,0.00230627306273063,0.011070110701107,0.000461254612546125,0,0.0585793357933579,0.0382841328413284,0.0119926199261993,0.00138376383763838,0.00322878228782288,0.00691881918819188,0.00415129151291513,0.00461254612546125,0.00691881918819188,0.000922509225092251,0.00138376383763838,0.0119926199261993,0.014760147601476,0,0,0.000461254612546125,0,0,0,0,0,0,0,0,0.000461254612546125,0,0,0,0.00138376383763838,0.000461254612546125,0,38,10,4,0,52,27,2,2,4,69,59,0.0175276752767528,0.00461254612546125,0.0018450184501845,0,0.0239852398523985,0.0124538745387454,0.000922509225092251,0.000922509225092251,0.0018450184501845,0.0318265682656827,0.0272140221402214,2168,1464,7,10.0507331618978,0,0.00276752767527675,2168,1,1
"2023-01-01","Ecuador",20,1,141,5,24,9,0,159,96,13,0,4,66,2,10,29,3,5,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0.00706963591375044,0.000353481795687522,0.0498409331919406,0.00176740897843761,0.00848356309650053,0.0031813361611877,0,0.056203605514316,0.0339342523860021,0.00459526334393779,0,0.00141392718275009,0.0233297985153765,0.000706963591375044,0.00353481795687522,0.0102509720749381,0.00106044538706257,0.00176740897843761,0.0109579356663132,0.00777659950512549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353481795687522,0.00141392718275009,0.000353481795687522,0,62,13,5,1,60,14,0,12,4,101,87,0.0219158713326264,0.00459526334393779,0.00176740897843761,0.000353481795687522,0.0212089077412513,0.00494874513962531,0,0.00424178154825027,0.00141392718275009,0.0357016613644397,0.0307529162248144,2829,1893,8,10.6039742893554,0,0.00212089077412513,2829,1,1
"2023-02-01","Ecuador",27,4,276,21,21,4,0,125,105,11,1,8,43,5,6,31,4,3,31,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0106132075471698,0.00157232704402516,0.108490566037736,0.00825471698113208,0.00825471698113208,0.00157232704402516,0,0.0491352201257862,0.0412735849056604,0.00432389937106918,0.000393081761006289,0.00314465408805031,0.0169025157232704,0.00196540880503145,0.00235849056603774,0.012185534591195,0.00157232704402516,0.00117924528301887,0.012185534591195,0.00668238993710692,0,0,0,0,0.000786163522012579,0,0,0,0,0,0,0,0,0,0.000393081761006289,0,0,0.000393081761006289,47,12,4,0,54,12,2,9,5,63,65,0.0184748427672956,0.00471698113207547,0.00157232704402516,0,0.0212264150943396,0.00471698113207547,0.000786163522012579,0.0035377358490566,0.00196540880503145,0.0247641509433962,0.0255503144654088,2544,1569,5,10.7697630549807,0.00117924528301887,0.000786163522012579,2544,1,1
"2023-03-01","Ecuador",14,0,8,4,27,10,0,364,211,15,19,11,68,5,27,25,7,12,52,60,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.00441222817522849,0,0.00252127324298771,0.00126063662149385,0.00850929719508352,0.00315159155373464,0,0.114717932555941,0.0664985817838008,0.00472738733060195,0.00598802395209581,0.0034667507091081,0.0214308225653955,0.00157579577686732,0.00850929719508352,0.00787897888433659,0.00220611408761425,0.00378190986448156,0.0163882760794201,0.0189095493224078,0,0.000315159155373464,0,0.000315159155373464,0.000315159155373464,0.000315159155373464,0,0,0.000315159155373464,0,0,0,0,0,0,0,0,0,66,16,3,1,62,9,0,3,5,94,100,0.0208005042546486,0.00504254648597542,0.000945477466120391,0.000315159155373464,0.0195398676331547,0.00283643239836117,0,0.000945477466120391,0.00157579577686732,0.0296249606051056,0.0315159155373464,3173,1941,3,13.2434773521014,0.000315159155373464,0.00157579577686732,3173,1,1
"2023-04-01","Ecuador",36,1,21,3,15,3,0,171,115,20,12,22,30,4,28,22,2,17,92,38,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,2,0,0.0126849894291755,0.000352360817477097,0.00739957716701903,0.00105708245243129,0.00528541226215645,0.00105708245243129,0,0.0602536997885835,0.0405214940098661,0.00704721634954193,0.00422832980972516,0.00775193798449612,0.0105708245243129,0.00140944326990839,0.0098661028893587,0.00775193798449612,0.000704721634954193,0.00599013389711064,0.0324171952078929,0.0133897110641297,0,0,0,0,0,0.000704721634954193,0,0,0,0,0,0,0.000352360817477097,0,0.000352360817477097,0.000352360817477097,0.000704721634954193,0,64,8,10,0,58,28,3,8,5,91,111,0.0225510923185342,0.00281888653981677,0.00352360817477097,0,0.0204369274136716,0.0098661028893587,0.00105708245243129,0.00281888653981677,0.00176180408738548,0.0320648343904158,0.0391120507399577,2838,1836,12,13.5741029190413,0.000704721634954193,0.00176180408738548,2838,1,1
"2023-05-01","Ecuador",31,0,137,10,20,9,0,110,155,41,2,18,38,3,17,27,8,5,52,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2,0,0.0104942450914015,0,0.0463777928232905,0.003385240352065,0.00677048070412999,0.0030467163168585,0,0.037237643872715,0.0524712254570074,0.0138794854434665,0.000677048070412999,0.00609343263371699,0.012863913337847,0.0010155721056195,0.00575490859851049,0.00914014895057549,0.002708192281652,0.0016926201760325,0.017603249830738,0.00914014895057549,0,0,0,0,0,0,0,0.0003385240352065,0,0,0,0,0,0,0.0003385240352065,0.0037237643872715,0.000677048070412999,0,78,11,13,0,51,28,6,4,1,108,83,0.026404874746107,0.0037237643872715,0.0044008124576845,0,0.0172647257955315,0.00947867298578199,0.002031144211239,0.001354096140826,0.0003385240352065,0.036560595802302,0.0280974949221395,2954,1909,14,12.4090284695697,0.0003385240352065,0.004739336492891,2954,1,1
"2023-06-01","Ecuador",16,0,176,5,17,2,1,117,68,25,2,16,24,1,27,15,0,6,54,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00632911392405063,0,0.069620253164557,0.00197784810126582,0.0067246835443038,0.000791139240506329,0.000395569620253165,0.0462816455696203,0.0268987341772152,0.00988924050632911,0.000791139240506329,0.00632911392405063,0.00949367088607595,0.000395569620253165,0.0106803797468354,0.00593354430379747,0,0.00237341772151899,0.0213607594936709,0.0158227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0.000395569620253165,0,0,0,0,0,56,8,6,0,64,15,2,3,3,80,86,0.0221518987341772,0.00316455696202532,0.00237341772151899,0,0.0253164556962025,0.00593354430379747,0.000791139240506329,0.00118670886075949,0.00118670886075949,0.0316455696202532,0.0340189873417722,2528,1614,6,10.8325566350926,0.000395569620253165,0,2528,1,1
"2023-07-01","Ecuador",21,2,77,5,12,3,0,75,35,15,15,11,9,2,12,4,1,3,78,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0110468174644924,0.00105207785376118,0.0405049973698054,0.00263019463440295,0.00631246712256707,0.00157811678064177,0,0.0394529195160442,0.0184113624408206,0.00789058390320884,0.00789058390320884,0.00578642819568648,0.0047343503419253,0.00105207785376118,0.00631246712256707,0.00210415570752236,0.000526038926880589,0.00157811678064177,0.041031036296686,0.01788532351394,0,0,0,0,0,0,0,0,0.000526038926880589,0,0,0,0,0,0,0,0,0,49,8,6,0,31,17,1,4,4,61,65,0.0257759074171489,0.00420831141504471,0.00315623356128353,0,0.0163072067332983,0.00894266175697002,0.000526038926880589,0.00210415570752236,0.00210415570752236,0.0320883745397159,0.0341925302472383,1901,1253,7,12.0460475149918,0.000526038926880589,0.000526038926880589,1901,1,1
"2023-08-01","Ecuador",29,1,368,21,18,2,1,75,50,15,14,17,23,3,6,10,0,14,59,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0127753303964758,0.000440528634361233,0.162114537444934,0.0092511013215859,0.0079295154185022,0.000881057268722467,0.000440528634361233,0.0330396475770925,0.0220264317180617,0.0066079295154185,0.00616740088105727,0.00748898678414097,0.0101321585903084,0.0013215859030837,0.0026431718061674,0.00440528634361234,0,0.00616740088105727,0.0259911894273128,0.018942731277533,0,0,0,0.000440528634361233,0,0,0,0.000440528634361233,0,0,0,0,0,0,0,0,0,0,59,11,2,0,34,15,0,0,6,63,48,0.0259911894273128,0.00484581497797357,0.000881057268722467,0,0.0149779735682819,0.0066079295154185,0,0,0.0026431718061674,0.0277533039647577,0.0211453744493392,2270,1285,4,12.7331868036385,0.000440528634361233,0.000440528634361233,2270,1,1
"2023-09-01","Ecuador",14,1,48,3,5,3,0,127,50,9,2,11,10,0,6,4,1,5,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.00813480534572923,0.000581057524694945,0.0278907611853574,0.00174317257408483,0.00290528762347472,0.00174317257408483,0,0.073794305636258,0.0290528762347472,0.0052295177222545,0.00116211504938989,0.00639163277164439,0.00581057524694945,0,0.00348634514816967,0.00232423009877978,0.000581057524694945,0.00290528762347472,0.0180127832655433,0.0197559558396281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116211504938989,0,0,48,11,4,0,35,8,1,3,3,66,55,0.0278907611853574,0.00639163277164439,0.00232423009877978,0,0.0203370133643231,0.00464846019755956,0.000581057524694945,0.00174317257408483,0.00174317257408483,0.0383497966298664,0.031958163858222,1721,1137,5,11.2597976360455,0,0.00116211504938989,1721,0,1
"2023-10-01","Ecuador",19,0,159,7,9,4,0,48,53,7,2,7,19,0,9,18,1,3,45,13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00974358974358974,0,0.0815384615384615,0.00358974358974359,0.00461538461538462,0.00205128205128205,0,0.0246153846153846,0.0271794871794872,0.00358974358974359,0.00102564102564103,0.00358974358974359,0.00974358974358974,0,0.00461538461538462,0.00923076923076923,0.000512820512820513,0.00153846153846154,0.0230769230769231,0.00666666666666667,0,0,0,0.000512820512820513,0.000512820512820513,0,0,0,0.000512820512820513,0,0,0,0,0,0,0,0,0,31,13,0,0,31,3,0,2,5,58,57,0.0158974358974359,0.00666666666666667,0,0,0.0158974358974359,0.00153846153846154,0,0.00102564102564103,0.00256410256410256,0.0297435897435897,0.0292307692307692,1950,1343,8,10.5406605121624,0.00153846153846154,0.000512820512820513,1950,0,1
"2023-11-01","Ecuador",13,1,21,1,16,1,0,48,43,10,2,5,9,3,6,10,3,4,27,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0.00719822812846069,0.000553709856035437,0.0116279069767442,0.000553709856035437,0.008859357696567,0.000553709856035437,0,0.026578073089701,0.0238095238095238,0.00553709856035437,0.00110741971207087,0.00276854928017719,0.00498338870431894,0.00166112956810631,0.00332225913621262,0.00553709856035437,0.00166112956810631,0.00221483942414175,0.0149501661129568,0.00775193798449612,0,0,0,0,0.000553709856035437,0,0,0,0.000553709856035437,0,0,0,0,0,0,0.00110741971207087,0.00110741971207087,0,34,12,3,0,28,14,0,2,1,86,48,0.0188261351052049,0.00664451827242525,0.00166112956810631,0,0.0155038759689922,0.00775193798449612,0,0.00110741971207087,0.000553709856035437,0.0476190476190476,0.026578073089701,1806,1351,2,9.39093439695534,0.000553709856035437,0.00332225913621262,1806,0,1
"2023-12-01","Ecuador",15,1,4,3,10,0,0,59,69,20,1,7,23,2,11,3,1,4,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.00789889415481832,0.000526592943654555,0.00210637177461822,0.00157977883096367,0.00526592943654555,0,0,0.0310689836756187,0.0363349131121643,0.0105318588730911,0.000526592943654555,0.00368615060558189,0.0121116377040548,0.00105318588730911,0.00579252238020011,0.00157977883096367,0.000526592943654555,0.00210637177461822,0.0194839389152185,0.0126382306477093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157977883096367,0,0,38,4,7,0,40,38,4,1,3,75,52,0.0200105318588731,0.00210637177461822,0.00368615060558189,0,0.0210637177461822,0.0200105318588731,0.00210637177461822,0.000526592943654555,0.00157977883096367,0.0394944707740916,0.0273828330700369,1899,1371,3,10.1685843883123,0,0.00157977883096367,1899,0,1
"2024-01-01","Ecuador",86,3,13,3,18,4,0,66,73,33,69,34,29,3,4,14,15,14,58,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328495034377387,0.00114591291061879,0.00496562261268144,0.00114591291061879,0.00687547746371276,0.00152788388082506,0,0.0252100840336134,0.0278838808250573,0.0126050420168067,0.0263559969442322,0.012987012987013,0.0110771581359817,0.00114591291061879,0.00152788388082506,0.0053475935828877,0.00572956455309397,0.0053475935828877,0.0221543162719633,0.0286478227654698,0,0,0,0,0.000381970970206264,0,0,0,0,0,0,0,0,0,0,0,0,0,89,11,7,0,31,43,2,9,7,38,61,0.0339954163483575,0.00420168067226891,0.00267379679144385,0,0.0118411000763942,0.0164247517188694,0.000763941940412529,0.00343773873185638,0.00267379679144385,0.014514896867838,0.0233002291825821,2618,1736,6,18.3346388451746,0,0.000381970970206264,2618,0,1
"2024-02-01","Ecuador",29,3,31,1,14,4,1,155,57,45,25,8,17,4,4,5,5,3,20,15,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,12,0,0.0148870636550308,0.00154004106776181,0.0159137577002053,0.000513347022587269,0.00718685831622177,0.00205338809034908,0.000513347022587269,0.0795687885010267,0.0292607802874743,0.0231006160164271,0.0128336755646817,0.00410677618069815,0.00872689938398357,0.00205338809034908,0.00205338809034908,0.00256673511293634,0.00256673511293634,0.00154004106776181,0.0102669404517454,0.00770020533880903,0.00308008213552361,0,0,0,0,0.000513347022587269,0,0,0,0,0,0,0.00102669404517454,0,0,0.00308008213552361,0.00616016427104723,0,83,20,4,0,36,48,1,13,4,75,39,0.0426078028747433,0.0102669404517454,0.00205338809034908,0,0.0184804928131417,0.0246406570841889,0.000513347022587269,0.0066735112936345,0.00205338809034908,0.0385010266940452,0.0200205338809035,1948,1199,19,11.2630205232456,0.00975359342915811,0.00410677618069815,1948,0,1
"2024-03-01","Ecuador",38,1,32,3,16,17,0,120,95,15,23,17,36,5,21,10,10,2,40,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0190095047523762,0.000500250125062531,0.016008004002001,0.00150075037518759,0.0080040020010005,0.00850425212606303,0,0.0600300150075038,0.0475237618809405,0.00750375187593797,0.0115057528764382,0.00850425212606303,0.0180090045022511,0.00250125062531266,0.0105052526263132,0.00500250125062531,0.00500250125062531,0.00100050025012506,0.0200100050025013,0.00900450225112556,0,0,0,0.000500250125062531,0,0,0,0,0,0,0,0,0,0,0,0.000500250125062531,0,0,86,19,8,0,53,34,2,14,1,97,78,0.0430215107553777,0.00950475237618809,0.00400200100050025,0,0.0265132566283142,0.0170085042521261,0.00100050025012506,0.00700350175087544,0.000500250125062531,0.0485242621310655,0.0390195097548774,1999,1127,2,15.4515259477492,0.000500250125062531,0.000500250125062531,1999,0,1
"2024-04-01","Ecuador",68,4,148,16,14,11,1,138,160,36,19,22,71,1,26,46,50,4,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0243204577968526,0.00143061516452074,0.0529327610872675,0.00572246065808298,0.0050071530758226,0.00393419170243205,0.000357653791130186,0.0493562231759657,0.0572246065808298,0.0128755364806867,0.00679542203147353,0.00786838340486409,0.0253934191702432,0.000357653791130186,0.00929899856938484,0.0164520743919886,0.0178826895565093,0.00143061516452074,0.0178826895565093,0.0160944206008584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214592274678112,0.000357653791130186,0,85,28,6,1,61,23,3,9,2,100,42,0.0304005722460658,0.0100143061516452,0.00214592274678112,0.000357653791130186,0.0218168812589413,0.00822603719599428,0.00107296137339056,0.00321888412017167,0.000715307582260372,0.0357653791130186,0.0150214592274678,2796,1573,5,18.3950999642767,0,0.0025035765379113,2796,1,1
"2024-05-01","Ecuador",34,3,61,13,12,14,0,128,118,25,20,15,35,6,25,13,7,6,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0.0129179331306991,0.00113981762917933,0.0231762917933131,0.00493920972644377,0.00455927051671732,0.00531914893617021,0,0.0486322188449848,0.0448328267477204,0.00949848024316109,0.00759878419452888,0.00569908814589666,0.0132978723404255,0.00227963525835866,0.00949848024316109,0.00493920972644377,0.00265957446808511,0.00227963525835866,0.0174772036474164,0.00835866261398176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189969604863222,0.00151975683890578,0,139,19,15,0,62,46,6,25,7,102,77,0.0528115501519757,0.00721884498480243,0.00569908814589666,0,0.0235562310030395,0.0174772036474164,0.00227963525835866,0.00949848024316109,0.00265957446808511,0.0387537993920973,0.0292553191489362,2632,1575,6,13.0670144964242,0,0.00341945288753799,2632,1,1
"2024-06-01","Ecuador",32,9,50,5,20,17,0,125,147,22,9,18,42,3,33,17,13,9,35,20,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0125391849529781,0.00352664576802508,0.0195924764890282,0.00195924764890282,0.00783699059561128,0.00666144200626959,0,0.0489811912225705,0.0576018808777429,0.00862068965517241,0.00352664576802508,0.00705329153605016,0.0164576802507837,0.00117554858934169,0.0129310344827586,0.00666144200626959,0.00509404388714734,0.00352664576802508,0.0137147335423197,0.00783699059561128,0,0,0,0.00117554858934169,0,0,0,0,0,0,0,0.000391849529780564,0,0,0,0,0.000391849529780564,0,125,41,7,1,44,35,3,22,2,107,94,0.0489811912225705,0.0160658307210031,0.00274294670846395,0.000391849529780564,0.0172413793103448,0.0137147335423197,0.00117554858934169,0.00862068965517241,0.000783699059561128,0.0419278996865204,0.036833855799373,2552,1484,12,14.4996274790036,0,0.00195924764890282,2552,1,1
