"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2018-03-01","Mali",7,1,301,18,50,8,0,9,29,37,4,28,25,6,30,7,0,5,56,106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.00182624576050091,0.00026089225150013,0.0785285677015393,0.00469606052700235,0.0130446125750065,0.00208713801200104,0,0.00234803026350117,0.00756587529350378,0.00965301330550483,0.00104356900600052,0.00730498304200365,0.00652230628750326,0.00156535350900078,0.00782676754500391,0.00182624576050091,0,0.00130446125750065,0.0146099660840073,0.0276545786590138,0,0,0,0,0,0,0.00026089225150013,0.00026089225150013,0,0,0,0,0,0,0.00026089225150013,0.00026089225150013,0.00026089225150013,0,0,0,0,0,15,20,7,0,5,18,2,2,6,11,7,0.00391338377250196,0.00521784503000261,0.00182624576050091,0,0.00130446125750065,0.00469606052700235,0.000521784503000261,0.000521784503000261,0.00156535350900078,0.00286981476650143,0.00182624576050091,3833,3026,4,7.87906965619788,0.000521784503000261,0.000782676754500391,3833
"2018-04-01","Mali",10,5,338,14,36,5,1,21,52,42,1,11,28,10,38,12,0,9,130,117,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.00280662363177098,0.00140331181588549,0.0948638787538591,0.00392927308447937,0.0101038450743755,0.00140331181588549,0.000280662363177098,0.00589390962671906,0.0145944428852091,0.0117878192534381,0.000280662363177098,0.00308728599494808,0.00785854616895874,0.00280662363177098,0.0106651698007297,0.00336794835812518,0,0.00252596126859388,0.0364861072130227,0.0328374964917205,0.000280662363177098,0,0,0,0.000561324726354196,0.000280662363177098,0.000280662363177098,0,0,0,0,0,0.000280662363177098,0,0,0.000280662363177098,0.000280662363177098,0,0,0,0,0,10,26,11,0,4,13,5,0,3,12,16,0.00280662363177098,0.00729722144260455,0.00308728599494808,0,0.00112264945270839,0.00364861072130227,0.00140331181588549,0,0.000841987089531294,0.00336794835812518,0.00449059781083357,3563,2595,7,8.3589164859919,0.000841987089531294,0.00140331181588549,3563
"2018-05-01","Mali",4,6,486,7,35,2,0,9,21,22,1,16,17,2,62,58,0,8,54,42,0,0,0,0,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0.00117027501462844,0.00175541252194266,0.142188414277355,0.00204798127559977,0.0102399063779988,0.000585137507314219,0,0.00263311878291398,0.0061439438267993,0.00643651258045641,0.000292568753657109,0.00468110005851375,0.00497366881217086,0.000585137507314219,0.0181392627267408,0.0169689877121123,0,0.00234055002925688,0.0157987126974839,0.0122878876535986,0,0,0,0,0.000292568753657109,0,0.000292568753657109,0,0,0,0.000877706260971328,0,0,0,0.000585137507314219,0,0,0,0,0,0,0,6,19,4,0,13,14,5,0,0,5,12,0.00175541252194266,0.00555880631948508,0.00117027501462844,0,0.00380339379754242,0.00409596255119953,0.00146284376828555,0,0,0.00146284376828555,0.00351082504388531,3418,2499,5,8.59360149996738,0.000585137507314219,0.00146284376828555,3418
"2018-06-01","Mali",11,1,405,36,35,1,0,16,28,26,6,21,11,14,133,6,1,4,112,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.00376841384035629,0.000342583076396026,0.138746145940391,0.0123329907502569,0.0119904076738609,0.000342583076396026,0,0.00548132922233642,0.00959232613908873,0.00890715998629668,0.00205549845837616,0.00719424460431655,0.00376841384035629,0.00479616306954436,0.0455635491606715,0.00205549845837616,0.000342583076396026,0.0013703323055841,0.0383693045563549,0.0250085645769099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685166152792052,0,0,0,0.000342583076396026,0,0,0,12,16,8,0,8,6,0,1,0,10,7,0.00411099691675231,0.00548132922233642,0.00274066461116821,0,0.00274066461116821,0.00205549845837616,0,0.000342583076396026,0,0.00342583076396026,0.00239808153477218,2919,1916,1,8.0269638779735,0.000685166152792052,0.000342583076396026,2919
"2018-07-01","Mali",9,0,1076,101,40,1,0,5,11,5,0,21,17,9,23,14,3,10,81,84,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.00233948531323109,0,0.279698466337406,0.0262542240707044,0.0103977125032493,0.000259942812581232,0,0.00129971406290616,0.00285937093839355,0.00129971406290616,0,0.00545879906420587,0.00441902781388095,0.00233948531323109,0.00597868468936834,0.00363919937613725,0.000779828437743696,0.00259942812581232,0.0210553678190798,0.0218351962568235,0,0,0,0,0,0.000259942812581232,0,0.000259942812581232,0,0,0.000259942812581232,0,0,0,0.000519885625162464,0,0,0,0,0,0,0,6,13,5,0,4,7,0,0,2,3,7,0.00155965687548739,0.00337925656355602,0.00129971406290616,0,0.00103977125032493,0.00181959968806862,0,0,0.000519885625162464,0.000779828437743696,0.00181959968806862,3847,2296,4,7.44126413432258,0,0.00129971406290616,3847
"2018-08-01","Mali",24,14,804,187,28,4,2,22,23,4,1,17,16,4,62,8,4,12,59,12,0,0,0,0,0,1,2,3,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0.00873362445414847,0.00509461426491994,0.292576419213974,0.0680494905385735,0.0101892285298399,0.00145560407569141,0.000727802037845706,0.00800582241630277,0.00836972343522562,0.00145560407569141,0.000363901018922853,0.0061863173216885,0.00582241630276565,0.00145560407569141,0.0225618631732169,0.00291120815138282,0.00145560407569141,0.00436681222707424,0.0214701601164483,0.00436681222707424,0,0,0,0,0,0.000363901018922853,0.000727802037845706,0.00109170305676856,0,0,0.000363901018922853,0,0,0.00109170305676856,0.000727802037845706,0.000363901018922853,0,0,0,0,0,0,5,9,3,0,6,6,0,0,0,6,3,0.00181950509461426,0.00327510917030568,0.00109170305676856,0,0.00218340611353712,0.00218340611353712,0,0,0,0.00218340611353712,0.00109170305676856,2748,1416,8,8.18054099829437,0.00145560407569141,0.00327510917030568,2748
"2018-09-01","Mali",20,0,142,38,37,5,0,46,26,18,2,13,23,6,81,16,2,9,51,35,0,0,0,0,0,0,1,3,0,0,4,0,0,0,2,1,0,0,1,0,0,0,0.00753012048192771,0,0.0534638554216867,0.0143072289156626,0.0139307228915663,0.00188253012048193,0,0.0173192771084337,0.00978915662650602,0.00677710843373494,0.000753012048192771,0.00489457831325301,0.00865963855421687,0.00225903614457831,0.0304969879518072,0.00602409638554217,0.000753012048192771,0.00338855421686747,0.0192018072289157,0.0131777108433735,0,0,0,0,0,0,0.000376506024096386,0.00112951807228916,0,0,0.00150602409638554,0,0,0,0.000753012048192771,0.000376506024096386,0,0,0.000376506024096386,0,0,0,11,14,0,0,2,16,1,3,0,10,5,0.00414156626506024,0.0052710843373494,0,0,0.000753012048192771,0.00602409638554217,0.000376506024096386,0.00112951807228916,0,0.00376506024096386,0.00188253012048193,2656,2030,6,8.39565035164109,0.000753012048192771,0.00376506024096386,2656
"2018-10-01","Mali",6,0,109,44,67,0,0,17,17,44,5,6,19,6,128,31,0,9,43,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.00179479509422674,0,0.0326054442117858,0.0131618306909961,0.0200418785521986,0,0,0.00508525276697577,0.00508525276697577,0.0131618306909961,0.00149566257852229,0.00179479509422674,0.00568351779838468,0.00179479509422674,0.0382889620101705,0.00927310798683817,0,0.00269219264134011,0.0128626981752917,0.00987137301824708,0,0,0,0,0.000598265031408914,0,0,0,0,0,0,0,0,0,0.000897397547113371,0,0,0,0,0,0,0,5,20,2,0,8,35,2,1,5,7,4,0.00149566257852229,0.00598265031408914,0.000598265031408914,0,0.00239306012563566,0.010469638049656,0.000598265031408914,0.000299132515704457,0.00149566257852229,0.0020939276099312,0.00119653006281783,3343,2677,6,8.96725177339918,0,0.00149566257852229,3343
"2018-11-01","Mali",10,0,27,8,78,1,0,14,43,49,3,6,5,8,68,5,10,4,72,52,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.00321543408360129,0,0.00868167202572347,0.00257234726688103,0.02508038585209,0.000321543408360129,0,0.0045016077170418,0.0138263665594855,0.0157556270096463,0.000964630225080386,0.00192926045016077,0.00160771704180064,0.00257234726688103,0.0218649517684887,0.00160771704180064,0.00321543408360129,0.00128617363344051,0.0231511254019293,0.0167202572347267,0,0,0,0,0.000321543408360129,0,0,0.000321543408360129,0,0,0.000321543408360129,0,0.000321543408360129,0,0,0,0,0,0.000321543408360129,0,0,0,15,19,11,0,16,19,2,0,0,6,12,0.00482315112540193,0.00610932475884244,0.00353697749196141,0,0.00514469453376206,0.00610932475884244,0.000643086816720257,0,0,0.00192926045016077,0.00385852090032154,3110,2552,7,7.1043862127985,0,0.00160771704180064,3110
"2018-12-01","Mali",7,2,16,9,48,0,6,17,44,35,2,12,32,14,106,12,0,4,61,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00310283687943262,0.000886524822695035,0.00709219858156028,0.00398936170212766,0.0212765957446809,0,0.00265957446808511,0.0075354609929078,0.0195035460992908,0.0155141843971631,0.000886524822695035,0.00531914893617021,0.0141843971631206,0.00620567375886525,0.0469858156028369,0.00531914893617021,0,0.00177304964539007,0.0270390070921986,0.0159574468085106,0,0,0,0,0,0,0,0.000443262411347518,0,0,0,0,0,0,0.000886524822695035,0,0,0,0,0,0,0,11,18,2,1,23,17,3,0,0,5,10,0.0048758865248227,0.00797872340425532,0.000886524822695035,0.000443262411347518,0.0101950354609929,0.0075354609929078,0.00132978723404255,0,0,0.00221631205673759,0.00443262411347518,2256,1716,1,10.791187757187,0.000886524822695035,0.000443262411347518,2256
"2019-01-01","Mali",9,0,24,0,52,1,0,23,33,70,2,27,8,6,105,18,1,7,118,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00299202127659574,0,0.00797872340425532,0,0.0172872340425532,0.000332446808510638,0,0.00764627659574468,0.0109707446808511,0.0232712765957447,0.000664893617021277,0.00897606382978723,0.00265957446808511,0.00199468085106383,0.034906914893617,0.00598404255319149,0.000332446808510638,0.00232712765957447,0.0392287234042553,0.0299202127659574,0,0,0,0,0,0.000332446808510638,0,0,0,0,0,0,0,0,0,0.000664893617021277,0,0,0,0,0,0,20,17,4,0,9,6,1,0,3,19,11,0.00664893617021277,0.00565159574468085,0.00132978723404255,0,0.00299202127659574,0.00199468085106383,0.000332446808510638,0,0.000997340425531915,0.00631648936170213,0.00365691489361702,3008,2328,3,7.85862363560299,0,0.000997340425531915,3008
"2019-02-01","Mali",2,0,26,1,92,5,0,17,13,54,1,7,20,4,73,29,2,4,81,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000624609618988132,0,0.00811992504684572,0.000312304809494066,0.0287320424734541,0.00156152404747033,0,0.00530918176139913,0.00405996252342286,0.0168644597126796,0.000312304809494066,0.00218613366645846,0.00624609618988132,0.00124921923797626,0.0227982510930668,0.00905683947532792,0.000624609618988132,0.00124921923797626,0.0252966895690194,0.018738288569644,0,0,0,0,0.000312304809494066,0,0,0,0,0,0.000312304809494066,0,0,0,0,0,0,0,0,0,0,0,8,25,7,0,8,25,1,1,4,7,8,0.00249843847595253,0.00780762023735166,0.00218613366645846,0,0.00249843847595253,0.00780762023735166,0.000312304809494066,0.000312304809494066,0.00124921923797626,0.00218613366645846,0.00249843847595253,3202,2629,3,8.17168412586107,0,0.000624609618988132,3202
"2019-03-01","Mali",17,1,41,1,60,3,3,11,65,37,1,10,50,10,127,30,1,3,171,76,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0.00493039443155452,0.000290023201856148,0.0118909512761021,0.000290023201856148,0.0174013921113689,0.000870069605568445,0.000870069605568445,0.00319025522041763,0.0188515081206497,0.0107308584686775,0.000290023201856148,0.00290023201856148,0.0145011600928074,0.00290023201856148,0.0368329466357309,0.00870069605568445,0.000290023201856148,0.000870069605568445,0.0495939675174014,0.0220417633410673,0,0,0,0.000290023201856148,0,0.000290023201856148,0.000580046403712297,0,0,0,0,0,0,0,0.000290023201856148,0.000870069605568445,0.000580046403712297,0.000290023201856148,0.000580046403712297,0,0,0,19,36,4,0,10,13,1,2,1,12,12,0.00551044083526682,0.0104408352668213,0.00116009280742459,0,0.00290023201856148,0.00377030162412993,0.000290023201856148,0.000580046403712297,0.000290023201856148,0.00348027842227378,0.00348027842227378,3448,2653,3,9.29606091796041,0.00145011600928074,0.00232018561484919,3448
"2019-04-01","Mali",9,6,27,2,54,2,4,18,51,63,1,9,28,3,82,64,1,5,95,45,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00311418685121107,0.00207612456747405,0.00934256055363322,0.000692041522491349,0.0186851211072664,0.000692041522491349,0.0013840830449827,0.00622837370242215,0.0176470588235294,0.0217993079584775,0.000346020761245675,0.00311418685121107,0.00968858131487889,0.00103806228373702,0.0283737024221453,0.0221453287197232,0.000346020761245675,0.00173010380622837,0.0328719723183391,0.0155709342560554,0,0,0,0.000346020761245675,0,0,0.000692041522491349,0,0.000346020761245675,0,0,0,0,0,0,0.000692041522491349,0,0,0,0,0,0,12,16,2,0,11,8,1,0,2,5,11,0.0041522491349481,0.0055363321799308,0.000692041522491349,0,0.00380622837370242,0.0027681660899654,0.000346020761245675,0,0.000692041522491349,0.00173010380622837,0.00380622837370242,2890,2279,6,9.67850279398179,0.00207612456747405,0.000346020761245675,2890
"2019-05-01","Mali",7,0,16,2,74,0,0,58,32,16,0,6,27,5,30,7,1,7,91,39,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0.00254916241806264,0,0.00582665695557174,0.000728332119446468,0.0269482884195193,0,0,0.0211216314639476,0.0116533139111435,0.00582665695557174,0,0.0021849963583394,0.00983248361252731,0.00182083029861617,0.010924981791697,0.00254916241806264,0.000364166059723234,0.00254916241806264,0.0331391114348143,0.0142024763292061,0.000728332119446468,0,0,0,0.000364166059723234,0.000364166059723234,0,0.000364166059723234,0,0,0,0,0,0.000364166059723234,0,0,0,0,0,0,0.0010924981791697,0,4,20,2,0,16,8,6,1,0,9,13,0.00145666423889294,0.00728332119446468,0.000728332119446468,0,0.00582665695557174,0.00291332847778587,0.0021849963583394,0.000364166059723234,0,0.0032774945375091,0.00473415877640204,2746,2266,6,8.56937105019133,0,0.0032774945375091,2746
"2019-06-01","Mali",7,1,15,2,75,0,5,27,23,44,0,24,30,6,52,19,0,3,181,64,0,0,0,1,2,0,4,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0.00252161383285303,0.000360230547550432,0.00540345821325648,0.000720461095100865,0.0270172910662824,0,0.00180115273775216,0.00972622478386167,0.00828530259365994,0.015850144092219,0,0.00864553314121038,0.010806916426513,0.00216138328530259,0.0187319884726225,0.00684438040345821,0,0.0010806916426513,0.0652017291066282,0.0230547550432277,0,0,0,0.000360230547550432,0.000720461095100865,0,0.00144092219020173,0,0,0,0,0,0,0,0.000360230547550432,0.00180115273775216,0,0,0.000360230547550432,0.000360230547550432,0,0,8,9,1,0,7,13,1,0,0,26,18,0.00288184438040346,0.00324207492795389,0.000360230547550432,0,0.00252161383285303,0.00468299711815562,0.000360230547550432,0,0,0.00936599423631124,0.00648414985590778,2776,2132,9,8.60723369820931,0.00468299711815562,0.0010806916426513,2776
"2019-07-01","Mali",7,0,34,0,97,1,12,30,84,39,4,29,77,14,31,2,0,26,60,58,0,1,0,0,0,0,3,2,0,0,5,0,0,0,2,11,1,0,0,1,2,0,0.00209267563527653,0,0.0101644245142003,0,0.0289985052316891,0.000298953662182362,0.00358744394618834,0.00896860986547085,0.0251121076233184,0.0116591928251121,0.00119581464872945,0.00866965620328849,0.0230194319880419,0.00418535127055306,0.00926756352765321,0.000597907324364724,0,0.00777279521674141,0.0179372197309417,0.017339312406577,0,0.000298953662182362,0,0,0,0,0.000896860986547085,0.000597907324364724,0,0,0.00149476831091181,0,0,0,0.000597907324364724,0.00328849028400598,0.000298953662182362,0,0,0.000298953662182362,0.000597907324364724,0,7,24,18,0,16,18,2,1,0,13,17,0.00209267563527653,0.00717488789237668,0.00538116591928251,0,0.00478325859491779,0.00538116591928251,0.000597907324364724,0.000298953662182362,0,0.0038863976083707,0.00508221225710015,3345,2673,12,11.0183157796213,0.00418535127055306,0.00418535127055306,3345
"2019-08-01","Mali",7,0,35,2,65,0,0,22,32,18,2,21,49,14,49,13,3,9,62,34,2,0,0,0,1,1,1,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0.00280561122244489,0,0.0140280561122244,0.000801603206412826,0.0260521042084168,0,0,0.00881763527054108,0.0128256513026052,0.00721442885771543,0.000801603206412826,0.00841683366733467,0.0196392785571142,0.00561122244488978,0.0196392785571142,0.00521042084168337,0.00120240480961924,0.00360721442885772,0.0248496993987976,0.013627254509018,0.000801603206412826,0,0,0,0.000400801603206413,0.000400801603206413,0.000400801603206413,0.000400801603206413,0.000400801603206413,0,0.000801603206412826,0.000400801603206413,0,0.000400801603206413,0.000400801603206413,0,0,0,0,0,0,0,9,18,10,0,6,16,2,2,3,5,9,0.00360721442885772,0.00721442885771543,0.00400801603206413,0,0.00240480961923848,0.00641282565130261,0.000801603206412826,0.000801603206412826,0.00120240480961924,0.00200400801603206,0.00360721442885772,2495,2006,7,8.91323277354933,0.00200400801603206,0.00280561122244489,2495
"2019-09-01","Mali",26,0,23,0,95,2,0,48,82,10,0,13,95,8,56,10,0,7,41,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.00843881856540084,0,0.00746510873093152,0,0.0308341447581954,0.000649139889646219,0,0.0155793573515093,0.026614735475495,0.00324569944823109,0,0.00421940928270042,0.0308341447581954,0.00259655955858487,0.0181759169100941,0.00324569944823109,0,0.00227198961376177,0.0133073677377475,0.0133073677377475,0,0,0,0,0.000324569944823109,0,0,0,0,0,0,0,0,0,0.00162284972411555,0,0,0,0.000324569944823109,0,0,0,23,29,10,0,32,9,2,0,2,8,8,0.00746510873093152,0.00941252839987017,0.00324569944823109,0,0.0103862382343395,0.00292112950340798,0.000649139889646219,0,0.000649139889646219,0.00259655955858487,0.00259655955858487,3081,2466,9,10.4428110204635,0.000324569944823109,0.00194741966893866,3081
"2019-10-01","Mali",31,0,15,1,89,8,0,13,65,15,6,13,76,8,46,3,4,6,107,104,0,0,0,1,0,0,10,6,1,0,1,0,0,0,3,1,4,2,0,0,1,0,0.0111150950161348,0,0.00537827178200072,0.000358551452133381,0.0319110792398709,0.00286841161706705,0,0.00466116887773396,0.0233058443886698,0.00537827178200072,0.00215130871280029,0.00466116887773396,0.027249910362137,0.00286841161706705,0.0164933667981355,0.00107565435640014,0.00143420580853352,0.00215130871280029,0.0383650053782718,0.0372893510218716,0,0,0,0.000358551452133381,0,0,0.00358551452133381,0.00215130871280029,0.000358551452133381,0,0.000358551452133381,0,0,0,0.00107565435640014,0.000358551452133381,0.00143420580853352,0.000717102904266762,0,0,0.000358551452133381,0,14,14,8,0,25,15,0,1,0,13,18,0.00501972032986734,0.00501972032986734,0.00286841161706705,0,0.00896378630333453,0.00537827178200072,0,0.000358551452133381,0,0.00466116887773396,0.00645392613840086,2789,2121,24,8.08766214885527,0.00968088920760129,0.00107565435640014,2789
"2019-11-01","Mali",19,1,16,4,31,0,2,68,48,12,0,32,54,5,51,5,1,7,229,71,0,0,0,0,0,0,9,2,1,1,0,0,0,1,0,2,4,0,0,0,1,0,0.00688405797101449,0.00036231884057971,0.00579710144927536,0.00144927536231884,0.011231884057971,0,0.00072463768115942,0.0246376811594203,0.0173913043478261,0.00434782608695652,0,0.0115942028985507,0.0195652173913043,0.00181159420289855,0.0184782608695652,0.00181159420289855,0.00036231884057971,0.00253623188405797,0.0829710144927536,0.0257246376811594,0,0,0,0,0,0,0.00326086956521739,0.00072463768115942,0.00036231884057971,0.00036231884057971,0,0,0,0.00036231884057971,0,0.00072463768115942,0.00144927536231884,0,0,0,0.00036231884057971,0,15,5,7,1,20,4,0,0,0,5,9,0.00543478260869565,0.00181159420289855,0.00253623188405797,0.00036231884057971,0.0072463768115942,0.00144927536231884,0,0,0,0.00181159420289855,0.00326086956521739,2760,2065,8,8.14983840956743,0.0072463768115942,0.00036231884057971,2760
"2019-12-01","Mali",14,2,27,0,110,0,1,20,47,15,0,13,63,11,19,11,2,7,104,34,0,0,0,0,0,0,3,1,0,0,1,0,1,1,2,0,2,0,1,0,0,0,0.00583819849874896,0.000834028356964137,0.0112593828190158,0,0.0458715596330275,0,0.000417014178482068,0.00834028356964137,0.0195996663886572,0.00625521267723103,0,0.00542118432026689,0.0262718932443703,0.00458715596330275,0.0079232693911593,0.00458715596330275,0.000834028356964137,0.00291909924937448,0.0433694745621351,0.0141784820683903,0,0,0,0,0,0,0.00125104253544621,0.000417014178482068,0,0,0.000417014178482068,0,0.000417014178482068,0.000417014178482068,0.000834028356964137,0,0.000834028356964137,0,0.000417014178482068,0,0,0,8,20,9,0,16,18,1,0,6,6,9,0.00333611342785655,0.00834028356964137,0.00375312760633862,0,0.00667222685571309,0.00750625521267723,0.000417014178482068,0,0.00250208507089241,0.00250208507089241,0.00375312760633862,2398,1831,5,9.4957715700716,0.00333611342785655,0.00166805671392827,2398
"2020-01-01","Mali",6,0,74,5,70,4,1,11,53,17,0,42,67,8,85,14,1,12,93,66,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0.00233372228704784,0,0.02878257487359,0.00194476857253987,0.0272267600155581,0.00155581485803189,0.000388953714507974,0.00427849085958771,0.0206145468689226,0.00661221314663555,0,0.0163360560093349,0.0260598988720342,0.00311162971606379,0.0330610657331778,0.00544535200311163,0.000388953714507974,0.00466744457409568,0.0361726954492415,0.0256709451575263,0,0,0,0,0.000388953714507974,0,0.00155581485803189,0.000388953714507974,0,0,0,0,0,0,0.000388953714507974,0.000388953714507974,0.00194476857253987,0,0.000388953714507974,0,0,0,11,11,14,1,32,9,1,0,2,7,9,0.00427849085958771,0.00427849085958771,0.00544535200311163,0.000388953714507974,0.0124465188642552,0.00350058343057176,0.000388953714507974,0,0.000777907429015947,0.00272267600155581,0.00350058343057176,2571,1884,8,9.21884292403883,0.00194476857253987,0.00350058343057176,2571
"2020-02-01","Mali",17,0,171,22,74,1,0,22,30,15,0,88,38,5,61,11,2,7,114,71,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0.00612171407994238,0,0.0615772416276557,0.00792221822110191,0.026647461289161,0.000360100828231905,0,0.00792221822110191,0.0108030248469571,0.00540151242347857,0,0.0316888728844076,0.0136838314728124,0.00180050414115952,0.0219661505221462,0.00396110911055095,0.00072020165646381,0.00252070579762333,0.0410514944184372,0.0255671588044653,0,0,0,0,0.00072020165646381,0,0.000360100828231905,0,0,0,0.000360100828231905,0,0.000360100828231905,0,0.000360100828231905,0.000360100828231905,0,0,0.000360100828231905,0,0.000360100828231905,0,12,22,5,0,18,10,0,0,1,10,11,0.00432120993878286,0.00792221822110191,0.00180050414115952,0,0.00648181490817429,0.00360100828231905,0,0,0.000360100828231905,0.00360100828231905,0.00396110911055095,2777,1962,7,6.97712560294912,0.00108030248469571,0.00216060496939143,2777
"2020-03-01","Mali",13,2,331,19,55,3,0,145,31,15,19,23,35,7,55,10,1,2,78,71,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,2,0,1,0,0.0045201668984701,0.000695410292072323,0.115090403337969,0.00660639777468707,0.0191237830319889,0.00104311543810848,0,0.0504172461752434,0.010778859527121,0.00521557719054242,0.00660639777468707,0.00799721835883171,0.0121696801112656,0.00243393602225313,0.0191237830319889,0.00347705146036161,0.000347705146036161,0.000695410292072323,0.0271210013908206,0.0246870653685675,0,0,0,0,0.000347705146036161,0.000347705146036161,0.000347705146036161,0,0,0,0,0,0,0.000695410292072323,0.000347705146036161,0.000347705146036161,0.000347705146036161,0,0.000695410292072323,0,0.000347705146036161,0,9,18,8,0,23,17,1,0,2,3,13,0.00312934631432545,0.0062586926286509,0.00278164116828929,0,0.00799721835883171,0.00591098748261474,0.000347705146036161,0,0.000695410292072323,0.00104311543810848,0.0045201668984701,2876,1881,7,7.58919222667634,0.000695410292072323,0.00312934631432545,2876
"2020-04-01","Mali",24,1,375,36,20,10,0,186,35,32,8,8,21,3,17,4,0,0,62,60,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801871032408954,0.000334112930170398,0.125292348813899,0.0120280654861343,0.00668225860340795,0.00334112930170398,0,0.062145005011694,0.0116939525559639,0.0106916137654527,0.00267290344136318,0.00267290344136318,0.00701637153357835,0.00100233879051119,0.00567991981289676,0.00133645172068159,0,0,0.0207150016705646,0.0200467758102239,0,0,0.000334112930170398,0,0,0,0,0,0.00100233879051119,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13,0,22,24,1,0,2,7,11,0.00668225860340795,0.00233879051119278,0.00434346809221517,0,0.00735048446374875,0.00801871032408954,0.000334112930170398,0,0.000668225860340795,0.00233879051119278,0.00367524223187437,2993,2004,6,8.05057513013524,0,0.00133645172068159,2993
