"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","bd.pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com"
"2018-07-01","Bangladesh",205,3,686,97,64,36,6,284,250,52,3,27,154,50,404,59,9,11,292,231,0,2,0,0,0,3,7,8,0,4,8,1,1,2,11,4,0,0,0,0,8,4,0.0114467586129879,0.000167513540677871,0.0383047629683399,0.00541627114858451,0.00357362220112792,0.00201016248813446,0.000335027081355743,0.0158579485175052,0.013959461723156,0.00290356803841644,0.000167513540677871,0.00150762186610084,0.00859902842146407,0.00279189234463119,0.02255849014462,0.00329443296666481,0.000502540622033614,0.000614216315818862,0.0163046512926462,0.0128985426321961,0,0.000111675693785248,0,0,0,0.000167513540677871,0.000390864928248367,0.000446702775140991,0,0.000223351387570495,0.000446702775140991,5.58378468926238e-05,5.58378468926238e-05,0.000111675693785248,0.000614216315818862,0.000223351387570495,0,0,0,0,0.000446702775140991,0.000223351387570495,563,47,90,5,315,95,25,12,12,555,272,0.0314367078005472,0.00262437880395332,0.00502540622033614,0.000279189234463119,0.0175889217711765,0.00530459545479926,0.0013959461723156,0.000670054162711486,0.000670054162711486,0.0309900050254062,0.0151878943547937,17909,13183,17846,21.1919066281135,0.00480205483276565,0.00189848679434921,17909,1,1,1,1
"2018-08-01","Bangladesh",226,19,303,35,72,28,2,290,195,40,6,30,109,81,541,45,6,11,275,254,0,0,0,1,0,0,5,6,1,1,5,0,1,1,2,5,2,1,0,0,10,0,0.0121524977146852,0.00102167016185406,0.0162929504758832,0.00188202398236275,0.00387159219228908,0.0015056191858902,0.000107544227563586,0.0155939129967199,0.0104855621874496,0.00215088455127171,0.000322632682690757,0.00161316341345378,0.00586116040221541,0.00435554121632521,0.0290907135559499,0.00241974512018067,0.000322632682690757,0.00059149325159972,0.014787331289993,0.0136581169005754,0,0,0,5.37721137817928e-05,0,0,0.000268860568908964,0.000322632682690757,5.37721137817928e-05,5.37721137817928e-05,0.000268860568908964,0,5.37721137817928e-05,5.37721137817928e-05,0.000107544227563586,0.000268860568908964,0.000107544227563586,5.37721137817928e-05,0,0,0.000537721137817928,0,593,46,61,8,276,71,14,18,9,530,275,0.0318868634726031,0.00247351723396247,0.00328009894068936,0.000430176910254342,0.0148411034037748,0.00381782007850729,0.000752809592945099,0.00096789804807227,0.000483949024036135,0.0284992203043502,0.014787331289993,18597,14249,18556,21.3033612477678,0.000860353820508684,0.00172070764101737,18597,1,1,1,1
"2018-09-01","Bangladesh",295,7,495,19,80,17,3,282,243,61,2,29,119,44,355,34,15,13,250,216,1,0,1,0,0,3,6,1,0,2,10,2,0,2,2,5,1,0,0,0,4,1,0.0166808029403449,0.000395815662991236,0.0279898218829517,0.00107435679954764,0.00452360757704269,0.000961266610121572,0.000169635284139101,0.0159457167090755,0.0137404580152672,0.00344925077749505,0.000113090189426067,0.00163980774667798,0.006728866270851,0.00248798416737348,0.0200735086231269,0.00192253322024314,0.000848176420695505,0.000735086231269437,0.0141362736782584,0.0122137404580153,5.65450947130336e-05,0,5.65450947130336e-05,0,0,0.000169635284139101,0.000339270568278202,5.65450947130336e-05,0,0.000113090189426067,0.000565450947130336,0.000113090189426067,0,0.000113090189426067,0.000113090189426067,0.000282725473565168,5.65450947130336e-05,0,0,0,0.000226180378852135,5.65450947130336e-05,590,48,88,2,291,128,13,7,4,518,244,0.0333616058806898,0.00271416454622561,0.00497596833474696,0.000113090189426067,0.0164546225614928,0.00723777212326831,0.000735086231269437,0.000395815662991236,0.000226180378852135,0.0292903590613514,0.0137970031099802,17685,13331,17644,20.9518384337585,0.000904721515408538,0.00237489397794741,17685,1,1,1,1
"2018-10-01","Bangladesh",299,5,700,35,125,16,6,244,289,73,1,37,154,40,608,55,12,18,232,205,1,0,1,0,1,0,11,1,2,0,4,2,0,1,7,8,4,1,0,0,6,0,0.0153262596750218,0.000256291967809729,0.035880875493362,0.0017940437746681,0.00640729919524322,0.000820134296991132,0.000307550361371675,0.0125070480291148,0.0148136757394023,0.00374186273002204,5.12583935619458e-05,0.00189656056179199,0.00789379260853965,0.00205033574247783,0.031165103285663,0.00281921164590702,0.000615100722743349,0.000922651084115024,0.0118919473063714,0.0105079706801989,5.12583935619458e-05,0,5.12583935619458e-05,0,5.12583935619458e-05,0,0.000563842329181403,5.12583935619458e-05,0.000102516787123892,0,0.000205033574247783,0.000102516787123892,0,5.12583935619458e-05,0.00035880875493362,0.000410067148495566,0.000205033574247783,5.12583935619458e-05,0,0,0.000307550361371675,0,607,61,93,20,354,141,19,15,7,432,199,0.0311138448921011,0.00312676200727869,0.00476703060126096,0.00102516787123892,0.0181454713209288,0.00722743349223435,0.00097390947767697,0.000768875903429187,0.00035880875493362,0.0221436260187606,0.0102004203188272,19509,14631,19459,21.0594842367788,0.00107642626480086,0.00225536931672561,19509,1,1,1,1
"2018-11-01","Bangladesh",281,10,1857,73,179,16,3,204,203,35,2,28,91,46,283,67,11,16,247,226,1,0,0,0,0,2,4,2,0,0,4,0,2,1,1,12,1,0,1,1,1,0,0.0146057487395395,0.000519777535214928,0.0965226882894121,0.00379437600706897,0.00930401788034721,0.000831644056343885,0.000155933260564478,0.0106034617183845,0.010551483964863,0.00181922137325225,0.000103955507042986,0.0014553770986018,0.00472997557045584,0.00239097666198867,0.0147097042465825,0.00348250948594002,0.000571755288736421,0.000831644056343885,0.0128385051198087,0.0117469722958574,5.19777535214928e-05,0,0,0,0,0.000103955507042986,0.000207911014085971,0.000103955507042986,0,0,0.000207911014085971,0,0.000103955507042986,5.19777535214928e-05,5.19777535214928e-05,0.000623733042257914,5.19777535214928e-05,0,5.19777535214928e-05,5.19777535214928e-05,5.19777535214928e-05,0,496,82,56,2,222,26,14,10,3,380,195,0.0257809657466604,0.00426217578876241,0.0029107541972036,0.000103955507042986,0.0115390612817714,0.00135142159155881,0.000727688549300899,0.000519777535214928,0.000155933260564478,0.0197515463381673,0.0101356619366911,19239,13990,19206,20.0429716961577,0.000987577316908363,0.00140339934508031,19239,1,1,1,1
"2018-12-01","Bangladesh",502,24,3536,334,80,8,2,210,217,42,5,80,109,61,301,71,16,36,274,501,0,0,0,0,0,4,5,3,1,0,3,0,0,0,6,15,1,1,1,0,1,0,0.0215756221257575,0.00103150384664976,0.151974900073065,0.0143550951992092,0.0034383461554992,0.00034383461554992,8.59586538874801e-05,0.00902565865818541,0.00932651394679159,0.00180513173163708,0.0002148966347187,0.0034383461554992,0.00468474663686767,0.00262173894356814,0.0129367774100658,0.00305153221300554,0.000687669231099841,0.00154725576997464,0.0117763355825848,0.0215326427988138,0,0,0,0,0,0.00017191730777496,0.0002148966347187,0.00012893798083122,4.29793269437401e-05,0,0.00012893798083122,0,0,0,0.00025787596166244,0.000644689904156101,4.29793269437401e-05,4.29793269437401e-05,4.29793269437401e-05,0,4.29793269437401e-05,0,358,38,33,1,161,40,15,18,11,260,221,0.0153865990458589,0.00163321442386212,0.00141831778914342,4.29793269437401e-05,0.00691967163794215,0.0017191730777496,0.000644689904156101,0.000773627884987321,0.000472772596381141,0.0111746250053724,0.00949843125456655,23267,15769,23226,21.9090284232767,0.00103150384664976,0.00133235913525594,23267,1,1,1,1
"2019-01-01","Bangladesh",243,4,834,99,122,27,2,285,226,53,12,31,235,38,291,45,8,17,308,284,1,0,2,0,2,8,8,3,5,0,11,2,0,0,6,7,3,1,0,0,4,3,0.0110214078374456,0.000181422351233672,0.0378265602322206,0.00449020319303338,0.005533381712627,0.00122460087082729,9.0711175616836e-05,0.0129263425253991,0.0102503628447025,0.00240384615384615,0.000544267053701016,0.00140602322206096,0.0106585631349782,0.00172351233671988,0.0131984760522496,0.00204100145137881,0.000362844702467344,0.000771044992743106,0.0139695210449927,0.0128809869375907,4.5355587808418e-05,0,9.0711175616836e-05,0,9.0711175616836e-05,0.000362844702467344,0.000362844702467344,0.000136066763425254,0.00022677793904209,0,0.000498911465892598,9.0711175616836e-05,0,0,0.000272133526850508,0.000317489114658926,0.000136066763425254,4.5355587808418e-05,0,0,0.000181422351233672,0.000136066763425254,657,74,99,2,276,42,22,19,8,546,296,0.0297986211901306,0.00335631349782293,0.00449020319303338,9.0711175616836e-05,0.0125181422351234,0.00190493468795356,0.000997822931785196,0.000861756168359942,0.000362844702467344,0.0247641509433962,0.0134252539912917,22048,17039,21982,19.7809367073044,0.00122460087082729,0.00267597968069666,22048,1,1,1,1
"2019-02-01","Bangladesh",178,9,768,50,61,14,1,544,201,39,13,31,144,39,276,48,8,20,282,209,0,0,0,0,0,2,6,3,0,0,3,0,0,0,3,6,0,1,0,0,4,1,0.00885704333980196,0.000447828034034931,0.0382146589043141,0.00248793352241628,0.00303527889734786,0.000696621386276559,4.97586704483256e-05,0.0270687167238891,0.0100014927601135,0.0019405881474847,0.000646862715828233,0.00154251878389809,0.00716524854455889,0.0019405881474847,0.0137333930437379,0.00238841618151963,0.000398069363586605,0.000995173408966512,0.0140319450664278,0.0103995621237001,0,0,0,0,0,9.95173408966512e-05,0.000298552022689954,0.000149276011344977,0,0,0.000149276011344977,0,0,0,0.000149276011344977,0.000298552022689954,0,4.97586704483256e-05,0,0,0.000199034681793302,4.97586704483256e-05,583,57,100,2,330,54,17,16,11,483,247,0.0290093048713738,0.00283624421555456,0.00497586704483256,9.95173408966512e-05,0.0164203612479475,0.00268696820420958,0.000845897397621536,0.00079613872717321,0.000547345374931582,0.0240334378265413,0.0122903916007364,20097,15444,20068,19.4085498190112,0.000696621386276559,0.00109469074986316,20097,1,1,1,1
"2019-03-01","Bangladesh",170,15,1084,163,77,21,2,472,184,23,11,29,115,39,502,78,6,17,307,309,1,0,0,0,1,3,4,2,0,0,6,0,0,0,3,4,3,0,1,0,2,2,0.00797373358348968,0.000703564727954972,0.050844277673546,0.00764540337711069,0.00361163227016886,0.000984990619136961,9.38086303939962e-05,0.0221388367729831,0.00863039399624766,0.00107879924953096,0.000515947467166979,0.00136022514071295,0.00539399624765478,0.00182926829268293,0.0235459662288931,0.00365853658536585,0.000281425891181989,0.000797373358348968,0.0143996247654784,0.0144934333958724,4.69043151969981e-05,0,0,0,4.69043151969981e-05,0.000140712945590994,0.000187617260787992,9.38086303939962e-05,0,0,0.000281425891181989,0,0,0,0.000140712945590994,0.000187617260787992,0.000140712945590994,0,4.69043151969981e-05,0,9.38086303939962e-05,9.38086303939962e-05,541,53,57,3,278,53,24,16,16,443,250,0.025375234521576,0.0024859287054409,0.00267354596622889,0.000140712945590994,0.0130393996247655,0.0024859287054409,0.00112570356472795,0.00075046904315197,0.00075046904315197,0.0207786116322702,0.0117260787992495,21320,16083,21289,19.7198206064184,0.000281425891181989,0.00164165103189493,21320,1,1,1,1
"2019-04-01","Bangladesh",164,6,326,17,61,23,2,432,207,23,4,45,123,39,515,43,11,19,247,244,1,0,1,0,0,0,3,4,0,1,3,1,0,0,2,4,1,0,1,0,1,0,0.00812967828285332,0.000297427254250731,0.0161602141476231,0.000842710553710405,0.0030238437515491,0.00114013780796114,9.91424180835771e-05,0.0214147623060526,0.0102612402716502,0.00114013780796114,0.000198284836167154,0.00223070440688048,0.00609725871213999,0.00193327715262975,0.0255291726565211,0.00213156198879691,0.000545283299459674,0.000941852971793982,0.0122440886333218,0.0120953750061964,4.95712090417885e-05,0,4.95712090417885e-05,0,0,0,0.000148713627125366,0.000198284836167154,0,4.95712090417885e-05,0.000148713627125366,4.95712090417885e-05,0,0,9.91424180835771e-05,0.000198284836167154,4.95712090417885e-05,0,4.95712090417885e-05,0,4.95712090417885e-05,0,642,43,76,1,364,58,37,20,14,514,327,0.0318247162048282,0.00213156198879691,0.00376741188717593,4.95712090417885e-05,0.018043920091211,0.00287513012442373,0.00183413473454618,0.00099142418083577,0.000693996926585039,0.0254796014474793,0.0162097853566648,20173,15670,20150,19.6551276204918,0.000892281762752194,0.00114013780796114,20173,1,1,1,1
"2019-05-01","Bangladesh",186,8,283,7,58,25,5,487,221,24,12,31,182,46,334,45,6,15,297,243,1,0,0,0,0,2,2,1,1,1,4,0,0,0,5,5,1,2,1,0,3,1,0.00863549839825433,0.000371419285946423,0.0131389572403547,0.00032499187520312,0.00269278982311157,0.00116068526858257,0.000232137053716514,0.0226101490319885,0.0102604577742699,0.00111425785783927,0.000557128928919634,0.00143924973304239,0.00844978875528112,0.00213566089419193,0.0155067551882632,0.00208923348344863,0.000278564464459817,0.000696411161149543,0.0137889409907609,0.0112818608106226,4.64274107433028e-05,0,0,0,0,9.28548214866057e-05,9.28548214866057e-05,4.64274107433028e-05,4.64274107433028e-05,4.64274107433028e-05,0.000185709642973211,0,0,0,0.000232137053716514,0.000232137053716514,4.64274107433028e-05,9.28548214866057e-05,4.64274107433028e-05,0,0.000139282232229909,4.64274107433028e-05,633,52,94,3,376,57,27,10,20,546,317,0.0293885510005107,0.00241422535865175,0.00436417660987047,0.000139282232229909,0.0174567064394819,0.00264636241236826,0.00125354009006918,0.000464274107433028,0.000928548214866057,0.0253493662658434,0.014717489205627,21539,17079,21509,19.4378948619656,0.000417846696689726,0.00185709642973211,21539,1,1,1,1
"2019-06-01","Bangladesh",125,3,246,14,45,17,2,296,186,32,5,29,125,22,273,53,4,21,261,242,0,0,1,0,2,0,8,7,0,0,4,0,1,0,2,2,2,0,0,2,3,1,0.00665920835331096,0.000159821000479463,0.013105322039316,0.000745831335570827,0.00239731500719195,0.00090565233605029,0.000106547333652975,0.0157690053806403,0.00990890202972671,0.00170475733844761,0.000266368334132438,0.00154493633796814,0.00665920835331096,0.00117202067018273,0.0145437110436311,0.00282350434180385,0.000213094667305951,0.00111874700335624,0.0139044270417133,0.01289222737201,0,0,5.32736668264877e-05,0,0.000106547333652975,0,0.000426189334611901,0.000372915667785414,0,0,0.000213094667305951,0,5.32736668264877e-05,0,0.000106547333652975,0.000106547333652975,0.000106547333652975,0,0,0.000106547333652975,0.000159821000479463,5.32736668264877e-05,613,55,84,7,299,103,19,16,11,479,276,0.0326567577646369,0.00293005167545682,0.00447498801342496,0.000372915667785414,0.0159288263811198,0.00548718768312823,0.00101219966970327,0.000852378669223803,0.000586010335091364,0.0255180864098876,0.0147035320441106,18771,14960,18736,19.0538312197528,0.000532736668264877,0.00202439933940653,18771,1,1,1,1
"2019-07-01","Bangladesh",206,7,189,12,72,25,1,1128,261,18,11,29,206,37,480,56,11,17,242,171,0,0,1,0,0,3,11,13,3,0,10,0,1,1,4,9,3,0,0,1,4,0,0.00895730063483781,0.000304374293416819,0.00821810592225411,0.000521784503000261,0.00313070701800157,0.00108705104791721,4.34820419166884e-05,0.0490477432820245,0.0113488129402557,0.000782676754500391,0.000478302461083572,0.00126097921558396,0.00895730063483781,0.00160883555091747,0.0208713801200104,0.00243499434733455,0.000478302461083572,0.000739194712583703,0.0105226541438386,0.00743542916775372,0,0,4.34820419166884e-05,0,0,0.000130446125750065,0.000478302461083572,0.000565266544916949,0.000130446125750065,0,0.000434820419166884,0,4.34820419166884e-05,4.34820419166884e-05,0.000173928167666754,0.000391338377250196,0.000130446125750065,0,0,4.34820419166884e-05,0.000173928167666754,0,801,58,145,2,435,78,26,14,11,629,322,0.0348291155752674,0.00252195843116793,0.00630489607791982,8.69640838333768e-05,0.0189146882337595,0.0033915992695017,0.0011305330898339,0.000608748586833638,0.000478302461083572,0.027350204365597,0.0140012174971737,22998,17553,22934,19.0126151002504,0.00082615879641708,0.00317418905991825,22998,1,1,1,1
"2019-08-01","Bangladesh",160,11,104,6,51,18,2,1118,176,26,11,25,126,39,260,26,8,16,294,248,5,0,0,0,2,2,5,0,1,0,4,0,1,1,2,4,0,1,0,0,12,0,0.00786395360267374,0.00054064681018382,0.00511156984173793,0.000294898260100265,0.00250663521085226,0.000884694780300796,9.82994200334218e-05,0.0549493757986828,0.00865034896294112,0.00127789246043448,0.00054064681018382,0.00122874275041777,0.00619286346210557,0.00191683869065173,0.0127789246043448,0.00127789246043448,0.000393197680133687,0.000786395360267374,0.014450014744913,0.0121891280841443,0.000245748550083555,0,0,0,9.82994200334218e-05,9.82994200334218e-05,0.000245748550083555,0,4.91497100167109e-05,0,0.000196598840066844,0,4.91497100167109e-05,4.91497100167109e-05,9.82994200334218e-05,0.000196598840066844,0,4.91497100167109e-05,0,0,0.000589796520200531,0,641,59,91,1,355,39,16,10,9,571,255,0.0315049641207117,0.00289983289098594,0.00447262361152069,4.91497100167109e-05,0.0174481470559324,0.00191683869065173,0.000786395360267374,0.000491497100167109,0.000442347390150398,0.0280644844195419,0.0125331760542613,20346,15721,20306,18.9727649166275,0.00113044333038435,0.00196598840066844,20346,1,1,1,1
"2019-09-01","Bangladesh",256,24,315,10,65,20,0,501,252,36,4,46,257,63,391,62,22,24,272,236,0,0,1,0,0,0,8,3,1,0,4,0,0,0,3,5,2,1,1,0,0,4,0.0119592637578249,0.00112118097729609,0.0147155003270111,0.000467158740540036,0.00303653181351023,0.000934317481080071,0,0.0234046529010558,0.0117724002616089,0.00168177146594413,0.000186863496216014,0.00214893020648416,0.0120059796318789,0.00294310006540222,0.0182659067551154,0.00289638419134822,0.00102774922918808,0.00112118097729609,0.012706717742689,0.0110249462767448,0,0,4.67158740540035e-05,0,0,0,0.000373726992432028,0.000140147622162011,4.67158740540035e-05,0,0.000186863496216014,0,0,0,0.000140147622162011,0.000233579370270018,9.34317481080071e-05,4.67158740540035e-05,4.67158740540035e-05,0,0,0.000186863496216014,802,55,87,5,324,78,32,39,12,496,299,0.0374661309913108,0.0025693730729702,0.00406428104269831,0.000233579370270018,0.0151359431934971,0.00364383817621228,0.00149490796972811,0.00182191908810614,0.000560590488648043,0.0231710735307858,0.0139680463421471,21406,16498,21373,21.4616088649173,0.000373726992432028,0.00205549845837616,21406,1,1,1,1
"2019-10-01","Bangladesh",277,10,251,28,63,25,0,384,235,28,4,36,304,37,542,70,10,12,258,220,1,0,0,0,1,4,6,1,1,0,3,2,0,0,5,6,1,3,0,0,5,1,0.0116744636911535,0.000421460783074135,0.0105786656551608,0.00118009019260758,0.00265520293336705,0.00105365195768534,0,0.0161840940700468,0.00990432840224217,0.00118009019260758,0.000168584313229654,0.00151725881906689,0.0128124078054537,0.0015594048973743,0.0228431744426181,0.00295022548151894,0.000421460783074135,0.000505752939688962,0.0108736882033127,0.00927213722763097,4.21460783074135e-05,0,0,0,4.21460783074135e-05,0.000168584313229654,0.000252876469844481,4.21460783074135e-05,4.21460783074135e-05,0,0.00012643823492224,8.4292156614827e-05,0,0,0.000210730391537067,0.000252876469844481,4.21460783074135e-05,0.00012643823492224,0,0,0.000210730391537067,4.21460783074135e-05,834,68,136,3,465,74,42,30,16,586,296,0.0351498293083829,0.00286593332490412,0.00573186664980824,0.00012643823492224,0.0195979264129473,0.0031188097947486,0.00177013528891137,0.0012643823492224,0.000674337252918616,0.0246976018881443,0.0124752391789944,23727,18651,23687,19.6741304948993,0.000632191174611202,0.00177013528891137,23727,1,1,1,1
"2019-11-01","Bangladesh",218,13,178,7,52,15,10,553,318,40,8,32,264,46,484,66,7,9,270,225,2,0,1,0,1,1,10,1,0,1,5,1,0,4,2,4,3,1,1,0,3,1,0.00967040766535066,0.000576675686465865,0.00789602093776339,0.000310517677327774,0.00230670274586346,0.000665395022845229,0.000443596681896819,0.0245308965088941,0.0141063744843189,0.00177438672758728,0.000354877345517456,0.00141950938206982,0.011710952402076,0.00204054473672537,0.0214700794038061,0.00292773810051901,0.000310517677327774,0.000399237013707137,0.0119771104112141,0.00998092534267844,8.87193363793639e-05,0,4.43596681896819e-05,0,4.43596681896819e-05,4.43596681896819e-05,0.000443596681896819,4.43596681896819e-05,0,4.43596681896819e-05,0.00022179834094841,4.43596681896819e-05,0,0.000177438672758728,8.87193363793639e-05,0.000177438672758728,0.000133079004569046,4.43596681896819e-05,4.43596681896819e-05,0,0.000133079004569046,4.43596681896819e-05,672,57,119,4,434,112,44,18,8,462,285,0.0298096970234663,0.00252850108681187,0.00527880051457215,0.000177438672758728,0.019252095994322,0.00496828283724438,0.00195182540034601,0.000798474027414275,0.000354877345517456,0.0204941667036331,0.0126425054340594,22543,17780,22501,20.1926435185239,0.000709754691034911,0.0022179834094841,22543,1,1,1,1
"2019-12-01","Bangladesh",195,17,395,13,69,18,4,361,246,144,11,32,202,61,594,57,11,13,290,240,2,3,1,0,0,0,8,1,1,1,1,1,1,1,6,9,5,1,1,0,3,1,0.00835797865500836,0.000728644293000729,0.0169302644550169,0.000557198577000557,0.00295743860100296,0.000771505722000771,0.000171445716000171,0.0154729758690155,0.0105439115340105,0.00617204577600617,0.000471475719000471,0.00137156572800137,0.00865800865800866,0.00261454716900261,0.0254596888260255,0.00244310145300244,0.000471475719000471,0.000557198577000557,0.0124298144100124,0.0102867429600103,8.57228580000857e-05,0.000128584287000129,4.28614290000429e-05,0,0,0,0.000342891432000343,4.28614290000429e-05,4.28614290000429e-05,4.28614290000429e-05,4.28614290000429e-05,4.28614290000429e-05,4.28614290000429e-05,4.28614290000429e-05,0.000257168574000257,0.000385752861000386,0.000214307145000214,4.28614290000429e-05,4.28614290000429e-05,0,0.000128584287000129,4.28614290000429e-05,606,50,99,5,346,76,21,16,12,464,257,0.025974025974026,0.00214307145000214,0.00424328147100424,0.000214307145000214,0.0148300544340148,0.00325746860400326,0.0009000900090009,0.000685782864000686,0.000514337148000514,0.0198877030560199,0.011015387253011,23331,18617,23284,20.5934162145506,0.0006000600060006,0.00192876430500193,23331,1,1,1,1
"2020-01-01","Bangladesh",185,10,886,118,54,12,4,356,223,74,4,24,168,37,407,36,6,20,253,256,1,1,1,0,4,11,7,5,1,0,3,1,1,0,3,5,1,0,25,2,2,0,0.00782505710176804,0.000422976059555029,0.0374756788765756,0.00499111750274934,0.00228407072159716,0.000507571271466035,0.000169190423822012,0.015057947720159,0.00943236612807715,0.00313002284070722,0.000169190423822012,0.00101514254293207,0.00710599780052449,0.00156501142035361,0.0172151256238897,0.00152271381439811,0.000253785635733018,0.000845952119110058,0.0107012943067422,0.0108281871246087,4.22976059555029e-05,4.22976059555029e-05,4.22976059555029e-05,0,0.000169190423822012,0.000465273665510532,0.00029608324168852,0.000211488029777515,4.22976059555029e-05,0,0.000126892817866509,4.22976059555029e-05,4.22976059555029e-05,0,0.000126892817866509,0.000211488029777515,4.22976059555029e-05,0,0.00105744014888757,8.45952119110058e-05,8.45952119110058e-05,0,700,64,115,1,379,57,13,13,15,515,284,0.029608324168852,0.00270704678115219,0.00486422468488284,4.22976059555029e-05,0.0160307926571356,0.00241096353946367,0.000549868877421538,0.000549868877421538,0.000634464089332544,0.021783267067084,0.0120125200913628,23642,18553,23568,18.8483770264466,0.000676761695288047,0.0029185348109297,23642,1,1,1,1
"2020-02-01","Bangladesh",170,9,598,61,50,12,2,414,156,24,11,39,120,34,394,36,11,3,258,209,0,1,3,0,2,16,13,7,4,1,9,1,2,0,26,9,3,2,14,1,12,0,0.0080427686048162,0.000425793632019681,0.0282916213275299,0.00288593461702228,0.00236552017788712,0.000567724842692908,9.46208071154847e-05,0.0195865070729053,0.00738042295500781,0.00113544968538582,0.000520414439135166,0.00184510573875195,0.00567724842692908,0.00160855372096324,0.0186402990017505,0.00170317452807872,0.000520414439135166,0.000141931210673227,0.0122060841178975,0.00988787434356815,0,4.73104035577423e-05,0.000141931210673227,0,9.46208071154847e-05,0.000756966456923878,0.000615035246250651,0.000331172824904196,0.000189241614230969,4.73104035577423e-05,0.000425793632019681,4.73104035577423e-05,9.46208071154847e-05,0,0.0012300704925013,0.000425793632019681,0.000141931210673227,9.46208071154847e-05,0.000662345649808393,4.73104035577423e-05,0.000567724842692908,0,664,52,95,10,380,79,23,15,12,528,273,0.0314141079623409,0.0024601409850026,0.00449448833798552,0.000473104035577423,0.0179779533519421,0.00373752188106165,0.00108813928182807,0.000709656053366135,0.000567724842692908,0.024979893078488,0.0129157401712637,21137,16544,21013,18.4552755714738,0.000851587264039362,0.00596111084827554,21137,1,1,1,1
"2020-03-01","Bangladesh",149,14,271,57,60,17,2,565,151,42,90,78,78,59,268,32,15,9,276,202,1,0,3,0,2,7,7,2,7,0,3,1,1,0,6,6,1,0,9,0,6,2,0.00650711852563543,0.000611407109791248,0.011835094768102,0.00248930037557865,0.00262031618481963,0.00074242291903223,8.73438728273212e-05,0.0246746440737182,0.00659446239846275,0.00183422132937374,0.00393047427722945,0.00340641104026553,0.00340641104026553,0.00257664424840597,0.011704078958861,0.00139750196523714,0.000655079046204909,0.000393047427722945,0.0120534544501703,0.00882173115555944,4.36719364136606e-05,0,0.000131015809240982,0,8.73438728273212e-05,0.000305703554895624,0.000305703554895624,8.73438728273212e-05,0.000305703554895624,0,0.000131015809240982,4.36719364136606e-05,4.36719364136606e-05,0,0.000262031618481963,0.000262031618481963,4.36719364136606e-05,0,0.000393047427722945,0,0.000262031618481963,8.73438728273212e-05,553,79,60,3,305,41,20,19,8,481,239,0.0241505808367543,0.00345008297667919,0.00262031618481963,0.000131015809240982,0.0133199406061665,0.00179054939296008,0.000873438728273212,0.000829766791859551,0.000349375491309285,0.0210062014149707,0.0104375928028649,22898,18757,22834,18.9839029643361,0.000393047427722945,0.00336273910385186,22898,1,1,1,1
