"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","guardian.ng","thenewsnigeria.com.ng","vanguardngr.com","thenationonlineng.net"
"2019-05-01","Nigeria",61,6,207,63,168,21,6,104,523,107,27,53,301,68,113,152,14,76,135,113,0,0,0,0,0,1,3,0,0,0,14,0,2,0,4,1,0,1,4,2,8,1,0.0059839121051599,0.000588581518540318,0.020306062389641,0.00618010594467334,0.0164802825191289,0.00206003531489111,0.000588581518540318,0.0102020796546988,0.0513046890327644,0.010496370413969,0.00264861683343143,0.00519913674710614,0.0295271728467726,0.00667059054345694,0.0110849519325093,0.0149107318030214,0.00137335687659407,0.00745536590151069,0.0132430841671572,0.0110849519325093,0,0,0,0,0,9.80969197567196e-05,0.000294290759270159,0,0,0,0.00137335687659407,0,0.000196193839513439,0,0.000392387679026879,9.80969197567196e-05,0,9.80969197567196e-05,0.000392387679026879,0.000196193839513439,0.000784775358053757,9.80969197567196e-05,261,166,181,6,358,119,16,14,27,62,47,0.0256032960565038,0.0162840886796155,0.0177555424759663,0.000588581518540318,0.0351186972729056,0.0116735334510496,0.00156955071610751,0.00137335687659407,0.00264861683343143,0.00608200902491662,0.00461055522856582,10194,7096,31,7.32273782138378,0.000882872277810477,0.00323719835197175,10194,1,1,1,1
"2019-06-01","Nigeria",46,18,341,68,198,12,16,157,425,91,14,39,250,67,123,117,15,59,187,114,0,4,1,1,0,0,4,2,2,0,6,1,1,0,9,1,0,0,6,2,1,0,0.00404075895994378,0.00158116654954322,0.0299543218552354,0.00597329585382994,0.0173928320449754,0.00105411103302881,0.00140548137737175,0.0137912860154603,0.0373330990864371,0.00799367533380183,0.00122979620520028,0.00342586085734364,0.0219606465214336,0.0058854532677442,0.0108046380885453,0.0102775825720309,0.00131763879128602,0.00518271257905833,0.0164265635980323,0.0100140548137737,0,0.000351370344342937,8.78425860857344e-05,8.78425860857344e-05,0,0,0.000351370344342937,0.000175685172171469,0.000175685172171469,0,0.000527055516514406,8.78425860857344e-05,8.78425860857344e-05,0,0.000790583274771609,8.78425860857344e-05,0,0,0.000527055516514406,0.000175685172171469,8.78425860857344e-05,0,254,184,159,5,305,80,12,15,21,66,71,0.0223120168657765,0.0161630358397751,0.0139669711876318,0.000439212930428672,0.026791988756149,0.00702740688685875,0.00105411103302881,0.00131763879128602,0.00184469430780042,0.00579761068165847,0.00623682361208714,11384,8262,36,5.41693965602817,0.00105411103302881,0.0025474349964863,11384,1,1,1,1
"2019-07-01","Nigeria",54,14,223,46,207,7,13,218,463,86,15,36,183,63,152,81,21,74,222,173,0,0,1,0,0,0,10,1,0,0,7,2,0,0,7,2,0,1,8,2,2,0,0.00459418070444104,0.00119108388633657,0.0189722647609324,0.00391356134082015,0.0176110260336907,0.000595541943168283,0.00110600646588395,0.0185468776586694,0.0393908456695593,0.00731665815892462,0.00127616130678918,0.00306278713629403,0.015569167942828,0.00535987748851455,0.012931767908797,0.00689127105666156,0.00178662582950485,0.00629572911349328,0.0188871873404798,0.0147183937383019,0,0,8.50774204526119e-05,0,0,0,0.000850774204526119,8.50774204526119e-05,0,0,0.000595541943168283,0.000170154840905224,0,0,0.000595541943168283,0.000170154840905224,0,8.50774204526119e-05,0.000680619363620895,0.000170154840905224,0.000170154840905224,0,212,211,98,1,232,83,21,12,30,72,90,0.0180364131359537,0.0179513357155011,0.00833758720435596,8.50774204526119e-05,0.019737961545006,0.00706142589756679,0.00178662582950485,0.00102092904543134,0.00255232261357836,0.00612557427258806,0.00765696784073507,11754,8625,45,4.36750515984347,0.000850774204526119,0.0028926322953888,11754,1,1,1,1
"2019-08-01","Nigeria",84,12,176,47,166,15,5,184,474,76,18,62,293,64,197,115,33,75,153,167,0,1,0,0,0,2,2,2,2,0,3,0,0,0,7,0,2,0,6,0,5,0,0.0074290262669143,0.00106128946670204,0.0155655788449633,0.00415671707791633,0.0146811709560449,0.00132661183337755,0.000442203944459185,0.016273105156098,0.0419209339347307,0.00672149995577961,0.00159193420005306,0.00548332891129389,0.0259131511453082,0.00566021048907756,0.0174228354116919,0.0101706907225612,0.00291854603343062,0.00663305916688777,0.013531440700451,0.0147696117449368,0,8.84407888918369e-05,0,0,0,0.000176881577783674,0.000176881577783674,0.000176881577783674,0.000176881577783674,0,0.000265322366675511,0,0,0,0.000619085522242858,0,0.000176881577783674,0,0.000530644733351021,0,0.000442203944459185,0,266,204,153,2,292,90,28,24,13,79,91,0.0235252498452286,0.0180419209339347,0.013531440700451,0.000176881577783674,0.0258247103564164,0.00795967100026532,0.00247634208897143,0.00212257893340409,0.00114973025559388,0.00698682232245512,0.00804811178915716,11307,8076,46,5.70831597618084,8.84407888918369e-05,0.00274166445564694,11307,1,1,1,1
"2019-09-01","Nigeria",52,3,266,63,184,5,18,150,340,47,8,68,206,70,97,98,28,49,117,182,0,2,1,0,0,0,2,3,0,0,5,0,1,0,5,1,0,0,5,1,3,1,0.00553898593949723,0.00031955688112484,0.0283340434597358,0.00671069450362164,0.0195994887089902,0.000532594801874734,0.00191734128674904,0.015977844056242,0.0362164465274819,0.0050063911376225,0.000852151682999574,0.00724328930549638,0.021942905837239,0.00745632722624627,0.0103323391563698,0.0104388581167448,0.00298253089049851,0.00521942905837239,0.0124627183638688,0.0193864507882403,0,0.000213037920749893,0.000106518960374947,0,0,0,0.000213037920749893,0.00031955688112484,0,0,0.000532594801874734,0,0.000106518960374947,0,0.000532594801874734,0.000106518960374947,0,0,0.000532594801874734,0.000106518960374947,0.00031955688112484,0.000106518960374947,218,181,141,16,266,82,20,21,12,65,77,0.0232211333617384,0.0192799318278654,0.0150191734128675,0.00170430336599915,0.0283340434597358,0.00873455475074563,0.00213037920749893,0.00223689816787388,0.00127822752449936,0.00692373242437154,0.0082019599488709,9388,6608,26,5.67758140520785,0.000745632722624627,0.00244993608862378,9388,1,1,1,1
"2019-10-01","Nigeria",87,3,238,52,241,6,14,229,446,114,18,44,288,69,69,122,14,66,99,180,3,0,0,0,2,2,5,21,1,1,27,1,0,1,10,4,0,2,5,2,3,0,0.00704967182562191,0.000243092131917997,0.0192853091321611,0.00421359695324528,0.0195284012640791,0.000486184263835994,0.00113442994895065,0.0185560327364071,0.0361396969451422,0.00923750101288388,0.00145855279150798,0.00356535126813062,0.0233368446641277,0.00559111903411393,0.00559111903411393,0.00988574669799854,0.00113442994895065,0.00534802690219593,0.0080220403532939,0.0145855279150798,0.000243092131917997,0,0,0,0.000162061421278665,0.000162061421278665,0.000405153553196662,0.00170164492342598,8.10307106393323e-05,8.10307106393323e-05,0.00218782918726197,8.10307106393323e-05,0,8.10307106393323e-05,0.000810307106393323,0.000324122842557329,0,0.000162061421278665,0.000405153553196662,0.000162061421278665,0.000243092131917997,0,316,232,280,10,462,139,26,27,29,81,80,0.025605704562029,0.0187991248683251,0.022688598979013,0.000810307106393323,0.0374361883153715,0.0112632687788672,0.00210679847662264,0.00218782918726197,0.00234989060854064,0.00656348756178592,0.00648245685114658,12341,8836,46,5.64733282241325,0.00486184263835994,0.0025119520298193,12341,1,1,1,1
"2019-11-01","Nigeria",58,4,345,96,157,13,13,188,422,175,5,40,268,53,66,112,12,46,86,145,1,0,0,0,0,1,1,1,0,0,18,0,1,0,3,4,0,0,8,0,0,0,0.00550389068134371,0.000379578667678876,0.0327386600873031,0.00910988802429303,0.0148984627063959,0.00123363066995635,0.00123363066995635,0.0178401973809072,0.0400455494401215,0.0166065667109508,0.000474473334598596,0.00379578667678876,0.0254317707344847,0.00502941734674511,0.00626304801670146,0.0106282026950085,0.00113873600303663,0.00436515467830708,0.00816094135509584,0.0137597267033593,9.48946669197191e-05,0,0,0,0,9.48946669197191e-05,9.48946669197191e-05,9.48946669197191e-05,0,0,0.00170810400455494,0,9.48946669197191e-05,0,0.000284684000759157,0.000379578667678876,0,0,0.000759157335357753,0,0,0,212,226,178,8,323,122,27,13,25,51,52,0.0201176693869805,0.0214461947238565,0.01689125071171,0.000759157335357753,0.0306509774150693,0.0115771493642057,0.00256215600683242,0.00123363066995635,0.00237236667299298,0.00483962801290568,0.00493452267982539,10538,7453,38,6.31770751893592,0.000759157335357753,0.00284684000759157,10538,1,1,1,1
"2019-12-01","Nigeria",65,7,160,28,135,10,5,95,350,171,13,36,274,51,74,88,9,51,123,121,0,0,0,1,1,2,2,1,0,0,12,0,1,0,3,3,0,1,7,1,3,2,0.00646380270485282,0.000696101829753381,0.0159108989657916,0.00278440731901352,0.0134248210023866,0.000994431185361973,0.000497215592680986,0.00944709626093874,0.0348050914876691,0.0170047732696897,0.00129276054097056,0.0035799522673031,0.0272474144789181,0.00507159904534606,0.0073587907716786,0.00875099443118536,0.000894988066825776,0.00507159904534606,0.0122315035799523,0.0120326173428799,0,0,0,9.94431185361973e-05,9.94431185361973e-05,0.000198886237072395,0.000198886237072395,9.94431185361973e-05,0,0,0.00119331742243437,0,9.94431185361973e-05,0,0.000298329355608592,0.000298329355608592,0,9.94431185361973e-05,0.000696101829753381,9.94431185361973e-05,0.000298329355608592,0.000198886237072395,241,213,159,5,279,125,23,20,21,74,65,0.0239657915672235,0.02118138424821,0.0158114558472554,0.000497215592680986,0.027744630071599,0.0124303898170247,0.00228719172633254,0.00198886237072395,0.00208830548926014,0.0073587907716786,0.00646380270485282,10056,7384,25,5.53796599943821,0.00109387430389817,0.00288385043754972,10056,1,1,1,1
"2020-01-01","Nigeria",69,8,200,38,194,22,11,367,419,95,10,62,222,28,122,104,23,38,210,180,0,0,0,0,3,7,9,1,3,0,5,0,0,0,6,3,0,2,8,0,4,1,0.00631636763090443,0.000732332478945441,0.018308311973636,0.00347857927499085,0.0177590626144269,0.00201391431709996,0.00100695715854998,0.0335957524716221,0.0383559135847675,0.00869644818747711,0.000915415598681802,0.00567557671182717,0.020322226290736,0.00256316367630904,0.011168070303918,0.00952032222629074,0.00210545587696814,0.00347857927499085,0.0192237275723178,0.0164774807762724,0,0,0,0,0.00027462467960454,0.000640790919077261,0.000823874038813621,9.15415598681801e-05,0.00027462467960454,0,0.000457707799340901,0,0,0,0.000549249359209081,0.00027462467960454,0,0.00018308311973636,0.000732332478945441,0,0.000366166239472721,9.15415598681801e-05,270,206,180,5,356,139,22,16,22,84,86,0.0247162211644086,0.0188575613328451,0.0164774807762724,0.000457707799340901,0.0325887953130721,0.012724276821677,0.00201391431709996,0.00146466495789088,0.00201391431709996,0.00768949102892713,0.00787257414866349,10924,7523,59,4.64439736701803,0.00109849871841816,0.00375320395459539,10924,1,1,1,1
"2020-02-01","Nigeria",91,19,128,44,195,7,10,441,465,181,33,50,290,57,163,115,13,74,199,182,2,1,2,1,0,14,7,1,4,1,5,0,0,0,6,0,0,2,13,0,3,0,0.00740680449291877,0.00154647566335667,0.010418362363666,0.00358131206251017,0.0158717239133974,0.000569754191762982,0.000813934559661403,0.0358945140810679,0.0378479570242553,0.0147322155298714,0.00268598404688263,0.00406967279830702,0.0236041022301807,0.00463942699007,0.0132671333224809,0.00936024743610614,0.00105811492755982,0.00602311574149438,0.0161972977372619,0.0148136089858375,0.000162786911932281,8.13934559661403e-05,0.000162786911932281,8.13934559661403e-05,0,0.00113950838352596,0.000569754191762982,8.13934559661403e-05,0.000325573823864561,8.13934559661403e-05,0.000406967279830702,0,0,0,0.000488360735796842,0,0,0.000162786911932281,0.00105811492755982,0,0.000244180367898421,0,284,229,159,6,405,213,30,14,22,96,75,0.0231157414943839,0.0186391014162461,0.0129415594986163,0.000488360735796842,0.0329643496662868,0.0173368061207879,0.00244180367898421,0.00113950838352596,0.00179065603125509,0.00781377177274947,0.00610450919746052,12286,8424,94,5.2029496158309,0.000569754191762982,0.00447664007813772,12286,1,1,1,1
"2020-03-01","Nigeria",49,23,120,36,183,38,7,994,425,215,227,59,216,41,125,110,19,57,167,116,1,0,2,0,0,18,5,0,2,0,3,0,5,0,5,1,0,1,9,0,2,1,0.00357012750455373,0.00167577413479053,0.0087431693989071,0.00262295081967213,0.0133333333333333,0.00276867030965392,0.000510018214936248,0.0724225865209472,0.0309653916211293,0.0156648451730419,0.0165391621129326,0.00429872495446266,0.0157377049180328,0.00298724954462659,0.00910746812386157,0.00801457194899818,0.00138433515482696,0.00415300546448087,0.0121675774134791,0.00845173041894353,7.28597449908925e-05,0,0.000145719489981785,0,0,0.00131147540983607,0.000364298724954463,0,0.000145719489981785,0,0.000218579234972678,0,0.000364298724954463,0,0.000364298724954463,7.28597449908925e-05,0,7.28597449908925e-05,0.000655737704918033,0,0.000145719489981785,7.28597449908925e-05,240,206,127,6,342,193,17,33,28,68,61,0.0174863387978142,0.0150091074681239,0.00925318761384335,0.000437158469945355,0.0249180327868852,0.0140619307832423,0.00123861566484517,0.00240437158469945,0.00204007285974499,0.00495446265938069,0.00444444444444444,13725,9523,96,3.67477214234885,0.000437158469945355,0.00357012750455373,13725,1,1,1,1
"2020-04-01","Nigeria",68,19,35,12,148,7,5,973,210,71,417,61,87,66,67,74,6,46,190,106,1,0,3,1,1,21,20,0,13,0,2,0,1,0,9,5,0,0,12,0,2,4,0.00532581453634085,0.00148809523809524,0.00274122807017544,0.00093984962406015,0.0115914786967419,0.000548245614035088,0.000391604010025063,0.0762061403508772,0.0164473684210526,0.00556077694235589,0.0326597744360902,0.00477756892230576,0.00681390977443609,0.00516917293233083,0.00524749373433584,0.00579573934837093,0.000469924812030075,0.00360275689223058,0.0148809523809524,0.00830200501253133,7.83208020050125e-05,0,0.000234962406015038,7.83208020050125e-05,7.83208020050125e-05,0.00164473684210526,0.00156641604010025,0,0.00101817042606516,0,0.000156641604010025,0,7.83208020050125e-05,0,0.000704887218045113,0.000391604010025063,0,0,0.00093984962406015,0,0.000156641604010025,0.00031328320802005,327,230,49,0,274,117,17,21,27,94,53,0.0256109022556391,0.0180137844611529,0.00383771929824561,0,0.0214598997493734,0.00916353383458647,0.00133145363408521,0.00164473684210526,0.00211466165413534,0.00736215538847118,0.00415100250626566,12768,9020,167,0.933427194731994,0.000234962406015038,0.00720551378446115,12768,1,1,1,1
"2020-05-01","Nigeria",81,15,145,21,118,1,4,716,311,124,170,37,184,42,71,96,17,59,183,122,0,12,1,0,0,5,6,0,4,0,3,0,0,0,2,4,0,0,4,0,2,3,0.0070178478599896,0.00129960145555363,0.0125628140703518,0.00181944203777508,0.0102235314503552,8.66400970369087e-05,0.000346560388147635,0.0620343094784266,0.0269450701784786,0.0107433720325767,0.0147288164962745,0.00320568359036562,0.0159417778547912,0.00363888407555016,0.00615144688962052,0.00831744931554323,0.00147288164962745,0.00511176572517761,0.0158551377577543,0.0105700918385029,0,0.0010396811644429,8.66400970369087e-05,0,0,0.000433200485184543,0.000519840582221452,0,0.000346560388147635,0,0.000259920291110726,0,0,0,0.000173280194073817,0.000346560388147635,0,0,0.000346560388147635,0,0.000173280194073817,0.000259920291110726,267,158,86,8,247,132,26,9,31,91,56,0.0231329059088546,0.0136891353318316,0.00745104834517415,0.000693120776295269,0.0214001039681164,0.0114364928088719,0.00225264252295963,0.000779760873332178,0.00268584300814417,0.00788424883035869,0.00485184543406689,11542,8176,75,3.20370720006,8.66400970369087e-05,0.00389880436666089,11542,1,1,1,1
"2020-06-01","Nigeria",59,6,248,39,193,8,14,489,396,126,76,36,214,50,150,137,15,61,179,90,1,1,0,0,0,1,2,2,4,0,6,0,0,0,3,3,0,0,1,0,0,0,0.00550681351502707,0.000560014933731566,0.0231472839275714,0.00364009706925518,0.0180138137016987,0.000746686578308755,0.00130670151204032,0.0456412170991226,0.0369609856262834,0.0117603136083629,0.00709352249393317,0.0033600896023894,0.0199738659697592,0.00466679111442972,0.0140003733432892,0.0127870076535374,0.00140003733432892,0.00569348515960426,0.0167071121896584,0.00840022400597349,9.33358222885944e-05,9.33358222885944e-05,0,0,0,9.33358222885944e-05,0.000186671644577189,0.000186671644577189,0.000373343289154377,0,0.000560014933731566,0,0,0,0.000280007466865783,0.000280007466865783,0,0,9.33358222885944e-05,0,0,0,221,129,98,7,252,127,20,11,22,99,66,0.0206272167257794,0.0120403210752287,0.00914691058428225,0.000653350756020161,0.0235206272167258,0.0118536494306515,0.00186671644577189,0.00102669404517454,0.00205338809034908,0.00924024640657084,0.00616016427104723,10714,7396,45,5.36074102945106,9.33358222885944e-05,0.00224005973492626,10714,1,1,1,1
"2020-07-01","Nigeria",67,18,283,44,150,8,16,557,452,100,41,45,343,41,106,204,11,70,196,118,1,1,0,0,0,3,2,0,2,2,4,0,1,0,3,1,1,2,6,2,4,3,0.00597041525574764,0.00160399215826056,0.0252183211548744,0.00392086972019248,0.013366601318838,0.00071288540367136,0.00142577080734272,0.0496346462306184,0.0402780253074318,0.008911067545892,0.00365353769381572,0.0040099803956514,0.0305649616824096,0.00365353769381572,0.00944573159864552,0.0181785777936197,0.00098021743004812,0.0062377472821244,0.0174656923899483,0.0105150597041526,8.911067545892e-05,8.911067545892e-05,0,0,0,0.00026733202637676,0.00017822135091784,0,0.00017822135091784,0.00017822135091784,0.00035644270183568,0,8.911067545892e-05,0,0.00026733202637676,8.911067545892e-05,8.911067545892e-05,0.00017822135091784,0.00053466405275352,0.00017822135091784,0.00035644270183568,0.00026733202637676,249,155,123,11,270,125,18,14,25,73,69,0.0221885581892711,0.0138121546961326,0.0109606130814472,0.00098021743004812,0.0240598823739084,0.011138834432365,0.00160399215826056,0.00124754945642488,0.002227766886473,0.00650507930850116,0.00614863660666548,11222,7692,40,6.57041651836997,0.00035644270183568,0.00302976296560328,11222,1,1,1,1
"2020-08-01","Nigeria",59,13,345,65,167,34,18,522,341,102,22,49,218,51,161,147,13,86,168,150,0,3,1,0,0,0,4,1,10,0,8,0,1,1,4,3,1,2,3,1,0,0,0.00493393544070915,0.00108713831744439,0.0288509784244857,0.00543569158722194,0.0139655460779395,0.00284328483023917,0.00150526843953838,0.0436527847466131,0.0285164743268105,0.00852985449071751,0.00183977253721358,0.00409767519652116,0.0182304733232982,0.00426492724535876,0.0134637899314267,0.0122930255895635,0.00108713831744439,0.00719183810001672,0.0140491721023583,0.0125439036628199,0,0.000250878073256397,8.36260244187991e-05,0,0,0,0.000334504097675196,8.36260244187991e-05,0.000836260244187991,0,0.000669008195350393,0,8.36260244187991e-05,8.36260244187991e-05,0.000334504097675196,0.000250878073256397,8.36260244187991e-05,0.000167252048837598,0.000250878073256397,8.36260244187991e-05,0,0,205,198,93,4,264,119,37,21,22,55,54,0.0171433350058538,0.0165579528349222,0.00777722027094832,0.000334504097675196,0.022077270446563,0.0099514969058371,0.00309416290349557,0.00175614651279478,0.00183977253721358,0.00459943134303395,0.00451580531861515,11958,8463,54,5.0457421163056,0.000334504097675196,0.00326141495233317,11958,1,1,1,1
"2020-09-01","Nigeria",59,4,435,75,215,9,8,455,275,141,22,42,156,58,262,79,21,68,180,146,1,0,0,0,1,4,2,0,0,0,1,0,0,0,4,1,0,0,12,0,2,0,0.00512775942986268,0.000347644707109334,0.0378063618981401,0.00651833825830002,0.0186859030071267,0.000782200590996002,0.000695289414218669,0.0395445854336868,0.0239005736137667,0.012254475925604,0.00191204588910134,0.00365026942464801,0.013558143577264,0.00504084825308535,0.0227707283156614,0.00686598296540935,0.001825134712324,0.00590996002085868,0.01564401181992,0.0126890318094907,8.69111767773336e-05,0,0,0,8.69111767773336e-05,0.000347644707109334,0.000173822353554667,0,0,0,8.69111767773336e-05,0,0,0,0.000347644707109334,8.69111767773336e-05,0,0,0.001042934121328,0,0.000173822353554667,0,184,256,124,4,230,178,19,11,11,57,50,0.0159916565270294,0.0222492612549974,0.0107769859203894,0.000347644707109334,0.0199895706587867,0.0154701894663654,0.00165131235876934,0.000956022944550669,0.000956022944550669,0.00495393707630801,0.00434555883886668,11506,7941,46,3.52317538285155,0.000608378237441335,0.001825134712324,11506,1,1,1,1
"2020-10-01","Nigeria",96,10,273,39,222,6,12,283,376,119,170,114,149,59,844,117,18,95,283,304,0,0,0,0,0,0,3,0,2,0,3,0,0,0,5,2,0,0,8,1,0,0,0.00809784900885702,0.000843525938422606,0.0230282581189372,0.00328975115984817,0.0187262758329819,0.000506115563053564,0.00101223112610713,0.0238717840573598,0.03171657528469,0.010037958667229,0.0143399409531843,0.00961619569801771,0.0125685364824968,0.00497680303669338,0.071193589202868,0.0098692534795445,0.00151834668916069,0.00801349641501476,0.0238717840573598,0.0256431885280472,0,0,0,0,0,0,0.000253057781526782,0,0.000168705187684521,0,0.000253057781526782,0,0,0,0.000421762969211303,0.000168705187684521,0,0,0.000674820750738085,8.43525938422607e-05,0,0,143,197,77,6,183,90,14,13,20,53,120,0.0120624209194433,0.0166174609869253,0.00649514972585407,0.000506115563053564,0.0154365246731337,0.00759173344580346,0.00118093631379165,0.00109658371994939,0.00168705187684521,0.00447068747363981,0.0101223112610713,11855,7584,25,2.49989662398521,0.000253057781526782,0.00177140447068747,11855,1,1,1,1
"2020-11-01","Nigeria",56,16,167,26,201,7,8,271,351,101,41,54,155,85,195,107,4,58,193,163,0,0,1,0,0,4,2,3,0,0,5,0,0,0,2,0,0,0,9,1,2,1,0.00582786970548444,0.00166510563013841,0.0173795400145697,0.00270579664897492,0.0209178894786138,0.000728483713185555,0.000832552815069206,0.0282027266104694,0.0365282547611614,0.0105109792902487,0.00426683317722968,0.00561973150171714,0.0161307107919659,0.00884587366011031,0.0202934748673119,0.0111353939015506,0.000416276407534603,0.00603600790925174,0.0200853366635446,0.0169632636070351,0,0,0.000104069101883651,0,0,0.000416276407534603,0.000208138203767301,0.000312207305650952,0,0,0.000520345509418254,0,0,0,0.000208138203767301,0,0,0,0.000936621916952857,0.000104069101883651,0.000208138203767301,0.000104069101883651,144,162,69,9,211,118,5,7,21,63,75,0.0149859506712457,0.0168591945051514,0.0071807680299719,0.000936621916952857,0.0219585804974503,0.0122801540222708,0.000520345509418254,0.000728483713185555,0.00218545113955667,0.00655635341867,0.00780518264127381,9609,6700,18,4.76027871885456,0.000624414611301904,0.00260172754709127,9609,1,1,1,1
"2020-12-01","Nigeria",49,7,270,60,152,30,9,274,339,125,41,46,165,54,145,118,12,47,245,261,0,0,1,0,0,1,1,0,0,0,9,0,0,0,3,1,1,0,8,0,0,1,0.00455305705259245,0.000650436721798922,0.0250882735551013,0.00557517190113362,0.0141237688162052,0.00278758595056681,0.000836275785170043,0.0254599516818435,0.0314997212414049,0.011614941460695,0.00380970079910797,0.00427429845753577,0.0153317227281175,0.00501765471102026,0.0134733320944062,0.0109645047388961,0.00111503438022672,0.00436721798922133,0.0227652852629623,0.0242519977699312,0,0,9.29195316855603e-05,0,0,9.29195316855603e-05,9.29195316855603e-05,0,0,0,0.000836275785170043,0,0,0,0.000278758595056681,9.29195316855603e-05,9.29195316855603e-05,0,0.000743356253484482,0,0,9.29195316855603e-05,154,179,91,10,221,163,15,14,20,71,90,0.0143096078795763,0.0166325961717153,0.00845567738338599,0.000929195316855603,0.0205352165025088,0.0151458836647463,0.0013937929752834,0.00130087344359784,0.00185839063371121,0.00659728674967478,0.00836275785170043,10762,7550,18,3.84766393013731,0.000371678126742241,0.00204422969708233,10762,1,1,1,1
"2021-01-01","Nigeria",56,11,152,32,143,12,6,339,322,73,61,42,152,51,120,106,4,55,227,164,0,0,0,0,1,1,1,1,1,0,3,0,0,0,1,1,0,0,3,0,1,0,0.00505917427048514,0.000993766374559581,0.0137320444484597,0.00289095672599151,0.0129189628692746,0.00108410877224682,0.000542054386123408,0.0306260728159725,0.0290902520552895,0.00659499503116813,0.00551088625892131,0.00379438070286385,0.0137320444484597,0.00460746228204897,0.0108410877224682,0.00957629415484687,0.000361369590748938,0.0049688318727979,0.0205077242750023,0.0148161532207065,0,0,0,0,9.03423976872346e-05,9.03423976872346e-05,9.03423976872346e-05,9.03423976872346e-05,9.03423976872346e-05,0,0.000271027193061704,0,0,0,9.03423976872346e-05,9.03423976872346e-05,0,0,0.000271027193061704,0,9.03423976872346e-05,0,236,174,90,6,220,94,19,12,24,95,93,0.0213208058541874,0.0157195771975788,0.00813081579185112,0.000542054386123408,0.0198753274911916,0.00849218538260005,0.00171650555605746,0.00108410877224682,0.00216821754449363,0.00858252778028729,0.00840184298491282,11069,8111,44,3.2785067823037,0.000180684795374469,0.00108410877224682,11069,1,1,1,1
"2021-02-01","Nigeria",114,8,175,34,194,5,14,251,388,75,32,51,191,38,166,84,14,91,239,264,0,0,0,0,0,2,2,1,0,0,4,1,0,0,3,2,0,0,1,2,3,0,0.0101903995709305,0.000715115759363547,0.0156431572360776,0.00303924197729507,0.017341557164566,0.000446947349602217,0.00125145257888621,0.0224367569500313,0.034683114329132,0.00670421024403325,0.00286046303745419,0.00455886296594261,0.0170733887548047,0.00339679985697685,0.0148386520067936,0.00750871547331724,0.00125145257888621,0.00813444176276035,0.021364083310986,0.023598820058997,0,0,0,0,0,0.000178778939840887,0.000178778939840887,8.93894699204434e-05,0,0,0.000357557879681773,8.93894699204434e-05,0,0,0.00026816840976133,0.000178778939840887,0,0,8.93894699204434e-05,0.000178778939840887,0.00026816840976133,0,268,204,122,8,326,137,13,20,27,94,105,0.0239563779386788,0.0182354518637704,0.0109055153302941,0.000715115759363547,0.0291409671940645,0.0122463573791007,0.00116206310896576,0.00178778939840887,0.00241351568785197,0.00840261017252168,0.00938589434164655,11187,7749,53,3.8817985185008,0.000357557879681773,0.00151962098864754,11187,1,1,1,1
