"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elsalvador.com","diario.elmundo.sv","diarioelsalvador.com","revistafactum.com","gatoencerrado.news"
"2022-10-01","El Salvador",47,7,85,10,22,0,1,334,108,88,8,26,41,5,8,22,2,4,22,11,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0.0110173464603844,0.00164088138771683,0.0199249882794187,0.0023441162681669,0.00515705578996718,0,0.00023441162681669,0.0782934833567745,0.0253164556962025,0.0206282231598687,0.00187529301453352,0.00609470229723394,0.00961087669948429,0.00117205813408345,0.00187529301453352,0.00515705578996718,0.00046882325363338,0.00093764650726676,0.00515705578996718,0.00257852789498359,0,0,0.00023441162681669,0,0.00023441162681669,0,0,0,0.00023441162681669,0,0,0.00046882325363338,0,0,0.00023441162681669,0,0,0,0,146,16,13,0,108,62,3,1,4,26,24,0.0342240975152368,0.00375058602906704,0.00304735114861697,0,0.0253164556962025,0.0145335208626348,0.00070323488045007,0.00023441162681669,0.00093764650726676,0.00609470229723394,0.00562587904360056,4266,3056,22,4.84951289083318,0.00023441162681669,0.00117205813408345,4266,1,1,1,1,1
"2022-11-01","El Salvador",45,2,87,6,21,5,0,188,103,74,7,17,22,10,11,12,6,4,6,9,0,0,0,0,0,1,0,1,4,0,0,2,0,0,0,1,8,1,0,0.0117893633743778,0.000523971705527902,0.0227927691904637,0.0015719151165837,0.00550170290804297,0.00130992926381975,0,0.0492533403196227,0.0269845428346869,0.0193869531045324,0.00183390096934766,0.00445375949698716,0.00576368876080692,0.00261985852763951,0.00288184438040346,0.00314383023316741,0.0015719151165837,0.0010479434110558,0.0015719151165837,0.00235787267487556,0,0,0,0,0,0.000261985852763951,0,0.000261985852763951,0.0010479434110558,0,0,0.000523971705527902,0,0,0,0.000261985852763951,0.00209588682211161,0.000261985852763951,0,150,31,16,0,117,55,2,5,1,21,24,0.0392978779145926,0.00812156143568247,0.00419177364422321,0,0.0306523447733822,0.0144092219020173,0.000523971705527902,0.00130992926381975,0.000261985852763951,0.00550170290804297,0.00628766046633482,3817,2795,28,5.258665451298,0,0.00471574534975111,3817,1,1,1,1,1
"2022-12-01","El Salvador",68,3,30,4,11,4,0,107,116,62,6,37,79,7,10,11,5,3,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0203531876683628,0.000897934750074828,0.00897934750074828,0.0011972463334331,0.00329242741694104,0.0011972463334331,0,0.0320263394193355,0.03472014366956,0.0185573181682131,0.00179586950014966,0.0110745285842562,0.0236456150853038,0.00209518108350793,0.00299311583358276,0.00329242741694104,0.00149655791679138,0.000897934750074828,0.00329242741694104,0.00239449266686621,0,0,0,0,0,0,0.000299311583358276,0,0,0,0,0,0,0,0,0,0,0,0,116,8,16,0,80,65,3,3,0,19,17,0.03472014366956,0.00239449266686621,0.00478898533373242,0,0.0239449266686621,0.0194552529182879,0.000897934750074828,0.000897934750074828,0,0.00568692008380724,0.00508829691709069,3341,2516,19,6.72893319031883,0,0.000299311583358276,3341,1,1,1,1,1
"2023-01-01","El Salvador",77,5,50,7,19,9,0,213,127,83,3,10,69,11,37,3,3,1,3,9,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0194297249558415,0.00126167045167802,0.0126167045167802,0.00176633863234923,0.00479434771637648,0.00227100681302044,0,0.0537471612414837,0.0320464294726217,0.0209437294978552,0.000757002271006813,0.00252334090335604,0.0174110522331567,0.00277567499369165,0.00933636134241736,0.000757002271006813,0.000757002271006813,0.000252334090335604,0.000757002271006813,0.00227100681302044,0,0,0,0,0,0,0,0,0.000504668180671209,0,0,0.000252334090335604,0,0,0,0,0,0,0,120,14,14,0,100,71,4,4,0,28,20,0.0302800908402725,0.00353267726469846,0.00353267726469846,0,0.0252334090335604,0.0179157204138279,0.00100933636134242,0.00100933636134242,0,0.00706535452939692,0.00504668180671209,3963,2924,15,5.91071786167338,0.000252334090335604,0.000504668180671209,3963,1,1,1,1,1
"2023-02-01","El Salvador",44,1,69,6,23,2,0,123,99,45,3,14,44,7,0,12,1,4,12,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.01375,0.0003125,0.0215625,0.001875,0.0071875,0.000625,0,0.0384375,0.0309375,0.0140625,0.0009375,0.004375,0.01375,0.0021875,0,0.00375,0.0003125,0.00125,0.00375,0.001875,0,0,0,0,0,0,0,0,0.0009375,0,0,0,0.0003125,0,0,0,0,0,0,86,22,16,0,115,33,4,2,1,22,10,0.026875,0.006875,0.005,0,0.0359375,0.0103125,0.00125,0.000625,0.0003125,0.006875,0.003125,3200,2425,21,5.11742439596141,0.0003125,0.0009375,3200,1,1,1,1,1
"2023-03-01","El Salvador",41,0,81,8,22,3,2,108,144,72,4,3,66,10,13,6,5,3,15,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.0110008049369466,0,0.0217332975583579,0.00214649852428226,0.00590287094177623,0.000804936946605849,0.000536624631070566,0.0289777300778106,0.0386369734370808,0.0193184867185404,0.00107324926214113,0.000804936946605849,0.0177086128253287,0.00268312315535283,0.00348806010195868,0.0016098738932117,0.00134156157767642,0.000804936946605849,0.00402468473302925,0.00295143547088811,0,0,0,0,0,0,0.000268312315535283,0,0,0,0,0.000268312315535283,0,0.000268312315535283,0,0.000268312315535283,0,0.000268312315535283,0,106,36,20,0,121,59,0,4,1,17,15,0.02844110544674,0.00965924335927019,0.00536624631070566,0,0.0324657901797692,0.0158304266165817,0,0.00107324926214113,0.000268312315535283,0.00456130936409981,0.00402468473302925,3727,2808,16,5.50974719965157,0.000268312315535283,0.00107324926214113,3727,1,1,1,1,1
"2023-04-01","El Salvador",44,12,80,7,22,3,0,139,114,28,2,3,32,6,20,6,3,2,19,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0133414190418435,0.00363856882959369,0.0242571255306246,0.00212249848392965,0.00667070952092177,0.000909642207398423,0,0.0421467556094603,0.0345664038811401,0.00848999393571862,0.000606428138265616,0.000909642207398423,0.00970285021224985,0.00181928441479685,0.00606428138265616,0.00181928441479685,0.000909642207398423,0.000606428138265616,0.00576106731352335,0.00181928441479685,0,0,0,0,0,0,0,0,0,0,0,0.000606428138265616,0,0,0,0.000303214069132808,0,0,0,116,14,11,0,91,42,3,4,1,20,16,0.0351728320194057,0.00424499696785931,0.00333535476046089,0,0.0275924802910855,0.0127349909035779,0.000909642207398423,0.00121285627653123,0.000303214069132808,0.00606428138265616,0.00485142510612492,3298,2472,8,5.26245999391561,0.000303214069132808,0.000606428138265616,3298,1,1,1,1,1
"2023-05-01","El Salvador",56,4,76,6,29,3,0,108,150,38,2,15,59,5,28,14,6,5,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0154824440143766,0.00110588885816975,0.0210118883052253,0.00165883328725463,0.00801769422173072,0.000829416643627315,0,0.0298589991705834,0.0414708321813658,0.0105059441526127,0.000552944429084877,0.00414708321813658,0.0163118606580039,0.00138236107271219,0.00774122200718828,0.00387061100359414,0.00165883328725463,0.00138236107271219,0.00580591650539121,0.00387061100359414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276472214542438,0,94,36,13,1,139,33,1,2,5,27,10,0.0259883881669892,0.00995299972352779,0.0035941387890517,0.000276472214542438,0.038429637821399,0.00912358307990047,0.000276472214542438,0.000552944429084877,0.00138236107271219,0.00746474979264584,0.00276472214542439,3617,2679,11,5.46959919720118,0,0.000276472214542438,3617,1,1,1,1,1
"2023-06-01","El Salvador",42,6,129,11,14,2,0,92,122,91,2,3,54,13,9,12,3,2,11,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0123094958968347,0.00175849941383353,0.0378077373974209,0.00322391559202814,0.0041031652989449,0.000586166471277843,0,0.0269636576787808,0.0357561547479484,0.0266705744431419,0.000586166471277843,0.000879249706916764,0.0158264947245018,0.00381008206330598,0.00263774912075029,0.00351699882766706,0.000879249706916764,0.000586166471277843,0.00322391559202814,0.00175849941383353,0,0,0,0,0,0,0,0,0,0,0,0.000586166471277843,0,0.000293083235638921,0,0,0,0,0,135,16,13,0,139,41,2,1,2,27,14,0.0395662368112544,0.00468933177022274,0.00381008206330598,0,0.0407385697538101,0.0120164126611958,0.000586166471277843,0.000293083235638921,0.000586166471277843,0.00791324736225088,0.0041031652989449,3412,2454,8,6.6110267871113,0.000293083235638921,0.000586166471277843,3412,1,1,1,1,1
"2023-07-01","El Salvador",43,4,187,15,35,3,2,157,131,38,0,7,70,7,8,19,4,4,14,14,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0.012463768115942,0.00115942028985507,0.0542028985507246,0.00434782608695652,0.0101449275362319,0.000869565217391304,0.000579710144927536,0.0455072463768116,0.0379710144927536,0.0110144927536232,0,0.00202898550724638,0.0202898550724638,0.00202898550724638,0.00231884057971014,0.00550724637681159,0.00115942028985507,0.00115942028985507,0.00405797101449275,0.00405797101449275,0.000289855072463768,0,0,0,0,0,0,0,0.00173913043478261,0,0,0.000289855072463768,0,0,0,0,0,0,0,125,19,9,0,104,31,0,3,5,19,16,0.036231884057971,0.00550724637681159,0.00260869565217391,0,0.0301449275362319,0.00898550724637681,0,0.000869565217391304,0.00144927536231884,0.00550724637681159,0.00463768115942029,3450,2430,10,5.68561551046703,0.000579710144927536,0.00202898550724638,3450,1,1,1,1,1
"2023-08-01","El Salvador",70,2,127,10,35,8,7,134,210,24,0,10,95,11,9,20,1,4,12,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0203903291581707,0.000582580833090591,0.0369938829012526,0.00291290416545296,0.0101951645790853,0.00233032333236237,0.00203903291581707,0.0390329158170696,0.0611709874745121,0.0069909699970871,0,0.00291290416545296,0.0276725895718031,0.00320419458199825,0.00262161374890766,0.00582580833090591,0.000291290416545296,0.00116516166618118,0.00349548499854355,0.00233032333236237,0,0.000291290416545296,0,0,0.000291290416545296,0,0,0,0.000291290416545296,0,0,0,0,0,0,0,0,0,0,150,37,23,1,123,38,2,3,6,40,15,0.0436935624817943,0.0107777454121759,0.0066996795805418,0.000291290416545296,0.0358287212350714,0.0110690358287212,0.000582580833090591,0.000873871249635887,0.00174774249927177,0.0116516166618118,0.00436935624817943,3433,2315,22,6.92136220327149,0,0.000873871249635887,3433,1,1,1,1,1
"2023-09-01","El Salvador",34,0,91,4,44,6,5,152,137,29,3,4,59,6,16,9,2,3,8,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0102132772604386,0,0.0273355361970562,0.00120156203063983,0.0132171823370382,0.00180234304595975,0.00150195253829979,0.0456593571643136,0.0411534995494142,0.00871132472213878,0.000901171522979874,0.00120156203063983,0.0177230399519375,0.00180234304595975,0.00480624812255933,0.00270351456893962,0.000600781015319916,0.000901171522979874,0.00240312406127966,0.00330429558425954,0,0,0.000300390507659958,0,0,0,0,0,0.000300390507659958,0,0,0.000300390507659958,0,0,0,0.000300390507659958,0,0,0,183,35,25,0,119,48,4,5,1,28,15,0.0549714629017723,0.0105136677680985,0.00750976269149895,0,0.035746470411535,0.014418744367678,0.00120156203063983,0.00150195253829979,0.000300390507659958,0.00841093421447882,0.00450585761489937,3329,2322,14,4.73407344600175,0,0.00120156203063983,3329,1,1,1,1,1
"2023-10-01","El Salvador",43,0,168,12,35,3,9,134,121,27,17,11,35,13,12,5,7,6,11,6,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0.0126768867924528,0,0.0495283018867925,0.0035377358490566,0.0103183962264151,0.000884433962264151,0.00265330188679245,0.0395047169811321,0.0356721698113208,0.00795990566037736,0.00501179245283019,0.00324292452830189,0.0103183962264151,0.00383254716981132,0.0035377358490566,0.00147405660377359,0.00206367924528302,0.0017688679245283,0.00324292452830189,0.0017688679245283,0,0,0,0,0,0,0.000294811320754717,0,0.000294811320754717,0,0,0.000589622641509434,0.000294811320754717,0,0,0.000294811320754717,0,0,0,172,35,14,0,133,29,2,4,1,23,14,0.0507075471698113,0.0103183962264151,0.00412735849056604,0,0.0392099056603774,0.00854952830188679,0.000589622641509434,0.00117924528301887,0.000294811320754717,0.00678066037735849,0.00412735849056604,3392,2343,9,5.04369955768905,0.000294811320754717,0.0017688679245283,3392,1,1,1,1,1
"2023-11-01","El Salvador",33,0,146,10,29,3,3,115,90,29,1,2,38,5,14,3,1,6,7,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0.0102643856920684,0,0.0454121306376361,0.0031104199066874,0.00902021772939347,0.000933125972006221,0.000933125972006221,0.0357698289269051,0.0279937791601866,0.00902021772939347,0.00031104199066874,0.000622083981337481,0.0118195956454121,0.0015552099533437,0.00435458786936236,0.000933125972006221,0.00031104199066874,0.00186625194401244,0.00217729393468118,0.00373250388802488,0,0,0,0,0,0,0,0,0,0,0,0.0015552099533437,0,0,0,0,0,0.00031104199066874,0,125,15,12,0,126,33,2,3,0,13,16,0.0388802488335925,0.0046656298600311,0.00373250388802488,0,0.0391912908242613,0.0102643856920684,0.000622083981337481,0.000933125972006221,0,0.00404354587869362,0.00497667185069984,3215,2368,14,3.75880870986119,0,0.00186625194401244,3215,1,1,1,1,1
"2023-12-01","El Salvador",35,0,120,10,15,5,7,114,93,27,2,8,46,6,9,2,0,2,7,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0110689437065149,0,0.0379506641366224,0.00316255534471853,0.0047438330170778,0.00158127767235927,0.00221378874130297,0.0360531309297913,0.0294117647058824,0.00853889943074004,0.000632511068943707,0.00253004427577483,0.0145477545857052,0.00189753320683112,0.00284629981024668,0.000632511068943707,0,0.000632511068943707,0.00221378874130297,0.00284629981024668,0,0,0,0,0,0,0,0,0,0,0,0.000632511068943707,0,0,0,0.000316255534471853,0,0,0,182,18,22,0,109,31,3,4,4,32,16,0.0575585072738773,0.00569259962049336,0.00695762175838077,0,0.034471853257432,0.00980392156862745,0.00094876660341556,0.00126502213788741,0.00126502213788741,0.0101201771030993,0.00506008855154965,3162,2285,12,3.78334969312389,0,0.00094876660341556,3162,1,1,1,1,1
"2024-01-01","El Salvador",44,1,306,36,8,5,10,115,112,37,1,8,43,4,19,13,0,10,5,17,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0.0125822133257077,0.000285959393766085,0.0875035744924221,0.0102945381755791,0.00228767515012868,0.00142979696883043,0.00285959393766085,0.0328853302830998,0.0320274521018015,0.0105804975693452,0.000285959393766085,0.00228767515012868,0.0122962539319417,0.00114383757506434,0.00543322848155562,0.00371747211895911,0,0.00285959393766085,0.00142979696883043,0.00486130969402345,0,0,0,0,0,0,0,0.000285959393766085,0.000285959393766085,0,0.000285959393766085,0.000285959393766085,0,0,0,0.00057191878753217,0.000285959393766085,0,0,170,14,9,0,122,29,2,4,0,16,12,0.0486130969402345,0.00400343151272519,0.00257363454389477,0,0.0348870460394624,0.00829282241921647,0.00057191878753217,0.00114383757506434,0,0.00457535030025736,0.00343151272519302,3497,2373,14,3.86316880200259,0.000285959393766085,0.00171575636259651,3497,1,1,1,1,1
"2024-02-01","El Salvador",60,11,551,240,18,6,5,82,135,26,3,11,54,10,3,7,0,8,5,23,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0183374083129584,0.00336185819070905,0.168398533007335,0.0733496332518337,0.00550122249388753,0.00183374083129584,0.0015281173594132,0.0250611246943765,0.0412591687041565,0.00794621026894866,0.000916870415647922,0.00336185819070905,0.0165036674816626,0.00305623471882641,0.000916870415647922,0.00213936430317848,0,0.00244498777506112,0.0015281173594132,0.00702933985330073,0,0,0,0,0,0.000916870415647922,0,0,0,0,0,0,0.000305623471882641,0,0,0,0,0,0,153,23,17,0,101,32,1,2,0,15,12,0.046760391198044,0.00702933985330073,0.00519559902200489,0,0.0308679706601467,0.0097799511002445,0.000305623471882641,0.000611246943765281,0,0.00458435207823961,0.00366748166259169,3272,1722,19,5.76611914679955,0.000916870415647922,0.000305623471882641,3272,1,1,1,1,1
"2024-03-01","El Salvador",54,4,262,63,31,5,4,134,101,45,13,24,38,4,16,10,2,3,9,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0.0175324675324675,0.0012987012987013,0.0850649350649351,0.0204545454545455,0.0100649350649351,0.00162337662337662,0.0012987012987013,0.0435064935064935,0.0327922077922078,0.0146103896103896,0.00422077922077922,0.00779220779220779,0.0123376623376623,0.0012987012987013,0.00519480519480519,0.00324675324675325,0.000649350649350649,0.000974025974025974,0.00292207792207792,0.00454545454545455,0,0,0,0.000324675324675325,0,0,0,0,0,0,0,0.000649350649350649,0,0,0,0.000974025974025974,0,0,0,169,36,21,1,100,62,1,6,0,28,20,0.0548701298701299,0.0116883116883117,0.00681818181818182,0.000324675324675325,0.0324675324675325,0.0201298701298701,0.000324675324675325,0.00194805194805195,0,0.00909090909090909,0.00649350649350649,3080,1858,13,4.81596342444052,0,0.00194805194805195,3080,1,1,1,1,1
"2024-04-01","El Salvador",66,2,57,19,35,10,1,120,135,67,4,13,62,10,14,23,2,3,9,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0.0228373702422145,0.000692041522491349,0.0197231833910035,0.00657439446366782,0.0121107266435986,0.00346020761245675,0.000346020761245675,0.041522491349481,0.0467128027681661,0.0231833910034602,0.0013840830449827,0.00449826989619377,0.0214532871972318,0.00346020761245675,0.00484429065743945,0.00795847750865052,0.000692041522491349,0.00103806228373702,0.00311418685121107,0.0027681660899654,0,0,0,0,0,0,0,0,0.00103806228373702,0,0,0.00103806228373702,0,0,0,0,0.00173010380622837,0,0,207,52,18,0,145,60,4,5,2,29,13,0.0716262975778547,0.0179930795847751,0.00622837370242215,0,0.0501730103806228,0.0207612456747405,0.0013840830449827,0.00173010380622837,0.000692041522491349,0.0100346020761246,0.00449826989619377,2890,1770,30,7.49485037043731,0,0.00380622837370242,2890,1,1,1,1,1
"2024-05-01","El Salvador",56,5,57,9,14,4,0,116,137,73,3,26,68,9,24,22,2,5,13,12,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,3,0,0,0.0203119332607907,0.00181356546971346,0.0206746463547334,0.00326441784548422,0.00507798331519768,0.00145085237577077,0,0.0420747188973522,0.0496916938701487,0.0264780558578165,0.00108813928182807,0.00943054044250997,0.024664490388103,0.00326441784548422,0.00870511425462459,0.00797968806673921,0.000725426187885383,0.00181356546971346,0.00471527022125499,0.0043525571273123,0,0,0,0.000362713093942691,0,0,0,0,0,0,0,0.000725426187885383,0.00145085237577077,0,0,0,0.00108813928182807,0,0,179,36,31,1,147,51,6,8,0,22,16,0.0649256438157417,0.0130576713819369,0.0112441059122234,0.000362713093942691,0.0533188248095756,0.0184983677910773,0.00217627856365615,0.00290170475154153,0,0.00797968806673921,0.00580340950308306,2757,1690,10,7.82892915470361,0.000725426187885383,0.00290170475154153,2757,1,1,1,1,1
"2024-06-01","El Salvador",36,4,72,5,41,9,10,377,92,26,19,7,33,14,14,17,1,3,6,4,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0.0135644310474755,0.00150715900527506,0.027128862094951,0.00188394875659382,0.0154483798040693,0.00339110776186888,0.00376789751318764,0.142049736247174,0.0346646571213263,0.00979653353428787,0.00715900527505652,0.00263752825923135,0.0124340617935192,0.0052750565184627,0.0052750565184627,0.00640542577241899,0.000376789751318764,0.00113036925395629,0.00226073850791258,0.00150715900527506,0,0,0,0,0,0.000376789751318764,0.000753579502637528,0.00113036925395629,0,0,0,0,0.000376789751318764,0,0,0.000376789751318764,0,0,0,106,42,21,0,118,48,0,2,3,15,11,0.039939713639789,0.0158251695553881,0.00791258477769405,0,0.0444611906556142,0.0180859080633007,0,0.000753579502637528,0.00113036925395629,0.00565184626978146,0.00414468726450641,2654,1557,9,5.73347257807404,0.00113036925395629,0.00188394875659382,2654,1,1,1,1,1
"2024-07-01","El Salvador",34,3,77,21,30,3,5,236,109,29,7,14,35,8,5,7,0,3,10,8,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,1,1,0.013092029264536,0.00115517905275318,0.0296495956873315,0.00808625336927224,0.0115517905275318,0.00115517905275318,0.00192529842125529,0.0908740854832499,0.0419715055833654,0.0111667308432807,0.00269541778975741,0.00539083557951483,0.0134770889487871,0.00308047747400847,0.00192529842125529,0.00269541778975741,0,0.00115517905275318,0.00385059684251059,0.00308047747400847,0,0,0,0.000385059684251059,0,0.000385059684251059,0,0.000385059684251059,0,0,0,0.00115517905275318,0,0,0,0.000385059684251059,0,0.000385059684251059,0.000385059684251059,150,66,30,0,130,86,2,3,2,26,11,0.0577589526376588,0.0254139391605699,0.0115517905275318,0,0.0500577589526377,0.0331151328455911,0.000770119368502118,0.00115517905275318,0.000770119368502118,0.0100115517905275,0.00423565652676165,2597,1516,16,5.12119263045769,0.000385059684251059,0.00308047747400847,2597,1,1,1,1,1
