"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","times.mw","faceofmalawi.com","malawivoice.com"
"2020-01-01","Malawi",19,1,27,19,18,1,9,56,92,8,2,6,84,11,49,19,5,14,2,9,0,1,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,1,0.0118824265165729,0.000625390869293308,0.0168855534709193,0.0118824265165729,0.0112570356472795,0.000625390869293308,0.00562851782363977,0.0350218886804253,0.0575359599749844,0.00500312695434647,0.00125078173858662,0.00375234521575985,0.0525328330206379,0.00687929956222639,0.0306441525953721,0.0118824265165729,0.00312695434646654,0.00875547217010632,0.00125078173858662,0.00562851782363977,0,0.000625390869293308,0,0,0,0.00125078173858662,0,0,0,0.000625390869293308,0,0,0.00187617260787992,0,0,0.000625390869293308,0,0,0.000625390869293308,54,20,34,5,79,11,5,4,3,19,14,0.0337711069418387,0.0125078173858662,0.0212632895559725,0.00312695434646654,0.0494058786741714,0.00687929956222639,0.00312695434646654,0.00250156347717323,0.00187617260787992,0.0118824265165729,0.00875547217010632,1599,1030,0,8.98613735096627,0.000625390869293308,0.00500312695434647,1599,1,1,1
"2020-02-01","Malawi",7,0,81,92,37,2,3,43,68,30,3,4,52,10,36,26,0,12,4,14,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,2,0,1,0,0.00402993667242372,0,0.0466321243523316,0.052964881980426,0.0213010938399539,0.00115141047783535,0.00172711571675302,0.02475532527346,0.0391479562464018,0.0172711571675302,0.00172711571675302,0.0023028209556707,0.0299366724237191,0.00575705238917674,0.0207253886010363,0.0149683362118595,0,0.00690846286701209,0.0023028209556707,0.00805987334484744,0,0,0,0,0,0.00172711571675302,0.000575705238917674,0,0,0,0,0,0.000575705238917674,0,0.000575705238917674,0.00115141047783535,0,0.000575705238917674,0,35,16,9,1,33,15,2,2,2,15,12,0.0201496833621186,0.00921128382268279,0.00518134715025907,0.000575705238917674,0.0189982728842832,0.00863557858376511,0.00115141047783535,0.00115141047783535,0.00115141047783535,0.00863557858376511,0.00690846286701209,1737,1133,0,6.87811479774384,0,0.00633275762809442,1737,1,1,1
"2020-03-01","Malawi",17,3,63,35,37,1,3,57,61,21,12,8,58,19,21,35,1,12,9,14,3,0,1,0,0,5,0,2,2,1,0,0,2,1,0,3,0,1,1,0.00839506172839506,0.00148148148148148,0.0311111111111111,0.0172839506172839,0.0182716049382716,0.000493827160493827,0.00148148148148148,0.0281481481481481,0.0301234567901235,0.0103703703703704,0.00592592592592593,0.00395061728395062,0.028641975308642,0.00938271604938272,0.0103703703703704,0.0172839506172839,0.000493827160493827,0.00592592592592593,0.00444444444444444,0.00691358024691358,0.00148148148148148,0,0.000493827160493827,0,0,0.00246913580246914,0,0.000987654320987654,0.000987654320987654,0.000493827160493827,0,0,0.000987654320987654,0.000493827160493827,0,0.00148148148148148,0,0.000493827160493827,0.000493827160493827,55,27,24,1,52,17,6,1,1,24,20,0.0271604938271605,0.0133333333333333,0.0118518518518519,0.000493827160493827,0.025679012345679,0.00839506172839506,0.00296296296296296,0.000493827160493827,0.000493827160493827,0.0118518518518519,0.00987654320987654,2025,1388,0,7.49075701090922,0,0.0108641975308642,2025,1,1,1
"2020-04-01","Malawi",8,6,56,48,21,4,4,144,58,9,41,9,41,15,31,23,3,19,4,15,0,0,1,0,0,2,1,0,3,0,0,0,0,1,0,1,0,0,0,0.00413650465356774,0.0031023784901758,0.0289555325749741,0.0248190279214064,0.0108583247156153,0.00206825232678387,0.00206825232678387,0.0744570837642192,0.0299896587383661,0.0046535677352637,0.0211995863495346,0.0046535677352637,0.0211995863495346,0.0077559462254395,0.016028955532575,0.0118924508790072,0.0015511892450879,0.00982419855222337,0.00206825232678387,0.0077559462254395,0,0,0.000517063081695967,0,0,0.00103412616339193,0.000517063081695967,0,0.0015511892450879,0,0,0,0,0.000517063081695967,0,0.000517063081695967,0,0,0,46,16,15,2,32,16,4,3,2,17,16,0.0237849017580145,0.00827300930713547,0.0077559462254395,0.00103412616339193,0.0165460186142709,0.00827300930713547,0.00206825232678387,0.0015511892450879,0.00103412616339193,0.00879007238883144,0.00827300930713547,1934,1266,1,9.82586035995942,0,0.0046535677352637,1934,1,1,1
"2020-05-01","Malawi",6,5,168,57,29,7,1,153,58,14,3,1,50,13,16,40,2,14,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0.00276880479926165,0.00230733733271804,0.0775265343793263,0.0263036455929857,0.0133825565297647,0.00323027226580526,0.000461467466543609,0.0706045223811721,0.0267651130595293,0.00646054453161052,0.00138440239963083,0.000461467466543609,0.0230733733271804,0.00599907706506691,0.00738347946469774,0.0184586986617443,0.000922934933087217,0.00646054453161052,0.00323027226580526,0.0124596215966774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922934933087217,0,0,0.000922934933087217,0,45,27,17,1,38,18,6,0,7,15,15,0.0207660359944624,0.0124596215966774,0.00784494693124135,0.000461467466543609,0.0175357637286571,0.00830641439778496,0.00276880479926165,0,0.00323027226580526,0.00692201199815413,0.00692201199815413,2167,1373,0,6.93764128448947,0.000461467466543609,0.00138440239963083,2167,1,1,1
"2020-06-01","Malawi",15,2,301,59,15,2,1,96,49,25,2,6,33,8,22,25,0,13,3,19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0.00708884688090737,0.000945179584120983,0.142249527410208,0.027882797731569,0.00708884688090737,0.000945179584120983,0.000472589792060492,0.0453686200378072,0.0231568998109641,0.0118147448015123,0.000945179584120983,0.00283553875236295,0.0155954631379962,0.00378071833648393,0.0103969754253308,0.0118147448015123,0,0.00614366729678639,0.00141776937618147,0.00897920604914934,0.000472589792060492,0,0,0,0,0,0.000472589792060492,0,0.000472589792060492,0,0,0,0,0,0,0.00141776937618147,0,0,0.000472589792060492,39,9,13,0,30,14,7,1,5,12,15,0.0184310018903592,0.00425330812854442,0.00614366729678639,0,0.0141776937618147,0.00661625708884688,0.00330812854442344,0.000472589792060492,0.00236294896030246,0.0056710775047259,0.00708884688090737,2116,1319,1,6.48107632113913,0,0.00330812854442344,2116,1,1,1
"2020-07-01","Malawi",35,2,23,1,26,0,2,134,73,21,7,0,71,12,17,34,1,7,3,6,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0.0173525037183937,0.000991571641051066,0.0114030738720873,0.000495785820525533,0.0128904313336639,0,0.000991571641051066,0.0664352999504214,0.0361923648983639,0.0104115022310362,0.00347050074367873,0,0.0352007932573128,0.0059494298463064,0.00842835894893406,0.0168567178978681,0.000495785820525533,0.00347050074367873,0.0014873574615766,0.0029747149231532,0,0,0,0,0,0.000495785820525533,0.000495785820525533,0,0.000991571641051066,0,0,0,0,0,0,0,0,0,0.000495785820525533,93,29,66,0,102,23,2,3,3,17,9,0.0461080813088746,0.0143777887952405,0.0327218641546852,0,0.0505701536936044,0.0114030738720873,0.000991571641051066,0.0014873574615766,0.0014873574615766,0.00842835894893406,0.0044620723847298,2017,1329,1,5.64533199703247,0,0.00247892910262766,2017,1,1,1
"2020-08-01","Malawi",10,0,24,4,21,1,4,69,56,15,6,5,47,15,10,22,2,4,6,6,0,0,0,0,0,2,2,0,0,1,0,0,3,1,0,0,0,0,1,0.00545851528384279,0,0.0131004366812227,0.00218340611353712,0.0114628820960699,0.000545851528384279,0.00218340611353712,0.0376637554585153,0.0305676855895196,0.00818777292576419,0.00327510917030568,0.0027292576419214,0.0256550218340611,0.00818777292576419,0.00545851528384279,0.0120087336244541,0.00109170305676856,0.00218340611353712,0.00327510917030568,0.00327510917030568,0,0,0,0,0,0.00109170305676856,0.00109170305676856,0,0,0.000545851528384279,0,0,0.00163755458515284,0.000545851528384279,0,0,0,0,0.000545851528384279,72,24,47,1,86,30,7,1,2,15,13,0.0393013100436681,0.0131004366812227,0.0256550218340611,0.000545851528384279,0.046943231441048,0.0163755458515284,0.00382096069868996,0.000545851528384279,0.00109170305676856,0.00818777292576419,0.00709606986899563,1832,1297,0,5.61384123555393,0.000545851528384279,0.00545851528384279,1832,1,1,1
"2020-09-01","Malawi",15,1,44,8,23,1,5,49,57,46,2,3,47,23,17,21,1,7,3,5,0,0,0,0,0,2,1,0,2,1,0,0,2,1,0,0,0,1,0,0.00822819528250137,0.000548546352166758,0.0241360394953374,0.00438837081733406,0.0126165660998354,0.000548546352166758,0.00274273176083379,0.0268787712561711,0.0312671420735052,0.0252331321996709,0.00109709270433352,0.00164563905650027,0.0257816785518376,0.0126165660998354,0.00932528798683489,0.0115194733955019,0.000548546352166758,0.00383982446516731,0.00164563905650027,0.00274273176083379,0,0,0,0,0,0.00109709270433352,0.000548546352166758,0,0.00109709270433352,0.000548546352166758,0,0,0.00109709270433352,0.000548546352166758,0,0,0,0.000548546352166758,0,49,30,34,0,69,27,5,1,3,20,17,0.0268787712561711,0.0164563905650027,0.0186505759736698,0,0.0378496982995063,0.0148107515085025,0.00274273176083379,0.000548546352166758,0.00164563905650027,0.0109709270433352,0.00932528798683489,1823,1272,0,6.13438290928757,0.000548546352166758,0.00493691716950082,1823,1,1,1
"2020-10-01","Malawi",8,3,50,6,29,1,2,69,104,33,0,4,85,23,26,15,0,10,2,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00406091370558376,0.00152284263959391,0.0253807106598985,0.00304568527918782,0.0147208121827411,0.00050761421319797,0.00101522842639594,0.0350253807106599,0.0527918781725888,0.016751269035533,0,0.00203045685279188,0.0431472081218274,0.0116751269035533,0.0131979695431472,0.00761421319796954,0,0.0050761421319797,0.00101522842639594,0.00203045685279188,0.00050761421319797,0.00101522842639594,0.00101522842639594,0.00050761421319797,0,0.00050761421319797,0,0,0,0,0,0,0.00050761421319797,0,0,0,0,0,0,67,33,50,3,87,29,2,1,10,21,17,0.034010152284264,0.016751269035533,0.0253807106598985,0.00152284263959391,0.0441624365482233,0.0147208121827411,0.00101522842639594,0.00050761421319797,0.0050761421319797,0.0106598984771574,0.00862944162436548,1970,1314,2,6.32936297624231,0.00101522842639594,0.00355329949238579,1970,1,1,1
"2020-11-01","Malawi",21,3,36,14,27,2,3,34,107,13,0,2,103,8,23,16,2,11,7,1,1,0,0,0,0,2,1,0,0,4,0,0,1,0,1,1,1,0,2,0.0114441416893733,0.00163487738419619,0.0196185286103542,0.00762942779291553,0.0147138964577657,0.00108991825613079,0.00163487738419619,0.0185286103542234,0.0583106267029973,0.00708446866485014,0,0.00108991825613079,0.0561307901907357,0.00435967302452316,0.0125340599455041,0.00871934604904632,0.00108991825613079,0.00599455040871935,0.00381471389645777,0.000544959128065395,0.000544959128065395,0,0,0,0,0.00108991825613079,0.000544959128065395,0,0,0.00217983651226158,0,0,0.000544959128065395,0,0.000544959128065395,0.000544959128065395,0.000544959128065395,0,0.00108991825613079,95,38,48,5,80,8,15,4,5,19,11,0.0517711171662125,0.020708446866485,0.026158038147139,0.00272479564032698,0.0435967302452316,0.00435967302452316,0.00817438692098093,0.00217983651226158,0.00272479564032698,0.0103542234332425,0.00599455040871935,1835,1224,0,6.27446838073677,0,0.00762942779291553,1835,1,1,1
"2020-12-01","Malawi",9,2,25,2,14,0,3,65,67,11,2,4,57,18,13,13,1,3,5,6,0,0,1,0,0,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0.00579150579150579,0.00128700128700129,0.0160875160875161,0.00128700128700129,0.00900900900900901,0,0.00193050193050193,0.0418275418275418,0.0431145431145431,0.00707850707850708,0.00128700128700129,0.00257400257400257,0.0366795366795367,0.0115830115830116,0.00836550836550837,0.00836550836550837,0.000643500643500643,0.00193050193050193,0.00321750321750322,0.00386100386100386,0,0,0.000643500643500643,0,0,0,0.00193050193050193,0.000643500643500643,0,0.000643500643500643,0,0,0.00193050193050193,0,0,0,0,0,0,62,17,26,3,58,12,4,3,3,13,20,0.0398970398970399,0.0109395109395109,0.0167310167310167,0.00193050193050193,0.0373230373230373,0.00772200772200772,0.00257400257400257,0.00193050193050193,0.00193050193050193,0.00836550836550837,0.0128700128700129,1554,1097,0,6.07301514254692,0,0.00579150579150579,1554,1,1,1
"2021-01-01","Malawi",4,4,12,3,7,0,2,84,43,6,8,1,27,12,16,6,2,5,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.00284900284900285,0.00284900284900285,0.00854700854700855,0.00213675213675214,0.00498575498575499,0,0.00142450142450142,0.0598290598290598,0.0306267806267806,0.00427350427350427,0.0056980056980057,0.000712250712250712,0.0192307692307692,0.00854700854700855,0.0113960113960114,0.00427350427350427,0.00142450142450142,0.00356125356125356,0.00356125356125356,0.0056980056980057,0,0.000712250712250712,0.000712250712250712,0,0,0,0,0,0,0,0,0,0,0,0,0.000712250712250712,0,0.000712250712250712,0,48,9,19,2,51,8,3,3,2,14,11,0.0341880341880342,0.00641025641025641,0.0135327635327635,0.00142450142450142,0.0363247863247863,0.0056980056980057,0.00213675213675214,0.00213675213675214,0.00142450142450142,0.00997150997150997,0.00783475783475784,1404,1026,0,6.71231925891109,0.000712250712250712,0.00284900284900285,1404,1,1,1
"2021-02-01","Malawi",19,1,36,11,12,4,3,48,68,3,0,2,44,15,11,20,0,7,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.012624584717608,0.000664451827242525,0.0239202657807309,0.00730897009966777,0.0079734219269103,0.0026578073089701,0.00199335548172757,0.0318936877076412,0.0451827242524917,0.00199335548172757,0,0.00132890365448505,0.0292358803986711,0.00996677740863787,0.00730897009966777,0.0132890365448505,0,0.00465116279069767,0,0.00598006644518272,0,0,0,0,0.000664451827242525,0,0,0,0.000664451827242525,0,0,0,0,0,0,0.000664451827242525,0,0.000664451827242525,0,57,14,33,1,84,7,11,0,6,11,14,0.0378737541528239,0.00930232558139535,0.0219269102990033,0.000664451827242525,0.0558139534883721,0.00465116279069767,0.00730897009966777,0,0.00398671096345515,0.00730897009966777,0.00930232558139535,1505,1029,0,6.09662182970793,0.000664451827242525,0.00199335548172757,1505,1,1,1
"2021-03-01","Malawi",8,3,66,8,14,2,1,38,73,21,0,1,51,19,25,22,1,5,2,11,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.00453257790368272,0.00169971671388102,0.0373937677053824,0.00453257790368272,0.00793201133144476,0.00113314447592068,0.00056657223796034,0.0215297450424929,0.0413597733711048,0.0118980169971671,0,0.00056657223796034,0.0288951841359773,0.0107648725212465,0.0141643059490085,0.0124645892351275,0.00056657223796034,0.0028328611898017,0.00113314447592068,0.00623229461756374,0,0,0,0,0,0.00113314447592068,0.00056657223796034,0,0,0,0,0,0,0,0,0.00056657223796034,0,0,0.00056657223796034,63,26,25,1,96,25,9,2,7,8,14,0.0356940509915014,0.0147308781869688,0.0141643059490085,0.00056657223796034,0.0543909348441926,0.0141643059490085,0.00509915014164306,0.00113314447592068,0.00396600566572238,0.00453257790368272,0.00793201133144476,1765,1194,0,6.19457701334731,0,0.0028328611898017,1765,1,1,1
"2021-04-01","Malawi",13,2,16,3,16,0,5,36,100,14,1,0,58,15,30,24,0,5,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.00758459743290548,0.00116686114352392,0.00933488914819136,0.00175029171528588,0.00933488914819136,0,0.0029171528588098,0.0210035005834306,0.058343057176196,0.00816802800466744,0.00058343057176196,0,0.0338389731621937,0.0087514585764294,0.0175029171528588,0.014002333722287,0,0.0029171528588098,0.00175029171528588,0.00175029171528588,0,0,0,0,0,0,0.00058343057176196,0,0,0.00058343057176196,0,0.00058343057176196,0,0.00058343057176196,0,0,0,0,0,71,31,40,1,78,16,4,4,1,13,4,0.0414235705950992,0.0180863477246208,0.0233372228704784,0.00058343057176196,0.0455075845974329,0.00933488914819136,0.00233372228704784,0.00233372228704784,0.00058343057176196,0.00758459743290548,0.00233372228704784,1714,1209,1,5.64997443834919,0.00058343057176196,0.00175029171528588,1714,1,1,1
"2021-05-01","Malawi",9,1,10,2,10,3,2,16,66,7,1,2,52,10,6,11,0,4,10,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0.00586701434159061,0.000651890482398957,0.00651890482398957,0.00130378096479791,0.00651890482398957,0.00195567144719687,0.00130378096479791,0.0104302477183833,0.0430247718383312,0.0045632333767927,0.000651890482398957,0.00130378096479791,0.0338983050847458,0.00651890482398957,0.00391134289439374,0.00717079530638853,0,0.00260756192959583,0.00651890482398957,0.000651890482398957,0.000651890482398957,0,0,0,0,0.000651890482398957,0.000651890482398957,0,0,0.000651890482398957,0,0,0,0.00130378096479791,0,0.000651890482398957,0,0,0,58,22,22,2,72,21,1,2,0,8,11,0.0378096479791395,0.0143415906127771,0.0143415906127771,0.00130378096479791,0.0469361147327249,0.0136897001303781,0.000651890482398957,0.00130378096479791,0,0.00521512385919166,0.00717079530638853,1534,1168,1,4.89793236592852,0,0.0045632333767927,1534,1,1,1
"2021-06-01","Malawi",8,0,32,8,11,1,7,33,84,7,2,4,62,10,18,17,0,5,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,4,0.005,0,0.02,0.005,0.006875,0.000625,0.004375,0.020625,0.0525,0.004375,0.00125,0.0025,0.03875,0.00625,0.01125,0.010625,0,0.003125,0,0.00125,0,0,0,0,0,0.000625,0,0,0,0.000625,0,0.000625,0,0,0,0.001875,0,0,0.0025,67,33,28,1,62,21,7,2,1,8,5,0.041875,0.020625,0.0175,0.000625,0.03875,0.013125,0.004375,0.00125,0.000625,0.005,0.003125,1600,1148,0,5.32605497600963,0,0.006875,1600,1,1,1
"2021-07-01","Malawi",5,3,12,0,17,0,0,37,61,27,2,5,44,5,20,12,4,7,1,3,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0.00339443312966735,0.00203665987780041,0.00814663951120163,0,0.011541072640869,0,0,0.0251188051595384,0.0414120841819416,0.0183299389002037,0.00135777325186694,0.00339443312966735,0.0298710115410726,0.00339443312966735,0.0135777325186694,0.00814663951120163,0.00271554650373388,0.00475220638153428,0.000678886625933469,0.00203665987780041,0,0,0,0,0.000678886625933469,0.000678886625933469,0,0,0,0.000678886625933469,0,0,0.00135777325186694,0,0,0.000678886625933469,0.000678886625933469,0,0,57,24,29,0,63,19,2,2,2,7,6,0.0386965376782077,0.0162932790224033,0.0196877121520706,0,0.0427698574338086,0.0128988458927359,0.00135777325186694,0.00135777325186694,0.00135777325186694,0.00475220638153428,0.00407331975560081,1473,1067,2,6.90112027952508,0,0.00475220638153428,1473,1,1,1
"2021-08-01","Malawi",21,3,9,4,15,0,2,13,53,9,0,2,54,6,3,26,1,5,5,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0132075471698113,0.00188679245283019,0.00566037735849057,0.00251572327044025,0.00943396226415094,0,0.00125786163522013,0.00817610062893082,0.0333333333333333,0.00566037735849057,0,0.00125786163522013,0.0339622641509434,0.00377358490566038,0.00188679245283019,0.0163522012578616,0.000628930817610063,0.00314465408805031,0.00314465408805031,0.00188679245283019,0.000628930817610063,0.000628930817610063,0,0,0.000628930817610063,0.00125786163522013,0,0,0,0,0,0,0,0,0,0,0.000628930817610063,0,0.00125786163522013,66,27,44,3,70,19,5,3,3,9,18,0.0415094339622641,0.0169811320754717,0.0276729559748428,0.00188679245283019,0.0440251572327044,0.0119496855345912,0.00314465408805031,0.00188679245283019,0.00188679245283019,0.00566037735849057,0.0113207547169811,1590,1187,0,5.26088724582282,0,0.0050314465408805,1590,1,1,1
"2021-09-01","Malawi",15,2,22,1,15,1,6,21,70,8,2,1,45,8,11,11,1,2,3,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,1,0.0082827167310878,0.00110436223081171,0.0121479845389288,0.000552181115405853,0.0082827167310878,0.000552181115405853,0.00331308669243512,0.0115958034235229,0.0386526780784097,0.00441744892324683,0.00110436223081171,0.000552181115405853,0.0248481501932634,0.00441744892324683,0.00607399226946438,0.00607399226946438,0.000552181115405853,0.00110436223081171,0.00165654334621756,0,0,0,0,0,0,0.00165654334621756,0.000552181115405853,0,0,0.00110436223081171,0,0,0,0,0,0,0.000552181115405853,0,0.000552181115405853,83,17,45,4,65,17,7,2,0,11,13,0.0458310325786858,0.0093870789618995,0.0248481501932634,0.00220872446162341,0.0358917725013805,0.0093870789618995,0.00386526780784097,0.00110436223081171,0,0.00607399226946438,0.00717835450027609,1811,1396,0,4.66090580630155,0,0.00441744892324683,1811,1,1,1
"2021-10-01","Malawi",11,1,22,2,17,2,4,33,49,10,2,2,42,11,9,5,0,4,2,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,2,0.00724160631994733,0.000658327847267939,0.0144832126398947,0.00131665569453588,0.011191573403555,0.00131665569453588,0.00263331138907176,0.021724818959842,0.032258064516129,0.00658327847267939,0.00131665569453588,0.00131665569453588,0.0276497695852535,0.00724160631994733,0.00592495062541146,0.0032916392363397,0,0.00263331138907176,0.00131665569453588,0.00460829493087558,0,0,0,0,0,0.00131665569453588,0,0,0.000658327847267939,0,0,0,0,0,0,0.000658327847267939,0,0.000658327847267939,0.00131665569453588,64,17,31,2,66,17,6,3,3,10,11,0.0421329822251481,0.011191573403555,0.0204081632653061,0.00131665569453588,0.043449637919684,0.011191573403555,0.00394996708360764,0.00197498354180382,0.00197498354180382,0.00658327847267939,0.00724160631994733,1519,1130,0,5.31821161251324,0,0.00460829493087558,1519,1,1,1
"2021-11-01","Malawi",8,4,9,0,17,0,3,32,46,19,3,6,36,11,33,24,1,6,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0.00486914181375533,0.00243457090687766,0.00547778454047474,0,0.0103469263542301,0,0.00182592818015825,0.0194765672550213,0.0279975654290931,0.0115642118076689,0.00182592818015825,0.00365185636031649,0.021911138161899,0.00669506999391357,0.0200852099817407,0.014607425441266,0.000608642726719416,0.00365185636031649,0.000608642726719416,0.00121728545343883,0,0,0,0,0,0.000608642726719416,0,0,0,0.000608642726719416,0,0,0.000608642726719416,0,0,0.000608642726719416,0,0.000608642726719416,0.000608642726719416,54,33,24,1,61,36,2,3,5,15,7,0.0328667072428484,0.0200852099817407,0.014607425441266,0.000608642726719416,0.0371272063298844,0.021911138161899,0.00121728545343883,0.00182592818015825,0.00304321363359708,0.00912964090079124,0.00426049908703591,1643,1202,2,6.69768224001419,0,0.00365185636031649,1643,1,1,1
"2021-12-01","Malawi",18,1,15,1,9,0,0,34,52,17,4,2,55,13,14,19,2,9,2,1,0,0,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0.0115979381443299,0.000644329896907216,0.00966494845360825,0.000644329896907216,0.00579896907216495,0,0,0.0219072164948454,0.0335051546391753,0.0109536082474227,0.00257731958762887,0.00128865979381443,0.0354381443298969,0.00837628865979381,0.00902061855670103,0.0122422680412371,0.00128865979381443,0.00579896907216495,0.00128865979381443,0.000644329896907216,0,0,0.000644329896907216,0,0,0.00193298969072165,0,0,0.00193298969072165,0,0,0,0.000644329896907216,0,0,0,0,0,0,78,19,33,0,60,16,3,4,4,11,9,0.0502577319587629,0.0122422680412371,0.0212628865979381,0,0.038659793814433,0.0103092783505155,0.00193298969072165,0.00257731958762887,0.00257731958762887,0.00708762886597938,0.00579896907216495,1552,1132,0,6.04091270014132,0,0.00515463917525773,1552,1,1,1
"2022-01-01","Malawi",14,1,9,1,6,1,10,87,63,9,2,3,93,19,10,48,1,9,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00906735751295337,0.000647668393782383,0.00582901554404145,0.000647668393782383,0.0038860103626943,0.000647668393782383,0.00647668393782383,0.0563471502590674,0.0408031088082902,0.00582901554404145,0.00129533678756477,0.00194300518134715,0.0602331606217617,0.0123056994818653,0.00647668393782383,0.0310880829015544,0.000647668393782383,0.00582901554404145,0.00129533678756477,0.00259067357512953,0,0,0,0,0,0,0,0,0.000647668393782383,0,0,0,0,0,0,0,0,0,0,46,9,31,1,80,6,3,0,6,5,10,0.0297927461139896,0.00582901554404145,0.0200777202072539,0.000647668393782383,0.0518134715025907,0.0038860103626943,0.00194300518134715,0,0.0038860103626943,0.00323834196891192,0.00647668393782383,1544,1080,0,6.28853215086627,0,0.000647668393782383,1544,1,1,1
"2022-02-01","Malawi",6,1,13,0,10,2,8,84,78,12,2,2,44,12,14,31,0,3,2,5,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0.00350058343057176,0.00058343057176196,0.00758459743290548,0,0.0058343057176196,0.00116686114352392,0.00466744457409568,0.0490081680280047,0.0455075845974329,0.00700116686114352,0.00116686114352392,0.00116686114352392,0.0256709451575263,0.00700116686114352,0.00816802800466744,0.0180863477246208,0,0.00175029171528588,0.00116686114352392,0.0029171528588098,0.00058343057176196,0,0,0,0,0,0.00058343057176196,0,0.00058343057176196,0.00116686114352392,0,0,0,0,0,0,0,0,0.00058343057176196,79,24,30,5,79,18,7,1,2,17,19,0.0460910151691949,0.014002333722287,0.0175029171528588,0.0029171528588098,0.0460910151691949,0.0105017502917153,0.00408401400233372,0.00058343057176196,0.00116686114352392,0.00991831971995333,0.0110851808634772,1714,1186,0,5.05682923332679,0.00116686114352392,0.00233372228704784,1714,1,1,1
